Symbol	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage
SLC25A2	22.25	15.90909091	22.26923077	14.45454545	17.25	13.18181818
SLC25A20	122	196.8181818	138.0769231	242.5454545	223.875	362.9090909
SLC25A21	7.25	6.409090909	7	16.45454545	10	7.090909091
SLC25A22	94.5	136.2727273	100.5769231	146.9090909	111.375	97.09090909
SLC25A23	142.25	150.0909091	101.1538462	179.9090909	199.875	88.72727273
SLC25A24	47.75	37.45454545	42.69230769	33	32.625	29.45454545
SLC25A25	105	144.6363636	120.2692308	156.6363636	138.375	214.9090909
SLC25A26	259.75	269.3181818	481.5	232.6363636	287.125	233.0909091
SLC25A27	8.75	8.909090909	9.576923077	12	51.875	10.81818182
SLC25A28	284	451.5454545	303.5769231	235.2727273	253.25	225.2727273
SLC25A29	152	137.6363636	102.9230769	362.7272727	118.375	348.3636364
SLC25A3	2712.75	4281.090909	3413.230769	7747.454545	8418.5	5868.181818
SLC25A30	42	36.13636364	54.30769231	45.63636364	35.375	45.54545455
SLC25A31	7.75	7.181818182	7.269230769	7.818181818	7.625	7.181818182
SLC25A32	171	262.4545455	259.9615385	679.1818182	808.75	411.7272727
SLC25A33	39.25	138.3636364	114.7307692	440.2727273	512.5	363.2727273
SLC25A34	77.25	83.63636364	78.53846154	52.81818182	48.5	62.90909091
SLC25A35	250.75	162.1363636	222.8076923	137	94.625	305.8181818
SLC25A36	185	383.7272727	455.3846154	473.1818182	586.75	412.5454545
SLC25A37	35.25	154.5454545	78.23076923	228.7272727	167	88.36363636
SLC25A38	506.5	786.3636364	589.9230769	415.6363636	466.875	170
SLC25A39	89.75	356.7727273	113.6153846	456.2727273	390.5	373.6363636
SLC25A4	285.75	141.0909091	185.4615385	416.8181818	778.125	143.3636364
SLC25A40	119	79.45454545	98.84615385	74.27272727	79.625	197.2727273
SLC25A41	33	34.13636364	34.5	32.63636364	30.625	36.90909091
SLC25A42	172	168.0454545	141.4230769	102.6363636	100.125	92.09090909
SLC25A43	23.25	46.22727273	20.84615385	165.8181818	350.5	350.4545455
SLC25A44	105	267	181.3461538	454.5454545	426.375	382.5454545
SLC25A45	8.5	80.18181818	24.23076923	9.818181818	18.25	7.909090909
SLC25A46	283.75	489.6818182	542.8461538	734.9090909	1014.75	1340.727273
SLC25A5	4906.5	3340.136364	3655.269231	5660.636364	2684.875	5470.636364
SLC25A6	3994	5789.772727	3405.653846	6327.090909	5099.25	3221.727273
SLC26A1	19	14.90909091	15.38461538	14.54545455	12.25	13.45454545
SLC26A10	54.25	38.04545455	42.46153846	40	51	36.81818182
SLC26A11	108.25	1260.136364	503.1153846	581.9090909	588.625	4264.909091
SLC26A2	47.75	195.8636364	95.69230769	562	205	339.8181818
SLC26A3	22.25	10	14.19230769	8.818181818	8.625	8.363636364
SLC26A4	13	11.13636364	12.65384615	12.27272727	12.625	11.90909091
SLC26A6	55.5	84.22727273	50.42307692	73.27272727	88.75	118.1818182
SLC26A7	7.25	6.909090909	7.307692308	7.636363636	7.375	7.272727273
SLC26A8	22.25	18.45454545	23.61538462	15.54545455	14.75	21.18181818
SLC26A9	41	31.68181818	30.5	28.18181818	32.75	30.63636364
SLC27A1	103	137.3181818	108.6153846	162.4545455	299.375	512.5454545
SLC27A2	16	17.63636364	17.5	14	23.75	19.18181818
SLC27A3	48.75	107.1818182	93.96153846	163.8181818	135.125	1342.909091
SLC27A4	128	122.6363636	88.61538462	217.5454545	158	180.5454545
SLC27A5	157	112.6818182	137.4230769	110.5454545	104.5	76.45454545
SLC27A6	17.25	13.18181818	14.5	13.81818182	14.125	13.72727273
SLC28A1	123.75	74.40909091	85.5	58.36363636	45.375	66.18181818
SLC28A2	40.5	26.77272727	36.76923077	26.72727273	27.75	28.09090909
SLC28A3	44	25.63636364	35.07692308	21.45454545	16.625	338.6363636
SLC29A1	151	96.86363636	101.6923077	535.2727273	136.375	255.4545455
SLC29A2	77.75	55.81818182	55.65384615	45	38.875	42.45454545
SLC29A3	137.5	131.9545455	142.6923077	133.6363636	165	2088
SLC29A4	111.75	81.54545455	99.07692308	125	109	96.54545455
SLC2A1	147.75	93.45454545	143.4615385	236.5454545	350.5	134.5454545
SLC2A10	15	11.95454545	14.76923077	286.4545455	1429.875	12.27272727
SLC2A12	9.75	9.409090909	9.961538462	10.54545455	13.875	9.636363636
SLC2A13	22.25	17.72727273	24.5	20	25.25	34.27272727
SLC2A2	11.25	9.090909091	10.96153846	9	9.375	9
SLC2A3	81	179.4545455	231.6153846	94.72727273	269	289.1818182
SLC2A3P1	203.75	645.0454545	395.2307692	602.7272727	670.75	741.0909091
SLC2A4	19.5	13.36363636	16.73076923	14.18181818	15.25	15.36363636
SLC2A4RG	46.75	94.40909091	51.38461538	90.18181818	83	38.54545455
SLC2A5	83.75	64.22727273	66.84615385	55.36363636	88.75	469.7272727
SLC2A6	249.5	75.81818182	83.57692308	218.9090909	149.25	210.2727273
SLC2A8	82.25	67.59090909	92.15384615	132	78.5	174
SLC2A9	128.75	72.90909091	88.38461538	75.81818182	68.75	83.90909091
SLC30A1	119	273.6818182	268.7692308	987.2727273	1956.875	2989.545455
SLC30A10	12	10.86363636	12.57692308	10.18181818	10	10.36363636
SLC30A2	74	57.90909091	73.07692308	43.36363636	36.375	54
SLC30A3	287.5	160.1818182	203.5769231	234.2727273	127.75	261.9090909
SLC30A4	34.5	19.63636364	22.03846154	20.72727273	20.625	18
SLC30A5	59.25	180.8636364	142.3461538	361.6363636	522.125	591.1818182
SLC30A6	28.25	61.45454545	49.92307692	19	17.25	23.45454545
SLC30A7	66	386.5454545	253.6538462	452.0909091	685.75	363.1818182
SLC30A8	18.5	17.45454545	19.84615385	16.09090909	16	17.09090909
SLC30A9	154.5	253.1363636	175.9615385	546	675.5	501.7272727
SLC31A1	38.25	43.18181818	37.5	295	814.375	1296.181818
SLC31A2	52.75	84.09090909	65.92307692	115.2727273	527.125	1055.363636
SLC32A1	23	17.36363636	20.11538462	14.90909091	15	16.72727273
SLC33A1	30.25	197.9090909	121.5769231	386.2727273	486.25	316.5454545
SLC34A1	30.25	28.27272727	26.88461538	24.18181818	24.125	27.54545455
SLC34A2	17	16.86363636	17.73076923	14.72727273	14.875	15.36363636
SLC34A3	347	350.4545455	372.1538462	279.6363636	221.625	281.3636364
SLC35A1	487.5	791.4090909	449.9615385	613.9090909	619.25	664.7272727
SLC35A2	33.75	30.18181818	31.76923077	79.90909091	98.875	68
SLC35A3	53.5	327.0909091	343.7692308	250.3636364	397.25	235.5454545
SLC35A4	337.75	538.2272727	315.1153846	496.9090909	370.375	478.0909091
SLC35A5	255.5	204.9090909	112.1153846	462.5454545	656.5	525.3636364
SLC35B1	227.5	245.7727273	325.1153846	879.9090909	658.875	662.6363636
SLC35B2	192.5	303.8181818	162.1923077	749	997.75	240.3636364
SLC35B3	93.75	337.1818182	113.3076923	694.4545455	1119.375	429
SLC35B4	85	174.9090909	132.9230769	310.2727273	441.25	539.7272727
SLC35C1	191.75	202.6363636	147.2692308	198.9090909	263.125	159.0909091
SLC35C2	231	510.7272727	217.5384615	275.6363636	323.5	299.5454545
SLC35D1	62	165.7272727	143.9230769	68.54545455	241.875	101.5454545
SLC35D2	71	330.6363636	191.9230769	352.2727273	256.5	329.9090909
SLC35D3	12	10.59090909	12.23076923	10.18181818	11.375	11.45454545
SLC35E1	3077.5	1378.181818	2215.923077	433.9090909	392.25	588.5454545
SLC35E2	16.25	14.04545455	15.61538462	21.63636364	16.875	27.63636364
SLC35E3	168.5	248.6363636	147.8461538	296.1818182	407.5	510.9090909
SLC35E4	27.75	23.5	22.92307692	223.4545455	52.25	57.63636364
SLC35F1	101.5	86.09090909	98.5	66.81818182	62	64.45454545
SLC35F2	87.25	118.8181818	150.7692308	572.6363636	119.875	63.27272727
SLC35F3	11.75	11.27272727	11.42307692	13.18181818	12.5	16.54545455
SLC35F4	17.5	13.22727273	14.19230769	11	11.25	11.81818182
SLC35F5	11.75	10.13636364	10.19230769	9.545454545	10.25	9.818181818
SLC36A1	139.5	110.2727273	112.6923077	243.1818182	543.375	1082.909091
SLC36A4	84	108.4090909	125.9230769	136.5454545	157.875	394.3636364
SLC37A1	66.5	91.13636364	57.88461538	84.36363636	52	141.9090909
SLC37A2	80.75	39.04545455	54.11538462	45.72727273	39.875	813
SLC37A3	77.75	191	115.4615385	368.7272727	290.5	56.09090909
SLC37A4	105	105	83.96153846	135	96.75	143.3636364
SLC38A1	1517.25	2895.272727	2253.653846	785.4545455	1810.5	144.8181818
SLC38A10	86.75	92	84.42307692	320	401	274.6363636
SLC38A11	70.75	16.13636364	20.23076923	13.18181818	171.25	12.36363636
SLC38A2	1479	1902.227273	2033.807692	4980.545455	8207.875	3198.636364
SLC38A3	87.75	48.59090909	61.65384615	49.09090909	46.875	57.18181818
SLC38A4	8	6.909090909	7.461538462	8	92.125	7.181818182
SLC38A5	55.5	122.5	74.30769231	115.2727273	103.75	55.27272727
SLC38A6	26.5	73.95454545	28.57692308	212.2727273	332.5	2365.090909
SLC38A7	118.25	119.0454545	116.1923077	239.4545455	279.625	302.7272727
SLC38A9	71.75	159.7272727	65.34615385	227.1818182	226.125	318.6363636
SLC39A1	116.75	93.54545455	85.19230769	205.2727273	227.75	280.2727273
SLC39A10	176.75	256.4545455	126.1923077	552.0909091	467.75	696.8181818
SLC39A11	96.5	92.81818182	74.07692308	101.4545455	260.875	805.0909091
SLC39A12	10	9.090909091	9.307692308	8.909090909	9.625	10
SLC39A13	97.5	304.3181818	162.5	347.1818182	394.5	278.9090909
SLC39A14	53	120.0909091	89.42307692	823.3636364	1807.625	78.27272727
SLC39A2	87.75	65.95454545	69.76923077	48.63636364	47	53.36363636
SLC39A3	72	144.7272727	65.84615385	219.3636364	283.25	276.7272727
SLC39A4	112.25	105.7272727	59.61538462	142.2727273	150.5	171.9090909
SLC39A5	162.25	162.6363636	144.1923077	123.4545455	126	123.3636364
SLC39A6	436.75	798	521.3076923	563.4545455	3184.625	970.6363636
SLC39A7	55.25	92.77272727	49.23076923	279.0909091	636.875	138.9090909
SLC39A8	51.25	24.22727273	33.38461538	32.18181818	32.5	35.81818182
SLC39A9	149.5	314.6363636	216.9230769	766.1818182	995.125	872.9090909
SLC3A1	16	18.81818182	26.57692308	22.36363636	24.875	17.54545455
SLC3A2	169.75	403.5454545	342	621.9090909	1107.75	1020.545455
SLC40A1	97	79.54545455	70.46153846	71.27272727	52.5	43.54545455
SLC41A1	106.75	265.5909091	212.2692308	253.2727273	382.125	84.90909091
SLC41A2	15	11.63636364	12.65384615	30.09090909	108.75	171.3636364
SLC41A3	159.5	226.8636364	203	404.3636364	346.625	172.7272727
SLC43A1	83	122.3181818	96.07692308	135.0909091	106.75	103.4545455
SLC43A2	160.5	62.81818182	81.80769231	165.3636364	110.375	214.4545455
SLC43A3	95.25	146.3636364	120.5769231	653.9090909	255	1549.363636
SLC44A1	97	127.8636364	57.42307692	664.2727273	834.875	180.5454545
SLC44A2	132.5	439.3181818	215.0384615	272.0909091	397.75	358.7272727
SLC44A3	13	11.54545455	12.07692308	12	47.75	10.27272727
SLC44A4	30.75	24.77272727	29.19230769	25.72727273	20.875	26.90909091
SLC44A5	11.25	12.68181818	9.038461538	87.90909091	7.75	7.545454545
SLC45A1	34.25	35.95454545	32.23076923	41.36363636	40.125	34
SLC45A2	91.5	56.27272727	65.26923077	50.36363636	59.625	53.27272727
SLC45A3	64.25	52.13636364	52.26923077	145.3636364	48.875	149.9090909
SLC45A4	46.25	125.8181818	115.5	80.54545455	82.5	277.5454545
SLC46A1	121.25	71.81818182	93.96153846	67.81818182	108	215.2727273
SLC46A2	35.75	29.72727273	29.19230769	25.72727273	22.375	50
SLC46A3	166.5	366.5	195.8846154	95.45454545	207.75	475.1818182
SLC47A1	21.25	17.04545455	20.65384615	87	39.625	229.0909091
SLC47A2	29	21.27272727	22.23076923	21.72727273	22.875	20.90909091
SLC48A1	125.5	119.1363636	104.0384615	211.1818182	274	733.0909091
SLC4A1	22.5	24.27272727	27.92307692	22.63636364	19.625	22.45454545
SLC4A10	8.75	8.590909091	9.076923077	9.454545455	8.875	8.636363636
SLC4A11	25.5	18.77272727	20.26923077	80.90909091	39.25	36.36363636
SLC4A1AP	146	313.4545455	320.4230769	463.7272727	416.625	502.6363636
SLC4A2	83.25	129.5909091	62.92307692	295.6363636	283.125	275.6363636
SLC4A3	48	41.13636364	40.73076923	43.36363636	58.5	40.18181818
SLC4A4	64.5	52.81818182	85.42307692	30	37.625	29.54545455
SLC4A5	33.25	39.45454545	34.23076923	25.27272727	28.5	29.54545455
SLC4A7	56.75	249.2727273	151.6923077	241	227.25	238.0909091
SLC4A8	40.75	35.36363636	48.03846154	36.72727273	25.75	54.90909091
SLC4A9	17.5	12.40909091	13.46153846	11.72727273	10.75	11.54545455
SLC5A1	62.75	42.90909091	52.73076923	45.09090909	45	44.90909091
SLC5A10	49.25	46.45454545	45.53846154	38.90909091	37.125	42.81818182
SLC5A11	66.25	45.27272727	47.46153846	54.27272727	33.5	56
SLC5A12	27.75	12.77272727	13.38461538	12.27272727	11.5	11.81818182
SLC5A2	61.75	67.63636364	69.69230769	60.54545455	56	70.18181818
SLC5A3	39.25	32.86363636	75	25.81818182	25.125	90.54545455
SLC5A4	27	20.04545455	22.57692308	18.45454545	18.5	18.81818182
SLC5A5	118.75	107.1363636	117.6923077	93.27272727	86.875	109.5454545
SLC5A6	155.75	226.7727273	291.1153846	332.3636364	138	273.9090909
SLC5A7	43.75	31.5	39.30769231	22.54545455	22	23.18181818
SLC5A8	72.25	48.31818182	56.61538462	62.27272727	51	59.18181818
SLC5A9	32.5	33.59090909	33.15384615	27.63636364	23.25	38.45454545
SLC6A1	15.25	12.31818182	13.65384615	11.45454545	10.5	12.63636364
SLC6A11	93	60.86363636	70.38461538	66.54545455	64.5	71.27272727
SLC6A12	47.5	34.04545455	41.38461538	33	25.75	331.5454545
SLC6A13	83.5	62.68181818	79.76923077	65.72727273	54.75	67.54545455
SLC6A14	9.25	7.545454545	8.423076923	8.181818182	8.75	7.454545455
SLC6A15	17.5	14.31818182	17.11538462	47.09090909	17	12.36363636
SLC6A16	74.75	77.68181818	71.23076923	24.36363636	27.375	73.72727273
SLC6A17	188.25	111.6818182	142.2307692	99.72727273	114.75	96
SLC6A18	41.75	43.72727273	43.65384615	45.18181818	37.5	53.45454545
SLC6A19	73.75	68.54545455	92.84615385	59.09090909	39.625	68.36363636
SLC6A2	139.25	67.27272727	93.30769231	55.18181818	54.375	64.63636364
SLC6A20	16.75	15.31818182	17.30769231	14.27272727	14.25	14
SLC6A3	85	68.90909091	85.73076923	79.27272727	81.875	80
SLC6A4	29.75	25.72727273	33.61538462	25.45454545	20.75	27.81818182
SLC6A5	47.75	38.95454545	45.46153846	35.45454545	35.25	35.45454545
SLC6A6	117	559.3636364	373.0769231	432.7272727	978.375	2949.636364
SLC6A7	111.5	87.90909091	98.88461538	97.09090909	98	104.7272727
SLC6A8	41.5	41.54545455	49.61538462	361	262.375	164.5454545
SLC6A9	21.75	19.63636364	19.73076923	21.54545455	37.625	20.63636364
SLC7A1	96.5	109.0909091	148.0769231	266.4545455	203.125	224.3636364
SLC7A10	69.25	37.68181818	46.19230769	36.63636364	36.875	39.36363636
SLC7A11	45.75	29.86363636	36.30769231	256.6363636	114.875	231.1818182
SLC7A13	11.75	9.727272727	10	8.727272727	8.25	8.727272727
SLC7A14	47.75	24	36	24.09090909	35.125	19.54545455
SLC7A2	31.5	23.36363636	25.11538462	25.63636364	22.25	29.45454545
SLC7A3	29.25	24.95454545	32.23076923	25.63636364	23.375	20.90909091
SLC7A4	31	24.86363636	27.11538462	25.36363636	22.875	24.18181818
SLC7A5	49.5	93.40909091	822.1153846	283.6363636	995	286.1818182
SLC7A6	25	85.86363636	37.46153846	101.9090909	95.625	46.72727273
SLC7A6OS	71.25	182.6363636	104.6153846	95	89.125	92.81818182
SLC7A7	540	135.3636364	106.4615385	357.4545455	170.625	3002.363636
SLC7A8	203	199.0909091	188.8846154	161.3636364	225.75	984.1818182
SLC7A9	47.25	47.36363636	45	32.90909091	34.625	31.63636364
SLC8A1	58.25	35.54545455	39.73076923	33	38.625	65
SLC8A2	62	46	59.30769231	43.45454545	30.875	42.63636364
SLC8A3	61.5	33.95454545	44.11538462	28.09090909	32.625	25.81818182
SLC9A1	158.5	202.6818182	205.6923077	372.7272727	314.375	345.8181818
SLC9A11	9.75	9	10.26923077	9.727272727	9.125	9.181818182
SLC9A2	34.25	27.59090909	31.88461538	29	25	34.90909091
SLC9A3	29.75	25.18181818	29.53846154	25.54545455	20.125	27.36363636
SLC9A3R1	191	812.6363636	544.1538462	138.3636364	79.625	212.7272727
SLC9A3R2	23.25	15.27272727	15.69230769	22.63636364	20.75	17.27272727
SLC9A5	89.5	51.90909091	67.61538462	63.81818182	68.75	54
SLC9A6	140.25	505.0909091	468.4615385	362.8181818	572.5	993.7272727
SLC9A7	38.25	25.54545455	25.61538462	34.81818182	48.75	146.9090909
SLC9A8	44.5	147.2272727	130.6153846	70	80.5	74
SLC9A9	82.25	93.81818182	71.57692308	48.36363636	46.5	100.8181818
SLCO1A2	10.25	9.909090909	9.576923077	11	11.25	9.090909091
SLCO1B1	16.5	15.45454545	15.26923077	16.36363636	18.875	16.72727273
SLCO1B3	14.75	15.54545455	16.34615385	14.90909091	14.5	14
SLCO1C1	21	15.77272727	20.11538462	15.36363636	14	12.90909091
SLCO2A1	65.5	45.22727273	53.53846154	145.2727273	53	42.81818182
SLCO2B1	81.5	49.86363636	61.30769231	45.54545455	46.75	899.5454545
SLCO3A1	50.25	209.9545455	217.4615385	48.81818182	178.125	154.0909091
SLCO4A1	62.5	54.09090909	104.4230769	109.4545455	43.125	179.2727273
SLCO4C1	15	11.81818182	16.5	9	9.375	10
SLCO5A1	13.25	11.5	12.73076923	11.63636364	11.625	13.27272727
SLCO6A1	18.75	14.40909091	17	13.72727273	14.125	12.63636364
SLFN11	51.5	149.0454545	170.1538462	402.6363636	221.125	462.7272727
SLFN12	32.25	42.86363636	51.69230769	275.6363636	177.5	78.81818182
SLFN13	10	21.09090909	18.26923077	8.818181818	8.75	10.18181818
SLFN5	46.75	347.1818182	400.2692308	102.8181818	156.5	88
SLFNL1	15.75	12.45454545	15.5	11.54545455	10.875	10.36363636
SLIT1	39	27.22727273	30.07692308	40.45454545	32.125	37
SLIT2	29.5	13.95454545	19.5	405.9090909	1060.125	14.72727273
SLIT3	25.75	26.45454545	30.23076923	122.0909091	911.875	47.81818182
SLITRK1	13.75	11.31818182	14.38461538	11.09090909	10.125	10.27272727
SLITRK2	41.25	34	40.53846154	38	28.75	34.90909091
SLITRK3	15	13.5	16.38461538	14.63636364	11.875	12.72727273
SLITRK4	13.25	10.95454545	11.42307692	34.81818182	20.25	63.63636364
SLITRK5	20.5	18.54545455	21.26923077	18.72727273	13.25	19.54545455
SLITRK6	19	11.81818182	13.07692308	11.09090909	14.625	10.27272727
SLK	53	437.6363636	391.0769231	583	582.125	545.1818182
SLMAP	125.5	364.5	222.7307692	332.0909091	486.125	320
SLMO1	34.75	31.63636364	37.42307692	56.81818182	62.5	43.27272727
SLMO2	298.75	340.8636364	618.0769231	419.0909091	491.375	398.7272727
SLN	44.5	35.90909091	45.96153846	31.27272727	31.375	31.63636364
SLPI	72.25	62.04545455	93.07692308	56.81818182	60.375	60.36363636
SLTM	433.5	1210.318182	693.5	477	606.375	425.6363636
SLU7	234	328.7272727	537.8461538	236.8181818	238.625	316.7272727
SLURP1	103.5	58.36363636	71.53846154	60.45454545	43	66.72727273
SMA4	164	157	156.5	47.18181818	37.375	103.6363636
SMAD1	29.75	35.18181818	28.5	1176.636364	320.875	146
SMAD2	151.25	724.9545455	357.6538462	641.0909091	1066.625	826.3636364
SMAD3	65.5	115.4545455	67.46153846	158.2727273	98.5	49.72727273
SMAD4	101.5	300.8181818	172.2307692	140.2727273	176.25	66.18181818
SMAD5	97.5	123.3636364	186.7307692	492.0909091	469	152.8181818
SMAD5OS	25	23.13636364	23.88461538	24.09090909	30.625	21.81818182
SMAD6	80	49.68181818	49.34615385	60.72727273	55.125	62.18181818
SMAD7	29	149.4545455	690.2692308	134.8181818	633.875	334.4545455
SMAD9	28.5	21.90909091	26.34615385	29.09090909	40	21.90909091
SMAGP	320.75	130.3181818	154.6538462	429.9090909	257.25	46
SMAP1	218.25	970.5454545	786.9615385	759.7272727	833.125	985.6363636
SMAP2	2067	2252.454545	1330.961538	153.0909091	135.625	903.6363636
SMARCA1	16.5	16.59090909	15.5	154.1818182	321.5	13.81818182
SMARCA2	240	747.3181818	345.4615385	299.9090909	503.375	478.5454545
SMARCA4	104	558.6818182	233.3076923	997.9090909	508.75	506.0909091
SMARCA5	233.5	397.3636364	294.6538462	482.0909091	452.125	386.2727273
SMARCAD1	188	338.2272727	275.6923077	556.1818182	459.5	384.8181818
SMARCAL1	122	193.0454545	93.19230769	322.3636364	296.625	255.9090909
SMARCB1	14.5	13.40909091	15.11538462	14.45454545	16	12.63636364
SMARCC1	368.25	563.2727273	324.8076923	804.8181818	504.75	360.0909091
SMARCC2	235.5	369.3636364	251.6153846	242.1818182	224.75	206.7272727
SMARCD1	74.5	91.90909091	60.69230769	98.81818182	50.375	67.63636364
SMARCD2	121.25	336.9545455	136.9615385	299.9090909	282	241.7272727
SMARCD3	42.75	55.31818182	73.30769231	104.5454545	335.625	65.09090909
SMARCE1	475.75	551.5909091	471.9230769	1177.272727	721.875	558.5454545
SMC1A	77.25	48.31818182	67.07692308	47.36363636	38.375	51.18181818
SMC1B	15	12.95454545	14.19230769	12.27272727	11.625	12.36363636
SMC2	48.75	54.63636364	37.53846154	301.1818182	185.125	251.1818182
SMC3	164.25	173	221.9230769	200.2727273	217.75	138.0909091
SMC4	166	591.0909091	390.4230769	1171.545455	834.375	493.4545455
SMC5	108	187.6818182	126.8846154	118.1818182	78.5	128.1818182
SMC6	59.5	55.90909091	27.07692308	79.72727273	72.625	45.81818182
SMCHD1	84	1520.863636	432.4230769	254.2727273	255.375	351.0909091
SMCP	64.25	58.90909091	68.84615385	40.27272727	28.75	42
SMCR5	49	24.18181818	30.30769231	16.18181818	12.625	17.90909091
SMCR7	62	75.31818182	56.26923077	67	85.875	65.45454545
SMCR7L	169	354.5909091	245.0769231	255.9090909	266.625	567.2727273
SMCR8	380.5	1458	885.2307692	694.7272727	811.75	1497.272727
SMEK1	788.25	1070.818182	1110.5	432.9090909	437.5	490.2727273
SMEK2	358.25	755.3181818	280.8846154	276.0909091	288.875	371.6363636
SMEK3P	8.5	7.590909091	7.846153846	7.636363636	7.625	7.454545455
SMG1	770	2194.681818	1268.153846	655.9090909	697	762.7272727
SMG5	139	199.5	128.2692308	244.0909091	190.25	223.6363636
SMG6	73.75	98.18181818	71.15384615	146.7272727	103.125	71.72727273
SMG7	243	370.4090909	338.1923077	287.6363636	244.625	218.2727273
SMNDC1	306	773.2727273	669.1538462	937.7272727	1073.375	839.1818182
SMO	162	86.90909091	121.1153846	112.1818182	109.875	83.27272727
SMOC1	20.5	18.45454545	19.38461538	21.90909091	18.25	18.27272727
SMOC2	13.5	12.63636364	12.42307692	13.09090909	650.75	12.54545455
SMOX	52.25	43.40909091	47.61538462	54.63636364	50	55.72727273
SMPD1	35	145.9090909	63.03846154	167.8181818	184.25	136.5454545
SMPD2	72	116.6363636	69.80769231	110.0909091	98.625	127
SMPD3	64.25	37.77272727	34.61538462	31	30.75	39.18181818
SMPDL3A	14	17.59090909	16.65384615	123.3636364	531	494.6363636
