naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S10838	6.52324195590775e-124	1.80357232442543e-24	7.88506092839313e-19	0	1	1.33749914312721e-202	7.69814194684222e-103	1.4389917077056e-58
S10844	1.32465902210373e-123	1.91443314154514e-24	8.84083050826128e-19	0	1	1.13453252356943e-202	7.61865824112604e-103	1.83530301715515e-58
S10845	9.19563460715922e-124	1.51994305868899e-24	7.04833210377679e-19	0	1	1.49524438565269e-202	8.9393521051129e-103	1.51915416008452e-58
S10846	2.56920328490733e-123	1.66822892398864e-24	1.16534231863436e-18	0	1	1.28495214789897e-202	8.97557028310432e-103	2.17647474309682e-58
S10853	6.78384939198957e-124	1.23071548248479e-24	7.34805234046851e-19	0	1	1.14115489844413e-202	8.881378429996e-103	1.69698437165212e-58
S10854	1.42229038515237e-123	1.75410763572877e-24	1.13364883127646e-18	0	1	1.21163176006151e-202	7.88015281212282e-103	1.61822619194606e-58
S10865	1.25068289421121e-123	1.64300546303839e-24	9.72435055879065e-19	0	1	1.42909448181903e-202	8.14260418109849e-103	1.57280332688533e-58
S10866	8.45822032474358e-124	1.72919105368698e-24	6.80956151706664e-19	0	1	1.10079409332356e-202	7.79788893550692e-103	1.51605624566474e-58
S10869	8.22125784046742e-124	1.67757501197614e-24	5.57256640315835e-19	0	1	1.44868235821675e-202	1.05095593352389e-102	1.33797696512112e-58
S10873	1.11504044908787e-123	1.93631984216173e-24	1.54601445464374e-18	0	1	1.77241277922958e-202	1.03968189143617e-102	1.65834397001618e-58
S10876	9.70403087763218e-124	1.20336748209921e-24	8.27203278089235e-19	0	1	1.19248790530993e-202	7.73783665205852e-103	1.30577224223494e-58
S10883	1.20351660436165e-123	2.11987217816808e-24	7.27951282653056e-19	0	1	1.44420409053611e-202	1.06977113245931e-102	1.77218384835066e-58
S10885	1.23976445468422e-123	2.30112168651061e-24	1.34720911815648e-18	0	1	1.59392598005249e-202	1.00108340609118e-102	1.58102839497972e-58
S10893	1.00474963001577e-123	1.72172804141732e-24	9.56272576094393e-19	0	1	1.51531875156122e-202	9.98371630897842e-103	1.6816567702237e-58
S10895	7.22115265318434e-124	1.31020928467677e-24	7.73746995812301e-19	0	1	1.17143586261769e-202	9.02076805090363e-103	1.30513430801146e-58
S10902	1.26007189087472e-123	2.68659206438062e-24	7.73736269475705e-19	0	1	1.74594482417753e-202	8.81664806950489e-103	1.93502643883e-58
S10903	7.42023120982197e-124	1.6159216818106e-24	7.17223074263179e-19	0	1	9.66888409795405e-203	8.78236973894737e-103	1.49880041107529e-58
S1092	9.44718258309148e-124	1.69029760262609e-24	9.26853873105617e-19	0	1	1.43932391330689e-202	9.62151185651554e-103	1.41458442153889e-58
S10925	9.5285331662417e-124	1.61529456345799e-24	6.47581558937185e-19	0	1	1.03967165010279e-202	8.05853138028982e-103	1.57619745674886e-58
S10927	9.6079200165675e-124	1.80427253931527e-24	1.36221441873319e-18	0	1	1.40655370038069e-202	9.12676513944041e-103	1.44387242658301e-58
S10936	8.9314173652658e-124	2.21492412345774e-24	1.22271977968747e-18	0	1	1.25411643774608e-202	9.99456382060461e-103	1.36934244285677e-58
S10945	1.50190238199166e-123	1.69353438280716e-24	7.65181451831802e-19	0	1	1.44056487602077e-202	9.26820704550369e-103	1.33261799332996e-58
S10947	9.20319081490975e-124	2.81020870233978e-24	1.24549031916527e-18	0	1	1.3922722036306e-202	1.05377645118413e-102	1.79207159854345e-58
S10949	9.93912701606656e-124	1.47788834482444e-24	1.40880682939581e-18	0	1	1.08794173939498e-202	7.98222128094088e-103	1.43352123781906e-58
S1095	1.34961325327005e-123	2.73893926907412e-24	1.16340532124811e-18	0	1	1.45011230377608e-202	1.09802343440309e-102	2.33288999229049e-58
S10961	8.66103321501305e-124	1.83357245619064e-24	9.62657035656906e-19	0	1	1.72852080359572e-202	1.06497200878603e-102	1.81353963832055e-58
S10969	9.68229560506322e-124	1.83136236132351e-24	1.08286531041785e-18	0	1	1.20729756230689e-202	9.13288250713192e-103	1.55929433413863e-58
S10972	2.02775175942682e-123	2.96057474430637e-24	9.72057666382343e-19	0	1	1.96683322842603e-202	1.2217949466176e-102	2.02427217047214e-58
S10973	1.6584678510513e-123	1.86903978267093e-24	9.46014241823369e-19	0	1	1.49733251019339e-202	7.44901812904306e-103	1.59035438020826e-58
S10978	9.90944419381476e-124	1.69454421074083e-24	1.25521439969908e-18	0	1	1.38316950516731e-202	8.29121543709554e-103	1.38158399819223e-58
S10979	9.38944016297019e-124	1.76034387149619e-24	9.98887292043854e-19	0	1	1.35776892040606e-202	7.00350412999657e-103	1.5074219218237e-58
S10986	9.28903765498821e-124	1.59604051820774e-24	1.41571788965329e-18	0	1	1.29986455259844e-202	7.30077831314597e-103	1.86038121613083e-58
S10989	8.14383956879715e-124	1.99470759583546e-24	9.54100938204801e-19	0	1	1.0304619975011e-202	7.27323373552495e-103	1.46348025211795e-58
S10995	9.24074482635273e-124	1.46822927895426e-24	1.22715187230214e-18	0	1	2.11881549935034e-202	1.28354645497368e-102	1.62543771937113e-58
S11005	1.03329417755294e-123	1.69219670120241e-24	9.29633399893851e-19	0	1	1.19231158349238e-202	8.55766343411884e-103	1.55740944257346e-58
S11008	1.60354634012951e-123	2.16871019336985e-24	1.13703274932277e-18	0	1	1.61739041541727e-202	8.5035010031097e-103	1.61371776652476e-58
S11010	6.68326991511252e-124	1.60925982538898e-24	9.20336791390972e-19	0	1	1.20338195952771e-202	8.88158363578092e-103	1.89858327385979e-58
S11013	1.04690900084102e-123	1.60865759299184e-24	1.03806285934487e-18	0	1	1.39238158020932e-202	8.97976033091482e-103	1.94940422792933e-58
S11016	1.13075474199392e-123	1.35722252349562e-24	1.03806285934485e-18	0	1	1.23703641266359e-202	8.69394080934103e-103	1.64984818632905e-58
S11017	1.25989285346306e-123	2.01055984250405e-24	1.07596698283152e-18	0	1	2.87832194171281e-202	1.10393521694115e-102	1.89372032111754e-58
S11020	1.23349429761684e-123	1.30513340230285e-24	1.10361258068736e-18	0	1	1.41419196475262e-202	9.15536205855778e-103	1.39406543314707e-58
S11027	1.06080982763171e-123	1.88248357514658e-24	6.7407162803423e-19	0	1	1.50968891574766e-202	1.11491122909745e-102	1.85447816128323e-58
S11035	1.05496200915526e-123	2.06384879457284e-24	1.11363295370776e-18	0	1	1.74311525917108e-202	1.16583383584032e-102	1.70785829775468e-58
S11041	9.47058891911048e-124	1.70692216946643e-24	1.1523139282656e-18	0	1	1.31528730315514e-202	8.30041579007748e-103	1.67002914261001e-58
S1106	1.00541146530232e-123	1.85594927066423e-24	9.36203334056181e-19	0	1	1.10876577749953e-202	7.5718383249829e-103	1.6611510656694e-58
S11071	1.53565171017037e-123	1.80862997255261e-24	9.59685637941823e-19	0	1	1.20275653150017e-202	7.20958861302481e-103	1.50477551412175e-58
S11076	8.52378462969579e-124	1.94482086606299e-24	1.01739069740435e-18	0	1	1.06458019616366e-202	7.25691785793439e-103	1.62866318465442e-58
S11078	1.41535705064814e-123	3.40307106132923e-24	1.01654480745675e-18	0	1	1.26679636601899e-202	1.09244615898646e-102	2.2117882585805e-58
S11081	1.12891827208826e-123	2.16495535923535e-24	9.62243421472592e-19	0	1	1.23184263529239e-202	8.80480024179198e-103	1.89538152233782e-58
S11086	1.25355565169489e-123	1.97273514669189e-24	8.99461732112556e-19	0	1	1.16621029789564e-202	8.80699760402426e-103	1.71775380465177e-58
S1109	1.07595373608071e-123	1.65179800955583e-24	8.14323424473748e-19	0	1	2.00527667015252e-202	8.82292450350439e-103	1.89341187891745e-58
S11096	1.07355123574247e-123	1.66917738260955e-24	8.6548085276153e-19	0	1	1.57605509337233e-202	9.32275878877157e-103	1.82745803673369e-58
S11100	1.68742226912534e-123	1.96389429150414e-24	1.10225178094995e-18	0	1	1.53628722394657e-202	8.29420443268848e-103	1.86502281403563e-58
S11107	1.57319340791796e-123	2.45567098226069e-24	1.16163256878761e-18	0	1	1.49360428046345e-202	8.45694701659184e-103	2.00012931559334e-58
S11109	1.37142530361443e-123	2.3742918402889e-24	1.07551959378159e-18	0	1	1.66452587878551e-202	1.02331869091139e-102	2.17851987984194e-58
S1111	5.26040596172728e-124	1.41511301682291e-24	1.02708373713664e-18	0	1	1.42243687892384e-202	8.21600431906173e-103	1.39497887871455e-58
S11119	9.10512700449656e-124	2.10876346028396e-24	1.11460598709576e-18	0	1	1.40759077800568e-202	8.26653998816063e-103	1.76024138100709e-58
S11127	5.8568264338396e-124	1.12852413849771e-24	6.41301109370726e-19	0	1	1.0447211848281e-202	6.82040277862178e-103	1.04627585801367e-58
S11136	1.31296735496065e-123	2.48781167215507e-24	1.64936855479612e-18	0	1	1.32258272893452e-202	9.8881247188856e-103	1.85064513047391e-58
S11147	1.10038703456236e-123	2.21323597186268e-24	9.09089227720614e-19	0	1	1.495735040368e-202	9.72103734109004e-103	1.93718035600879e-58
S11150	1.09765604147329e-123	1.85587208550905e-24	1.13921007304522e-18	0	1	1.1357232303007e-202	9.63944626320796e-103	1.50029715848874e-58
S11152	1.29438881477267e-123	1.53433900770175e-24	8.333842891838e-19	0	1	1.42727628735576e-202	9.74010240191364e-103	1.57559121542901e-58
S1116	1.18816569971562e-123	1.70061583595223e-24	1.30422592987604e-18	0	1	1.33311813740629e-202	8.51679292786616e-103	1.45541771741956e-58
S11163	1.2725400358248e-123	1.95241166609798e-24	1.22909276641073e-18	0	1	1.46268722305187e-202	9.3755951479265e-103	1.89488235230429e-58
S11164	1.09059545342762e-123	2.23742182727906e-24	1.03116400404109e-18	0	1	2.37289999602119e-202	1.04748446309118e-102	1.81965289601113e-58
S11166	1.16709018408982e-123	3.69464891216677e-24	7.9817323546131e-19	0	1	1.35227131120488e-202	9.67809839428726e-103	2.38975592624558e-58
S11173	2.05035830498158e-123	2.35527787283707e-24	1.09880380240396e-18	0	1	1.74623126089776e-202	9.95796036669129e-103	1.7768209129961e-58
S11174	8.06304146332766e-124	1.95303428732855e-24	1.29554022300214e-18	0	1	1.77649213387868e-202	9.64002534870162e-103	1.70502545558076e-58
S11182	1.61755643365107e-123	2.28475152783653e-24	1.60800713495463e-18	0	1	1.3667360344629e-202	9.41714845802015e-103	1.68793959747961e-58
S11188	9.14177392075161e-124	1.87088032622843e-24	8.00600159340594e-19	0	1	1.19585955648681e-202	9.32930929355971e-103	1.55034927989093e-58
S11189	1.24569514564288e-123	1.88465085315189e-24	1.2447308396877e-18	0	1	1.55787336669543e-202	9.42428786337183e-103	1.70627274601298e-58
S1119	1.1677011127126e-123	2.30172787242409e-24	1.0290790493238e-18	0	1	1.31818053056551e-202	1.01988666761117e-102	1.73603168409423e-58
S11195	3.05610909809468e-123	2.19286542500889e-24	2.77916946452331e-18	0	1	2.30270771588967e-202	8.65641864729159e-103	1.37436793081434e-58
S11197	1.64202494728234e-123	2.24372719761666e-24	1.72480564866141e-18	0	1	1.44119075332497e-202	9.61297916381425e-103	2.28366064220597e-58
S11198	1.28349355022834e-123	1.96713678266464e-24	7.64630051899759e-19	0	1	2.8128734227968e-202	1.14521794227304e-102	1.702964402687e-58
S11211	1.18029382017193e-123	2.47395160234102e-24	1.15121221731894e-18	0	1	1.55268441921743e-202	1.04647814233724e-102	1.76124215259702e-58
S11214	7.73013784658029e-124	1.52291695901954e-24	6.68766185447165e-19	0	1	1.28132338475147e-202	9.47673616545307e-103	1.6634612720801e-58
S11216	1.12210372828352e-123	2.16246574152988e-24	1.73822375640355e-18	0	1	1.64270638026398e-202	9.21508159372143e-103	1.59099387154528e-58
S11224	1.01894843638081e-123	2.22156642286836e-24	1.17211474309065e-18	0	1	1.37699625320171e-202	8.98901855302219e-103	1.98808339905184e-58
S11236	1.09913686778798e-123	1.75846580086199e-24	9.3864648077596e-19	0	1	1.63112193357613e-202	8.9942538757985e-103	1.29404992524281e-58
S11241	1.06291118007502e-123	3.21276905208552e-24	7.34000936031324e-19	0	1	1.28746329347012e-202	9.06204679086468e-103	2.06092682046173e-58
S11243	8.35262194811436e-124	2.08622863821956e-24	1.25869942202192e-18	0	1	1.38122144020355e-202	7.66551970527554e-103	1.57245995635233e-58
S11245	1.23005348343902e-123	1.87867730088297e-24	1.04272144753649e-18	0	1	1.33251148456609e-202	6.92879084285461e-103	1.77429177996958e-58
S11249	1.37775183259087e-123	1.85656686748116e-24	9.62777150491705e-19	0	1	1.4345033135481e-202	9.22974169789262e-103	1.81864414590229e-58
S11274	1.49090780435631e-123	3.17605804097031e-24	1.44901628402463e-18	0	1	1.54467283069742e-202	9.92034485755602e-103	2.30799208825708e-58
S11280	1.23429825300929e-123	2.07316835456973e-24	1.15498475402516e-18	0	1	1.66651538231711e-202	9.45421019265668e-103	1.72939003146493e-58
S11281	7.89029445709697e-124	1.81340010967969e-24	1.13047869864819e-18	0	1	1.2488740326655e-202	9.69147960731063e-103	1.35787274198151e-58
S11285	9.68108765435886e-124	2.54848043457498e-24	9.12043036835712e-19	0	1	1.43413877516784e-202	7.97908661257116e-103	1.68598100047656e-58
S11298	1.168122070714e-123	2.37781632374462e-24	1.85070353525452e-18	0	1	1.43276430510384e-202	1.04147545944075e-102	1.86210997296904e-58
S11311	1.06707090664904e-123	1.59424933265956e-24	9.58276442386503e-19	0	1	1.60188950148344e-202	1.03113663230707e-102	1.7398986592632e-58
S11312	1.11310990440173e-123	1.82262438836375e-24	1.47565330340101e-18	0	1	1.85111941671383e-202	9.9949794914725e-103	1.95198677500821e-58
S11316	1.09875600198034e-123	1.90358273829188e-24	8.90664382970505e-19	0	1	1.28924933427715e-202	9.25566687109639e-103	1.64474996093529e-58
S1133	1.14379701541989e-123	1.74675500893232e-24	8.97643071866462e-19	0	1	1.31896654089686e-202	8.28918506755007e-103	1.90333337766158e-58
S11330	1.00610860500708e-123	2.20863845882774e-24	8.27593264051588e-19	0	1	1.39648941062503e-202	9.12701819060983e-103	1.7894711422756e-58
S11332	1.82266705063553e-123	1.63523420276652e-24	1.12134779266865e-18	0	1	1.23391638395011e-202	7.81953927430034e-103	1.74665936306159e-58
S11334	8.5603758521436e-124	1.48217652151281e-24	8.28201550062925e-19	0	1	1.29685270915285e-202	8.10326660149221e-103	1.62016784310946e-58
S11335	1.70978040633763e-123	3.1906652979984e-24	1.05833312558984e-18	0	1	1.83335728665099e-202	1.11227653137522e-102	2.05058177574638e-58
S11345	1.85935989874186e-123	2.90709310524635e-24	1.64537201152142e-18	0	1	1.68541978637264e-202	7.17376394333006e-103	2.34222273857286e-58
S11349	8.81224216157308e-124	1.82181602562575e-24	8.35211688957641e-19	0	1	1.26954186191846e-202	8.84071839035775e-103	1.78315025923806e-58
S1135	8.39225864110122e-124	1.64327880847903e-24	7.90487090958918e-19	0	1	2.28850900257437e-202	8.75696092114711e-103	1.5497422383347e-58
S11352	1.24059399445049e-123	2.05320442839048e-24	1.12203198929058e-18	0	1	1.35708206659353e-202	1.34021907433433e-102	1.92676186949189e-58
S11353	9.36110696678221e-124	2.04272823063182e-24	1.12883436063764e-18	0	1	1.39496407398148e-202	8.21949793377031e-103	1.51033991650248e-58
S11368	7.62580236108502e-124	1.61984669140404e-24	7.51785923689617e-19	0	1	1.05435056503919e-202	8.70720852012626e-103	1.41664991252867e-58
S11369	1.09404042437543e-123	1.88548709649502e-24	8.17830520081369e-19	0	1	1.28095337748039e-202	8.28704031163669e-103	1.63329827127674e-58
S11371	8.26390770156576e-124	2.57900983941855e-24	7.33187354173351e-19	0	1	1.06996576316495e-202	7.9313710258512e-103	1.53242692391044e-58
S11377	9.02010445935564e-124	1.64539877815053e-24	9.9521063528293e-19	0	1	1.56605473167212e-202	9.61902237241285e-103	1.65454929853202e-58
S11378	7.13324804327096e-124	2.53797397814247e-24	5.842322114441e-19	0	1	1.05389024887605e-202	1.01988195474495e-102	1.70956381669561e-58
S11383	1.20817634570837e-123	1.90339802243339e-24	7.75615644147535e-19	0	1	1.10102047692106e-202	9.73016052782504e-103	1.61479752248474e-58
S11384	1.11555453751193e-123	1.72148937577325e-24	1.33866391955408e-18	0	1	1.38987451403028e-202	8.39585319115754e-103	1.78494952540297e-58
S11392	1.00577043190187e-123	1.97999567271722e-24	1.03335345533819e-18	0	1	9.8669627481366e-203	8.68113457312791e-103	1.60488873272985e-58
S1140	8.64813558073566e-124	1.96354039376884e-24	9.10602804653626e-19	0	1	1.10092890042093e-202	7.47277252569858e-103	1.60957887813653e-58
S11410	1.2405424006696e-123	2.38868609547778e-24	1.48447604010197e-18	0	1	2.00701022571245e-202	9.61666684682914e-103	2.08513859290514e-58
S11411	1.3221776622423e-123	2.48481299065304e-24	8.93087730866695e-19	0	1	1.77383026524624e-202	8.28608301049574e-103	1.82888362705137e-58
S11414	1.54221728862469e-123	2.46207938125578e-24	6.44304156962058e-19	0	1	1.22102378239669e-202	8.31200740819408e-103	1.9028387081425e-58
S11419	1.37377053455484e-123	1.78836011714492e-24	7.92934612775454e-19	0	1	1.60813066469884e-202	1.11007886711137e-102	1.70277554836359e-58
S11424	7.3935597516455e-124	1.40477324918621e-24	1.84123504578632e-18	0	1	1.35746779101985e-202	8.77900198209034e-103	1.60390453930155e-58
S11425	1.40911664985936e-123	2.06671188060046e-24	1.20670565294712e-18	0	1	1.44376369745895e-202	8.47897735974715e-103	1.81943218412458e-58
S11433	1.90632757392229e-123	2.08437849781132e-24	1.29536063543988e-18	0	1	1.45701389297955e-202	7.89261625899723e-103	1.7674792504952e-58
S11434	1.26272112019799e-123	1.68442626591015e-24	7.78243651424703e-19	0	1	1.27870898627611e-202	1.03927840431037e-102	1.46971179783801e-58
S11436	1.00128734106584e-123	2.07164568257143e-24	8.13612533010924e-19	0	1	1.47604970148107e-202	1.08761567202691e-102	1.38768323063013e-58
S11437	1.65232908201433e-123	2.48526083969797e-24	1.35908322886047e-18	0	1	1.56413094953112e-202	1.05884311425208e-102	2.24310674719901e-58
S11440	9.59168407567542e-124	1.90221099125072e-24	9.45214592910948e-19	0	1	1.14294657367414e-202	8.16166562867026e-103	1.19654800509497e-58
S11449	1.24208253837887e-123	1.83382666092605e-24	8.71633655512486e-19	0	1	1.09247830779336e-202	7.64496699621766e-103	1.64362739120496e-58
S11459	1.70548379404074e-123	2.56201207863316e-24	1.30695893136901e-18	0	1	1.44844807547484e-202	9.20146519355526e-103	1.99931151626939e-58
S11477	9.4004129943976e-124	1.76640636684562e-24	7.71561899201148e-19	0	1	1.30646152108519e-202	8.14512556839454e-103	1.51337369971147e-58
S11480	9.78169269395396e-124	2.43830276535992e-24	8.44057862385195e-19	0	1	1.33832141004728e-202	8.91909258541129e-103	1.71951688001518e-58
S11486	9.93385811555753e-124	3.04047615941185e-24	8.2002159484527e-19	0	1	1.48367794534867e-202	8.58181979322393e-103	1.86234877079085e-58
S11501	9.54780525979554e-124	2.307670553364e-24	1.5157941122323e-18	0	1	1.71006516265815e-202	1.3973520224467e-102	2.15982328708801e-58
S11504	1.40927293456272e-123	2.45427562288332e-24	1.02450981660684e-18	0	1	1.14914535902694e-202	8.76862281602196e-103	1.94955962488776e-58
S11507	1.24861702831832e-123	2.14931550663497e-24	1.53699642350665e-18	0	1	1.12106865612553e-202	7.15208363267823e-103	1.80625712494641e-58
S11518	6.91351376590101e-124	2.11453036418771e-24	9.26057582137021e-19	0	1	1.30239581350842e-202	1.06218042346908e-102	1.22201608793087e-58
S11525	9.99841313873306e-124	1.60504892849301e-24	1.18201947693378e-18	0	1	1.09064478318727e-202	7.64616821703849e-103	1.70071721518163e-58
S11531	1.11888832223455e-123	1.65259966141525e-24	1.02163071712671e-18	0	1	1.29251823456811e-202	8.44183680639181e-103	1.58119278633174e-58
S11532	1.60436349608121e-123	1.9358904003056e-24	1.16937188304331e-18	0	1	1.2946343015298e-202	1.02504613610574e-102	1.67835543789951e-58
S1154	8.56619275596401e-124	2.01698069731475e-24	6.60181130162871e-19	0	1	1.08125836993529e-202	9.64679877635683e-103	1.75646311206424e-58
S11542	1.04398142724789e-123	2.52628477756301e-24	1.08888667003714e-18	0	1	1.14422013254283e-202	8.90451441679207e-103	1.89831351350915e-58
