naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
average.S7326	0	0	0	0	0	0	0	0
average.S7327	0	0	0	0	0	0	0	0
average.S7344	0	0	0	0	0	0	0	0
average.S7360	0	0	0	0	0	0	0	0
average.S7376	0	0	0	0	0	0	0	0
average.S7378	0	0	0	0	0	0	0	0
average.S7379	0	0	0	0	0	0	0	0
average.S7383	0	0	0	0	0	0	0	-0.111290111311167
average.S7389	0	0	0	0	0	0	0	0
average.S7390	0	0	0	0	0	0	0	0
average.S7395	0	0	0	0	0	0	0	0
average.S7396	0	0	0	0	0	0	0	0
average.S7408	0	0	0	0	0	0	0	0
average.S7433	0	0	0	0	0	0	0	0
average.S7439	0	0	0	0	0	0	0	0
average.S744	0	0	0	0	0	0	0	0
average.S7468	0	0	0	0	0	0	0	0
average.S7469	0	0	0	0	0	0	0	0
average.S747	0	0	0	0	0	0	0	0
average.S7470	0	0	0	0	0	0	0	0
average.S7474	0	0	0	0	0	0	0	0
average.S7475	0	0	0	0	0	0	0	0
average.S75	0	0	0	0	0	0	0	0
average.S7502	0	0	0	0	0	0	0	0
average.S7505	0	0	0	0	0	0	0	0
average.S7509	0	0	0	0	0	0	0	0
average.S7513	0	0	0	0	0	0	0	0
average.S7514	0	0	0	0	0	0	0	0
average.S7520	0	0	0	0	0	0	0	0
average.S7524	0	0	0	0	0	0	0	0
average.S7531	0	0	0	0	0	0	0	0
average.S7543	0	0	0	0	0	0	0	0
average.S7544	0	0	0	0	0	0	0	0
average.S7548	0	0	0	0	0	0	0	0
average.S7557	0	0	0	0	0	0	0	0
average.S7559	0	0	0	0	0	0	0	0
average.S7560	0	0	0	0	0	0	0	0
average.S7562	0	0	0	0	0	0	0	0
average.S7573	0	0	0	0	0	0	0	0
average.S7576	0	0	0	0	0	0	0	0
average.S7581	0	0	0	0	0	0	0	0
average.S7584	0	0	0	0	0	0	0	0
average.S7585	0	0	0	0	0	0	0	0
average.S7595	0	0	0	0	0	0	0	0
average.S7600	0	0	0	0	0	0	0	0
average.S7602	0	0	0	0	0	0	0	0
average.S7605	0	0	0	0	-0.0896127036857114	0	0	0
average.S7606	0	0	0	0	0	0	0	0
average.S761	0	0	0	0	0	0	0	0
average.S7622	0	0	0	0	0	0	0	0
average.S7627	0	0	0	0	0	0	0	0
average.S7630	0	0	0	0	0	0	0	0
average.S7635	0	0	0	0	0	0	0	0
average.S7639	0	0	0	0	0	0	0	0
average.S7644	0	0	1.03795304520608	0.984037933795976	0	0	0	0
average.S7652	0	0	0	0	0	0	0	0
average.S7653	0	0	0	0	0	0	0	-0.105021416628039
average.S7655	0	0	0	0	0	0	0	0
average.S7659	0	0	0	0	0	0	0	0
average.S7660	0	0	0	0	0	0	0	0
average.S7668	0	0	0	0	0	0	0	0
average.S7670	0	0	0	0	0	0	0	0
average.S7671	0	0	0	0	0	0	0	0
average.S7673	0	0	0	0	0	0	0	0
average.S7674	0	0	0	0	0	0	0	0
average.S7678	0	0	0	0	0	0	0	0
average.S7691	0	0	0	0	0	0	0	0
average.S7693	0	0	0	0	0	0	0	0
average.S7694	0	0	0	0	0	0	0	0
average.S7699	0	0	0	0	0	0	0	0
average.S7703	0	0	0	0	0	0	0	0
average.S7711	0	0	0	0	0	0	0	0
average.S7712	0	0	0	0	0	0	0	0
average.S7714	0	0	0	0	0	0	0	0
average.S7717	0	0	0	0	0	0	0	0
average.S7723	0	0	0	0	0	0	0	0
average.S7741	0	0	0	0	0	0	0	0
average.S7743	0	0	0	0	0	0	0	0
average.S7746	0	0	0	0	0	0	0	0
average.S7747	0	0	0	0	0	0	0	0
average.S7764	0	0	0	0	0	0	0	0
average.S7781	0	0	0	0	0	0	0	0
average.S7784	0	0	0	0	0	0	0	0
average.S7795	0	0	0	0	0	0	0	0
average.S7800	0	0	0	0	0	0	0	0
average.S7803	0	0	0	0	0	0	0	0
average.S7805	0	0	0	0	0	0	0	0
average.S7806	0	0	0	0	0	0	0	0
average.S7807	0	0	0	0	0	0	0	0
average.S7823	0	0	0	0	0	0	0	0
average.S7824	0	0	0	0	0	0	0	0
average.S7827	0	0	0	0	0	0	0	0
average.S7829	0	0	0	0	0	0	0	0
average.S7831	0	0	0	0	0	0	0	0
average.S7837	0	0	0	0	0	0	0	0
average.S7849	0	0	0	0	0	0	0	-0.108270640400241
average.S7851	0	0	0	0	0	0	0	0
average.S7853	0	0	0	0	0	0	0	0
average.S7855	0	0	0	0	0.100854238780478	0	1.01279031271587	0
average.S7856	0	0	0	0	0	0	0	0
average.S7863	0	0	0	0	0	0	0	0
average.S7878	0	0	0	0	0	0	0	0
average.S7881	0	0	0	0	0	0	0	0
average.S7886	0	0	0	0	0	0	0	0
average.S7898	0	0	0	0	0	0	0	0
average.S7903	0	0	0	0	0	0	0	0
average.S7907	0	0	0	0	0	0	0	0
average.S7908	0	0	0	0	0	0	0	0.12214156255562
average.S7913	0	0	0	0	0	0	0	0
average.S7929	0	0	0	0	0	3.48756501127392	0	0
average.S7930	0	0	0	0	0	0	0	0
average.S7933	0	0	0	0	0	0	0	0
average.S7936	0	0	0	0	0	0	0	0
average.S7939	0	0	0	0	0	0	0	0
average.S7941	0	0	0	0	0	0	0	0
average.S7951	0	0	0	0	0	0	0	0
average.S7955	0	0	0	0	0	0	0	0
average.S7961	0	0	0	0	0	0	0	0
average.S7978	0	0	0	0	0	0	0	0
average.S7982	0	0	0	0	0	0	0	0
average.S7994	0	0	0	0	0	0	0	0
average.S7997	0	0	0	0	0	0	0	0
average.S800	0	0	0	0	0	0	0	0
average.S8003	0	0	0	0	0	0	0	0.154826893052338
average.S8008	0	0	0	0	0	0	0	0
average.S8016	0	0	0	0	0	0	0	0.260292706901721
average.S8020	0	0	0	0	0	0	0	0
average.S8023	0	0	0	0	0	0	0	0
average.S8028	0	0	0	0	0	0	0	0
average.S8033	0	0	0	0	0	0	0	0
average.S8036	0	0	0	0	0	0	0	0
average.S8038	0	0	0	0	0	0	0	0
average.S8041	0	0	0	0	0	0	0	0
average.S8049	0	0	0	0	0	0	0	0
average.S8060	0	0	0	0	0	0	0	0
average.S8064	0	0	0	0	0	0	0	0
average.S8066	0	0	0	0	0	0	0	0
average.S8070	0	0	0	0	0	0	0	0
average.S8073	0	0	0	0	0	0	0	0
average.S8077	0	0	0	0	0	0	0	0
average.S8088	0	0	0.189006158969981	0	0	0	0	0
average.S8089	0	0	0	0	0	0	0	0
average.S8093	0	0	0	0	0	0	0	0
average.S810	0	0	0	0	0	0	0	0
average.S8110	0	0	0	0	0	0	0	0
average.S8119	0	0	0	0	0	0	0	0
average.S8125	0	0	0	0	0	0	0	0
average.S814	0	0	0	0	0	0	0	0
average.S8142	0	0	0	0	0	0	0	0
average.S8147	0	0	0	0	0	0	0	0
average.S8148	0	0	0	0	0	0	0	0
average.S8154	0	0	0	0	0	0	0	0
average.S8158	0	0	0	0	0	0	0	0
average.S8161	0	0	0	0	0	0	0	0
average.S8165	0	0	0	0	0	0	0	0
average.S8175	0	0	0	0	0	0	0	0
average.S8180	0	0	0	0	0	0	0	0
average.S8190	0	0	0	0	0	0	0	0
average.S8194	0	0	0	0	0	0	0	0
average.S8196	0	0	0	0	0	0	0	0
average.S8202	0	0	0	0	0	0	0	0
average.S8204	0	0	0	0	0	0	0	0
average.S8211	0	0	0	0	0	0	0	0
average.S8215	0	0	0	0	0	0	0	0
average.S8216	0	0	0	0	0	0	0	0
average.S8217	0	0	0	0	0	0	0	0
average.S8221	0	0	0	0	0	0	0	0
average.S8228	0	0	0	0	0	0	0	0
average.S823	0	0	0	0	0	0	0	0
average.S8230	0	0	0	0	0	0	0	0
average.S8231	0	0	0	0	0	0	0	0
average.S8237	0	0	0	0	0	0	0	0
average.S8241	0	0	0	0	0	0	0	0
average.S8242	0	0	0	0	0	0	0	0
average.S8250	0	0	0	0	0	0	0	0
average.S8256	0	0	0	0	0	0	0	0
average.S8267	0	0	0	0	0	0	0	0
average.S827	0	0	0	0	0	0	0	0
average.S8276	0	0	0	0	0	0	0	0
average.S8281	0	0	0	0	0	0	0	0
average.S8283	0	0	0	0	0	0	0	0
average.S8294	0	0	0	0	0	0	0	0
average.S8299	0	0	0	0	0	0	0	0
average.S8306	0	0	0	0	0	0	0	0
average.S8308	0	0	0	0	0	0	0	-0.0317233928793681
average.S8310	0	0	0	0	0	0	0	0
average.S8312	0	0	0	0	0	0	0	0
average.S8313	0	0	0	0	0	0	0	0
average.S8323	0	0	0	0	0	0	0	0
average.S8325	0	0	0	0	0	0	0	0
average.S8327	0	0	0	0	0	0	0	0
average.S833	0	0	0	0	0	0	0	0
average.S8336	0	0	0	0	0	0	0	0
average.S8346	0	0	0	0	0	0	0	0
average.S8350	0	0	0	0	0	0	0	0
average.S8352	0	0	0	0	0	0	0	0
average.S8353	0	0	0	0	0	0	0	0
average.S8355	0	0	0	0	0	0	0	0
average.S8363	0	0	0	0	0	0	0	0
average.S8382	0	0	0	0	0	0	0	0
average.S8383	0	0	0	0	0	0	0	0
average.S8389	0	0	0	0	0	0	0	0
average.S839	0	0	0	0	0	0	0	0
average.S8393	0	0	0	0	0	0	0	0
average.S8394	0	0	0	0	0	0	0	0
average.S8399	0	0	0	0	0	0	0	0
average.S841	0	0	0	0	0	0	0	0
average.S8413	0	0	0	0	0	0	0	0
average.S8419	0	0	0	0	0	0	0	0
average.S8421	0	0	0	0	0	0	0	0
average.S843	0	0	0	0	0	0	0	0
average.S8439	0	0	0	0	0	0	0	0
average.S8440	0	0	0	0	0	0	0	0
average.S8446	0	0	0	0	0	0	0	0
average.S8456	0	0	0	0	0	0	0	0
average.S8458	0	0	0	0	0	0	0	0
average.S8461	0	0	0	0	0	0	0	0
average.S8471	0	0	0	0	0	0	0	0
average.S8474	0	0	0	0	0	0	0	0
average.S8479	0	0	0	0	0	0	0	0
average.S848	0	0	0	0	0	0	0	0
average.S8492	0	0	0	0	0	0	0	0
average.S8499	0	0	0	0	0	0	0	0
average.S8508	0	0	0	0	0	0	0	0
average.S8513	0	0	0	0	0	0	0	0
average.S8517	0	0	0	0	0	0	0	0
average.S8519	0	0	0	0	0	0	0	0
average.S8528	0	0	0	0	0	0	0	0
average.S8531	0	0	0	0	0	0	0	0
average.S8539	0	0	0	0	0	0	0	0
average.S8540	0	0	0	0	0	0.466035455465028	0	0
average.S8545	0	0	0	0	0	0	0	0
average.S8547	0	0	0	0	0	0	0	0
average.S8557	0	0	0	0	-0.0519001770592842	0	0	0
average.S8563	0	0	0	0	0	0	0	0
average.S8567	0	0	0	0	0	0	0	0
average.S8575	0	0	0	0	0	0	0	0
average.S8586	0	0	0	0	0	0	0	0
average.S8587	0	0	0	0	0	0	0	0
average.S8588	0	0	0	0	0	0	0	0
average.S8590	0	0	0	0	0	0	0	0
average.S8592	0	0	0	0	0	0	0	0
average.S8594	0	0	0	0	0	0	0	0
average.S8596	0	0	0	0	0	0	0	0
average.S86	0	0	0	0	0	0	0	0
average.S8608	0	0	0	0	0	0	0	0
average.S8612	0	0	0	0	0	0	0	0
average.S8618	0	0	0	0	0	0	0	0
average.S8633	0	0	0	0	0	0	0	0
average.S8638	0	0	0	0	0	0	0	0
average.S8639	0	0	0	0	0	0	0	0
average.S8641	0	0	0	0	0	0	0	0
average.S8644	0	0	0	0	0	0	0	0
average.S8645	0	0	0	0	0	0	0	0
average.S8658	0	0	0	0	0	0	0	-0.766326933067398
average.S8665	0	0	0	0	0	0	0	0
average.S8668	0	0	0	0	0	0	0	0
average.S8669	0	0	0	0	0	0	0	0
average.S8671	0	0	0	0	0	0	0	0
average.S8672	0	0	0	0	0	0	0	0
average.S8674	0	0	0	0	0	0	0	0
average.S8678	0	0	0	0	0	0	0	0
average.S8685	0	0	0	0	0	0	0	0
average.S8689	0	0	0	0	0	0	0	0
average.S8692	0	0	0	0	0	0	0	0
average.S8715	0	0	0	0	0	0	0	0
average.S8725	0	0	0	0	0	0	0	0
average.S8729	0	0	0	0	0	0	0	0
average.S8731	0	0	0	0	0	0	0	0
average.S8734	0	0	0	0	0	0	0	0
average.S8739	0	0	0	0	0	0	0	0
average.S874	0	0	0	0	0	0	0	0
average.S8743	0	0	0	0	0	0	0	0
average.S8744	0	0	0	0	0	0	0	0
average.S8754	0	0	0	0	0	0	0	0
average.S8755	0	0	0	0	0	0	0	0
average.S8760	0	0	0	0	0	0	0	0
average.S8762	0	0	0	0	0	0	0	0
average.S8774	0	0	0	0	0	0	0	0
average.S8776	0	0	0	0	0	0	0	0
average.S8788	0	0	0	0	0	0	0	0
average.S8791	0	0	0	0	0	0	0	0
average.S8792	0	0	0	0	-0.269243398152756	0	-0.261499840616247	0
average.S8794	0	0	0	0	0	0	0	0
average.S8796	0	0	0	0	0	0	0	0
average.S8798	0	0	0	0	0	0	0	0
average.S8804	0	0	0	0	0	0	0	0
average.S8808	0	0	0	0	0	0	0	0
average.S881	0	0	0	0	0	0	0	0
average.S8811	0	0	0	0	0	0	0	0
average.S8812	0	0	0	0	0	0	0	-0.00149223584944238
average.S8818	0	0	0	0	0	0	0	0
average.S8834	0	0	0	0	0	0	0	0
average.S8840	0	0	0	0	0	0	0	-0.286345099082398
average.S8845	0	0	0	0	0	0	0	0
average.S8849	0	0	0	0	0	0	0	0
average.S8856	0	0	0	0	0	0	0	0
average.S8858	0	0	0	0	0	0	0	0
average.S8859	0	0	0	0	0	0	0	0
average.S8863	0	0	0	0	0	0	0	0
average.S8864	0	0	0	0	0	0	0	0
average.S8868	0	0	0	0	0	0	0	0
average.S8870	0	0	0	0	0	0.985814995401694	0	0
average.S8876	0	0	0	0	0	0	0	0
average.S8879	0	0	0	0	0	0	0	0
average.S8903	0	0	0	0	0	0	0	0
average.S8905	0	0	0	0	0	0	0	0
average.S8909	0	0	0	0	0	0	0	0
average.S8911	0	0	0	0	0	0	0	0
average.S8925	0	0	0	0	0	0	0	0
average.S8944	0	0	0	0	0	0	0	0
average.S8959	0	0	0	0	0	0	0	0
average.S8963	0	0	0	0	0	0	0	0
average.S8964	0	0	0	0	0	0	0	0
average.S8967	0	0	0	0	0	0	0	0
average.S898	0	0	0	0	0	0	0	0
average.S8992	0	0	0	0	0	0	0	0
average.S8999	0	0	0	0	0	0	0	0
average.S9	0	0	0	0	0	0	0	0
average.S9003	0	0	0	0	0	0	0	0
average.S9005	0	0	0	0	0	0	0	0
average.S9007	0	0	0	0	0	0	0	0
average.S9008	0	0	0	0	0	0	0	0
average.S9017	0	0	0	0	0	0	0	0
average.S9029	0	0	0	0	0	0	0	0
average.S9031	0	0	0	0	0	0	0	0
average.S9033	0	0	0	0	0	0	0	0
average.S9034	0	0	0	0	0.0577129298306733	0	0	0
average.S9043	0	0	0	0	0	0	0	0
average.S9045	0	0	0	0	0	0	0	0
average.S9046	0	0	0	0	0.40767766665788	4.19140693716606	0.837416719866934	0
average.S905	0	0	0	0	0	0	0	0
average.S9055	0	0	0	0	0	0	0	0
average.S9057	0	0	0	0	0	0	0	0
average.S9063	0	0	0	0	0	0	0	0.0615936043188698
average.S9074	0	0	0	0	0	0	0	0
average.S908	0	0	0	0	0	0	0	0
average.S909	0	0	0	0	0	0	0	0
average.S9093	0	0	0	0	0	0	0	0
average.S9103	0	0	0	0	0	0	0	0
average.S9106	0	0	0	0	0	0	0	0
average.S9110	0	0	0	0	0	0	0	0
average.S9118	0	0	0	0	0	0	0	0
average.S9119	0	0	0	0	0	0	0	0
average.S9121	0	0	0	0	0	0	0	0
average.S9122	0	0	0	0	0	0	0	0
average.S9124	0	0	0	0	0	0	0	0
average.S9131	0	0	0	0.164526309007927	0	0	0	0
average.S9137	0	0	0	0	0	0	0	0
average.S914	0	0	0	0	0	0	0	0
average.S9143	0	0	0	0	0	0	0	0
average.S9146	0	0	0	0	0	0	0	0
average.S9148	0	0	0	0	0	0	0	0
average.S9150	0	0	0	0	0	0	0	0
average.S9157	0	0	0	0	0	0	0	0
average.S9166	0	0	0	0	0	0	0	0
average.S9167	0	0	0	0	0	0	0	0
average.S9179	0	0	0	0	0	0	0	0
average.S918	0	0	0	0	0	0	0	0
average.S919	0	0	0	0	0	0	0	0
average.S92	0	0	0	0	0	0	0	0
average.S9203	0	0	0	0	0	0	0	0
average.S9207	0	0	0	0	0	0	0	0
average.S921	0	0	0	0	0	0	0	0
average.S9210	0	0	0.141471290153544	0	0	0	0	0
average.S9220	0	0	0	0	0	0	0	0
average.S9222	0	0	0	0	0	0	0	0
average.S9228	0	0	0	0	0	0	0	0
average.S9232	0	0	0	0	0	0	0	0
average.S9235	0	0	0	0	0	0	0	0
average.S9239	0	0	0	0	0	0	0	0
average.S924	0	0	0	0	0	0	0	0
average.S9245	0	0	0	0	0	0	0	0
average.S9248	0	0	0	0	0	0	0	0
average.S9251	0	0	0	0	0	0	0	0
average.S9252	0	0	0	0	0	0	0	0
average.S9261	0	0	0	0	0	0	0	0
average.S9262	0	0	0	0	0	0	0	0
average.S9268	0	0	0	0	0	0	0	0
average.S9270	0	0	0	0	0	0	0	0
average.S9273	0	0	0	0	0	0	0	0
average.S9277	0	0	0.456458362923497	0	0	0	0	0
average.S9284	0	0	0	0	0	0	0	0
average.S9286	0	0	0	0	0	0	0	0
average.S9297	0	0	0	0	0	0	0	0
average.S9307	0	0	0	0	0	0	0	0
average.S9311	0	0	0	0	0	0	0	0
average.S9313	0	0	0	0	0	0	0	0
average.S9315	0	0	0	0	0	0	0	0
average.S9326	0	0	0	0	0	0	0	0
average.S933	0	0	0	0	0	0	0	0
average.S9333	0	0	0	0	0	0	0	0
average.S9338	0	0	0	0	0	0	0	0
average.S9346	0	0	0	0	0	0	0	0
average.S9352	0	0	0	0	0	0	0	0
average.S9356	0	0	0	0	0	0	0	0
average.S9357	0	0	0	0	0	0	0	0
average.S936	0	0	0	0	0	0	0	0
average.S9368	0	0	0	0	0	0	0	0
average.S9370	0	0	0	0	0	0	0	0
average.S9372	0	0	0	0	0	0	0	0
average.S9376	0	0	0	0	0	0	0	0
average.S9387	0	0	0	0	0	0	0	0
average.S9390	0	0	0	0	0	0	0	0
average.S9395	0	0	0	0	0	0	0	0
average.S9396	0	0	0	0	-0.0117875683660063	-3.87852932266213	-0.65888507934086	0
average.S9397	0	0	0	0	0	0	0	0.229887032531469
average.S9400	0	0	0	0	0	0	0	0
average.S9402	0	0	0	0	0	0	0	0
average.S9405	0	0	0	0	0	0	0	0
average.S9408	0	0	0	0	0	0	0	0
average.S941	0	0	0	0	0	0	0	0
average.S9410	0	0	0	0	0	0	0	0
average.S9419	0	0	0	0	0	0	0	0
average.S9422	0	0	0	0	0	0	0	0
average.S9444	0	0	0	0	0	0	0	0
average.S9447	0	0	0	0	3.25243158618527	6.45066770566868	2.97512232264801	0
average.S9449	0	0	0	0	0	0	0	0
average.S9452	0	0	0	0	0	0	0	0
average.S9453	0	0	0	0	0	0	0	0
average.S9455	0	0	0	0	0	0	0	0
average.S9456	0	0	0	0	0	0	0	0
average.S946	0	0	0	0	0	0	0	0
average.S9462	0	0	0	0	0	0	0	0
average.S9463	0	0	0	0	0	0	0	0
average.S9465	0	0	0	0	0	0	0	0
average.S9466	0	0	0	0	0	0	0	0.429550099564476
average.S9467	0	0	0	0	0	0	0	0
average.S9478	0	0	0	0	0	0	0	0
average.S9485	0	0	0	0	0	0	0	0
average.S949	0	0	0	0	0	0	0	0
average.S9503	0	0	0	0	0	0	0	0
average.S9506	0	0	0	0	0	0	0	0
average.S9510	0	0	0	0	0	0	0	0
average.S9518	0	0	0	0	0	0	0	0
average.S9521	0	0	0	0	0	0	0	0
average.S9524	0	0	0	0	0	0	0	-0.322444178140441
average.S9529	0	0	0	0	0	0	0	0
average.S9532	0	0	0	0	0	0	0	0
average.S9533	0	0	0	0	0	0	0	0
average.S9535	0	0	0	0	0	0	0	0
average.S9537	0	0	0	0	0	0	0	0
average.S9539	0	0	0	0	0	0	0	0
average.S9544	0	0	0	0	0	0	0	0
average.S955	0	0	0	0	0	0	0	0
average.S9555	0	0	0	0	0	0	0	0
average.S9558	0	0	0	0	0	0	0	0
average.S9560	0	0	0	0	0	0	0	0
average.S9581	0	0	0	0	0	0	0	-0.03099544054369
average.S9584	0	0	0	0	0	0	0	0
average.S9585	0	0	0	0	0	0	0	0
average.S9589	0	0	0	0	0	0	0	0
average.S9592	0	0	0	0	0	0	0	0
average.S9595	0	0	0	0	0	0	0	0
average.S9596	0	0	0	0	0	0	0	0
average.S9597	0	0	0	0	0	0	0	0
average.S9598	0	0	0	0	0	0	0	0
average.S96	0	0	0	0	0	0	0	0
average.S9602	0	0	0	0	0	0	0	0
average.S9604	0	0	0	0	0	0	0	0
average.S9605	0	0	0	0	0	0	0	0
average.S9609	0	0	0	0	0	0	0	0
average.S9610	0	0	0	0	0	0	0	0
average.S9615	0	0	0	0	0	0	0	0
average.S9618	0	0	0	0	0	0	0	0
average.S9619	0	0	0	0	0	0	0	0
average.S9622	0	0	0	0	0	0	0	0
average.S9629	0	0	0	0	0	0	0	0
average.S9632	0	0	0	0	0	0	0	0
average.S9644	0	0	0	0	0	0	0	0
average.S9650	0	0	0	0	0	0	0	0
average.S9659	0	0	0	0	0	0	0	0
average.S9661	0	0	0	0	0	0	0	0
average.S9678	0	0	0	0	0	0	0	0
average.S9697	0	0	0	0	0	0	0	0
average.S9698	0	0	0	0	0	0	0	0
average.S97	0	0	0	0	0	0	0	0
average.S9703	0	0	0	0	0	0	0	0
average.S9709	0	0	0	0	0	0	0	0
average.S971	0	0	0	0	0	0	0	0
average.S9714	0	0	0	0	0	0	0	0
average.S972	0	0	0	0	0	0	0	0
average.S9722	0	0	0	0	0	0	0	0
average.S9723	0	0	0	0	0	0	0	0
average.S9729	0	0	0	0	0	0	0	0
average.S9733	0	0	0	0	0	0	0	0
average.S9742	0	0	0	0	0	0	0	0
average.S9743	0	0	0	0	0	0	0	0
average.S9748	0	0	0	0	0	0	0	0
average.S9762	0	0	0	0	0	0	0	0
average.S9765	0	0	0	0	0	0	0	0
average.S9769	0	0	0	0	0	0	0	0
average.S9771	0	0	0	0	0	0	0	0
average.S9772	0	0	0	0	0	0	0	0
average.S9773	0	0	0	0	0	0	0	0
average.S9776	0	0	0	0	0	0	0	0
average.S9782	0	0	0	0	0	0	0	0
average.S9785	0	0	0	0	0	0	0	0
average.S9786	0	0	0	0	0	0	0	0
average.S9791	0	0	0	0	0	0	0	0
average.S9796	0	0	0	0	0	0	0	0
average.S98	0	0	0	0	0	0	0	0
average.S9802	0	0	0	0	0	0	0	0
average.S9810	0	0	0	0	0	0	0	0
average.S9823	0	0	0	0	0	0	0	0
average.S9824	0	0	0	0	0	0	0	0
average.S9831	0	0	0	0	0	0	0	0
average.S9847	0	0	0	0	0	0	0	0
average.S9850	0	0	0	0	0	0	0	0
average.S9853	0	0	0	0	0	0	0	0
average.S9854	0	0	0	0	0	0	0	0
average.S9859	0	0	0	0	0	0	0	0
average.S9863	0	0	1.43193728790425	1.11720921348019	0	0	0	0
average.S9868	0	0	0	0	0	0	0	0
average.S9877	0	0	0	0	0	0	0	0
average.S9878	0	0	0	0	0	0	0	0
average.S9886	0	0	0	0	0	0	0	0
average.S9888	0	0	0	0	0	0	0	0
average.S9890	0	0	0	0	0	0	0	0
average.S9895	0	0	0	0	0	0	0	-0.0352854891435089
average.S9897	0	0	0	0	0	0	0	0
average.S9904	0	0	0	0	0	0	0	-0.849325775933109
average.S9905	0	0	0	0	0	0	0	0
average.S9908	0	0	0	0	0	0	0	0
average.S9912	0	0	0	0	0	0	0	0
average.S9927	0	0	0	0	0	0	0	0
average.S9929	0	0	0	0	0	0	0	0
average.S9932	0	0	0	0	0	0	0	0
average.S9933	0	0	0	0	0	0	0	0
average.S9948	0	0	0	0	0	0	0	0
average.S9955	0	0	0	0	0	0	0	0
average.S9958	0	0	0	0	0	0	0	0
average.S996	0	0	0	0	0	0	0	0.00263338306716265
average.S9960	0	0	0	0	0	0	0	0
average.S997	0	0	0	0	0	0	0	0
average.S9971	0	0	0	0	0	0	0	0
average.S9975	0	0	0	0	0	0	0	0.322293339451192
average.S9980	0	0	0	0	0	0	0	0
average.S9982	0	0	0	0	0	0	0	0
average.S9983	0	0	0	0	0	0	0	0
average.S9986	0	0	0	0	0	0	0	0
average.S9988	0	0	0.0191381888290464	0	0	0	0	0
average.S9996	0	0	0	0	0	0	0	0
stdev.S10001	0	0	0	0	0	0	0	0
stdev.S10006	0	0	0	0	0	0	0	0
stdev.S1001	0	0	0	0	0	0	0	0
stdev.S10010	0	0	0	0	0	0	0	0
stdev.S10011	0	0	0	0	0	0	0	0
stdev.S10014	0	0	0	0	0	0	0	0
stdev.S10026	0	0	0	0	0	0	0	0
stdev.S10032	0	0	0	0	0	0	0	0
stdev.S10036	0	0	0	0	0	0	0	0
stdev.S10042	0	0	0	0	0	0	0	0
stdev.S10044	0	0	0	0	0	0	0	0
stdev.S10049	0	0	0	0	0	0	0	0
stdev.S10057	0	0	0	0	0	0	0	0
stdev.S10062	0	0	0	0	0	0	0	0
stdev.S10066	0	0	0	0	0	0	0	0
stdev.S10067	0	0	0	0	0	0	0	0
stdev.S1007	0	0	0	0	0	0	0	0
stdev.S10073	0	0	0	0	0	0	0	0
stdev.S10077	0	0	0	0	0	0	0	0
stdev.S10080	0	0	0	0	0	0	0	0
stdev.S10082	0	0	0	0	0	0	0	0
stdev.S10087	0	0	0	0	0	0	0	0
stdev.S10089	0	0	0	0	0	0	0	0
stdev.S1009	0	0	0	0	0	0	0	0
stdev.S10090	0	0	0	0	0	0	0	0
stdev.S10093	0	0	0	0	0	0	0	0
stdev.S10094	0	0	0	0	0	0	0	0
stdev.S1010	0	0	0	0	0	0	0	0
stdev.S10111	0	0	0	0	0	0	0	0
stdev.S10116	0	0	0.000726413297463379	0.00474400217276054	0	0	0	0
stdev.S10119	0	0	0	0	0	0	0	0
stdev.S10121	0	0	0	0	0	0	0	0
stdev.S10130	0	0	0	0	0	0	0	0
stdev.S10140	0	0	0	0	0	0	0	0
stdev.S10142	0	0	0	0	0	0	0	0
stdev.S10150	0	0	0	0	0	0.00754306108648753	0	0
stdev.S10155	0	0	0	0	0	0	0	0
stdev.S1016	0	0	0	0	0	0	0	0
stdev.S10163	0	0	0	0	0	0	0	0
stdev.S10167	0	0	0	0	0	0	0	0
stdev.S10168	0	0	0	0	0	0	0	0
stdev.S10173	0	0	0	0	0	0	0	0
stdev.S10175	0	0	0	0	0	0	0	0
stdev.S10179	0	0	0	0	0	0	0	0
stdev.S10186	0	0	0	0	0	0	0	0
stdev.S1019	0	0	0	0	0	0	0	0
stdev.S10190	0	0	0	0	0	0	0	0
stdev.S10195	0	0	0	0	0	0	0	0
stdev.S10196	0	0	0	0	0	0	0	0
stdev.S10200	0	0	0	0	0	0	0	0
stdev.S10201	0	0	0	0	0	0	0	0
stdev.S10202	0	0	0	0	0	0	0	0.00935125872815337
stdev.S10205	0	0	0	0	0	0	0	0
stdev.S10211	0	0	0	0	0	0	0	0
stdev.S10221	0	0	0	0	0	0	0	0
stdev.S10222	0	0	0	0	0	0	0	0
stdev.S10226	0	0	0	0	0	0	0	0
stdev.S10227	0	0	0	0	0	0	0	0
stdev.S10228	0	0	0	0	0	0	0	0
stdev.S10232	0	0	0.00129261877345706	0.00360793764767238	0	0	0	0
stdev.S10248	0	0	0	0	0	0	0	0
stdev.S10249	0	0	0	0	0	0.0194314559924479	0	0
stdev.S1025	0	0	0	0	0	0	0	0
stdev.S10266	0	0	0	0	0	0	0	0
stdev.S10269	0	0	0	0	0	0	0	0
stdev.S10272	0	0	0	0	0	0	0	0
stdev.S10273	0	0	0	0	0	0	0	0
stdev.S10274	0	0	0	0	0	0	0	0
