ID,naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
S21426,6.75299333333,6.17336,7.06706666667,8.32155,5.52505,5.9526,6.59563636364,5.4795
S21427,6.92298,6.13828,6.99131666667,8.376075,5.40834166667,5.865675,6.46811818182,5.28992307692
S21428,7.18252666667,6.1874,7.39491666667,8.334375,5.51658333333,5.756625,6.46374545455,5.32226923077
S21431,6.66090666667,6.07706,6.9532,7.7468,5.61093333333,5.99293125,6.73423636364,5.28217692308
S21437,6.85888666667,6.12536,7.09486666667,8.206425,5.82105833333,6.06481875,6.54833636364,5.22
S21438,6.63846666667,6.06398,6.9439,7.905825,5.25093333333,5.7589875,6.26811818182,5.35453846154
S21441,6.99517333333,6.1843,7.05208333333,8.184375,5.51414166667,5.73734375,6.44912727273,5.33093846154
S21442,7.08471333333,6.02652,7.0602,8.4638,5.4406,5.7370625,6.59332727273,5.40113846154
S21444,6.52334,5.99574,6.6218,6.974325,5.43245833333,5.84133125,6.34817272727,5.34925384615
S21446,6.82967333333,6.02692,7.28055,7.80925,5.37700833333,6.02484375,6.65837272727,5.32727692308
S21450,6.85638,6.17354,7.0409,7.941525,5.54655,6.051,6.3942,5.46193076923
S21453,6.88359333333,5.97954,7.45015,8.5023,5.34324166667,6.0189375,6.53871818182,5.34966153846
S21456,6.86356,5.93382,6.69951666667,8.0482,5.29779166667,5.84878125,6.25749090909,5.29047692308
S21461,7.09924,6.14716,6.50798333333,7.892825,5.424825,6.02274375,6.54686363636,5.27443846154
S21475,6.96552,6.17738,6.61996666667,7.598,5.29680833333,5.82295,6.22622727273,5.32493076923
S21478,6.98398,6.146,6.52675,7.716425,5.37544166667,6.1141375,6.71773636364,5.35377692308
S21480,6.65489333333,6.09194,6.9506,7.64465,5.52510833333,5.86574375,6.70867272727,5.21528461538
S21486,6.91572666667,6.07608,7.13928333333,8.21365,5.28260833333,5.82151875,6.60854545455,5.25381538462
S21490,6.83571333333,6.09536,7.49031666667,8.5265,5.60961666667,6.02219375,6.42036363636,5.42247692308
S21491,7.04595333333,6.1279,7.1661,8.253525,5.60958333333,6.3597,6.75396363636,5.38322307692
S21498,6.93188666667,6.17718,7.00183333333,7.9139,5.75715833333,5.8689875,6.64124545455,5.36820769231
S2150,6.35520666667,6.06308,7.09428333333,7.4931,5.46775,5.91825625,6.45063636364,5.28166153846
S21502,6.65519333333,5.98656,7.01211666667,8.066675,5.37423333333,5.85315625,6.52629090909,5.20244615385
S21505,6.86346,6.09152,6.55485,7.40025,5.35901666667,5.8312375,6.44748181818,5.38181538462
S21512,6.72897333333,6.09882,6.58918333333,7.423875,5.39873333333,5.7323375,6.20606363636,5.31703846154
S21518,6.63968666667,6.13446,7.38308333333,8.057225,5.545625,5.83405625,6.57268181818,5.33133846154
S21520,6.93768,6.27152,6.52551666667,8.15475,5.41244166667,5.78085,6.58888181818,5.31253846154
S21528,6.83816666667,6.07456,6.68886666667,8.0173,5.32303333333,5.7504375,6.5665,5.34449230769
S21533,7.01389333333,6.15778,7.18521666667,8.177325,5.57121666667,5.78795,6.54709090909,5.26995384615
S21536,6.70833333333,5.99776,6.97381666667,7.827575,5.3679,5.9844,6.56648181818,5.24555384615
S21537,6.86228,6.10516,6.95985,7.962425,5.55544166667,5.7917,6.59934545455,5.32274615385
S2154,6.81208666667,6.06924,6.8164,7.822475,5.51799166667,5.93928125,6.56531818182,5.31163076923
S21540,6.77306,6.07388,6.56958333333,7.698725,5.36089166667,5.8194875,6.51247272727,5.22007692308
S21543,6.4564,6.10768,6.73288333333,7.7023,5.334525,5.8734875,6.30354545455,5.34033846154
S2155,6.85362,6.12094,7.09405,8.6707,5.35366666667,5.7425125,6.63982727273,5.35620769231
S21550,7.04438,6.15648,6.82548333333,8.0692,5.30054166667,5.7201625,6.47734545455,5.24647692308
S21557,6.62749333333,5.98448,6.6289,7.628575,5.4759,5.8876625,6.65106363636,5.24581538462
S2156,6.94446,6.08946,6.70303333333,8.029025,5.29315,5.95145625,6.46592727273,5.27805384615
S21562,6.59631333333,6.16456,6.78293333333,7.4941,5.315025,5.74545,6.30428181818,5.51662307692
S21563,6.95806,6.09,7.63876666667,8.634175,5.508825,5.827675,6.66700909091,5.29133846154
S21567,6.818,6.03674,7.27996666667,8.369325,5.664425,5.96238125,6.64337272727,5.47066153846
S21570,6.86043333333,6.22972,6.8801,7.9919,5.45409166667,5.8033375,6.5614,5.37333846154
S21577,6.94436666667,6.11382,6.58275,7.926375,5.32744166667,5.8171625,6.33047272727,5.36206923077
S21578,6.6876,6.09392,6.8288,7.6478,5.41085,5.825225,6.50089090909,5.50763846154
S21589,6.87024666667,6.0645,6.91161666667,8.15005,5.40604166667,5.6566,6.41854545455,5.22026153846
S21597,6.99649333333,6.05448,7.14188333333,8.4614,5.32223333333,5.90514375,6.62821818182,5.33942307692
S21602,6.7434,6.02886,6.51618333333,7.68545,5.52814166667,6.13288125,6.60991818182,5.32952307692
S21618,7.01718666667,6.00544,7.18621666667,8.236225,5.38845,5.88364375,6.54511818182,5.26853846154
S21619,6.92024,6.17602,6.88343333333,7.62575,5.4821,5.90243125,6.67851818182,5.24670769231
S21626,7.40858,6.02386,7.40856666667,8.605775,5.37000833333,5.940575,6.49334545455,5.38574615385
S21628,6.90403333333,5.9569,7.4213,8.3972,5.31853333333,5.79205,6.27108181818,5.36344615385
S21629,6.78081333333,6.11328,6.43685,7.396075,5.307625,5.83285,6.5313,5.43544615385
S21630,7.06466666667,6.14878,7.07663333333,8.216325,5.33866666667,5.77464375,6.60179090909,5.20503846154
S21631,7.10250666667,6.05768,7.16155,8.1476,5.44451666667,5.9264375,6.56500909091,5.29645384615
S21637,6.92945333333,6.02362,6.89503333333,8.16635,5.50940833333,5.76891875,6.45142727273,5.30080769231
S21641,6.87117333333,6.13588,6.99238333333,7.882275,5.395825,5.7973,6.54145454545,5.36041538462
S21642,6.94940666667,6.2233,7.20255,8.165575,5.22376666667,5.67215,6.43118181818,5.35411538462
S21646,7.01638,6.22612,6.63696666667,7.73905,5.483575,5.9446625,6.45147272727,5.32216153846
S21647,6.99348,6.07134,6.42455,7.62715,5.2597,6.099725,6.60808181818,5.26632307692
S21651,7.54011333333,6.73662,6.19308333333,7.15555,5.34254166667,5.72609375,6.27025454545,5.31643846154
S21652,7.03262,6.14488,6.87295,8.240775,5.31636666667,5.8389,6.62756363636,5.27362307692
S21656,6.95824,6.0461,6.5275,8.0762,5.31609166667,5.857175,6.46753636364,5.35767692308
S21657,6.96238,5.8476,6.66978333333,7.724925,5.33733333333,5.85383125,6.43652727273,5.21955384615
S2166,6.83939333333,6.1629,7.5772,8.71705,5.563675,5.7878625,6.68766363636,5.37704615385
S21660,6.74957333333,6.1072,6.53876666667,7.4995,5.4112,5.76854375,6.4665,5.33746923077
S21672,6.67132,6.19526,7.5926,8.7458,5.54378333333,5.8583375,6.59320909091,5.44935384615
S21674,6.85282666667,5.90372,6.73333333333,7.898925,5.38060833333,5.8319625,6.52981818182,5.25153846154
S21683,6.82096666667,6.02248,7.37436666667,8.323625,5.3862,5.78989375,6.47523636364,5.3634
S21693,6.56013333333,5.98486,6.2603,7.053475,5.556425,6.06898125,6.72053636364,5.25136923077
S21695,7.16059333333,6.18104,7.42738333333,8.233325,5.50639166667,5.76363125,6.56302727273,5.30026153846
S21696,7.15654,6.20814,7.12588333333,8.52125,5.69731666667,5.8491625,6.67129090909,5.25238461538
S21697,6.97452,6.0483,6.91948333333,7.834075,5.41256666667,6.06094375,6.33706363636,5.38470769231
S21710,6.73606,6.27124,6.61091666667,7.40825,5.57636666667,5.95389375,6.6134,5.27045384615
S21715,6.71120666667,6.026,6.90061666667,7.99625,5.385925,5.83228125,6.48960909091,5.30922307692
S21726,6.7306,5.95752,7.0377,7.711,5.40958333333,5.76595625,6.31516363636,5.31906923077
S21740,6.95954,6.02896,7.3074,8.27415,5.3409,5.79665,6.68713636364,5.38219230769
S21750,6.74160666667,5.93934,6.82593333333,7.6886,5.34958333333,5.77995,6.47975454545,5.27756153846
S21753,6.94820666667,6.20686,7.163,8.201025,5.48793333333,5.77406875,6.5503,5.19082307692
S21754,6.53004666667,5.73548,6.75013333333,7.8423,5.25813333333,5.69065625,6.43866363636,5.29869230769
S21761,6.93922666667,6.12122,7.28371666667,8.324075,5.3587,5.83280625,6.52547272727,5.35299230769
S21773,6.83562,6.11482,6.89205,8.090075,5.38444166667,5.93941875,6.62176363636,5.26675384615
S2178,6.87882666667,6.17484,6.64218333333,7.466475,5.28791666667,5.948925,6.611,5.22443076923
S21780,7.09640666667,6.24128,6.71458333333,8.0255,5.475425,5.80385,6.51961818182,5.38890769231
S21781,7.12355333333,6.17768,7.48466666667,8.544925,5.53840833333,5.8883375,6.59750909091,5.34376153846
S21783,6.67968,6.10878,6.65825,7.56915,5.4501,6.04354375,6.57922727273,5.26277692308
S21791,6.70656666667,6.13516,6.50718333333,7.650275,5.512475,5.8790875,6.60628181818,5.29576923077
S21797,6.69848,6.00128,6.74046666667,7.3113,5.28996666667,5.87684375,6.5229,5.22358461538
S2180,6.83342666667,6.16106,6.8355,7.95785,5.46335,5.932875,6.45325454545,5.27114615385
S21805,6.77868,5.89818,7.10366666667,8.129975,5.21978333333,5.78526875,6.26892727273,5.29051538462
S21811,6.99352666667,6.25062,6.75776666667,8.221,5.308925,6.0562625,6.47641818182,5.21890769231
S21822,7.09355333333,6.10644,7.19888333333,8.4997,5.48083333333,5.5974875,6.57394545455,5.40429230769
S21828,7.16612,5.98732,7.23568333333,8.2318,5.28660833333,5.78026875,6.59647272727,5.34899230769
S21829,6.55927333333,5.88576,6.27236666667,7.3103,5.70569166667,5.96075625,6.83210909091,5.27463846154
S21832,6.76074666667,6.04196,6.73013333333,7.53965,5.57894166667,6.1987,6.47949090909,5.29299230769
S21834,6.99674,6.1459,6.68728333333,8.00315,5.442775,5.90650625,6.54872727273,5.2512
S21836,6.84038666667,6.09796,6.55921666667,7.8156,5.47354166667,5.73531875,6.34520909091,5.33770769231
S21838,6.67408,6.00464,6.88495,7.836075,5.450625,5.844425,6.45906363636,5.28736923077
S21839,6.70316,6.07406,6.72981666667,7.625875,5.375375,5.77630625,6.45846363636,5.33152307692
S21845,6.82058666667,6.20898,6.98258333333,7.990175,5.33960833333,5.70623125,6.66576363636,5.28135384615
S21857,7.07454,6.28064,7.14135,8.5399,5.73364166667,5.97520625,6.71088181818,5.37146923077
S21859,6.49769333333,6.05098,7.16468333333,8.198325,5.37725,6.214525,6.37055454545,5.44917692308
S21863,6.94952666667,6.02202,7.2853,8.465975,5.48209166667,5.74929375,6.52648181818,5.36254615385
S21867,6.53036666667,6.16382,6.8144,7.396875,5.546225,6.07363125,6.71675454545,5.28853076923
S2187,6.61414,6.06882,7.14611666667,7.668325,5.521275,5.7920375,6.46195454545,5.22994615385
S21895,6.86023333333,5.94516,6.82446666667,7.79315,5.245425,5.829075,6.4526,5.27103846154
S21900,6.7136,5.83046,7.25116666667,8.182075,5.379425,5.73704375,6.36425454545,5.29530769231
S21906,6.70319333333,6.08456,6.98171666667,7.6613,5.38390833333,5.70948125,6.35956363636,5.40269230769
S21913,7.0329,6.0942,6.89828333333,8.11465,5.31491666667,5.71695,6.56163636364,5.19340769231
S21917,6.99674,6.05698,6.93111666667,7.739175,5.44555,5.80018125,6.38379090909,5.27534615385
S21919,6.85404666667,6.06958,6.78731666667,7.774125,5.46983333333,5.98945,6.43041818182,5.49913846154
S2192,7.22822666667,6.24076,7.53611666667,8.8592,5.66595,5.79314375,6.80394545455,5.46717692308
S21936,6.64248,6.14506,6.61038333333,7.7113,5.532375,5.82155625,6.53479090909,5.33075384615
S21937,6.56304666667,6.01602,6.81821666667,7.641025,5.3,5.79371875,6.47708181818,5.28143846154
S21942,7.06024,6.02002,7.01248333333,8.245075,5.57830833333,5.9647125,6.60578181818,5.24349230769
S21948,6.71216666667,6.01244,6.79465,7.779,5.29870833333,5.71359375,6.28475454545,5.48923076923
S21957,7.36042666667,6.75894,6.8831,8.317075,5.21059166667,5.713375,6.51886363636,5.32391538462
S21959,6.67478666667,6.07892,6.62748333333,7.9973,5.34285,5.65468125,6.15040909091,5.33997692308
S21960,6.63366666667,6.1687,6.50163333333,7.283,5.26534166667,5.85835625,6.34945454545,5.36206923077
S21961,6.72146666667,5.99704,7.38173333333,8.2752,5.516725,5.74395,6.44054545455,5.54313076923
S21976,7.04751333333,6.08242,7.15673333333,8.4236,5.32255,5.76118125,6.4836,5.32985384615
S21979,7.03008666667,6.19736,7.50761666667,8.048225,5.491875,5.88356875,6.45902727273,5.35925384615
S21980,6.93852666667,5.98692,7.42851666667,8.39175,5.25098333333,5.8984,6.24441818182,5.33327692308
S21984,6.62945333333,6.06328,6.46241666667,7.1982,5.524825,5.995125,6.60756363636,5.33412307692
S2199,6.89094,6.12832,6.99981666667,7.643375,5.50804166667,5.7489625,6.53403636364,5.36042307692
S21994,6.76816666667,6.07054,6.97946666667,8.147,5.42165833333,6.1743,6.4791,5.35615384615
S21999,6.78325333333,6.18442,6.93136666667,8.013225,5.57450833333,5.8212375,6.61092727273,5.30273076923
S22002,6.59730666667,6.1584,7.39673333333,8.7227,5.59108333333,6.01318125,6.54664545455,5.17763846154
S22011,6.78262666667,6.10332,6.92865,7.894475,5.38213333333,5.83418125,6.4352,5.41141538462
S22023,6.70218,6.23032,6.20265,6.191025,5.432775,5.95536875,6.33338181818,5.31093076923
S22025,7.00453333333,6.06276,7.54825,8.7186,5.38280833333,5.74511875,6.52071818182,5.45913076923
S22026,6.97664,6.07838,7.10973333333,8.416675,5.588975,5.94283125,6.82627272727,5.22627692308
S22032,6.50294,6.00296,6.31311666667,6.9843,5.46800833333,5.93339375,6.54685454545,5.30503076923
S22034,6.93860666667,6.18682,6.47996666667,7.8936,5.37719166667,6.01476875,6.59796363636,5.25212307692
S22038,6.58382,6.04208,6.79233333333,7.5658,5.44250833333,5.787975,6.47709090909,5.41541538462
S22041,6.60104666667,5.97192,6.57571666667,7.98525,5.38225833333,6.132375,6.47802727273,5.24233076923
S22046,6.91410666667,6.1187,6.83565,8.125575,5.36175,5.801475,6.52389090909,5.31464615385
S22048,6.89062,6.13974,6.95636666667,7.964525,5.459825,6.00244375,6.74881818182,5.32579230769
S2207,7.14881333333,6.35112,6.65175,8.077475,5.52348333333,5.9364125,6.88657272727,5.25795384615
S22070,6.89889333333,6.04844,6.84686666667,7.81795,5.463375,5.83925625,6.3974,5.23739230769
S22075,7.1197,6.09804,7.012,8.4845,5.34461666667,5.5788125,6.56013636364,5.24114615385
S22077,6.98408,6.08242,6.84966666667,8.197475,5.362725,5.73194375,6.58153636364,5.3751
S22078,6.69441333333,5.95728,6.78658333333,7.6546,5.24255833333,5.8973,6.3059,5.3023
S2210,7.05506,6.06566,6.6948,8.03555,5.24423333333,5.79338125,6.52848181818,5.30094615385
S22100,6.96476666667,6.02526,6.1636,6.993075,5.53404166667,5.96375,6.57322727273,5.23607692308
S22106,6.80330666667,5.94254,6.86795,7.9835,5.33650833333,5.7289125,6.53565454545,5.29577692308
S22109,6.7268,6.0049,6.68675,7.5761,5.380475,5.93849375,6.40752727273,5.25747692308
S22110,7.02708666667,6.28652,7.32898333333,8.461475,5.590825,5.93936875,6.68029090909,5.34848461538
S22113,6.92204666667,6.03774,7.34278333333,8.098925,5.39714166667,5.69336875,6.38859090909,5.44365384615
S22114,6.93171333333,6.2683,6.78085,8.105125,5.33394166667,5.9037125,6.55063636364,5.28833076923
S22117,6.60553333333,6.14322,6.5056,7.992275,5.38309166667,5.84986875,6.71950909091,5.37037692308
S2212,6.81459333333,6.15144,6.69408333333,7.843525,5.46105,5.762325,6.46849090909,5.30117692308
S22126,6.81454,6.2175,7.30991666667,8.314925,5.67575833333,5.82564375,6.68821818182,5.31115384615
S22129,6.71929333333,6.02398,6.75468333333,7.88745,5.440425,5.7131875,6.48316363636,5.28783846154
S22131,7.12125333333,6.22456,7.26145,8.249,5.6716,5.9910125,6.64443636364,5.35217692308
S22144,6.81548666667,6.19054,6.44395,8.098025,5.40079166667,5.991325,6.75786363636,5.41636153846
S22147,6.58894666667,6.05314,6.69705,7.7445,5.38703333333,5.96641875,6.50068181818,5.25297692308
S22148,6.77523333333,6.15086,6.52875,7.5101,5.42595833333,5.99846875,6.64450909091,5.29995384615
S22150,6.87805333333,6.23384,6.26045,7.588725,5.34265833333,5.80996875,6.48853636364,5.39164615385
S22151,6.67028,6.06604,6.8838,7.332225,5.35794166667,5.7821375,6.51811818182,5.42046153846
S22160,6.75538,5.95242,6.61113333333,7.56065,5.41289166667,5.77405,6.4605,5.20688461538
S22166,6.95232666667,6.2239,6.93373333333,8.095075,5.3703,5.67965625,6.53422727273,5.28991538462
S22173,6.85350666667,6.16482,6.73826666667,7.715425,5.41146666667,5.9808625,6.77222727273,5.35378461538
S22174,6.63786666667,6.16368,6.46318333333,7.933625,5.431725,5.80585,6.55732727273,5.11246153846
S22177,6.83242666667,6.0961,7.08921666667,8.2923,5.38340833333,6.07566875,6.60949090909,5.41385384615
S22178,6.96440666667,6.3075,6.8835,7.713275,5.648975,5.883075,6.57003636364,5.37866923077
S22181,7.13945333333,6.22246,7.11903333333,8.3453,5.35454166667,5.78541875,6.53661818182,5.28574615385
S22185,7.23322666667,6.2121,6.57601666667,7.863075,5.47276666667,6.08298125,6.66215454545,5.23657692308
S22189,6.92089333333,6.01486,6.90656666667,8.03445,5.41273333333,5.88650625,6.59299090909,5.20756153846
S22191,6.93832666667,6.08352,7.42476666667,8.220375,5.37160833333,5.95356875,6.58399090909,5.381
S222,6.89891333333,6.17326,7.08461666667,8.14095,5.54811666667,5.76340625,6.61055454545,5.32060769231
S2220,6.90599333333,6.17568,6.77003333333,8.1459,5.40449166667,5.6908125,6.42786363636,5.30036153846
S22226,6.70011333333,6.04832,6.36668333333,7.4707,5.45085833333,5.87366875,6.48676363636,5.19032307692
S22227,6.98545333333,6.13958,6.96803333333,8.333,5.48448333333,5.78980625,6.55746363636,5.32935384615
S22231,6.32056666667,5.89912,7.2076,7.77585,5.40499166667,6.28554375,6.33841818182,5.49879230769
S22238,6.69799333333,6.00276,6.84821666667,7.932125,5.33665,5.79863125,6.61649090909,5.24321538462
S2224,7.08104,6.0047,7.07521666667,7.9727,5.52643333333,5.8489875,6.40190909091,5.25986923077
S22249,6.67211333333,6.06544,6.85981666667,7.614025,5.555425,6.05039375,6.64472727273,5.28611538462
S22257,6.93470666667,6.0239,7.07886666667,8.377375,5.357825,5.75968125,6.34859090909,5.33997692308
S22259,6.74757333333,6.18536,6.58851666667,7.844125,5.42833333333,5.9107875,6.7093,5.30653846154
S2226,6.84650666667,6.08862,7.27305,8.322875,5.44594166667,5.7101375,6.55440909091,5.31953846154
S22260,6.71864,6.00834,7.04288333333,7.958975,5.3313,5.8669,6.45812727273,5.27354615385
S22262,6.44289333333,5.93662,6.42453333333,6.8345,5.40656666667,5.80271875,6.28455454545,5.26565384615
S22268,6.72528666667,6.07242,6.5288,7.477125,5.42734166667,5.8083375,6.45764545455,5.38192307692
S22275,6.58596666667,5.98618,6.39793333333,7.7356,5.339025,5.8555375,6.56906363636,5.36409230769
S22289,6.98732666667,6.05552,6.83361666667,8.242275,5.47690833333,5.5978125,6.421,5.31832307692
S2229,7.06541333333,6.04918,7.02136666667,8.050625,5.34910833333,5.7541875,6.50121818182,5.29687692308
S22295,7.02612,6.3739,6.69201666667,7.532125,5.2858,5.86731875,6.49020909091,5.33822307692
S22296,6.7011,5.99108,6.9909,7.61835,5.40465833333,5.66459375,6.37197272727,5.35229230769
S22301,6.96946,6.10976,6.76481666667,8.111375,5.14345833333,5.76343125,6.61070909091,5.27592307692
S22320,7.06526666667,6.1713,7.05945,8.256075,5.31901666667,5.69765,6.3733,5.26195384615
S22323,6.74551333333,5.98232,6.53405,7.40295,5.52646666667,5.87905,6.6024,5.26818461538
S22326,7.14385333333,6.13524,6.78846666667,8.39155,5.548675,5.7675625,6.44365454545,5.34663076923
S22327,6.68326,6.14376,7.03915,8.404425,5.44068333333,5.94998125,6.71230909091,5.50463076923
S22333,7.41126,6.10758,7.45603333333,8.369275,5.36716666667,5.52565,6.68377272727,5.32588461538
S22335,6.82389333333,6.06464,7.11535,7.75235,5.45079166667,5.89141875,6.54979090909,5.34683846154
S22336,6.70616666667,5.9745,6.5936,7.67315,5.42793333333,5.83058125,6.50667272727,5.34868461538
S22343,6.42372666667,6.03476,6.6345,7.22835,5.572025,5.8273625,6.23968181818,5.54653846154
S22352,7.24983333333,6.11768,7.20815,8.66655,5.23921666667,5.96550625,6.52342727273,5.35490769231
S22371,6.98744,6.0749,7.21518333333,8.2546,5.35219166667,5.68520625,6.46161818182,5.34002307692
S22372,6.73284666667,6.01112,6.56518333333,7.557275,5.526675,5.846525,6.46142727273,5.35320769231
S22375,6.72646666667,5.90444,6.76623333333,7.53305,5.27345,5.82268125,6.47379090909,5.25312307692
S22376,7.02930666667,6.20368,6.91768333333,8.141625,5.29290833333,5.91285,6.33623636364,5.32508461538
S22377,6.74885333333,6.25106,6.67043333333,7.639025,5.36781666667,5.838225,6.49937272727,5.38297692308
S22388,7.02046,5.9609,6.9487,7.9292,5.35733333333,5.770875,6.56477272727,5.34922307692
S22392,6.67531333333,6.09104,6.70303333333,7.47995,5.4163,5.835375,6.36664545455,5.36143846154
S22395,6.65949333333,6.11366,6.99151666667,7.708475,5.62326666667,6.13125625,6.83377272727,5.30073846154
S22396,6.94127333333,6.2009,6.91653333333,8.520425,5.4389,5.94098125,6.55709090909,5.26988461538
