ID,Chondrocyte.articular,B.cell.naive,B.cell.memory,Monocyte.CD14,NK.cell.CD56,Endothelial.large.blood.vessel,Endothelial.microvascular.mammary.or.endometrial,Endothelial.microvascular.non.reproductive,Epithelial.cell.mammary,Epithelial.renal.cortical,Epithelial.respiratory,Fibroblast.cardiac.ventricle,Fibroblast.of.arm,Fibroblast.of.lung,Fibroblast.of.the.aortic.adventitia,Fibroblast.or.papilla.dermal.cell,Hair.follicular.keratinocyte,Macrophage,Mature.neutrophil,Melanocyte.of.skin,Myometrial.cell,Osteoblast,MSC.like.pluripotent.cell,Myocyte.regular.cardiac,Smooth.muscle.cell.aortic,Smooth.muscle.cell.bronchial,Smooth.muscle.cell.of.bladder,Smooth.muscle.cell.coronary.artery,Smooth.muscle.cell.pulmonary.artery,Smooth.muscle.cell.of.trachea,Smooth.muscle.cell.uterine,T.Cell.CD4,T.cell.CD4.memory,T.cell.CD8.memory
S3838,6.507318,6.482298,6.359366,6.601522,6.71093,5.864296,6.375768,6.294796,6.25165,6.60215,6.03757,6.217918,6.794636,6.035502,6.739724,6.160276,6.473584,6.448046,7.034766,6.717782,6.270516,6.149762,6.19995,6.196604,6.628724,6.497594,6.02372,6.605872,6.215688,6.333532,5.88661,6.707518,6.789314,6.775268
S3845,6.440552,6.670978,6.463838,6.551324,6.747764,5.907294,6.428606,6.328596,6.303936,6.672184,5.972872,6.164676,6.789242,6.079148,6.736146,6.251072,6.495012,6.485302,7.167952,6.754496,6.320338,6.155174,6.299234,6.199884,6.658566,6.482716,6.091018,6.741042,6.266708,6.299818,5.866518,6.783358,7.006558,6.791398
S3848,6.448504,6.552288,6.390496,6.464016,6.588972,5.904862,6.275156,6.391816,6.262874,6.533556,6.030558,6.164426,6.714272,6.01294,6.665382,6.237076,6.41236,6.415298,6.996518,6.671714,6.1842,6.116744,6.218462,6.17194,6.567362,6.38034,6.065848,6.613032,6.218594,6.27573,5.88511,6.68844,6.829678,6.689326
S3850,6.384014,6.448522,6.50089,6.55916,6.776164,5.790678,6.476324,6.351956,6.26345,6.516226,6.009714,6.289948,6.816082,5.903744,6.617916,6.25682,6.50735,6.497908,7.27087,6.718272,6.424878,6.124804,6.23163,6.097836,6.58816,6.447632,5.982406,6.555662,6.241286,6.337986,5.840656,6.593092,6.823252,6.68371
S3855,6.338826,6.494924,6.420846,6.51161,6.74547,5.75893,6.446256,6.302066,6.283564,6.483094,5.88628,6.174842,6.654312,5.934626,6.524454,6.266938,6.439858,6.412196,7.027356,6.699526,6.243198,6.125514,6.24621,6.050178,6.532054,6.373324,5.942436,6.627186,6.32592,6.25492,5.74823,6.542492,6.828012,6.69327
S3858,6.235412,6.36401,6.39108,6.71786,6.650544,5.84473,6.429608,6.381314,6.207508,6.45194,5.978372,6.321252,6.70508,5.881982,6.487174,6.23909,6.445426,6.441652,7.216746,6.699012,6.304498,6.05674,6.141482,6.037542,6.57896,6.424414,6.004094,6.586272,6.308358,6.319,5.767914,6.48403,6.68267,6.48857
S3867,6.212462,6.32624,6.409806,6.753996,6.736208,5.768332,6.432366,6.310512,6.18255,6.308464,5.960916,6.399004,6.699566,5.79377,6.325498,6.23644,6.52357,6.433736,7.267582,6.738192,6.3566,6.073938,6.136156,5.911466,6.525272,6.482548,5.834152,6.573842,6.21406,6.362044,5.675728,6.280896,6.646822,6.528824
S3871,6.280614,6.369588,6.303078,6.553684,6.560152,5.813662,6.293722,6.232172,6.116328,6.431708,5.903944,6.213808,6.60491,5.851924,6.475722,6.191758,6.359164,6.352478,7.050938,6.596594,6.143812,6.109356,6.053488,6.028308,6.572998,6.362418,5.854656,6.477208,6.210722,6.285568,5.714154,6.392324,6.65573,6.516348
S3879,6.6492,6.69422,6.548248,6.67331,6.884038,5.931378,6.604612,6.41377,6.371974,6.704066,6.078274,6.265726,7.00448,6.166846,6.828508,6.31771,6.546688,6.665854,7.370512,6.867756,6.376816,6.17432,6.337942,6.234868,6.739878,6.584014,6.146318,6.771266,6.335398,6.386154,5.939612,6.822936,7.0148,6.932698
S388,6.595216,6.465022,6.44688,6.615178,6.75227,5.860474,6.478716,6.388556,6.275812,6.574944,6.063068,6.350812,6.869302,5.98664,6.611044,6.31029,6.524446,6.520142,7.180624,6.744628,6.363116,6.149422,6.286522,6.15326,6.638422,6.438,6.020562,6.624704,6.329646,6.333644,5.882366,6.568218,6.766696,6.669936
S3880,6.79767,6.801756,6.442822,6.605738,6.725596,5.969784,6.448252,6.430928,6.404614,6.76873,6.065168,6.131966,6.897338,6.195342,6.993428,6.27278,6.419844,6.579528,7.297232,6.87036,6.27954,6.16767,6.360266,6.343662,6.766108,6.517288,6.202208,6.789176,6.190866,6.37324,6.074032,6.85239,6.996848,6.795694
S3881,6.386664,6.3877,6.451868,6.75295,6.652704,5.805546,6.392998,6.29637,6.221706,6.49079,5.998248,6.302808,6.838426,5.941696,6.602706,6.181846,6.527872,6.494034,7.275952,6.767718,6.354982,6.12204,6.147294,6.045458,6.58821,6.482364,5.94823,6.550018,6.212104,6.325492,5.757438,6.46986,6.738474,6.520524
S3889,5.971206,5.999996,6.317842,6.454818,6.571596,5.622676,6.20823,6.226724,6.079098,6.098702,5.817984,6.379802,6.478244,5.603366,6.103168,6.138528,6.440522,6.24706,6.776026,6.454428,6.231156,5.958774,5.992666,5.728932,6.296662,6.269516,5.769718,6.324402,6.241818,6.21316,5.536522,6.14883,6.491296,6.388816
S3892,6.320386,6.523112,6.537276,6.767824,6.825114,5.882066,6.52189,6.32451,6.288982,6.51,6.007096,6.300916,6.870396,6.062146,6.56327,6.29801,6.594492,6.544996,7.139532,6.793752,6.439912,6.116438,6.258972,6.12493,6.725572,6.532138,6.022828,6.716366,6.293702,6.383256,5.792752,6.547552,6.865474,6.77306
S3894,6.448264,6.581512,6.468884,6.651584,6.87633,5.843892,6.51256,6.361232,6.327366,6.612128,6.04967,6.313756,6.88343,6.013104,6.67002,6.324966,6.537868,6.520452,7.149146,6.811012,6.395906,6.108704,6.321546,6.201898,6.68797,6.52349,6.081436,6.757116,6.357522,6.440032,5.851518,6.613124,6.983568,6.886268
S3903,6.303064,6.425602,6.452974,6.516632,6.719876,5.774588,6.303512,6.289994,6.169122,6.428678,5.928346,6.3304,6.665448,5.848372,6.37959,6.235956,6.4508,6.380152,7.137928,6.64607,6.251864,6.033434,6.122524,5.98937,6.495934,6.319044,5.859736,6.479092,6.23509,6.310202,5.720296,6.424152,6.638624,6.580098
S3907,6.32195,6.49714,6.348338,6.666658,6.77025,5.835934,6.418242,6.35688,6.265148,6.530122,5.955722,6.23722,6.75995,5.954552,6.538498,6.316024,6.488352,6.523242,7.22569,6.775194,6.358596,6.053304,6.21004,6.049444,6.62567,6.48263,5.988442,6.617906,6.277868,6.361666,5.834316,6.475562,6.84742,6.624946
S3908,6.045188,6.262036,6.634808,6.627632,6.801548,5.644816,6.568042,6.24232,6.247972,6.277632,6.043596,6.513446,6.803116,5.7294,6.272944,6.29679,6.676986,6.478374,7.16367,6.718982,6.613182,6.03196,6.321282,5.926636,6.510196,6.566764,5.946984,6.60295,6.344604,6.409706,5.57309,6.358494,6.903684,6.747236
S3914,6.536532,6.467942,6.43456,6.44748,6.768672,5.90314,6.459444,6.297308,6.261786,6.490976,5.949718,6.196894,6.86894,6.049712,6.614188,6.246478,6.449674,6.545024,7.249394,6.782226,6.290414,6.111862,6.28439,6.094194,6.557292,6.333586,6.038196,6.653584,6.299332,6.265424,5.8132,6.647032,6.881876,6.759088
S3925,6.540702,6.550046,6.480096,6.563426,6.700064,5.808554,6.400216,6.323418,6.277388,6.548288,6.01178,6.22164,6.826552,6.034146,6.709154,6.228578,6.45915,6.478744,7.100482,6.816406,6.323822,6.106592,6.264272,6.152342,6.612694,6.512532,6.012854,6.639732,6.282614,6.331248,5.851758,6.649,6.893188,6.711236
S3928,6.075934,6.351962,6.416454,6.442796,6.602,5.72157,6.368702,6.21506,6.137668,6.161904,5.919156,6.299052,6.581208,5.719812,6.23368,6.155728,6.409186,6.323654,6.952978,6.572588,6.293374,5.995212,6.039982,5.873236,6.348924,6.335866,5.832218,6.405718,6.242722,6.269332,5.550594,6.22439,6.593418,6.508172
S3929,6.530108,6.460496,6.42391,6.459038,6.654982,5.858438,6.401408,6.325104,6.284956,6.58755,6.0405,6.189864,6.79826,6.064134,6.71917,6.227892,6.431752,6.44338,7.126798,6.721536,6.232732,6.172,6.226306,6.152594,6.629472,6.467794,6.01316,6.522256,6.247222,6.308222,5.932386,6.598808,6.829746,6.664728
S393,6.418952,6.472388,6.550472,6.653654,6.772084,5.826532,6.533752,6.422954,6.326526,6.47957,5.997518,6.410806,6.876736,5.916452,6.503908,6.30869,6.595214,6.532202,7.134338,6.769886,6.460668,6.146538,6.337142,6.052064,6.601352,6.483544,6.014744,6.685062,6.381808,6.32454,5.770394,6.509464,6.799778,6.66686
S3930,6.435068,6.284682,6.36015,6.560738,6.647602,5.731514,6.369662,6.316566,6.219682,6.437356,5.929582,6.286354,6.68817,5.807106,6.36093,6.206558,6.416652,6.347448,7.260398,6.634768,6.245628,6.018846,6.087272,5.970096,6.472992,6.302276,5.945296,6.441792,6.267128,6.297726,5.645386,6.363344,6.609418,6.548406
S3933,6.631712,6.575738,6.476232,6.570334,6.674432,5.857832,6.49021,6.422728,6.357834,6.67984,6.125978,6.251158,6.917154,6.047722,6.83715,6.268066,6.49824,6.497922,7.22661,6.803054,6.35605,6.151502,6.288042,6.233806,6.668716,6.524294,6.08506,6.593166,6.267988,6.34102,6.01109,6.77253,6.923128,6.75212
S3939,6.469508,6.514652,6.39911,6.396864,6.668746,5.845496,6.437868,6.36818,6.3033,6.492212,5.92234,6.31009,6.62523,5.873544,6.67266,6.278676,6.437132,6.363982,7.041328,6.721814,6.345804,6.105804,6.291248,6.129474,6.539468,6.398026,6.061834,6.579752,6.333646,6.306804,5.865288,6.591328,6.881292,6.635766
S3946,6.293508,6.39382,6.41647,6.609846,6.73576,5.812518,6.42717,6.312374,6.256438,6.316702,5.917824,6.285788,6.631784,5.884444,6.355198,6.158334,6.399704,6.438978,7.226992,6.737258,6.327136,6.020994,6.205588,5.884864,6.440396,6.300434,5.937606,6.450822,6.214234,6.258616,5.677988,6.332648,6.728428,6.589534
S3947,6.614966,6.606474,6.494936,6.728344,6.622734,5.937766,6.437422,6.364488,6.295996,6.71584,6.131476,6.12682,6.952578,6.159906,6.904444,6.19645,6.50878,6.537348,7.22417,6.797092,6.320598,6.145812,6.269144,6.270066,6.758112,6.56487,6.134342,6.662124,6.200808,6.334198,5.963976,6.772468,6.939606,6.69216
S3957,6.38651,6.508394,6.428196,6.523938,6.65532,5.758556,6.33211,6.290068,6.210592,6.466518,5.94134,6.211862,6.782284,5.960322,6.519262,6.207194,6.415504,6.414478,7.20109,6.75212,6.272838,6.078548,6.190912,6.08217,6.54878,6.436296,5.992462,6.532586,6.235982,6.295874,5.825758,6.533212,6.721986,6.60987
S3960,6.498144,6.447674,6.531896,6.579244,6.741752,5.855296,6.536994,6.311576,6.196168,6.617238,6.141206,6.272592,7.091812,6.043138,6.802744,6.215518,6.56794,6.554396,7.154528,6.832632,6.46962,6.133324,6.30272,6.249714,6.602416,6.552296,5.962792,6.535002,6.16368,6.347876,5.886,6.67437,7.02393,6.770506
S3963,6.18565,6.267514,6.362558,6.594644,6.687952,5.797834,6.361068,6.238934,6.147944,6.287088,5.895008,6.27472,6.663664,5.675306,6.257452,6.123072,6.400064,6.46149,7.221286,6.728074,6.259376,5.952822,6.098014,5.936882,6.514316,6.356344,5.846098,6.440022,6.158528,6.330312,5.67488,6.247338,6.565658,6.492162
S3968,6.49327,6.520746,6.395718,6.586058,6.688908,5.90637,6.409132,6.433744,6.307386,6.58172,6.032634,6.254278,6.722558,5.99746,6.7334,6.28731,6.451658,6.485492,7.05608,6.721034,6.297318,6.127702,6.245852,6.138202,6.65579,6.450584,6.050102,6.630494,6.280084,6.314586,5.899964,6.690246,6.884942,6.727442
S3974,6.272402,6.54834,6.40444,6.392036,6.669828,5.714614,6.4519,6.342204,6.300282,6.401696,5.968348,6.302842,6.660658,5.838124,6.516962,6.274742,6.504594,6.397378,7.01138,6.678176,6.375456,6.088594,6.297512,6.024722,6.468356,6.393102,5.92862,6.664972,6.26063,6.29189,5.729856,6.575088,6.881974,6.76065
S3982,6.648568,6.680326,6.413716,6.516872,6.64532,5.90251,6.484864,6.31957,6.30196,6.67773,6.156826,6.188004,6.957078,6.010084,6.855658,6.246308,6.38439,6.553638,7.210828,6.790102,6.367234,6.013944,6.27456,6.194384,6.624266,6.487742,6.019106,6.59737,6.170074,6.26524,6.0026,6.654952,6.816602,6.63749
S3983,6.306062,6.396928,6.344534,6.49381,6.610328,5.780706,6.299702,6.35885,6.194588,6.404334,5.879728,6.262588,6.544524,5.81161,6.387892,6.185284,6.390198,6.359658,7.127242,6.612212,6.226364,6.03473,6.130564,5.996818,6.499708,6.3153,5.895648,6.522672,6.267274,6.281542,5.720402,6.414512,6.62759,6.490148
S3985,6.47724,6.398356,6.39725,6.571334,6.612516,5.806192,6.32649,6.288934,6.238626,6.454324,6.01053,6.212798,6.825918,5.956354,6.526002,6.139214,6.36845,6.393228,7.170876,6.716922,6.17862,6.109746,6.184874,6.054696,6.49572,6.383164,5.926982,6.424262,6.227908,6.294542,5.752164,6.42506,6.626238,6.509308
S399,6.16875,6.38268,6.314238,6.40673,6.555904,5.787258,6.252064,6.216048,6.15553,6.414788,5.932544,6.131016,6.57842,5.919104,6.446066,6.211164,6.402066,6.393258,6.878002,6.625686,6.189722,6.08196,6.198078,6.048742,6.39402,6.38374,5.87704,6.51945,6.194458,6.223354,5.73893,6.570762,6.771818,6.581574
S4001,6.459622,6.537876,6.453776,6.563954,6.714036,5.82784,6.409658,6.384938,6.29378,6.532228,5.960954,6.305482,6.700874,5.94656,6.657338,6.285224,6.501116,6.474866,6.967726,6.745852,6.34173,6.126182,6.266286,6.078876,6.626276,6.470594,6.027406,6.62266,6.337454,6.339942,5.823336,6.553598,6.880284,6.686582
S4004,6.099232,6.322674,6.551638,6.53386,6.716848,5.6697,6.501512,6.283336,6.194358,6.166876,5.937114,6.401634,6.63518,5.73786,6.17588,6.279228,6.588458,6.460548,7.048052,6.669314,6.563492,6.079658,6.19816,5.862482,6.39867,6.421948,5.864332,6.490408,6.400532,6.276826,5.616628,6.330482,6.639032,6.68967
S4009,6.262544,6.128822,6.267862,6.40622,6.448442,5.67169,6.128162,6.14018,6.071284,6.190578,5.924198,6.26051,6.563006,5.744562,6.206294,6.070636,6.368402,6.220546,6.870778,6.46703,6.12046,5.981324,6.00189,5.802456,6.301048,6.249152,5.755504,6.343578,6.205518,6.225118,5.564942,6.257554,6.480106,6.365682
S402,6.466262,6.490586,6.452214,6.467472,6.491896,5.873682,6.249944,6.18275,6.14098,6.553558,6.052182,6.0135,6.785876,6.052604,6.754642,6.097576,6.367062,6.415524,6.930862,6.643604,6.20954,6.007006,6.109846,6.208068,6.589474,6.461122,5.930906,6.448166,6.113274,6.261422,5.964762,6.591216,6.742284,6.569886
S4031,6.466038,6.461936,6.39293,6.514644,6.708746,5.864138,6.395762,6.3747,6.313902,6.542102,6.02334,6.287538,6.802448,5.983848,6.715424,6.247056,6.428476,6.477128,7.322918,6.789606,6.345646,6.126678,6.245126,6.208786,6.649188,6.475978,6.019908,6.593546,6.287046,6.384344,5.90818,6.651622,6.83929,6.69279
S4032,6.442136,6.46677,6.587456,6.613978,6.902974,5.772888,6.561008,6.29917,6.311094,6.42886,6.005626,6.36678,7.007802,5.951344,6.533898,6.251474,6.59249,6.517056,7.08265,6.797558,6.493482,6.100708,6.352812,6.028692,6.545902,6.551906,5.976176,6.650066,6.295012,6.34684,5.73966,6.539212,6.926846,6.896296
S4043,6.335562,6.384992,6.464232,6.557962,6.689798,5.831626,6.432756,6.314664,6.257534,6.481806,6.01824,6.337136,6.771124,5.890118,6.560298,6.252674,6.509918,6.399852,7.126792,6.69185,6.297036,6.109324,6.241808,6.031702,6.528588,6.389624,5.9315,6.500408,6.282838,6.325314,5.81487,6.569412,6.78342,6.624704
S4048,6.037816,6.216466,6.54791,6.571506,6.687242,5.705044,6.558194,6.362248,6.278998,6.124856,5.963138,6.531564,6.71342,5.7197,6.144706,6.378814,6.629834,6.344844,6.976066,6.679488,6.530586,6.111216,6.246188,5.878474,6.434638,6.3424,5.792518,6.433562,6.40012,6.342148,5.691118,6.235832,6.58632,6.583782
S4050,6.246504,6.358724,6.364362,6.488438,6.64894,5.669802,6.310484,6.269934,6.236962,6.302014,5.925374,6.294166,6.676854,5.803544,6.363248,6.185226,6.448666,6.348092,7.087254,6.672574,6.364584,5.97418,6.179846,5.930802,6.475092,6.343556,5.973556,6.4074,6.261576,6.228572,5.78957,6.261746,6.725584,6.650684
S4061,6.338766,6.422348,6.380146,6.495578,6.58684,5.763656,6.319798,6.309208,6.159694,6.507088,5.916848,6.217272,6.660224,5.924336,6.479334,6.16225,6.367848,6.403622,7.165388,6.626852,6.212258,5.999316,6.114424,6.003762,6.551464,6.313152,5.885036,6.48727,6.198932,6.195766,5.689876,6.422388,6.642588,6.57861
S4064,6.335584,6.41745,6.398878,6.380914,6.57361,5.68968,6.310266,6.200318,6.120908,6.445696,5.985582,6.291316,6.61962,5.833378,6.525004,6.119518,6.391536,6.293402,7.143384,6.628928,6.229374,6.0229,6.126256,6.017462,6.497118,6.359754,5.909062,6.389692,6.194004,6.257842,5.735064,6.576378,6.760934,6.539858
S4067,6.5411,6.655434,6.444532,6.51979,6.759762,5.895688,6.461202,6.301248,6.321256,6.58293,6.06456,6.221696,6.863546,6.043166,6.726514,6.269196,6.4822,6.447412,7.005668,6.759062,6.354996,6.079886,6.287426,6.163276,6.678904,6.466464,6.059926,6.646244,6.285576,6.38624,5.93377,6.694516,6.94114,6.842828
S4069,6.481614,6.549874,6.53079,6.670694,6.792802,5.914334,6.503346,6.454524,6.368656,6.612952,6.042856,6.375152,6.860146,6.07587,6.720094,6.329786,6.526416,6.603166,7.288168,6.820072,6.39888,6.159868,6.307308,6.170334,6.758998,6.543256,6.054982,6.750076,6.386656,6.390316,5.855694,6.620064,6.891502,6.663468
S4070,6.190108,6.270028,6.36685,6.53165,6.601992,5.72804,6.297502,6.255892,6.087158,6.343122,5.936758,6.300346,6.643704,5.787156,6.32978,6.135248,6.438386,6.333424,7.19238,6.64808,6.253256,6.024342,6.05192,5.852358,6.472014,6.369858,5.829258,6.416718,6.184228,6.263866,5.613736,6.310334,6.627128,6.509518
S4078,6.747626,6.701622,6.584134,6.741084,6.9283,5.954714,6.629044,6.488018,6.450218,6.677528,6.170242,6.386296,7.036502,6.157212,6.816796,6.431542,6.625104,6.640946,7.442342,6.962714,6.489918,6.181626,6.510116,6.290742,6.791872,6.57273,6.144252,6.831956,6.34874,6.394714,6.003422,6.759286,7.016246,6.87999
S4084,6.48332,6.388162,6.468008,6.637724,6.718654,5.86872,6.434718,6.366892,6.261762,6.508292,6.059324,6.298696,6.835856,5.915356,6.568612,6.254824,6.473224,6.462558,7.2246,6.737658,6.291802,6.13238,6.216076,6.061652,6.658434,6.424126,5.97025,6.614194,6.295514,6.35366,5.820266,6.55406,6.75283,6.626266
S4088,6.37987,6.421178,6.385908,6.560138,6.737986,5.807184,6.391886,6.321806,6.251178,6.463678,5.964122,6.318366,6.72809,5.914586,6.579946,6.25602,6.483848,6.44458,7.136892,6.686406,6.298356,6.081006,6.17407,6.085352,6.559264,6.495322,5.97967,6.580698,6.32175,6.329294,5.801878,6.599068,6.84423,6.690604
S4089,6.349782,6.334782,6.410104,6.429068,6.5775,5.765116,6.308228,6.215384,6.208382,6.517164,6.105364,6.13939,6.751934,5.954122,6.689852,6.144454,6.43491,6.436432,6.997286,6.762608,6.335876,6.084746,6.200238,6.093942,6.572594,6.431674,5.998856,6.451778,6.243744,6.280948,5.85671,6.575464,6.825168,6.664294
S4094,6.303086,6.392586,6.425362,6.546586,6.732282,5.79362,6.413844,6.340854,6.194572,6.399452,5.974458,6.33894,6.56948,5.857508,6.39563,6.284828,6.480178,6.402692,7.131456,6.65255,6.3252,6.109976,6.144244,5.930234,6.506808,6.368914,5.902732,6.556486,6.309044,6.27857,5.69563,6.39264,6.657242,6.610406
S4097,6.628142,6.509738,6.436858,6.620178,6.711944,5.888504,6.472626,6.386266,6.270026,6.594022,6.026586,6.236456,6.7796,6.026346,6.684778,6.260332,6.461018,6.493632,7.261182,6.759214,6.292488,6.152912,6.238878,6.171668,6.63165,6.419236,6.02546,6.628616,6.261288,6.30546,5.941678,6.610226,6.771996,6.690914
S4098,6.193324,6.672896,6.874684,6.386546,6.700064,5.758222,6.507644,6.212396,6.25542,6.352584,5.923712,6.343604,6.847262,5.935866,6.548838,6.31756,6.607854,6.45278,6.815742,6.726668,6.483274,6.115894,6.255682,6.01703,6.51139,6.530088,5.921142,6.60512,6.398338,6.345414,5.792216,6.474626,6.74039,6.594076
S4099,6.6744,6.633356,6.469852,6.546762,6.760558,5.923388,6.50302,6.398672,6.408406,6.713944,6.05872,6.229756,6.871746,6.14399,6.83672,6.339086,6.484624,6.604156,7.164528,6.864718,6.352946,6.17219,6.385096,6.274386,6.715692,6.52348,6.139958,6.747042,6.277544,6.347688,5.959566,6.823714,7.051344,6.802414
S4101,6.72578,6.684938,6.631092,6.690918,6.870586,5.925678,6.601454,6.455952,6.423196,6.849012,6.208384,6.254398,7.035134,6.200736,6.9544,6.35351,6.646382,6.672596,7.088178,6.870312,6.491868,6.225232,6.451982,6.427648,6.764592,6.662396,6.194106,6.744964,6.333828,6.44192,6.050514,6.966562,7.209484,7.018004
S4104,6.68972,6.557484,6.520214,6.691754,6.82583,5.949552,6.540328,6.410034,6.348762,6.62636,6.182328,6.219672,7.081448,6.199522,6.94967,6.29061,6.594898,6.588734,7.027198,6.834368,6.517388,6.218902,6.37835,6.352132,6.748188,6.686384,6.179042,6.70807,6.285164,6.39239,6.07498,6.889262,6.996906,6.795424
S412,6.450282,6.434574,6.426454,6.548076,6.654472,5.794414,6.369526,6.327862,6.18362,6.369554,6.050982,6.216112,6.80166,5.948214,6.654792,6.17996,6.483256,6.497906,7.112566,6.74906,6.343344,6.0693,6.205098,6.0004,6.59274,6.509778,5.976414,6.51602,6.207502,6.339036,5.841568,6.527924,6.67406,6.615756
S4125,6.6849,6.788482,6.594204,6.611206,6.667226,5.946796,6.524554,6.38876,6.429914,6.783268,6.21833,6.190752,7.035922,6.246446,6.962882,6.319008,6.584348,6.531178,7.140096,6.855292,6.402532,6.220094,6.425008,6.36192,6.767698,6.634188,6.218148,6.744064,6.294186,6.385254,6.085954,7.011514,7.080126,6.880948
S4137,6.27653,6.559298,6.58556,6.728624,6.840794,5.75425,6.50999,6.364986,6.317102,6.525652,6.014798,6.335412,6.841324,5.938294,6.563872,6.323848,6.586666,6.583844,7.274912,6.857614,6.471944,6.073702,6.35735,6.072566,6.63728,6.555732,5.997716,6.778576,6.382106,6.433306,5.716902,6.476834,6.949252,6.711788
S414,6.774574,6.788064,6.63564,6.68839,6.866652,5.91967,6.59422,6.435308,6.435522,6.710536,6.135212,6.32267,7.074358,6.126218,6.86836,6.336458,6.53579,6.695154,7.44144,6.93372,6.469694,6.11044,6.44391,6.258744,6.826292,6.573486,6.170116,6.857236,6.338226,6.411366,6.061116,6.77581,6.982646,6.82898
S4140,6.33189,6.55707,6.537956,6.6647,6.780358,5.785722,6.471506,6.375632,6.26011,6.456822,6.018132,6.376578,6.716286,5.903786,6.489544,6.292258,6.525574,6.480144,7.388744,6.80822,6.428134,6.026674,6.250438,5.983018,6.64133,6.462256,5.987884,6.62117,6.307304,6.316394,5.792438,6.451968,6.71452,6.572764
S4144,6.660606,6.467218,6.50249,6.616494,6.651058,5.954084,6.41062,6.397544,6.305048,6.65645,6.149686,6.217152,6.889944,6.073858,6.82883,6.214398,6.436576,6.523662,7.022652,6.745644,6.36619,6.167334,6.234868,6.255616,6.721102,6.586758,6.042496,6.531914,6.230616,6.262262,6.027482,6.680762,6.803004,6.632824
S4158,6.517942,6.481166,6.43479,6.667424,6.645672,5.785682,6.381474,6.27831,6.185234,6.527296,6.01883,6.219804,6.72235,5.981092,6.65081,6.14403,6.410744,6.440362,7.187544,6.714042,6.317262,6.081696,6.158428,6.097888,6.564562,6.4866,5.939104,6.44479,6.180778,6.289858,5.900492,6.55115,6.756122,6.645548
S4164,6.737774,6.772934,6.480264,6.725346,6.832526,6.045466,6.517532,6.43755,6.43663,6.817512,6.140052,6.079528,6.919748,6.280666,7.059486,6.277986,6.383194,6.608226,7.3123,6.850662,6.257934,6.178564,6.358568,6.356496,6.863064,6.553984,6.175382,6.793432,6.169718,6.382426,6.10899,6.885488,6.998878,6.811724
S4171,6.535382,6.446528,6.442224,6.611822,6.680134,5.84346,6.40245,6.338644,6.25372,6.536122,6.002916,6.203316,6.789894,5.977018,6.637498,6.283772,6.42985,6.484976,7.433032,6.78247,6.253516,6.057598,6.2082,6.067372,6.65825,6.38087,6.02301,6.651286,6.20951,6.302496,5.89922,6.591306,6.753542,6.60692
S4175,6.855918,6.684646,6.448762,6.624496,6.877428,5.938866,6.578634,6.341718,6.404756,6.803614,6.13271,6.211374,7.107076,6.196048,6.969168,6.24451,6.497064,6.662224,7.179056,6.912774,6.379674,6.156496,6.376486,6.311178,6.83147,6.620326,6.210804,6.665222,6.179524,6.357436,6.070388,6.78408,6.888504,6.86099
