ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
S18365,6.93424,5.97186,6.83038,6.85775588235,7.24163846154,5.95345,7.4191862069,7.07621666667,8.08485
S18368,6.59022,6.03364,7.0612,6.95429705882,7.34476153846,5.20395,7.56997586207,7.00696666667,8.06555
S18371,6.74615333333,6.05758,6.68556,6.86277647059,6.71836153846,5.5668,7.03872758621,6.64496666667,7.878075
S18378,7.0529,6.01462,7.00795333333,6.90666764706,7.4785,5.9659,7.41321724138,7.36305,8.465275
S18385,6.89168666667,5.89274,6.98550666667,7.00695882353,6.80991538462,5.492975,7.12906206897,7.23073333333,7.971475
S18388,6.92406666667,6.01192,6.60187333333,7.11952058824,6.58740769231,5.504275,7.32961724138,6.65203333333,7.7977
S18393,6.68562,5.90804,6.94368,7.1751,6.75874615385,5.66985,7.33760689655,6.78175,8.333175
S18403,6.81164666667,6.01144,6.57642666667,7.0812,6.41051538462,4.87905,7.02385172414,6.50998333333,7.7557
S18408,6.78261333333,6.2041,6.71230666667,7.02565882353,6.54453846154,5.533625,6.84237586207,6.5605,7.27415
S18412,7.98099333333,6.60522,6.42716666667,6.92348529412,7.02978461538,5.228325,6.62439655172,6.84838333333,7.04525
S18415,7.16306,6.2336,6.80800666667,7.23120588235,6.36870769231,5.74395,6.85702413793,6.6839,8.497175
S18418,6.87581333333,6.1073,7.03394,7.20065294118,7.02660769231,6.134125,7.4833137931,6.37596666667,8.82785
S18422,6.93066666667,6.04184,6.84791333333,6.96308823529,6.98513846154,5.311375,7.58944827586,6.63225,7.885275
S18436,6.84359333333,5.97258,6.9322,6.90468823529,7.19270769231,5.359925,7.40199655172,7.25776666667,8.192425
S18441,6.81794666667,6.02666,6.62585333333,6.94236176471,6.61724615385,5.48385,7.05366551724,6.62105,7.650625
S18446,6.87504,6.05752,6.87862,7.22805294118,6.52856153846,5.340225,7.21633103448,6.60231666667,8.3407
S18450,6.8752,5.98626,6.74597333333,6.94332647059,7.06355384615,5.368625,7.10404827586,6.86618333333,8.04635
S18451,6.8128,6.10794,7.09064666667,7.22746764706,6.79558461538,5.96255,7.28691724138,6.3599,7.109225
S18452,7.01607333333,6.19842,6.96330666667,7.05021470588,6.78777692308,4.97485,7.27470344828,6.9287,7.71985
S18458,6.88368,6.0644,6.85294666667,6.99035588235,6.86044615385,5.45395,7.06900344828,6.66873333333,7.69155
S18466,6.86696,6.02086,7.18695333333,6.91823823529,7.18493076923,5.3606,7.69411034483,6.98968333333,7.62235
S18473,7.08616,6.25562,6.95068,6.98235294118,7.14596153846,5.5415,7.37753793103,7.33495,8.49935
S18474,6.64763333333,6.03842,7.13675333333,6.89454411765,6.98173846154,5.5999,7.33048965517,7.34946666667,8.0429
S18479,7.06515333333,6.07448,6.51385333333,7.09114117647,6.40477692308,5.711375,7.2116137931,6.8041,7.561175
S1848,7.08132,6.0541,6.83496666667,7.10586176471,7.04281538462,5.522525,6.93152068966,7.06078333333,7.999725
S1849,6.58834,5.9077,7.19164666667,7.02303529412,6.95776153846,5.06215,7.48753448276,6.51476666667,7.105275
S18496,7.13712,6.15234,6.95504,7.18581470588,6.96313846154,6.2357,7.29231034483,7.35458333333,8.768125
S185,6.81704,6.05776,6.82309333333,6.99573529412,6.90356153846,5.3514,7.19820344828,6.70693333333,7.889625
S18500,6.88733333333,6.08642,6.56467333333,6.92330588235,6.99533846154,5.77145,6.81694137931,6.80948333333,8.141725
S18504,6.79084,5.95862,6.76327333333,6.89975588235,7.06566923077,5.30945,7.30426551724,6.7573,7.5768
S18511,7.05664,6.22848,6.90128666667,7.09921764706,7.14933076923,5.8749,7.00106896552,6.93711666667,7.94125
S18514,6.87764,6.06492,6.91934666667,7.07675294118,6.60627692308,5.287325,7.2567862069,6.70598333333,7.9503
S18518,6.73527333333,6.07508,6.92558666667,7.03179411765,7.26983846154,5.641525,7.26923103448,7.12856666667,8.01
S18528,6.68788666667,6.0176,7.00624,7.12982647059,6.81575384615,5.603625,7.72825172414,6.54058333333,7.62775
S18529,6.92132666667,6.04582,6.59504,6.90127647059,6.78096153846,5.26655,6.86575172414,6.9484,8.13735
S18534,6.83450666667,6.16652,6.64218,6.88420294118,6.89683076923,5.167975,7.05894137931,6.84361666667,8.259
S1854,6.78654,6.07828,6.48518666667,6.88917647059,6.35868461538,4.984425,6.78546896552,6.39301666667,7.033725
S18543,7.02763333333,6.33046,6.8054,7.09949705882,6.80843076923,5.0852,7.37146206897,6.37361666667,7.329425
S18563,6.92147333333,6.03326,6.82089333333,7.16395,6.96214615385,6.06665,6.98168275862,7.24466666667,8.7649
S18564,6.83082666667,6.02984,7.1311,7.10239705882,7.3184,6.578225,7.34572068966,7.04893333333,7.8907
S1857,6.62524666667,6.08004,7.40977333333,7.23227647059,6.90278461538,5.306475,7.26402758621,6.59233333333,7.5901
S18570,6.96004,6.02292,6.97428666667,6.99904705882,6.94748461538,5.690275,7.33984827586,7.19543333333,8.17495
S18578,6.82820666667,5.98844,6.94574,6.94081176471,7.35867692308,6.042225,7.20583793103,7.20593333333,8.400925
S18579,6.95638,6.05624,6.65134666667,6.84140588235,7.01773846154,5.46555,7.05717586207,6.75128333333,8.14795
S1858,6.82104666667,6.0607,6.832,6.81177941176,7.5743,5.885625,7.32767931034,7.23281666667,8.352275
S18580,7.1386,6.29374,6.6803,7.10451470588,7.16653846154,6.25495,7.26827586207,6.66466666667,8.36675
S18583,6.9387,6.17952,6.78954,6.90058823529,7.26823076923,6.1888,6.89731724138,7.13025,8.21
S1859,6.67728666667,6.15814,6.82407333333,6.91909705882,7.14793846154,5.96965,6.97890689655,6.78251666667,8.050625
S18591,6.79821333333,5.94156,6.67385333333,7.05018529412,6.39276153846,5.33975,6.92564482759,6.7097,8.04305
S18594,6.55371333333,5.92042,6.93883333333,6.96654117647,6.73296923077,5.089025,7.24471034483,6.42623333333,7.33035
S18595,7.07108666667,6.2331,6.85624666667,7.04396470588,6.54264615385,4.905525,6.77166551724,6.98801666667,8.581725
S18606,6.85396,6.05034,6.77137333333,6.78972941176,7.34463846154,5.8927,7.05232068966,7.03908333333,8.0717
S18619,6.73286,5.99364,7.01146,6.95017058824,7.26344615385,6.2118,7.34197931034,7.02358333333,8.087425
S18620,6.99697333333,6.1809,6.77532666667,6.93773823529,6.94647692308,6.047525,7.25806896552,7.24458333333,8.24845
S18621,7.07999333333,6.19536,6.63944,7.17142647059,6.35989230769,5.251475,7.05572758621,6.67761666667,7.86965
S18626,6.80976666667,6.1083,6.62350666667,6.94469411765,6.41652307692,5.176075,6.75032413793,6.294,6.735575
S18628,6.99614666667,6.02142,6.76063333333,6.82408823529,6.84337692308,5.6383,7.08669655172,7.12565,8.571825
S18629,6.82779333333,5.99392,7.03416,6.87657941176,6.90730769231,5.45475,7.25250344828,7.27903333333,7.863475
S1863,6.81304,6.0188,7.30751333333,7.09459117647,7.28911538462,5.5428,7.83635517241,6.60431666667,7.355975
S18630,6.81255333333,6.16262,6.90314666667,7.00009117647,6.93375384615,5.970075,7.0783862069,6.80603333333,7.832375
S18637,6.99438666667,5.95438,6.96844666667,6.87808235294,7.10745384615,5.55105,7.27362413793,6.99351666667,8.216325
S18640,6.83907333333,6.02404,7.06696666667,7.07912058824,7.24894615385,5.7829,7.32991034483,7.10806666667,8.038775
S18645,6.59431333333,6.10112,7.12310666667,6.88758529412,7.40066153846,6.0278,7.14558965517,7.37965,8.3436
S18647,7.09746666667,6.25566,6.93166666667,7.15737352941,7.15107692308,5.93455,7.15652068966,7.01438333333,8.4261
S18652,6.89969333333,6.06962,6.9209,6.89968529412,7.10620769231,5.872,7.2715,7.36131666667,8.256875
S18658,6.92890666667,5.92582,7.02122,6.86438235294,7.46825384615,5.86845,7.36920344828,7.37005,8.72645
S18663,6.69176666667,5.91436,6.75404,6.82857941176,6.78443076923,5.5351,7.06153793103,7.06991666667,7.9681
S18669,7.12242666667,6.05874,6.96944666667,7.10382941176,7.06331538462,6.114475,7.4115137931,6.89906666667,8.112475
S18672,6.75572666667,6.01874,7.0134,6.90625294118,7.23568461538,6.03645,7.32990344828,6.91516666667,7.731
S18677,6.55798666667,6.14832,6.83776,7.28922647059,6.77022307692,5.656025,7.26755517241,6.67138333333,7.675925
S18679,6.85562666667,6.0781,7.00364666667,7.08220882353,6.88426923077,5.3231,7.51894827586,7.0541,7.85715
S1868,6.86808,6.16952,6.86837333333,6.9209,6.80817692308,5.35735,6.92003793103,6.75368333333,7.4796
S18680,6.76401333333,5.9624,6.82197333333,6.94522647059,6.72226923077,4.8043,7.36501724138,7.1858,7.852675
S18685,6.69622,5.79672,6.61548,6.85513235294,7.06423076923,4.923375,7.19702068966,7.12146666667,8.0258
S18687,7.13496,6.18148,7.06595333333,7.13203529412,7.25778461538,6.260675,7.23407241379,7.39686666667,8.2099
S18693,6.68799333333,5.9195,6.46458666667,6.87507058824,6.6883,5.440375,6.92730689655,6.71135,7.762525
S18694,7.04622666667,6.20552,7.17929333333,6.9989,7.39789230769,5.896425,7.43810689655,7.16051666667,8.276125
S18699,7.05086666667,6.1099,6.77021333333,6.98074705882,6.63754615385,4.887575,7.1811137931,6.6187,7.58935
S187,6.74372,5.87318,7.01963333333,6.83582941176,7.04156153846,6.594625,7.06009655172,7.2191,7.746225
S18701,7.00387333333,5.94556,6.85628,6.87752352941,7.02914615385,5.588575,7.60944827586,6.90075,7.741775
S18702,6.70065333333,5.95572,6.57233333333,7.04086764706,6.51108461538,5.535525,7.12979310345,6.51108333333,7.73305
S18703,6.67178666667,6.0444,6.98651333333,6.98747058824,6.68536923077,4.899275,6.99424482759,6.49146666667,7.496575
S18717,6.67352666667,6.11778,7.08122666667,6.89305,7.33241538462,6.077825,7.3602137931,7.28543333333,8.285425
S18718,6.92564666667,6.11956,6.77448666667,7.05355,6.80976923077,5.243,7.27624137931,6.89941666667,7.99235
S18719,6.58937333333,6.04594,7.07716666667,6.88107352941,7.24303846154,5.79305,7.32274482759,7.0233,7.3241
S18725,7.01977333333,6.11582,6.76916,7.03877352941,6.46985384615,5.270375,7.57337241379,6.48883333333,7.6859
S18730,6.93782,6.0496,6.64652666667,7.08766764706,6.94175384615,5.8617,7.48650344828,6.61833333333,8.083975
S18732,6.80544,6.037,7.03776666667,6.95273529412,7.08923846154,5.43255,7.40444137931,6.94526666667,7.85785
S18740,6.64082666667,6.14496,6.80743333333,7.00920882353,7.27969230769,6.1405,7.02556896552,7.07288333333,8.32865
S18741,6.49135333333,6.0145,7.00375333333,6.88263529412,7.19483846154,5.72005,7.07554137931,6.91168333333,7.665975
S18746,6.80072666667,5.98058,6.77508666667,6.87385,6.70923076923,5.651175,7.0238137931,6.68896666667,7.59895
S18749,6.55966,6.13386,6.93245333333,6.85113235294,7.10523076923,5.5329,7.02086896552,6.95778333333,7.96745
S18751,6.85610666667,6.31562,6.91906666667,6.97489411765,6.99868461538,5.9103,7.29322413793,6.83895,7.537775
S18757,7.13429333333,6.16414,6.95684,7.04886470588,7.22754615385,6.038775,7.40495862069,7.07848333333,8.3229
S18758,7.02833333333,6.21264,7.13462666667,6.98374117647,7.49023846154,6.132025,7.42344482759,7.13453333333,8.11945
S1876,6.47739333333,5.98038,6.73863333333,6.64392647059,6.90387692308,5.417575,6.98142758621,7.32436666667,7.685425
S18761,6.71396666667,6.02962,7.087,6.91256470588,6.85694615385,5.54545,7.25126206897,6.78223333333,7.680525
S18763,6.98968,5.98628,6.83504666667,6.88676764706,7.12858461538,5.822625,6.91818275862,7.16463333333,8.7202
S18767,6.68351333333,5.94108,7.03873333333,6.95482352941,7.08038461538,5.399575,7.5596,7.21943333333,7.700475
S18771,7.23470666667,6.37184,6.86491333333,7.15156470588,6.80692307692,5.79165,7.09520344828,6.7446,7.993675
S18786,6.53358666667,5.85118,7.22227333333,6.89073823529,7.3375,5.65985,7.49090344828,7.19743333333,8.312875
S18792,6.97161333333,6.16642,6.79311333333,6.95401470588,7.06509230769,6.0029,7.08799310345,6.80413333333,7.750575
S18801,6.68293333333,6.30194,7.07796,7.28744411765,6.68276153846,5.7554,7.2267862069,6.22891666667,7.56305
S18806,6.37291333333,6.13736,6.83866666667,6.61709117647,6.70139230769,5.387,7.02318275862,6.73398333333,7.3033
S18815,7.05795333333,6.00042,6.78028666667,6.82617058824,7.15396923077,5.685225,7.23432758621,7.19415,8.38995
S18825,6.78373333333,6.0576,6.79718666667,6.80775588235,6.81106153846,5.300075,7.076,6.62695,7.6615
S18826,6.69234666667,6.04578,6.85668666667,7.02211764706,6.70736153846,5.56235,7.1468137931,6.55366666667,7.686775
S18827,6.94672,6.12114,6.82602,6.84615294118,6.96539230769,5.7112,6.93972758621,6.7827,7.7712
S18832,6.67655333333,6.05788,6.73368,6.90257941176,6.78199230769,5.7805,7.15706206897,6.68706666667,7.7248
S18842,6.74485333333,6.0244,6.76348,6.84373823529,6.6759,5.2444,6.61443103448,6.87748333333,7.670375
S18851,6.63783333333,6.05904,6.92059333333,6.96062941176,7.02470769231,5.5096,7.26293103448,6.60073333333,7.4126
S18856,7.20880666667,6.10356,6.97702666667,7.10992647059,7.27544615385,5.9713,7.25863793103,7.3267,8.6745
S1887,6.89958666667,5.9626,6.75030666667,6.9547,6.75255384615,5.2561,7.28923448276,6.94461666667,8.30775
S18879,6.95400666667,5.97376,6.94744,6.95531176471,7.04093846154,5.7452,7.47496896552,6.95445,8.094675
S18881,6.38278,5.8999,6.76592666667,6.82762941176,7.05166153846,5.4218,7.32706896552,6.56935,7.60285
S18882,6.36482666667,5.805,6.87381333333,6.90092352941,6.74139230769,5.227725,7.66722758621,5.84913333333,6.302025
S18888,7.07202,6.03596,7.12694,7.10665,6.90980769231,5.196025,7.229,7.04266666667,7.726075
S18889,6.95275333333,6.09994,7.10294,6.99158823529,7.14871538462,5.7395,7.26817931034,7.00848333333,7.91435
S18895,7.16592666667,6.14506,6.67423333333,6.80936470588,7.11700769231,5.425025,6.93323103448,7.37805,8.243025
S18896,6.54470666667,5.94508,6.64412,6.91608529412,6.67136923077,5.258425,7.02353793103,6.8039,7.5987
S18897,6.70188,5.8588,6.64174666667,6.88380294118,6.87642307692,5.85225,7.07337931034,6.48873333333,7.675225
S18905,6.77668,6.22496,7.30270666667,7.09140882353,7.14316153846,6.099,7.67557241379,6.98541666667,7.8989
S18906,6.90539333333,6.23994,7.42654666667,7.29526470588,6.70576153846,5.323175,7.6371862069,6.9416,8.10975
S18907,6.69602,6.001,7.28956,7.08002941176,6.88820769231,5.705025,7.23920344828,6.9042,7.695525
S1891,6.75844666667,6.0722,7.03423333333,6.99453823529,7.03866153846,5.308875,7.3790137931,6.99705,7.909725
S18911,7.12688666667,6.05764,7.16646,7.18147352941,6.94486153846,5.528525,7.36595172414,7.02103333333,8.25985
S18914,6.9462,6.1822,6.78818,6.93176176471,7.08689230769,5.391825,6.95409310345,6.9445,7.932275
S18920,7.34462,6.1119,7.20019333333,7.04569705882,7.30469230769,5.727,7.47965862069,7.10708333333,8.1026
S18921,7.06955333333,6.0854,7.05022,7.0152,7.07099230769,5.48765,7.32752068966,6.9441,7.692375
S18934,6.84448,6.05692,6.63854,6.98352058824,6.57927692308,4.7913,6.92343448276,6.86898333333,7.7441
S18936,6.72706666667,5.94164,6.37457333333,6.88977352941,6.15483076923,5.5073,7.04659310345,6.37041666667,7.4921
S18939,6.66352666667,6.12436,7.03954,6.87918235294,7.36026153846,5.898875,7.19108965517,7.43818333333,7.868925
S18941,6.5613,6.09464,6.51856,7.02872647059,6.15691538462,5.303775,6.45257586207,6.24561666667,7.592775
S18943,6.82052666667,6.05382,6.87102,6.94641470588,6.93291538462,5.401,7.50915172414,6.91118333333,8.078175
S18954,6.97523333333,6.1815,7.08386666667,7.08767941176,7.33548461538,6.10965,7.3981,7.34763333333,8.303
S18957,7.27234666667,6.28042,7.45974666667,7.22194411765,7.51661538462,6.95445,7.28269310345,7.26433333333,8.7161
S18960,6.76788666667,6.21566,7.05642,6.81468529412,7.23439230769,5.90525,7.1600862069,7.1898,7.955525
S18967,6.7308,5.96756,6.77486666667,7.00259411765,6.30398461538,4.696825,7.34739655172,6.33656666667,7.398525
S18969,6.94021333333,6.19772,6.71906,7.18347647059,6.49075384615,5.162625,6.92950689655,6.54595,7.914575
S18972,6.88269333333,6.13036,6.91546,7.05610588235,6.87936923077,5.291125,7.47914827586,6.61088333333,7.576275
S18979,7.01821333333,6.16002,6.98866666667,7.20746764706,6.75973846154,5.080725,7.66344482759,6.80028333333,8.094725
S18980,6.5792,5.85752,7.37334666667,6.87784411765,7.47883076923,5.557875,7.75387586207,7.31976666667,8.160625
S18985,6.94662666667,6.1043,6.98112,6.99902941176,6.86307692308,5.509,7.15582758621,6.84146666667,8.12745
S18986,6.84999333333,5.9871,7.01812666667,7.09071764706,7.37851538462,5.822825,7.42284827586,6.63973333333,7.874925
S18987,6.83371333333,6.27554,7.20886,7.14598235294,7.29065384615,6.127825,7.38669310345,6.8482,7.912975
S1899,6.74924666667,6.03668,6.91115333333,6.95072941176,7.12050769231,5.52315,7.31592068966,7.05441666667,7.769975
S18990,6.76279333333,6.03298,6.86114,6.93708529412,6.7525,5.575125,6.97940689655,6.71508333333,7.651725
S190,6.84348666667,6.06102,6.74684,6.92700588235,6.85432307692,5.26355,7.01826896552,6.583,7.5377
S1900,6.74149333333,5.99732,6.74576666667,7.07828823529,6.63143846154,5.434225,7.27860344828,6.28283333333,7.638425
S19002,6.83297333333,6.12926,6.89685333333,6.88259411765,7.11166923077,5.298475,7.14551724138,6.94845,7.73525
S19020,7.06196666667,6.28998,6.82331333333,6.98297647059,6.8291,5.71065,7.3056862069,7.01796666667,8.153525
S19021,6.67865333333,6.04838,7.01504,7.0536,6.8753,5.468275,7.23150689655,6.7873,7.69325
S19037,6.43913333333,5.9578,7.09779333333,6.62820588235,7.36736923077,5.4696,7.43067586207,7.3047,7.932325
S19042,6.89298666667,6.18386,6.88668,7.03593529412,6.99485384615,5.532575,7.3242862069,6.89041666667,8.033325
S19044,6.77447333333,6.07514,6.63260666667,6.92832647059,6.79136923077,5.827475,6.97785862069,6.85675,7.835425
S19060,6.87972666667,6.01328,7.02615333333,6.92737647059,7.39783846154,5.85835,7.22332068966,7.4509,8.597575
S19061,6.64585333333,6.00412,6.89121333333,6.88334411765,7.09461538462,5.75745,7.17953448276,6.86668333333,7.54745
S19063,6.79911333333,6.2652,7.01454666667,7.15825882353,6.79493076923,5.104575,7.3657137931,6.61951666667,7.7289
S1907,6.84242666667,6.07378,6.81984,6.96104411765,7.05986153846,6.1947,7.37625517241,6.82721666667,8.177775
S19076,6.5692,5.98726,6.98138,7.09378235294,6.99685384615,5.361325,7.15447586207,6.80456666667,8.13525
S19078,6.72704666667,6.12416,7.12807333333,6.84304117647,7.37230769231,5.885725,7.24967586207,7.05045,8.0728
S19084,6.88812666667,5.93298,7.20772666667,6.84477352941,7.51497692308,5.9121,7.29614827586,7.07073333333,8.217525
S19086,6.95968666667,6.06146,7.06603333333,6.95231176471,7.13443076923,5.24285,7.12752068966,7.13166666667,7.824725
S19091,7.15162666667,6.26534,6.83662666667,6.86324705882,6.77083076923,5.48985,7.04101034483,7.03395,8.140525
S19098,7.11672,6.07726,6.85122,6.95235294118,7.2133,5.90095,7.38740344828,6.90468333333,8.48565
S19099,6.77407333333,6.02612,6.90700666667,6.97432941176,6.80890769231,4.92215,7.14650344828,6.89021666667,7.808875
S19104,6.82451333333,6.10476,6.88645333333,6.88896470588,7.22351538462,5.512025,7.32486206897,7.03476666667,7.97615
S19107,7.34548,6.23324,7.15306666667,7.10239411765,7.20985384615,5.988675,7.25658275862,7.31315,8.4022
S19113,6.67742,6.20224,6.99704666667,7.04132058824,6.80018461538,4.99755,7.46423448276,6.52945,7.427275
S19122,6.79974,6.11132,6.80203333333,6.91332058824,6.95310769231,5.121175,7.20510689655,6.72035,7.6967
S19126,7.01988,6.1075,7.08002666667,6.95016764706,7.24133076923,5.87305,6.97494137931,6.93723333333,8.476325
S19135,6.91172666667,6.19408,6.81036666667,6.92972058824,7.20552307692,5.792275,7.0752,7.32918333333,8.420325
S19136,6.52025333333,6.07364,6.48087333333,6.81131470588,6.65414615385,5.53575,6.67600344828,6.74745,7.88785
S19138,7.10509333333,6.1231,7.02298666667,6.95803529412,7.08853076923,5.415075,6.89944137931,7.26988333333,7.96525
S19141,7.05532666667,6.15768,6.79355333333,6.87458529412,6.95982307692,5.522925,7.33310689655,6.93083333333,7.85005
S19142,6.53172,6.0662,7.05930666667,6.99333235294,7.22829230769,5.7498,7.13153103448,6.57043333333,7.385125
S19145,6.92172,6.24968,6.93902666667,7.01797058824,7.00951538462,5.721775,7.07164137931,6.89063333333,7.972225
S1915,6.83723333333,6.1016,6.53032666667,6.95615588235,7.17191538462,6.20435,6.95976551724,6.75466666667,8.184375
S19166,6.86232,6.03222,6.57682666667,6.84987647059,7.10673076923,5.69435,7.13462068966,6.90205,8.069975
S19169,7.00644,6.0596,6.98054666667,7.04511176471,7.25515384615,6.033475,7.0457,7.34948333333,8.51595
S19183,6.78617333333,5.92382,6.78174,6.88188235294,6.93675384615,5.348525,7.14771724138,7.34788333333,7.7749
