B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage	otherCells
S2451	8.80365145295085e-08	0.0542123371015168	2.71307173824639e-08	0.0304485870633219	0.0556924773241311	0.0463039616071777	0.813342521736621
S24517	4.36163551300973e-08	0.0543993838333438	2.28861377003711e-09	0.0297450749295855	0.0564264231165526	0.0463929232345523	0.813036148980997
S24523	4.43204625917628e-10	0.0545133229629186	3.03742847317301e-08	0.0291763793759918	0.0564616947378374	0.0455344457514625	0.8143141263543
S2453	7.73651239258891e-09	0.0540775225835877	1.67167680080677e-08	0.0283895262490875	0.0568766472248696	0.0470877446694321	0.813568534819743
S24534	5.77098354322721e-08	0.0516129742988369	9.57291710867088e-09	0.029230654767922	0.0569481886531022	0.0455420504869368	0.81666606451045
S24547	1.63583872730005e-08	0.0525531873635378	2.06347472885266e-09	0.0300309471232504	0.057700996610879	0.0448945644193477	0.814820286061123
S24548	3.29222260707981e-09	0.0536938693753537	1.3508363395445e-09	0.0302932703407719	0.0567359933028382	0.045813307863696	0.813463554474281
S2455	1.1289949520754e-09	0.0525289147641607	1.53097192168991e-08	0.0290876000305564	0.0566104769655399	0.0457024176729999	0.816070574128029
S24553	3.35424845643403e-08	0.0513052786775697	1.27204409015911e-08	0.0297917729933526	0.0568790764542131	0.0451777076507636	0.816846117961175
S24555	1.87958207797839e-06	0.0493137048817276	2.11305423892638e-09	0.0285977054703504	0.0586059306284286	0.0420511276141219	0.821429649710239
S24556	2.88713894113553e-09	0.0502786649853691	2.69044565237561e-07	0.0274010495798362	0.0577890697396565	0.0444458954212998	0.820085048342134
S24559	5.3379990024546e-09	0.0524282976132861	1.89017950593912e-08	0.0278250697204122	0.0572412068527922	0.0443043901354353	0.81820101143828
S24564	2.61461079276103e-08	0.0531479817456506	6.30890755890682e-07	0.0289574604339292	0.0574916359273883	0.046057058461192	0.814345206394976
S24578	1.35730769992391e-08	0.0536228198448419	5.88030029927525e-09	0.0292624360281148	0.0565848834221295	0.0467312097725426	0.813798631478994
S24579	2.47005492902702e-08	0.0545146010489933	4.53081449660344e-09	0.0282348866472849	0.0569057724180127	0.0471899955648496	0.813154715089496
S24600	1.28215792514679e-09	0.0547516165985101	1.16318126312058e-08	0.0296461086955272	0.0559129688567169	0.0454592314394302	0.814230061495845
S24601	3.65885239898356e-08	0.0563052567726671	1.19852498677886e-06	0.028099150457221	0.0569093200393985	0.0452162682427779	0.813468769374425
S24607	3.14010336169578e-08	0.0503406577800356	1.18043227266842e-07	0.0295796742857662	0.0569476463351964	0.0469906009838203	0.816141271170921
S24609	3.06622978507629e-09	0.0545794292776808	7.59679041770243e-08	0.0289112353038412	0.0568804177923211	0.0452622558839519	0.814366582708071
S24610	2.26612305158719e-08	0.0545728123548973	1.6471254751283e-07	0.0300131594700633	0.0560093923878816	0.0468077401340109	0.812596708279369
S24616	1.64736429284729e-08	0.0540509919575564	6.67319471007237e-08	0.027578638992725	0.058114310397687	0.0430440371130568	0.817211938333385
S24619	5.45229778480692e-09	0.0546703098470336	4.13201519313113e-08	0.0309002679395633	0.0564555567449765	0.0455054691463156	0.812468349549661
S24624	1.3140580563897e-08	0.0498911134328717	4.06981550742084e-09	0.0298581203464898	0.0577551477049701	0.0462604174084288	0.816235183896844
S24627	1.73309706865648e-08	0.048989811152382	5.46679213179643e-10	0.0294634933621141	0.0582088327470364	0.042902385264839	0.820435459595979
S2463	3.39458352703117e-08	0.0508733634218139	1.13329709197704e-07	0.0290398268560213	0.0574869545747566	0.0448279373747272	0.817771770497137
S24632	9.35674183928915e-09	0.0546661365551168	3.89927359034997e-08	0.0289299114851715	0.0570197517902538	0.0442542337529025	0.815129918067078
S24640	6.26013848069682e-07	0.0533297603098158	1.07175914142929e-08	0.0314626944249415	0.0566477415523702	0.0483026789735457	0.810256488007887
S24643	2.12932622201088e-08	0.0540764536650511	1.34771094818318e-08	0.0283992478751615	0.0572999662119874	0.0434974166051052	0.816726880872323
S24654	6.06811687378045e-08	0.0541527847701705	1.93503433144602e-08	0.0283498098609548	0.0573897261595697	0.0443195013298888	0.815788097847904
S24655	1.48025252477786e-08	0.054954684459481	2.46990389865438e-08	0.0300568515104768	0.0564956531161107	0.0450720475335403	0.813420723878827
S24666	6.9747783799952e-08	0.0512093506438209	3.75591887672458e-10	0.0287232130001363	0.0577371098031901	0.0453550631170091	0.816975193312468
S24667	1.56154553618143e-09	0.0514719313673926	4.6573967140058e-08	0.0296721596298126	0.0566261901734844	0.0439861278107863	0.818243542883011
S2467	2.39470479092992e-09	0.0529820045537887	3.18213610130009e-08	0.0290384591624423	0.0574434551565741	0.0442784569848091	0.81625758992632
S24676	3.33589783216585e-10	0.0536724315319419	2.62400382624883e-07	0.0274794903333804	0.0573912824271172	0.044958552467354	0.816497980506234
S24686	1.22772937387657e-08	0.0522210353679875	8.0888002900564e-08	0.0310549439583129	0.0575085953139112	0.0466378469273113	0.81257748526718
S24688	6.71255418270082e-09	0.0531428489578609	3.33700804997373e-09	0.0302061603946914	0.0568437561237509	0.0457928454261119	0.814014379048023
S24690	1.10405579604929e-07	0.0521242060996493	1.29581131599217e-08	0.0308420275174526	0.0565298149210379	0.0438438612281418	0.816659966870026
S24693	1.30133004348474e-07	0.0501246211879983	3.02689854191666e-09	0.0300028192302055	0.056848767779189	0.0473143741801142	0.81570928446259
S24698	1.10141575475639e-07	0.0493980846327857	1.85756991204019e-05	0.0297624655936356	0.0596693700933609	0.0435065875196948	0.817644806319827
S24702	3.22737595773773e-09	0.0546787411225425	4.5749415942779e-08	0.0312447214129756	0.0559277379388183	0.0475571398469245	0.810591610701947
S2471	5.8772549021124e-08	0.0532548996247196	9.57370335319585e-09	0.0286131387832369	0.0572533074534274	0.0437232227598643	0.817155363032499
S2472	1.57469219994091e-08	0.0520727980105925	4.16522064320608e-08	0.0296873155892618	0.0570675656239856	0.0454690299387732	0.815703233438258
S24725	3.95000334184288e-08	0.0564052633204939	1.68213122774019e-08	0.0305205013886842	0.0559699638938617	0.0444876958403383	0.812616519235276
S24729	2.75508508072561e-08	0.055092610728449	1.84860091747541e-08	0.0279415216509493	0.0576107451475257	0.0439557546554289	0.815399321780787
S24730	1.49097292085286e-08	0.0519456163809293	3.03685309766115e-08	0.0280262614597829	0.0570955803469164	0.0460657242170369	0.816866772317074
S24743	5.74363865976747e-09	0.0558178922631207	2.62664140427819e-08	0.0304157420313593	0.0565764441583413	0.0460417712396318	0.811148118297494
S24764	5.44259907319255e-09	0.049655584399979	2.5732255213301e-08	0.0282809789307203	0.058407565639261	0.0433154798218012	0.820340360033384
S24765	1.0787140118236e-09	0.0551249947861243	2.76157587664502e-08	0.030240273286584	0.0564078069063814	0.043974570674516	0.814252325651922
S24778	1.72397942553566e-08	0.0539137868820444	1.2799339520208e-08	0.0303274154577748	0.0566079873236078	0.0456668232639591	0.81348395703348
S24784	1.37609191186896e-07	0.0520486214079533	4.91676296528738e-09	0.0288273203986988	0.0573596400843864	0.0445826282325175	0.81718164735049
S24787	6.40299755768408e-09	0.0518037350695828	5.81597634806245e-07	0.0277694025622596	0.0582494740017444	0.0473765938424306	0.81480020652335
S24788	9.96771452458336e-08	0.0544983135205538	2.81521538995855e-10	0.0312816181702214	0.0567059257542874	0.0446815460893739	0.812832496506897
S2479	1.04839385154802e-08	0.0542258342602184	4.80283608251333e-08	0.0263341642503828	0.058853987446052	0.0463534642625754	0.814232491268472
S24790	2.3444422141871e-05	0.052449951420586	3.75256500500342e-08	0.0300441945265595	0.0566260464992719	0.0470642583952106	0.81379206721058
S248	2.41015770066999e-08	0.0528934176775198	6.30109328461947e-09	0.0298964448421027	0.0571099228668158	0.0450933435381578	0.815006840672734
S24800	3.75574296513438e-10	0.0518493547443595	4.18235611955938e-08	0.0300585338752207	0.0570328516499918	0.0462910787385332	0.814768138792759
S2481	6.49446006913997e-10	0.0532913366800119	7.37457318765552e-09	0.0284299524154806	0.0572258834204739	0.0456115018047237	0.815441317655291
S24810	1.98527781098911e-08	0.0515026574308795	2.47131245551086e-08	0.0298044721925704	0.0564861164993705	0.0481358100350212	0.814070899276256
S24816	7.83472086790633e-09	0.051428488390681	2.75013136650237e-09	0.0311631416828224	0.0566982538534762	0.0472461138136988	0.813463991674469
S2482	4.04503811353369e-09	0.0545799522721566	4.00078969234393e-08	0.0288674967058307	0.0582030717018651	0.042994969263445	0.815354466003768
S24820	9.91845287064486e-09	0.0541799086355114	8.39430209675937e-08	0.0286073023061812	0.0575347632418401	0.0450186301086422	0.814659301846351
S24821	1.6635639559699e-08	0.054737461311176	2.56062535885965e-09	0.0310911466477494	0.0560952071595359	0.0453691267191995	0.812707038966074
S24826	3.71105000316124e-07	0.0524478947539046	2.98408421959202e-09	0.0280623271803989	0.0577417864041	0.0434446038756728	0.818303013696839
S24830	5.24962623132125e-08	0.0525281146003287	9.49032264038256e-09	0.0289480990300883	0.0580368892807257	0.0454751968968071	0.815011638205465
S24834	9.99740820344988e-08	0.0480436989076592	2.03950059606203e-08	0.0283775215987578	0.0578525960687986	0.0449219372140604	0.820804125841636
S24838	1.06114282856445e-07	0.0535217203915004	5.17445785195562e-07	0.0297499288974376	0.0566665684273593	0.0465757249793144	0.81348543374432
S24842	6.96185321624184e-08	0.0529964424672361	1.48551141008409e-07	0.0300743320610416	0.0568717428347956	0.0445616985311843	0.815495565936069
S24843	5.64543826983518e-08	0.0494934570747478	1.13786251926251e-08	0.0325728830040945	0.057106115704718	0.0469889344092567	0.813838541974175
S24844	7.95623648397876e-08	0.0510977740334391	1.21211278870374e-08	0.028698982877276	0.0582058177867278	0.0443091044505438	0.817688229168521
S24847	5.51649794350677e-08	0.0496390583586081	2.19784908582506e-09	0.0291658202924267	0.0578159273704183	0.0456288941981317	0.817750242417587
S2485	2.48711617739499e-09	0.054322176948105	5.93462148893534e-08	0.0306959584551925	0.0567416922593775	0.0449501366824795	0.813289973821514
S24850	9.59209282242433e-08	0.0518775434086267	9.77388178887277e-08	0.0295363008827545	0.0577517681801238	0.0461030954259304	0.814731098442819
S24852	5.74588087073448e-08	0.053111491639338	3.47345689294417e-08	0.0305875949093845	0.0565665599706801	0.0454900219436274	0.814244239343592
S24857	2.73138405793845e-06	0.0513161618666574	4.50665334690289e-09	0.0286272159692368	0.0579377180913985	0.0455883909983296	0.816527777183667
S24860	7.00344554912276e-08	0.0537101898684849	7.12020260319066e-10	0.0285955738540298	0.0572320126504521	0.0455128433274758	0.814949309553082
S24869	3.75727032874575e-08	0.0540101771367959	6.19900497283611e-09	0.0296826139651236	0.0577098406059009	0.0443694674749062	0.814227857045565
S2487	2.0977651756032e-10	0.0504084633431172	4.14184206974891e-08	0.0279953070963615	0.057468697042243	0.0466297892227844	0.817497701667297
S24871	1.09654041816687e-08	0.0523320120244494	6.59718752727999e-07	0.0262617362450935	0.0592322060802249	0.0461844745520121	0.815988900414063
S24879	5.74625575243843e-06	0.0519804242325428	3.18537923641221e-09	0.0276251701990841	0.0581898627255177	0.0447153289311616	0.817483464470562
S24881	9.26723865872307e-08	0.0536420050812874	1.14090761728047e-09	0.0297422366973599	0.0568465128577907	0.0455795734909133	0.814189578059354
S24882	1.2389978973084e-06	0.0495136080224726	1.95945900417153e-08	0.028812459125304	0.057497516681319	0.0460985152849584	0.818076642293459
S24889	4.64244829056092e-09	0.0535308921502112	1.07861967160632e-07	0.0287196737811187	0.0565986673956356	0.0449928117647812	0.816157842403838
S24890	3.79690070389914e-07	0.0467025894007474	1.58233300140087e-08	0.0298766819303208	0.0569960089736902	0.048181283993906	0.818243040187935
S24893	9.72608261766822e-08	0.0520618647449092	1.69600471272959e-08	0.0282390468572793	0.0574948247115677	0.0449366926740523	0.817267456791318
S24895	1.85971884152553e-08	0.051572692458897	1.89747375947834e-08	0.0297818143424035	0.0570848038144876	0.0449052529463803	0.816655398865906
S24896	3.51006249723354e-09	0.0502784854230056	1.97570793419229e-08	0.0286092442797706	0.0587317377479563	0.0427423798444177	0.819638129437708
S24898	3.81056023228399e-08	0.0531228874746936	3.83163377855063e-08	0.0301421418344827	0.0565989915298514	0.0470368689367952	0.813099033802237
S24899	7.16040684001756e-08	0.0517028573079679	3.73357230831867e-09	0.0328111844682945	0.0569672417041144	0.0465347031808613	0.811983938001121
S2490	2.31352906569649e-09	0.053375012477844	2.00186711934062e-08	0.0298291165010591	0.0566907873675751	0.0451873280514721	0.814917733269849
S24902	5.47405021347521e-09	0.0527035674340554	8.52214745957613e-11	0.029762604595985	0.056814201325909	0.0473576985986976	0.813361922486081
S24906	1.74239265225232e-08	0.0493636703520239	9.75920210779685e-10	0.0288883190144522	0.0576694099044145	0.0454673460531278	0.818611236276135
S24907	5.64211116225032e-09	0.0494376941121236	2.0563361395194e-09	0.0280105986951377	0.0577329817911432	0.045071530544161	0.819747187158987
S2491	2.04169333808002e-08	0.0501512674704015	5.63026758185911e-08	0.0296434062577949	0.0571551300756964	0.0451264594160022	0.817923660060496
S24913	1.01108891477581e-09	0.0528571669944777	2.06797168598866e-08	0.0290515293140456	0.0578246669257172	0.0424102538979769	0.817856361176977
S24915	1.37970656363254e-08	0.0549165692755891	6.67923796153606e-10	0.0268214756340413	0.0568469291181873	0.0462850649521698	0.815129946555023
S24917	5.98640348379207e-08	0.0537245425535522	4.79562643983868e-09	0.0287094373087833	0.0574587302295815	0.0449928454414708	0.815114379806951
S24918	7.68117409079724e-08	0.0557061451040844	5.32933778156776e-09	0.0293595610400888	0.0561913221158228	0.0472241249044681	0.811518764694457
S24926	8.37500119723856e-08	0.0547051688892086	2.50986103778758e-08	0.0289032140462322	0.0570371105275382	0.0443716953707812	0.814982702317617
S24928	6.71208700273685e-09	0.0504713887942885	2.4576899247691e-08	0.0298674746179192	0.0568341934564428	0.0467794926353576	0.816047419207006
S24933	6.4008229123054e-08	0.0527732654283337	7.96637106827159e-09	0.0303750637050298	0.0566697862802854	0.0460686558018116	0.814113156809939
S24935	5.88371970658221e-08	0.0524174515493379	1.634023210857e-08	0.029431156377885	0.0574502858448084	0.0450056387139525	0.815695392336587
S24940	2.19364524998675e-08	0.050774202927216	1.03966862098939e-08	0.0294441273606643	0.0573683606292264	0.0443748370995992	0.818038439650155
S24941	2.61148587980052e-05	0.0528251185422843	6.38805374816542e-09	0.027274904999104	0.0575246606130349	0.0446407784287127	0.817708416170012
S24950	8.96037598722068e-09	0.0548959245390353	8.07651687356879e-08	0.0291222634858584	0.0570960895145416	0.0445148404983705	0.81437079223665
S2496	2.45351837858539e-07	0.0515945153059256	6.63968848174716e-08	0.0274783363382356	0.0577534352893581	0.0449811806565218	0.818192220661236
S24961	2.41569170128841e-08	0.0532389644323255	3.91902323246663e-09	0.0282378218010304	0.057809967090686	0.0431108083804874	0.81760241021953
S2497	5.05497835032186e-09	0.0520568866019672	4.03097211621376e-10	0.0295924707295377	0.0570083750860888	0.0467352362832366	0.814607025841094
S24970	4.21942039216607e-09	0.0566982999835547	1.17804694983481e-06	0.0286929217697223	0.0568473237867073	0.0452199891328162	0.812540283060829
S24971	1.7499016732355e-08	0.0555230223898224	3.52835534928562e-08	0.0305839379157175	0.055725655799916	0.0443153806719155	0.813851950440058
S24975	2.22305550198253e-10	0.0508976300462199	1.05834716692791e-08	0.0305291082866428	0.0567370870597159	0.0462933266526288	0.815542837149015
S2498	2.72456718746901e-08	0.054874501678992	2.76664776516615e-08	0.0308034128130892	0.0568125232755903	0.0453125247193519	0.812196982600827
S24991	4.48550030105226e-08	0.0536818559016142	2.9940679247506e-09	0.0300351467224955	0.0565028188867539	0.0473903064214164	0.812389824218649
S24993	8.32428000380728e-09	0.052283320405532	4.15696366538329e-08	0.0275630601713618	0.0576482738019163	0.0456713488031784	0.816833946924095
S24999	2.19859551086461e-09	0.0511973538868338	1.01552672971312e-07	0.0299289336829166	0.0573567965246096	0.0443944100296043	0.817122402124767
S2500	9.58669462348982e-09	0.0525322010493178	1.67678094762239e-08	0.0285840184707491	0.0579811050091181	0.0459492508639083	0.814953398252403
S25002	1.39235163906898e-08	0.053042080145301	2.81784284047605e-08	0.0309693439965963	0.0564207211273806	0.0462144011894853	0.813353411439292
S25007	2.92475366879641e-09	0.0545964136676219	2.06465926294218e-09	0.0288789788470165	0.0575157399100464	0.0446656438195292	0.814343218766373
S25008	1.61668691331958e-08	0.0533928571250399	1.51764174544107e-08	0.0289922003112864	0.0566594936482986	0.0463408998013084	0.81461451777078
S25012	6.82005353380802e-09	0.0541145943168862	3.11519199939576e-08	0.0311284948704764	0.0567539316052454	0.0436154594340578	0.814387481801361
S25020	7.18899345655724e-08	0.0510213749586698	5.60422043437457e-09	0.0289826730668585	0.0576400692025693	0.0436477242426043	0.818708081035143
S25022	5.64433939785717e-09	0.0506411388676209	8.76850933276767e-08	0.0275615654095309	0.0575394820555907	0.0432741240392574	0.820983596298567
S25024	1.05362953700685e-05	0.0545135912908846	6.45110203565958e-10	0.0301456524717207	0.0561062618340426	0.045570020601612	0.81365393686126
S25031	1.34740090851856e-08	0.0529448056667717	5.18234740294917e-06	0.0298897005704032	0.0570727503107214	0.0433648281402159	0.816722719490476
S25033	2.69519307363141e-08	0.0553684574520067	1.40387532074447e-08	0.0287893483484683	0.0563628458921971	0.0460293814897178	0.813449925826926
S25057	2.96500284522866e-08	0.051984626171078	6.5039162846839e-09	0.0281972564869773	0.0578991065930917	0.0433061290994195	0.818612845495489
S25059	4.76121731384619e-09	0.0547515384767938	1.40360053728699e-08	0.0280990807496982	0.0568081768424396	0.0480483099255827	0.812292875208263
S25062	7.36938210462705e-09	0.0482816952572465	4.12407857843724e-08	0.0293255113832249	0.0568479131553365	0.0464604477387196	0.819084383855305
S25066	8.06463887841364e-09	0.0543696871259046	1.55617456679154e-07	0.031422897050147	0.0560778760553363	0.0458145095347932	0.812314866551723
S25068	3.39494414957116e-09	0.0497001971664149	5.57832621447435e-08	0.030024256106364	0.0567508850984802	0.047449713400758	0.816074889049777
S25074	1.67689206827763e-09	0.0562581001013751	2.77628996687635e-08	0.0298915209094009	0.0562814578263147	0.0458254814115144	0.811743410311603
S25077	4.37321925617768e-06	0.052016196501874	4.83619761333164e-09	0.0302986200526376	0.0569017990534595	0.04566802893239	0.815110977404185
S25080	1.08601600057559e-06	0.0533374310080142	7.72234176386331e-09	0.0282291347611669	0.0571606977516662	0.0442322081058159	0.817039434634995
S25087	2.13420779711512e-09	0.0521269087587411	2.93602608762634e-08	0.0281393324101977	0.0575379144389506	0.0444699510737734	0.817725861823869
S25088	3.72711205467659e-08	0.054682944918906	1.90075221289398e-08	0.0279324888813136	0.0563317918934204	0.046198251099427	0.81485446692829
S25091	9.27254042432177e-09	0.0537761616054387	1.22894375145617e-08	0.0290310873272473	0.0568122126233406	0.0436024100623623	0.816778106819633
S25095	2.66685671173265e-08	0.0507863966252459	1.44954263962069e-08	0.0314362774960632	0.0575791558686497	0.0480762567600965	0.812121872085951
S2510	3.567692016695e-08	0.0543468070856672	1.42912562764308e-09	0.0287855492290685	0.0572332605610285	0.0444755895197469	0.815158756498443
S25101	1.8065879655582e-08	0.0580125147284648	1.23897515892209e-07	0.0286900976130732	0.0568564363678721	0.043599127410091	0.812841681917103
S25104	2.25982232660795e-08	0.0484706973464475	1.76831350618876e-09	0.0282341458204568	0.0579518465916104	0.0447218284297415	0.820621457445207
S25111	4.16608063959741e-08	0.050327798523828	2.15796562763098e-08	0.0291137478002015	0.0571833240329758	0.0462462775346105	0.817128788867922
S25112	3.84929256628719e-08	0.0482402381516366	4.04750752806191e-08	0.0297949188337676	0.0584047072585954	0.0437514330230593	0.81980862376494
S25139	2.85450032682958e-08	0.0536171987685449	1.00919098275626e-08	0.0303416909366121	0.0563264352720629	0.0473644456030864	0.812350190782781
S2514	8.05646475929086e-08	0.0529588427909213	8.150608897897e-09	0.0305284411853877	0.0565505767322034	0.0463546529518594	0.813607397624372
S25145	2.81233298472996e-09	0.0554280408372842	1.67686085971365e-07	0.0277249763617991	0.0568624992739071	0.0437722122481257	0.816212100780465
S25153	8.5278042501007e-08	0.051349716767899	6.35798385627308e-09	0.0310014499136594	0.0563538109175077	0.0470928532367269	0.814202077528181
S25162	4.31007062488189e-08	0.0534376265680832	1.86695695993221e-09	0.0312049039139446	0.0562746067557307	0.0468018663043182	0.81228095149026
S25167	1.10582242757468e-08	0.0491123441310602	7.75969910755782e-08	0.0284874381708383	0.0578566701128716	0.0443884735180916	0.820154985411923
S2517	6.35838147968151e-08	0.0544611133108978	1.59494648033812e-09	0.0288983907648785	0.0574505978288413	0.0448002516763203	0.814389581240301
S25175	6.02523235734136e-08	0.0539118379782275	1.04632506373537e-08	0.0276822097600812	0.0576069405773804	0.0443825703192505	0.816416370649486
S25178	4.77290306483194e-08	0.0529812075274965	1.25942525137727e-08	0.0286074771834951	0.0569236634244848	0.0465880615095844	0.814899530031656
S25186	7.62925342211216e-08	0.0546994811078227	8.97276037498996e-09	0.0318741113880678	0.0562089881981612	0.0450610113862141	0.81215632265444
S25192	2.50766701873086e-08	0.0560973894628649	4.42763886937504e-08	0.0302465976441535	0.0561606418983022	0.0460048021122055	0.811490499529415
S2520	2.23514585907859e-08	0.0493626736647178	1.53932459633189e-08	0.0288477283174937	0.0584618913019645	0.0434497356676132	0.819877933303506
S25201	8.04131422577746e-09	0.0559050898166876	1.0699518749697e-05	0.028010028004391	0.0572281820260631	0.0448795140071537	0.813966478585641
S25203	2.32060535741084e-10	0.0523777807691231	1.59265765389572e-09	0.0292361760624015	0.0566680300626573	0.0454947943070102	0.81622321697409
S25217	1.00650672107033e-08	0.0501504052622379	8.64666853844751e-09	0.0294347028395308	0.0576687477672333	0.0470854081035174	0.815660717315745
S25220	1.82020759819925e-09	0.0564566448571146	5.19066547081334e-09	0.0275060115375295	0.0570322269589239	0.0446489475117303	0.814356162123829
S25223	4.17592512881986e-08	0.0510664314314765	2.93458523683856e-08	0.0309911924477948	0.0581610287443114	0.0427124499823462	0.817068826288967
S25233	1.69042429861162e-06	0.0512938287481883	5.77378854939743e-08	0.0279863660381333	0.0580265171833845	0.0425891026421049	0.820102437226005
S25236	1.95305443614533e-08	0.0534841074614638	1.12020888750212e-08	0.0290609526098647	0.0572119763937976	0.044514636587129	0.815728296215112
S25238	2.51022068215837e-08	0.0494880228128743	3.77691687758337e-08	0.0307035082587181	0.057050273853208	0.0472460089325255	0.815512123271298
S25242	7.72462820651497e-09	0.0551226929629601	2.72613570534218e-05	0.0306457967559168	0.0558568028175148	0.047377404044165	0.810970034337762
S25247	1.61255565557163e-08	0.05579071386458	6.10556300487784e-08	0.0295953924280133	0.0565320327366065	0.0440862310448476	0.813995552744766
S2525	3.41599192100156e-10	0.053052586586482	9.71296546424329e-09	0.0292121875988139	0.0567382154130529	0.0452312011410884	0.815765799205998
S25253	4.46919460270214e-10	0.0555830679584489	1.35729778022883e-08	0.0260644923504541	0.058670200507825	0.0452553309067369	0.814426894256638
S25254	1.71850191844827e-08	0.0520704163784056	1.38253667260362e-09	0.0297018250262171	0.0571482530770702	0.0464413954508773	0.814638091499874
S25256	3.40312057404329e-08	0.0553598404984446	1.31844289558106e-08	0.0306195297360974	0.0571146935307466	0.0450904364124468	0.81181545260663
S25258	5.05564956856352e-10	0.0516494879491836	1.6077441556803e-08	0.0283665358995653	0.0584938127470142	0.0435282306277646	0.817961916193466
S25267	1.89577933585679e-08	0.052613682175704	2.53399796832443e-09	0.0313713962504647	0.0561732649402877	0.0449831531317519	0.81485848201
S25271	8.2725872607097e-06	0.0544546553729799	1.3430027985235e-09	0.0314141446398904	0.0561846305321996	0.0453081633194445	0.812630132205222
S25273	9.60870048563778e-08	0.0515122697784322	5.54557192200919e-09	0.0295071304361831	0.0568874984953173	0.0474609705820472	0.814632029075443
S25288	1.13990974977168e-08	0.0541836993738457	1.59843627987964e-08	0.0279588854109775	0.0569347312921338	0.0453754948187575	0.815547161720825
S25289	1.98982179388498e-09	0.0535922114592876	2.1586534450184e-07	0.027805158903764	0.0577527530421165	0.043507289155567	0.817342369584099
S2529	1.01583849005128e-08	0.0507439099841962	1.80432176266733e-08	0.0288631546398485	0.0570022577133677	0.0462480452890318	0.817142604171953
S2530	3.88147737246649e-06	0.0543834551911727	3.28804159457772e-07	0.0317139703968384	0.056365003243682	0.0455690741444661	0.811964286742309
S25302	1.09426453787531e-09	0.0537447629677082	3.71629234996705e-09	0.0295176678898538	0.0567439691265037	0.0469476880481191	0.813045907157258
S25306	1.48672716851394e-07	0.0493578057500956	9.31054188500870e-09	0.0284954687533319	0.0576197361657492	0.0474493240942375	0.817077507253327
S25308	7.08122875141181e-10	0.0533089646509666	1.31225050411094e-08	0.0286155904127964	0.057365639253493	0.0442790257762251	0.816430766075891
S25315	2.61190226963018e-08	0.0534730873410234	2.95193763938547e-08	0.027949380052519	0.0574402320811273	0.0446083508098263	0.816528894077105
S25320	1.81794265888793e-08	0.0470741224563286	4.15712381327318e-08	0.0283610029057911	0.0575150199683525	0.0461093694852477	0.820940425433615
S25330	1.7806835713997e-08	0.0550114851344338	1.06060664768565e-08	0.0303311361979386	0.0560053423668934	0.0452678681459803	0.813384139741852
S25339	4.68074211553778e-08	0.0538502809176963	2.39629207728648e-08	0.0294347539912309	0.0572249004517871	0.046297282561302	0.813192711307642
S25346	3.40035044627675e-08	0.0538868366831672	1.63183507758121e-08	0.0300320437261593	0.0562998147919054	0.0451420362285296	0.814639218248383
S25349	1.20070164405038e-08	0.0517703476068655	3.50196898764713e-08	0.0294273605600258	0.0567675741049493	0.045660953805081	0.816373716896372
S25358	2.2284095618232e-08	0.0529289031300699	5.52713770599921e-08	0.0280912389370685	0.0570818239516956	0.0470242506973679	0.814873705728325
S25359	4.01569893972498e-08	0.0501516768618628	4.29080859550731e-09	0.0277689825117421	0.0573344804462958	0.0454936502814157	0.819251165450886
S2536	3.09843968263231e-08	0.0497442325657062	1.86300749629165e-07	0.029416090715581	0.0579173490945159	0.0446705977567076	0.818251512582343
S25363	4.22787225758407e-09	0.0537094135109224	3.93901755064606e-08	0.0296160679819098	0.0562165800548861	0.0445318509495701	0.815926043884664
S25371	2.1954277017143e-07	0.0516533590030466	1.52313219338462e-08	0.0299491370295526	0.0572970945799818	0.0444623699813129	0.816637804632014
S2538	5.17019539052682e-07	0.0546274811029074	1.86302293071341e-08	0.029438577794375	0.0564953879837685	0.0459893446461286	0.813448672823052
S25384	5.2504832453503e-06	0.0493793480173455	1.96827645165534e-10	0.0293198889101074	0.0573225298317825	0.0467586139718443	0.817214368588847
S25397	1.23653789879821e-08	0.0506531233389287	2.50322590508234e-08	0.0296629380727285	0.0573629073270077	0.0438989239154685	0.818422069948229
S25399	1.58766277988785e-08	0.0539170753618372	3.79518732932972e-08	0.0327942033674551	0.0553675333557667	0.0466941586110263	0.811226975475414
S25405	1.59014490069156e-09	0.0557977056488795	1.95719854756417e-08	0.0307968646644258	0.0562931220483693	0.0452542071075122	0.811858079368683
S25413	9.82139078287479e-08	0.0527076894533186	1.00910036739155e-08	0.0287879463282223	0.0565301774861065	0.0467555241857893	0.815218554241652
S25417	2.15228568133624e-07	0.0528053005266901	8.85748271354222e-10	0.0295591530707356	0.0574061435095662	0.0440699840720859	0.816159202706606
S25418	6.40917895771012e-09	0.0521385543099292	1.16991717536006e-06	0.0313437918644592	0.0561464365572128	0.0458372158838833	0.814532825058161
S25419	1.11578018950495e-07	0.0526901341347126	4.39806647696167e-08	0.0296494860670282	0.0565963301182954	0.0461840335699829	0.814879860551297
S25426	1.55826592743483e-08	0.0515157577692886	7.71819919956288e-09	0.026569442228492	0.0590235125604996	0.0456805864847578	0.817210677656104
S25436	2.49767637238717e-08	0.0508709232097756	1.88533491014694e-07	0.0296249441601197	0.0586219861572931	0.0431046547216368	0.81777727824092
