ID,B_cells,Blood_CD34._cells,Dendritic_cells,Eosinophils,Fibroblasts,Keratinocytes,Lymphatic_endothelial_cells,Macrophages,Monocytes,NK_cells,Neutrophils,Plasma_cells_CD138.,Platelets,Reticulocytes,Subcutaneous_Adipose,T_cells_CD3.,T_cells_CD4.,T_cells_CD8.,T_cells_Gamma_Delta,T_cells_Regulatory,Vascular_Endothelial_Cells
S13856,6.406736,6.003114,6.089268,6.57266,6.311952,5.743398,6.054874,6.172868,7.096144,6.490528,7.39148,5.533236,6.202284,5.154912,5.24825,6.552094,6.707776,7.047586,6.507598,6.181282,6.445972
S13858,6.788426,6.30714,6.11463,6.668776,6.399336,5.844298,6.253964,6.26539,7.301208,7.023296,7.453834,5.576008,6.31128,5.003868,5.461286,7.165382,7.281486,7.700372,6.960528,6.532494,6.609418
S13866,6.507658,5.983966,6.116652,6.786582,6.360242,5.767076,6.192704,6.202102,7.349556,6.734024,7.776394,5.493916,6.216566,5.054912,5.321556,6.800442,6.810494,7.350136,6.6684,6.348148,6.505492
S13877,6.731712,6.22415,6.111202,6.662828,6.422776,5.795712,6.17385,6.243138,7.391962,7.04848,7.72884,5.665704,6.225276,5.024158,5.297386,6.90371,7.159626,7.444948,6.861416,6.39161,6.49715
S13881,6.416988,6.05097,6.102888,6.708372,6.321484,5.666212,6.14196,6.252118,7.405586,6.634916,7.702664,5.490892,6.21028,5.01175,5.248592,6.594298,6.682056,7.23661,6.617974,6.2105,6.525628
S13883,6.69765,6.247918,6.170916,6.582076,6.384982,5.684394,6.12223,6.283086,7.372448,7.129688,7.641568,5.73555,6.32781,4.964518,5.34258,6.81633,7.197666,7.359822,6.913348,6.26358,6.569532
S13903,6.091604,5.739656,5.96849,6.709178,6.26667,5.67092,6.246128,6.158414,7.227652,6.130846,7.679616,5.478178,6.147346,5.29546,5.175864,6.583308,6.302872,6.95702,6.329908,6.115204,6.32344
S13904,6.734148,6.060738,6.140902,6.683,6.283154,5.708558,6.085614,6.217196,7.301338,6.778238,7.622786,5.604436,6.143902,5.03004,5.296846,6.637172,6.86282,7.17892,6.688984,6.320916,6.485708
S13920,6.2764,5.932748,5.992484,6.70067,6.343086,5.722208,6.310162,6.203412,7.16967,6.344178,7.483014,5.512422,6.15327,5.297456,5.350444,6.683872,6.621636,7.095754,6.589536,6.180282,6.355558
S13925,6.384472,5.982704,6.027498,6.657044,6.226384,5.71457,6.2,6.216194,7.248216,6.436504,7.677228,5.504166,6.281446,5.161104,5.284632,6.613196,6.574164,7.14805,6.540408,6.265616,6.46755
S13926,6.796418,6.216638,6.176362,6.668874,6.38023,5.823258,6.1583,6.321038,7.525768,7.016162,7.737704,5.610852,6.252746,4.936454,5.30945,6.865678,7.093246,7.508412,6.923428,6.465426,6.67362
S1393,6.585974,6.116598,6.040722,6.635638,6.283756,5.703298,6.170176,6.166262,7.126912,6.664356,7.43048,5.545312,6.235908,5.195772,5.280598,6.84549,6.944192,7.31405,6.577062,6.333018,6.459696
S13936,6.523244,6.10018,6.074432,6.736148,6.363076,5.754432,6.236868,6.242112,7.277868,6.645402,7.596082,5.538886,6.274766,5.04296,5.290128,6.916762,6.909502,7.405544,6.75749,6.4101,6.527046
S13938,6.429314,5.867654,6.017218,6.595428,6.242382,5.66319,6.156304,6.106496,7.18543,6.474784,7.581444,5.427556,6.154026,5.149676,5.271346,6.63846,6.560148,7.135488,6.409678,6.237246,6.390862
S13948,6.834514,6.178916,6.196968,6.72118,6.42127,5.780092,6.215368,6.339026,7.43768,7.075234,7.681266,5.601958,6.32288,5.005754,5.385032,6.939186,7.082304,7.591738,6.978446,6.482114,6.62577
S13952,6.93572,6.264962,6.293526,6.727326,6.505628,5.832474,6.243712,6.415846,7.645438,7.117076,7.61694,5.604846,6.27149,4.913142,5.33346,7.05002,7.19036,7.579714,6.937402,6.546018,6.68062
S13955,6.604206,6.027642,6.102838,6.59925,6.30002,5.688262,6.134146,6.272612,7.35569,6.736706,7.613106,5.503606,6.204926,5.038588,5.306108,6.857996,6.864198,7.357042,6.720506,6.360946,6.60255
S13956,6.100518,5.76367,5.991924,6.650766,6.238132,5.62309,6.179022,6.166512,7.14497,6.169478,7.456802,5.403124,6.106454,5.249642,5.293526,6.458194,6.273934,6.950204,6.285978,6.110732,6.325702
S13959,6.91534,6.28814,6.22004,6.683388,6.429352,5.82722,6.20524,6.264618,7.342086,7.102192,7.72078,5.674136,6.37707,4.959314,5.36176,6.868562,7.17048,7.485502,6.922534,6.414998,6.677484
S13972,6.621772,6.099518,6.218108,6.733012,6.373154,5.726636,6.205438,6.317194,7.522614,6.850394,7.770678,5.549158,6.32685,4.967638,5.29917,6.811104,6.879252,7.411196,6.834274,6.396292,6.642912
S13980,6.290052,5.84184,6.222234,6.626956,6.265554,5.675134,6.084626,6.26928,7.402496,6.404534,7.733678,5.495986,6.151064,5.111074,5.261492,6.49322,6.400314,6.927318,6.392092,6.114674,6.39594
S13982,6.348098,5.948876,6.087422,6.644516,6.290928,5.713152,6.158566,6.198034,7.369134,6.578348,7.458112,5.457934,6.178162,5.113352,5.288582,6.685094,6.650044,7.300644,6.549794,6.268034,6.457046
S13988,6.445232,5.902808,6.024146,6.675314,6.1861,5.647872,6.031246,6.154788,7.190462,6.556852,7.799236,5.459368,6.13269,5.046664,5.21284,6.700502,6.727852,7.17737,6.43403,6.275004,6.456754
S14012,6.671292,5.976482,6.142542,6.672162,6.329076,5.650596,6.198738,6.235866,7.447264,6.597348,7.653908,5.474042,6.151068,5.006518,5.25071,6.704842,6.759702,7.177992,6.617496,6.316676,6.509958
S14014,6.619256,6.133318,6.056416,6.608662,6.246022,5.717032,6.11856,6.17301,7.260958,6.87508,7.698258,5.6585,6.277184,4.986802,5.327942,6.683018,6.973082,7.249672,6.7616,6.3494,6.507848
S14022,6.464232,6.050808,6.059814,6.56778,6.31698,5.647498,6.037434,6.145914,7.218784,6.730884,7.55526,5.566326,6.23711,4.977066,5.270972,6.588814,6.815294,7.113082,6.631294,6.17664,6.46398
S14028,6.281184,5.862036,6.155438,6.71861,6.403762,5.751782,6.309106,6.248992,7.341832,6.343612,7.46557,5.432734,6.224818,5.235168,5.306954,6.77798,6.542984,7.079938,6.543902,6.212936,6.407952
S14030,6.267426,5.929096,6.053274,6.56816,6.25326,5.692718,6.058442,6.121086,7.25654,6.382698,7.394794,5.444504,6.112904,5.131288,5.219574,6.393788,6.369712,6.99815,6.422824,6.186868,6.421108
S14035,6.744758,6.192058,6.191762,6.690134,6.390008,5.77467,6.206874,6.252914,7.356638,6.87574,7.576972,5.530812,6.360746,4.943878,5.349536,6.949742,7.079848,7.458552,6.884384,6.413602,6.584104
S14037,6.317888,5.843114,6.030832,6.597304,6.299962,5.649654,6.108034,6.132242,7.186834,6.471438,7.432094,5.46177,6.115316,5.170448,5.254056,6.52747,6.500284,7.008628,6.424426,6.17984,6.407934
S14038,6.430424,6.013214,6.159272,6.74642,6.321788,5.714918,6.112336,6.238084,7.431424,6.81316,7.960256,5.47236,6.252984,4.980406,5.22428,6.716042,6.783642,7.3389,6.688892,6.300864,6.497578
S14049,6.567438,6.106858,6.375164,6.717182,6.363714,5.86072,6.30332,6.413396,7.656892,6.779394,7.648134,5.569666,6.310018,5.018954,5.3526,6.849808,6.86186,7.378462,6.892302,6.336452,6.61757
S14051,6.483148,6.011108,6.109844,6.70211,6.392862,5.701546,6.12293,6.26083,7.44856,6.797868,7.84642,5.520452,6.223432,4.972726,5.30262,6.593952,6.688112,7.310334,6.673228,6.270046,6.5418
S14056,6.653064,6.167546,6.075316,6.694172,6.36048,5.779622,6.162882,6.23247,7.382112,6.927604,7.676122,5.57674,6.261552,4.979178,5.286096,6.902988,7.060852,7.47035,6.82949,6.412264,6.605936
S14070,6.434266,6.02476,6.234992,6.706188,6.374946,5.708796,6.210834,6.283904,7.5113,6.679838,7.708012,5.552548,6.217882,5.06991,5.251634,6.654738,6.727112,7.28415,6.66298,6.292896,6.566132
S1408,6.70311,6.037204,6.11327,6.83964,6.291338,5.74487,6.092906,6.245968,7.407066,6.776824,8.046812,5.47327,6.27612,4.946588,5.353828,6.690596,6.808038,7.304456,6.696466,6.35779,6.551402
S14089,6.706722,6.126138,6.18797,6.738928,6.292074,5.757504,6.06413,6.300824,7.428218,6.842274,7.730272,5.568152,6.243882,5.004006,5.325196,6.611962,6.833868,7.203732,6.714944,6.322522,6.606268
S14090,6.628744,6.184174,6.26235,6.674092,6.438286,5.820158,6.287092,6.324262,7.42697,6.79665,7.615026,5.559456,6.394374,5.134756,5.374428,6.782486,6.931658,7.325046,6.778658,6.323398,6.591674
S14121,6.626824,6.049766,6.280748,6.76554,6.356272,5.731708,6.051508,6.343688,7.501076,6.8918,8.06651,5.521194,6.315336,4.958484,5.311934,6.581722,6.763422,7.335346,6.75614,6.308406,6.573362
S14122,6.681842,6.06383,6.113656,6.649338,6.275806,5.679362,6.082334,6.197132,7.244698,6.775724,7.498602,5.445152,6.221068,5.001126,5.246902,6.787014,6.885438,7.278142,6.662308,6.311988,6.544144
S14129,6.494036,6.043608,6.10503,6.76376,6.366712,5.780858,6.1836,6.257784,7.292732,6.84292,7.72803,5.549768,6.21082,5.098822,5.336426,6.71589,6.801908,7.395764,6.779234,6.347138,6.501762
S14133,6.713144,6.164446,6.259848,6.69129,6.38998,5.775534,6.14151,6.311958,7.404106,6.932804,7.852192,5.614818,6.351514,4.98271,5.35375,6.637106,6.849056,7.37705,6.796378,6.39592,6.613092
S14138,6.708882,6.087186,6.08441,6.667418,6.328216,5.723554,6.066988,6.271116,7.32834,6.781578,7.717472,5.466318,6.174016,5.008604,5.29541,6.829156,6.940706,7.296728,6.717346,6.393526,6.537178
S14141,6.807082,6.111838,6.128464,6.770088,6.342342,5.756186,6.133682,6.272726,7.353106,6.741506,7.776544,5.484526,6.388952,4.981186,5.418696,6.744546,6.846464,7.36202,6.757174,6.34155,6.55506
S14151,6.357024,5.925796,5.963554,6.626434,6.27427,5.693718,6.112674,6.073376,7.058918,6.500162,7.585076,5.44456,6.102736,5.172738,5.312454,6.555752,6.687894,7.141256,6.450978,6.156478,6.347678
S14154,6.741404,6.100208,6.190226,6.648586,6.295434,5.713202,6.13421,6.19976,7.293454,6.83512,7.54378,5.480122,6.162644,4.952536,5.293418,6.771032,6.94723,7.35172,6.778222,6.373566,6.611832
S14157,6.747832,6.111002,6.223402,6.70016,6.388658,5.761872,6.196368,6.325228,7.360388,6.867542,7.652278,5.620522,6.277984,5.043088,5.27282,6.91442,7.035744,7.437078,6.908182,6.426358,6.567454
S14161,6.645312,6.075382,6.156328,6.647776,6.317178,5.718186,6.064028,6.24214,7.378358,6.817116,7.669596,5.500802,6.296702,5.001268,5.253348,6.678428,6.934836,7.27783,6.696126,6.288438,6.581002
S14167,6.586074,6.092378,6.031786,6.682162,6.2996,5.74034,6.117186,6.223386,7.221214,6.883376,7.636374,5.539236,6.2472,4.966468,5.371932,6.725404,6.97428,7.380978,6.777924,6.371844,6.449662
S14185,6.529664,6.060296,6.11326,6.743802,6.345302,5.741828,6.158674,6.297354,7.47851,6.751836,7.82402,5.527472,6.26064,4.944028,5.262344,6.794406,6.849592,7.378018,6.722408,6.3337,6.551828
S1419,6.369516,5.984052,6.181516,6.688668,6.352506,5.672822,6.17535,6.307186,7.482948,6.770306,7.703112,5.563508,6.262198,4.979842,5.324418,6.6109,6.672994,7.252558,6.713874,6.266076,6.588478
S14193,6.623836,6.191874,6.155414,6.704322,6.39928,5.829588,6.209316,6.316456,7.491406,6.841668,7.769428,5.688034,6.323268,4.968508,5.31686,6.755418,7.00719,7.3252,6.841884,6.375502,6.609708
S14197,6.417574,6.079918,6.171958,6.599792,6.350426,5.75455,6.171096,6.229844,7.240738,6.790386,7.594956,5.59438,6.29583,5.08264,5.302866,6.498044,6.79711,7.170728,6.686166,6.219836,6.501848
S142,6.380558,5.892596,6.057156,6.722712,6.30402,5.699846,6.249346,6.187672,7.291714,6.538118,7.734804,5.400866,6.222016,5.095184,5.272866,6.764936,6.673124,7.23282,6.597964,6.308284,6.418568
S14206,6.413352,5.940586,5.97796,6.526212,6.25752,5.669622,6.206256,6.122394,7.136654,6.38441,7.287436,5.504068,6.08623,5.170746,5.262558,6.969516,6.77832,7.290258,6.507346,6.300658,6.409652
S14215,6.67213,6.109042,6.147238,6.713042,6.357082,5.733344,6.15469,6.249772,7.412584,6.757294,7.861868,5.560458,6.275162,4.93609,5.257794,6.753064,6.959932,7.306206,6.734236,6.362266,6.588824
S14220,6.397722,5.894578,6.122918,6.639018,6.242678,5.650448,6.111238,6.233758,7.36163,6.617708,7.53627,5.436602,6.06139,5.090828,5.23961,6.499646,6.495122,7.179342,6.52306,6.262658,6.486762
S14222,6.44384,6.052674,6.049692,6.706594,6.36194,5.741156,6.195148,6.231972,7.364308,6.77076,7.76246,5.48069,6.277512,5.026556,5.298532,6.827368,6.82917,7.487976,6.719586,6.362488,6.477632
S14225,6.525106,6.118244,6.13795,6.567914,6.320794,5.72944,6.095844,6.219558,7.294028,6.735938,7.411394,5.589498,6.22729,5.074316,5.301978,6.583298,6.908766,7.107528,6.669432,6.221974,6.49141
S1423,6.761362,6.082254,6.16514,6.743466,6.303418,5.697808,6.116608,6.279144,7.375042,6.733404,7.857166,5.505396,6.330904,5.0215,5.343112,6.656572,6.856104,7.266986,6.681786,6.333226,6.50362
S14233,6.513636,6.03894,6.119584,6.775878,6.350868,5.751156,6.296224,6.31981,7.530238,6.569542,7.641078,5.4999,6.307242,5.097904,5.31733,6.79182,6.692834,7.246974,6.638896,6.342942,6.57118
S14251,6.640766,6.147246,6.11823,6.644266,6.297748,5.703306,6.095012,6.211484,7.3392,6.895248,7.775898,5.530812,6.290628,4.962622,5.329272,6.758078,6.942872,7.40421,6.770852,6.407134,6.631026
S14260,6.758036,6.210316,6.146436,6.705988,6.342212,5.822108,6.022148,6.104936,7.227936,6.940938,7.579944,5.562228,6.270636,4.94278,5.310742,6.860684,7.183422,7.438612,6.785214,6.37298,6.57943
S14266,6.928566,6.346156,6.289904,6.833442,6.527436,5.902954,6.3496,6.515748,7.646732,7.138108,7.924682,5.740506,6.394462,4.952212,5.450684,7.066432,7.242086,7.66729,7.152036,6.54161,6.673082
S14278,6.52276,6.092304,6.1537,6.706186,6.313322,5.765966,6.135174,6.2377,7.493526,6.61013,7.805456,5.46851,6.49575,5.066548,5.240444,6.500936,6.57494,7.143896,6.624686,6.277122,6.574726
S14280,6.611516,6.00213,6.068772,6.744126,6.321084,5.703934,6.06672,6.20314,7.28095,6.786274,7.750208,5.478926,6.199164,5.01428,5.288764,6.66115,6.795472,7.303726,6.635882,6.313114,6.555014
S14286,6.609452,6.019552,6.093978,6.673728,6.325552,5.724116,6.348914,6.185686,7.300788,6.611154,7.35715,5.461072,6.198548,5.148856,5.27902,6.99205,6.89012,7.357306,6.712678,6.38279,6.406352
S14287,7.014164,6.290428,6.248018,6.697176,6.374134,5.842522,6.07368,6.381468,7.48149,7.210146,7.891904,5.735504,6.319188,4.900982,5.35784,6.746086,7.191326,7.440108,6.97272,6.394672,6.69471
S14290,6.653576,6.065868,6.155762,6.575678,6.299692,5.678474,6.065764,6.180762,7.356966,6.678444,7.59204,5.532082,6.244358,5.001608,5.232586,6.78534,6.870214,7.276522,6.690126,6.31484,6.529922
S14297,6.567018,6.165794,6.162034,6.76513,6.390912,5.780572,6.23657,6.29969,7.479046,6.744692,7.6284,5.52769,6.339724,5.054324,5.340292,6.88778,6.895268,7.375622,6.787236,6.40769,6.582572
S14303,6.246916,5.81426,5.932724,6.554218,6.239538,5.692354,6.117602,6.072722,6.91819,6.210306,7.395536,5.414062,6.165896,5.243698,5.27006,6.592222,6.507086,6.949816,6.346908,6.207744,6.250282
S14305,6.52715,6.06685,6.110982,6.688464,6.351346,5.72452,6.167018,6.254066,7.371216,6.736922,7.69287,5.526684,6.279412,4.995046,5.286118,6.639612,6.75517,7.258926,6.668084,6.306664,6.578564
S1432,6.925818,6.308776,6.305126,6.764354,6.490144,5.805168,6.391522,6.357322,7.577598,7.028412,7.653026,5.671226,6.35247,5.035002,5.402292,7.035174,7.298514,7.506772,7.071942,6.482728,6.674068
S14320,6.534904,6.054704,6.135458,6.764216,6.398898,5.71652,6.24481,6.24014,7.343876,6.663778,7.667576,5.534498,6.302012,5.104348,5.267,6.694218,6.828874,7.271136,6.645644,6.302592,6.462274
S14332,6.410414,5.992048,6.129062,6.642196,6.334482,5.791796,6.326166,6.195694,7.24796,6.437474,7.465652,5.472024,6.29231,5.175928,5.28917,6.933732,6.819216,7.20818,6.56175,6.30794,6.398086
S14339,6.42787,6.166054,6.24149,6.736192,6.422266,5.740176,6.216892,6.284124,7.404458,6.76176,7.78661,5.571632,6.26502,5.100628,5.340226,6.671548,6.76042,7.33987,6.691284,6.281892,6.555622
S14340,6.75446,6.279954,6.147568,6.604364,6.344552,5.737332,6.075612,6.22849,7.281542,7.119726,7.587784,5.579812,6.231818,4.972,5.392234,6.742766,7.151218,7.393198,6.855302,6.348438,6.57165
S14342,6.6668,6.264736,6.13943,6.713126,6.375512,5.81878,6.16745,6.298584,7.37107,6.899738,7.747878,5.668076,6.267748,5.043862,5.394756,6.820274,7.024102,7.420146,6.82268,6.3636,6.573944
S14346,6.479872,5.848952,6.109534,6.703526,6.29886,5.659622,6.155744,6.191648,7.454948,6.42542,7.69961,5.413802,6.080804,5.10797,5.225158,6.534352,6.447784,7.057916,6.504704,6.221124,6.469822
S14348,6.81368,6.223292,6.176438,6.700622,6.349778,5.756226,6.104948,6.254478,7.374716,6.8712,7.810056,5.5373,6.362626,4.940224,5.271434,6.818432,6.990096,7.44451,6.73748,6.421502,6.608086
S14354,6.707412,6.171214,6.155272,6.73485,6.416324,5.77647,6.210556,6.291726,7.369008,6.80773,7.811386,5.538896,6.235686,5.005134,5.319408,6.96346,7.059654,7.445076,6.822558,6.410528,6.551404
S14358,6.160206,5.89322,5.983418,6.661674,6.314284,5.66655,6.242918,6.249296,7.221132,6.227678,7.644052,5.508686,6.314686,5.230422,5.332878,6.626174,6.457066,7.091236,6.509422,6.168694,6.44814
S1436,6.5335,5.861544,6.05754,6.67324,6.331426,5.712044,6.221032,6.21718,7.338428,6.612944,7.63862,5.531306,6.114706,5.06796,5.321268,6.825004,6.657064,7.325882,6.690846,6.29717,6.503402
S1437,6.454606,6.021532,6.122076,6.649132,6.292046,5.759174,6.1108,6.23873,7.353102,6.632186,7.623062,5.52881,6.183894,5.035662,5.260886,6.616964,6.78391,7.197796,6.638548,6.257354,6.4664
S14372,6.664076,6.130272,6.193386,6.7674,6.332792,5.729482,6.16548,6.260004,7.462504,6.760246,7.544134,5.48077,6.193096,5.047674,5.346086,6.621564,6.726266,7.276828,6.680612,6.316388,6.581866
S14379,6.716852,6.176848,6.114818,6.72705,6.411716,5.79071,6.160118,6.27686,7.417746,6.90622,7.69824,5.533172,6.276804,5.033906,5.298688,6.924048,7.04418,7.421112,6.837266,6.424294,6.604388
S14381,6.367428,6.108234,6.115418,6.594582,6.473572,5.817996,6.214306,6.26561,7.322082,6.518012,7.342804,5.57386,6.20693,5.226232,5.348154,6.628992,6.700062,7.007236,6.639104,6.159836,6.481692
S14389,6.819412,6.261534,6.144276,6.79371,6.408062,5.8185,6.275096,6.315884,7.406006,6.910722,7.780194,5.595238,6.388152,5.011542,5.35858,7.018884,7.18066,7.49454,6.933172,6.543998,6.584532
S14392,6.63334,6.049078,6.156712,6.734846,6.372684,5.727916,6.09544,6.27543,7.439108,6.750414,7.842158,5.560578,6.325026,4.976,5.284306,6.696996,6.858636,7.27303,6.717814,6.315966,6.59354
S14393,6.748598,6.211778,6.161114,6.691494,6.343128,5.774808,6.178512,6.285662,7.407208,6.982922,7.737538,5.61294,6.27037,4.972688,5.340314,6.850086,7.07297,7.440044,6.835168,6.426318,6.575946
S14395,6.299498,5.985236,6.197692,6.800248,6.40755,5.7133,6.181622,6.220422,7.497612,6.454248,7.84527,5.503748,6.222294,5.12427,5.296956,6.465086,6.374962,7.009258,6.573168,6.215882,6.453864
S14397,7.193782,6.069744,6.240126,6.542022,6.26986,5.707764,6.097232,6.220558,7.060736,6.88268,7.474664,5.572822,6.135796,4.902348,5.286836,6.449894,6.813946,7.267582,6.764186,6.34724,6.522176
S144,6.592912,6.180656,6.17074,6.549688,6.324822,5.734322,6.081316,6.215402,7.2145,6.848946,7.56816,5.53535,6.36358,5.062742,5.312326,6.689324,6.97847,7.212824,6.737662,6.285642,6.581174
S14402,6.759252,6.26868,6.268674,6.772756,6.32111,5.812582,6.208702,6.313676,7.538234,6.99213,7.53792,5.683394,6.22689,4.96423,5.366946,6.873948,7.08036,7.40961,6.91369,6.4359,6.567676
S14405,6.328896,5.896306,6.024208,6.717754,6.315368,5.657704,6.196046,6.23306,7.255476,6.43641,7.653212,5.47813,6.188988,5.124678,5.2805,6.597292,6.494658,7.09146,6.36954,6.23527,6.434082
S14409,6.383844,5.941212,6.084386,6.674194,6.201404,5.675786,6.044916,6.075864,7.215154,6.568224,7.573066,5.50625,6.145466,5.085768,5.231176,6.507394,6.60239,7.134068,6.478848,6.219134,6.422064
S1441,6.820922,6.173718,6.108582,6.66367,6.35702,5.714544,6.065384,6.22448,7.223574,6.910412,7.619878,5.523912,6.27579,4.927758,5.321512,6.780248,7.0089,7.427658,6.815584,6.414564,6.625756
S14414,6.577786,6.191608,6.162698,6.74394,6.459136,5.79178,6.271816,6.283718,7.454066,6.822746,7.680026,5.59466,6.378686,5.060018,5.352988,6.840044,6.914072,7.364,6.835322,6.382838,6.58361
S14415,6.300266,5.83547,6.041228,6.633866,6.186776,5.666168,6.097216,6.086944,7.179952,6.265262,7.593348,5.447264,6.11172,5.142856,5.199564,6.4868,6.432084,6.989122,6.307664,6.089188,6.34838
S14416,6.670346,6.201406,6.19238,6.686138,6.433276,5.772264,6.194636,6.36872,7.522944,6.896622,7.767224,5.683762,6.397646,5.024476,5.380428,6.808792,7.0427,7.34376,6.886064,6.38075,6.621366
S14417,6.579904,6.211962,6.021104,6.651268,6.33561,5.689974,6.111382,6.218142,7.174738,6.792026,7.572062,5.590982,6.228584,5.04482,5.295988,6.606746,7.017568,7.131586,6.68708,6.23064,6.512226
S14428,6.435902,6.008166,6.128196,6.723388,6.294806,5.696238,6.045184,6.14351,7.338116,6.660456,7.68315,5.461044,6.17569,5.008032,5.254498,6.602362,6.714084,7.20354,6.576158,6.22206,6.512284
S14432,6.39545,5.934286,6.047342,6.662958,6.155196,5.654604,6.080814,6.122402,7.239554,6.570376,7.63145,5.478188,6.12042,5.149994,5.323,6.487614,6.580222,7.157092,6.367644,6.254664,6.43919
S14433,6.7331,6.106972,6.101812,6.709054,6.365182,5.774536,6.142602,6.294828,7.405778,6.830184,7.69821,5.55173,6.224596,5.002624,5.375818,6.747446,6.869712,7.437948,6.81295,6.35878,6.573492
S14434,6.598098,6.176038,6.162142,6.534128,6.364048,5.74789,6.108916,6.224674,7.242016,6.822564,7.446122,5.656362,6.281854,5.05507,5.304854,6.635792,7.028186,7.19536,6.729976,6.24101,6.520762
S14437,6.729314,6.271748,6.200098,6.643426,6.355348,5.793486,6.097328,6.325026,7.478884,6.972492,7.679568,5.66041,6.314406,4.916766,5.384528,6.697692,7.112002,7.373012,6.904126,6.339712,6.599478
S14438,6.703756,6.140428,6.161322,6.66446,6.327722,5.744856,6.095386,6.280532,7.31817,6.8984,7.731456,5.565158,6.305508,4.973366,5.33831,6.768764,6.99612,7.362678,6.798242,6.413974,6.562956
S14440,6.794826,6.161464,6.149924,6.752972,6.455758,5.726492,6.191562,6.301122,7.436898,7.02707,7.869554,5.533652,6.300968,4.932584,5.292054,6.875066,6.979242,7.465104,6.913768,6.425846,6.58707
S14462,6.531952,6.009454,6.139206,6.701718,6.30911,5.687864,6.06693,6.206142,7.371842,6.739198,7.817806,5.455614,6.311106,5.044338,5.288814,6.594386,6.769006,7.230394,6.63923,6.300606,6.557988
S14467,6.546458,6.05834,6.117264,6.623692,6.299322,5.709318,6.1227,6.212444,7.27369,6.589018,7.367726,5.505108,6.170992,5.065194,5.289292,6.786044,6.77041,7.203826,6.646176,6.284206,6.494378
