T cells	CD8 T cells	Cytotoxic lymphocytes	NK cells	B lineage	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
S1095	7.08120769230769	4.0336	6.78568	5.6835	6.1805	6.12392857142857	4.89246	8.42066428571429	5.14286785714286	5.547825
S10961	7.1232	4.0415	7.09006	5.940275	6.0380625	6.45482857142857	5.2107	8.69998571428571	5.10594642857143	5.296175
S10969	7.57201538461538	4.0548	7.1076	6.477225	6.4611875	6.41877142857143	4.7861	8.50791428571429	4.90995357142857	5.168425
S10972	7.03640769230769	4.2245	7.4197	6.606175	6.9772125	6.38834285714286	4.93802	8.47747857142857	4.92803571428571	5.3830625
S10973	7.33327692307692	4.5028	7.18942	5.985225	6.82985	6.36317142857143	4.9444	8.99023571428572	5.04223571428571	5.3150625
S10978	7.35137692307692	4.8432	7.55996	6.561325	6.3291625	6.22631428571429	4.87668	8.80834285714286	5.01543928571429	5.1931
S10979	7.56196923076923	4.8792	7.15146	6.5152	6.85505	6.48901428571429	5.1138	8.61621428571429	4.98888214285714	5.3025625
S10986	7.34853076923077	3.8417	6.52632	5.9278	5.912175	6.25417142857143	4.51318	8.63095	4.98651428571429	5.2739125
S10989	7.61997692307692	4.6217	6.65712	5.740025	6.3143875	6.35515714285714	4.62722	8.54967142857143	4.9603	5.3267375
S10995	7.57208461538462	4.1613	7.01288	6.35085	6.116775	6.74575714285714	5.20492	8.7419	4.91821785714286	5.1208125
S11005	7.47575384615385	4.6909	7.24646	6.3824	6.4688125	6.30737142857143	5.22444	8.32827142857143	5.08283928571429	5.48445
S11008	7.35536153846154	4.2757	7.04006	6.240975	6.79765	6.14995714285714	5.0204	8.79624285714286	5.08391428571429	5.37885
S11010	7.16748461538462	4.5658	6.56132	6.152675	6.0931375	6.24335714285714	5.04944	8.10296428571429	5.12161071428571	5.3869625
S11013	7.41103076923077	4.176	7.32046	6.248825	6.3238625	6.33952857142857	4.97388	8.41135	4.87975	5.1933625
S11016	7.6885	5.0281	7.4407	6.271325	6.6259875	6.75047142857143	5.25728	8.58585714285714	4.99404642857143	5.261425
S11017	7.16619230769231	3.8908	7.27222	6.216	6.35355	6.67204285714286	4.92656	8.50868571428571	4.95250714285714	5.3496
S11020	7.38391538461538	3.6008	7.59012	6.487	6.4709375	6.74504285714286	4.92704	8.65396428571429	4.96981785714286	5.2858125
S11027	7.23827692307692	3.666	7.01054	6.234625	6.2810125	6.5454	5.18176	8.81350714285714	5.04719642857143	5.303875
S11035	7.32919230769231	4.2266	6.91862	5.6392	6.2122875	6.24278571428571	4.82352	8.70824285714286	4.995	5.2548625
S11041	7.4114	3.6594	7.06606	6.062775	6.2804125	6.23512857142857	4.8868	8.54715	4.90991785714286	5.3398625
S1106	7.58658461538462	4.8326	7.03916	6.0549	6.6148125	6.05272857142857	4.95472	8.70057142857143	4.95208928571429	5.247975
S11071	7.84718461538462	4.4334	7.92746	6.32375	7.0162	6.49631428571429	5.18522	7.83823571428571	4.90035357142857	5.293725
S11076	7.41598461538462	4.2847	7.00664	6.17235	6.22635	6.17767142857143	4.86114	8.51188571428571	4.95471428571429	5.3379375
S11078	7.36124615384615	3.7253	7.01412	5.848325	6.7969375	6.37707142857143	4.76192	8.81557857142857	4.916	5.39485
S11081	7.37976923076923	4.0702	7.27502	6.005275	6.3633125	6.42655714285714	4.8282	8.40342857142857	4.93761428571429	5.3373125
S11086	7.3513	4.4582	7.3357	6.271875	6.3545625	5.8829	4.84458	8.65252142857143	4.96471785714286	5.3231
S1109	7.50836153846154	4.3131	7.25944	6.46285	6.3252	6.79211428571429	4.87984	8.75470714285714	5.01095714285714	5.191525
S11096	7.26000769230769	4.7082	7.20334	5.8357	6.1387875	6.54972857142857	5.13856	8.93277857142857	4.96509642857143	5.2619875
S11100	7.5453	4.1495	6.50406	5.50175	6.757425	6.02598571428571	4.94922	8.33837857142857	4.95742142857143	5.1652
S11107	7.395	4.6558	6.62114	5.6487	6.5065125	6.20445714285714	4.86318	8.80862857142857	4.97673214285714	5.2916
S11109	7.12888461538462	4.1367	6.62912	5.866375	6.4019125	6.28464285714286	5.11152	8.7926	5.06279642857143	5.276975
S1111	7.83347692307692	4.1915	6.83248	6.064475	6.3343875	6.53082857142857	5.37224	8.27015	5.08517142857143	5.1629125
S11119	7.4417	3.83	6.84386	5.90865	6.3253375	6.10215714285714	4.95772	8.67405714285714	5.095	5.3726375
S11127	7.50823846153846	4.9625	7.6991	6.78485	6.1657125	6.53875714285714	5.44144	8.40057857142857	5.01489642857143	5.2059875
S11136	7.50922307692308	4.6874	6.6818	5.6153	6.361725	5.91794285714286	4.86416	8.15084285714286	4.98339642857143	5.4077
S11147	7.50864615384615	4.2956	6.86116	6.019875	6.269425	6.1622	5.27084	8.83937857142857	5.02713928571429	5.341625
S11150	7.44840769230769	4.1949	6.85346	5.985775	6.40795	6.14647142857143	5.16312	9.06035	5.05975357142857	5.35325
S11152	7.16842307692308	4.4243	6.88844	6.0943	6.6753875	6.42921428571429	5.2248	8.62708571428571	5.01950714285714	5.319
S1116	7.91813846153846	5.6634	7.47736	6.12135	6.6114875	6.31027142857143	4.95488	8.54647857142857	5.00171428571429	5.2306125
S11163	7.68745384615385	4.9572	7.0181	6.117925	6.512275	6.0773	5.06856	8.51087857142857	4.95421785714286	5.1801125
S11164	7.11278461538462	3.8552	6.65394	5.849875	6.096075	6.67542857142857	4.78616	8.73609285714286	5.00375	5.3828875
S11166	6.79826923076923	4.4313	6.47444	5.37375	6.643	6.17667142857143	5.034	7.86099285714286	5.13955357142857	5.60755
S11173	7.4187	3.8533	6.89342	6.022125	6.8563625	6.43214285714286	4.91576	8.62705	4.857475	5.1139625
S11174	7.51684615384615	4.1813	6.9855	6.47145	6.25285	6.28464285714286	5.01132	8.05736428571429	5.00251428571429	5.3210375
S11182	7.66303076923077	4.8113	7.02756	6.34405	7.0172125	6.19945714285714	4.85194	8.67069285714286	4.79606428571429	5.1728625
S11188	7.14798461538462	4.0905	7.20026	6.0527	6.43705	6.69484285714286	5.0133	8.78312142857143	4.91616785714286	5.22525
S11189	7.6641	4.3819	7.11122	6.083525	6.432375	6.57304285714286	4.78214	8.60775714285714	4.84351428571429	5.07115
S1119	7.73522307692308	4.8495	7.0886	6.146125	6.7096	6.68725714285714	4.96048	7.92725	4.8826	5.2699
S11195	7.91826923076923	6.2583	7.3408	5.85265	7.338225	6.3355	4.88464	8.47147857142857	4.83723928571429	5.2799875
S11197	7.38679230769231	4.985	6.47796	5.7711	6.626125	5.84614285714286	4.71816	8.18245714285714	4.94620714285714	5.54175
S11198	6.90707692307692	4.0307	7.2402	6.391625	6.04995	6.51047142857143	4.75536	9.07979285714286	4.99796071428571	5.393625
S11211	7.43899230769231	4.012	7.04028	6.34105	6.229	6.44868571428571	4.9319	8.37731428571429	4.96523928571429	5.4925
S11214	7.43083076923077	4.1693	6.94938	5.91595	6.435275	6.57591428571429	5.32224	8.36177857142857	5.063325	5.424925
S11216	7.68320769230769	3.6889	7.19172	6.047675	6.1833375	6.38248571428571	4.80288	8.76161428571429	4.88335357142857	5.35715
S11224	7.38736923076923	4.4509	6.92194	6.3013	6.534275	6.20567142857143	4.9681	8.58036428571429	4.89617857142857	5.2341125
S11236	7.44062307692308	4.4509	6.91764	6.1025	6.4653875	6.54768571428571	4.96068	8.61447857142857	4.87832142857143	5.12825
S11241	7.28362307692308	4.6046	6.6931	5.81745	6.349175	6.13845714285714	4.7432	8.51890714285714	5.06468214285714	5.483575
S11243	7.56639230769231	4.3856	7.02974	6.1331	6.002575	6.09044285714286	4.85972	8.55161428571428	5.01310714285714	5.39145
S11245	7.25947692307692	4.2695	6.72866	5.787	6.649925	6.12331428571429	4.87202	8.45759285714286	5.02475714285714	5.4965375
S11249	7.17693846153846	4.2158	6.92154	6.005975	6.5837875	6.03705714285714	4.40036	8.19148571428572	4.94351071428571	5.3869
S11274	7.20507692307692	4.2894	6.86776	5.6443	6.069375	5.75332857142857	4.78802	8.07415714285714	5.11929642857143	5.704725
S11280	7.51836153846154	4.7563	7.39486	6.30775	6.65125	6.43651428571429	5.0029	8.30307142857143	4.92629642857143	5.39155
S11281	7.36679230769231	4.1115	7.04336	6.094625	6.1026875	6.49721428571429	4.88444	8.32903571428571	5.01008571428571	5.260275
S11285	7.26831538461538	4.439	6.53456	5.894525	6.3353625	6.07497142857143	4.72522	8.1973	5.11019285714286	5.5992125
S11298	7.52646153846154	4.1723	6.7956	6.061175	6.3393	6.0902	4.91456	8.24148571428571	5.02824642857143	5.4717
S11311	7.63824615384615	4.3042	7.26788	5.8992	5.9359	6.33474285714286	5.41798	8.61605	4.97752142857143	5.2440125
S11312	7.65181538461538	3.8388	6.81876	5.77815	5.94215	6.37701428571429	4.73856	8.66463571428571	4.91330714285714	5.301175
S11316	7.48091538461538	4.3554	6.79042	5.7122	6.558975	6.66047142857143	5.16914	8.5503	4.88063214285714	5.2582625
S1133	7.26683076923077	4.1163	6.70656	5.815925	6.5698125	6.00548571428571	4.87	8.47349285714286	5.03517857142857	5.3825125
S11330	7.19137692307692	4.7163	7.62718	6.809675	6.336525	6.27512857142857	4.6875	8.77757142857143	4.98936428571429	5.326325
S11332	7.70916923076923	5.5341	7.8622	6.63825	6.9726125	6.04881428571429	4.72356	8.27863571428571	4.81559285714286	5.2021625
S11334	7.51638461538462	4.7074	7.28632	6.167225	6.4196375	6.60338571428571	5.18958	8.38857857142857	4.90747142857143	5.1569125
S11335	7.38086153846154	4.3775	6.72306	5.902725	6.6330875	6.21251428571429	5.2297	8.76869285714286	4.94476071428571	5.320325
S11345	7.30370769230769	4.3467	6.87776	5.85195	6.53995	5.84551428571429	4.7806	8.27315714285714	5.17717142857143	5.589625
S11349	7.53597692307692	4.2785	7.51814	6.8842	5.9891	6.64111428571429	4.97136	8.55415	4.93690714285714	5.390425
S1135	7.28853076923077	3.9792	7.04418	6.159925	6.3215875	6.64818571428571	5.13764	8.49466428571429	5.00056428571429	5.4675375
S11352	7.07672307692308	3.4064	6.73044	5.497375	6.050525	6.15281428571429	5.00584	8.77462857142857	4.99405	5.4196
S11353	7.33326153846154	3.7273	7.10882	6.21	6.0631625	6.31507142857143	4.8886	8.83594285714286	4.85880357142857	5.2992
S11368	7.21603846153846	4.6899	6.75562	6.14635	6.3242	6.5623	5.1398	8.64203571428571	5.08287857142857	5.26515
S11369	7.34047692307692	4.7401	7.4663	6.110675	6.202875	6.20794285714286	4.7624	8.23122857142857	5.01185357142857	5.4126125
S11371	7.33608461538462	5.5855	7.7889	6.06695	6.1622375	5.87408571428571	4.87928	8.12223571428571	5.03934642857143	5.35645
S11377	7.149	4.2355	6.56046	5.883025	6.2585625	6.76142857142857	4.90958	8.60690714285714	5.00834285714286	5.3968
S11378	7.20697692307692	4.6792	7.06428	6.075	6.434725	6.36492857142857	4.84772	8.03662142857143	5.05574285714286	5.33555
S11383	7.66844615384615	4.685	7.40166	6.198475	6.76575	6.32135714285714	5.13706	8.36755	4.91526785714286	5.2466625
S11384	7.66229230769231	4.1404	7.0939	6.391275	6.4953625	6.09925714285714	4.62974	8.0065	5.02199642857143	5.3125125
S11392	7.56986153846154	4.431	7.04216	6.231125	6.251675	6.23787142857143	4.85228	8.52100714285714	5.03277142857143	5.500925
S1140	6.99904615384615	3.6681	6.72114	6.028325	6.43635	6.27552857142857	4.71256	8.44369285714286	5.05348928571429	5.5346375
S11410	7.64955384615385	4.243	7.08774	5.995025	6.251475	6.37954285714286	5.01534	8.62811428571429	4.97215357142857	5.3620625
S11411	7.6869	5.2332	7.70588	6.56085	6.754575	6.4401	4.90842	8.32613571428571	4.95671428571429	5.149975
S11414	7.13455384615385	3.9159	6.8972	5.989275	6.592025	6.0433	4.8825	8.4635	5.0313	5.4775
S11419	7.39900769230769	4.464	6.97922	5.804625	6.719775	6.52328571428571	5.07182	8.7349	5.00877857142857	5.2737125
S11424	7.8897	3.5197	6.42548	5.5289	5.8275625	6.31425714285714	4.86106	8.30597142857143	5.03229285714286	5.2645
S11425	7.70840769230769	4.7061	6.98654	5.928075	6.6528125	6.27668571428571	4.75802	8.42347857142857	4.88226785714286	5.200225
S11433	7.72134615384615	4.7776	7.5741	6.37235	6.64895	6.31537142857143	4.98098	8.47755	5.02053214285714	5.4993625
S11434	7.60050769230769	4.703	7.65766	6.3244	6.996425	6.38155714285714	5.29572	8.68225	4.950275	5.2383875
S11436	7.28175384615385	4.2061	7.09722	6.25315	6.506975	6.36384285714286	4.81394	8.58482142857143	4.93012142857143	5.30465
S11437	7.81961538461538	4.8876	6.98914	5.903625	6.862	6.10402857142857	5.11058	8.44706428571429	4.96318214285714	5.1754875
S11440	6.90917692307692	3.4375	6.98786	5.9425	6.43195	6.08154285714286	5.07948	9.09474285714286	5.00088571428571	5.2149
S11449	7.56648461538462	4.8304	6.84442	6.26895	6.7135125	6.32345714285714	4.8494	8.56667142857143	4.81082142857143	5.1046
S11459	7.50806923076923	3.7308	6.87046	5.97385	7.00915	6.13704285714286	5.15136	7.9102	4.923325	5.3663625
S11477	7.35757692307692	4.1822	7.13748	6.28075	6.2447	6.56704285714286	4.66318	8.7187	4.98555714285714	5.2570875
S11480	7.30456153846154	3.8276	6.69794	5.75025	6.4036375	6.4549	4.9212	8.8485	4.98459285714286	5.3090875
S11486	7.21960769230769	4.1815	6.67698	5.823275	6.4418	6.53828571428571	4.87666	8.52042142857143	4.93508928571429	5.2248625
S11501	6.96715384615385	4.0957	6.60466	5.993025	6.18485	6.04155714285714	4.7697	8.39301428571429	5.15138214285714	5.4733125
S11504	7.41993076923077	4.5568	7.24192	6.06	6.6411375	6.12338571428571	5.08944	8.15515	5.03419285714286	5.523975
S11507	7.5144	4.6901	7.03662	5.945125	6.571575	5.88551428571429	4.72782	8.20041428571429	5.00727857142857	5.32355
S11518	7.83426923076923	5.7934	8.05632	6.385625	6.0461875	6.85125714285714	5.39686	7.84108571428571	4.82569642857143	5.3253
S11525	7.42525384615385	4.1632	6.87448	5.968425	6.5915375	6.25704285714286	4.96132	8.10919285714286	4.98728214285714	5.4775375
S11531	7.31366153846154	4.1141	7.28228	6.14225	6.25525	6.20877142857143	4.67132	8.46619285714286	4.8879	5.2480125
S11532	7.52585384615385	4.5991	7.28116	6.085125	7.242925	6.24212857142857	5.03886	8.13472142857143	5.01667142857143	5.3385875
S1154	7.43506923076923	4.513	6.9934	6.21925	6.4737125	6.46897142857143	5.18482	8.41425	5.01036428571429	5.3736125
S11542	7.21791538461538	4.464	6.92604	5.867175	6.167525	5.65768571428571	4.92728	8.57231428571429	5.13038571428571	5.5649875
S11543	7.28679230769231	4.1156	6.86116	6.3675	6.544625	6.64824285714286	4.9888	8.65697857142857	4.96383928571429	5.247375
S11546	7.4523	4.1533	6.7155	5.733575	6.5244375	6.50421428571429	5.3645	8.81223571428571	4.89934285714286	5.293925
S1155	7.32192307692308	4.2485	6.9851	5.62635	5.9174125	6.21765714285714	4.90488	8.56901428571429	5.03131071428571	5.596475
S1156	7.76244615384615	4.4718	7.61296	6.5489	6.3908875	6.17761428571429	4.89722	7.79927142857143	5.03359285714286	5.3755125
S11568	7.13672307692308	4.694	6.92592	6.20685	6.2903625	6.11757142857143	5.076	8.74703571428571	5.03676785714286	5.2914625
S11576	7.83106923076923	4.4318	7.13518	6.34745	6.8408625	6.43102857142857	4.89714	8.33557857142857	4.83101785714286	5.1683875
S11584	7.14193076923077	3.6472	6.67938	5.984625	6.0946875	6.41297142857143	4.98282	8.82825714285714	4.99301428571429	5.3222375
S11586	7.75126923076923	5.1041	7.06924	6.05255	6.9057125	6.40461428571429	4.72524	8.75488571428571	4.94588928571429	5.32795
S11590	7.58967692307692	4.6186	7.17316	6.361325	6.3078625	6.64972857142857	5.07228	8.76124285714286	4.83969642857143	5.2678625
S11592	7.43937692307692	4.0129	7.26446	6.129425	6.3779875	5.98168571428571	4.8769	8.13374285714286	5.11893928571429	5.446625
S11593	7.49176923076923	4.0764	7.27904	5.95585	7.0818875	6.37952857142857	5.13664	8.71946428571429	5.00041071428571	5.3410625
S11599	7.20117692307692	4.1507	6.53618	5.883725	6.4657375	5.89121428571429	4.9983	8.38832857142857	5.19679642857143	5.5598625
S1160	7.34334615384615	4.1332	6.85	6.037325	6.62695	6.0689	4.73822	8.13367857142857	5.052925	5.3858125
S11610	7.20658461538462	4.2378	6.64162	5.756675	6.2973	6.08032857142857	4.82794	8.56987142857143	5.09205714285714	5.5102125
S11615	7.28934615384615	3.8377	7.39366	6.531025	6.322525	6.36047142857143	4.78954	8.42417142857143	4.83875357142857	5.17365
S11629	7.70172307692308	4.3415	7.75736	6.8961	6.4595	6.73267142857143	5.37548	8.85494285714286	5.00553571428571	5.1973
S11631	7.60724615384615	4.5826	6.71266	5.96905	7.1758625	6.98714285714286	5.10878	8.17625	4.94649285714286	5.1764125
S1164	7.27621538461538	3.8158	7.0016	6.3628	6.4717	6.48951428571429	5.19378	8.72542857142857	5.00028214285714	5.2735125
S11642	7.07483846153846	3.8696	6.97728	5.8125	5.6857125	5.97942857142857	4.77906	8.24495714285714	5.11965	5.478625
S11656	7.25231538461538	4.6366	6.7913	5.890575	6.191025	6.15162857142857	4.8928	8.08260714285714	5.16569642857143	5.59535
S11663	7.77276923076923	4.0649	7.32942	6.4094	6.5451375	6.29794285714286	4.8384	8.61378571428572	5.00101785714286	5.3715125
S11667	7.67106923076923	4.3323	7.48948	6.2667	6.8000625	6.40028571428571	4.82776	8.66688571428571	4.91896428571429	5.3052625
S11668	7.32824615384615	3.9806	7.21378	6.112725	6.4274625	6.23505714285714	5.14826	8.60265	4.93081428571429	5.2781625
S1167	7.37633076923077	4.4081	7.276	6.4707	6.236725	6.3246	4.75142	8.32947142857143	5.03489642857143	5.36975
S11673	7.2117	4.336	6.9174	5.943975	6.27735	5.95088571428571	5.00076	7.9933	5.10258214285714	5.5976875
S11682	7.31927692307692	4.8173	7.17934	6.11575	6.7294625	6.26425714285714	5.18486	8.71959285714286	4.90708214285714	5.0939125
S11693	7.54337692307692	4.4651	6.92446	5.851475	6.7069375	6.1449	4.83024	8.29586428571429	4.98938571428571	5.4628125
S11696	7.57492307692308	3.9316	6.6426	6.101875	6.668725	6.46144285714286	4.8617	8.4971	4.94286071428571	5.3034
S11699	7.44833846153846	3.5636	7.23622	6.583175	6.7795625	6.78615714285714	5.0893	8.65559285714286	4.84735714285714	5.0947875
S117	6.96116153846154	3.7203	6.197	5.833725	6.2804625	5.85077142857143	4.88402	7.7562	5.0779	5.8290875
S1170	7.41513076923077	4.638	6.9981	6.2569	6.76005	6.25718571428571	5.0021	8.48373571428571	4.94025714285714	5.167575
S11709	7.34248461538462	4.6929	7.23634	6.33915	6.0466	6.45054285714286	4.84138	8.66203571428571	4.95849642857143	5.23725
S11713	7.53084615384615	4.4699	7.35864	6.456525	7.2038	6.44225714285714	4.97156	7.3629	4.94569285714286	5.3952625
S11717	7.59795384615385	4.5968	7.20022	5.877475	6.3964625	6.02228571428571	4.96826	8.27991428571429	5.12300714285714	5.593175
S1173	7.15514615384615	3.9977	7.08068	5.668075	6.11755	6.23275714285714	4.91634	8.59566428571429	5.08713571428571	5.56745
S11731	7.03488461538462	3.86	6.74284	5.86165	5.8300125	6.68911428571429	4.89856	8.97407142857143	5.04159642857143	5.4225875
S11732	7.40529230769231	4.3198	6.5932	5.800625	6.591125	6.31721428571429	4.87554	8.68798571428571	4.98786428571429	5.34185
S11733	7.60890769230769	4.7964	7.801	6.03185	6.5191125	6.2023	4.77712	8.30237142857143	5.06291785714286	5.48775
S11734	7.16087692307692	3.7557	7.18402	6.55535	6.00375	6.45585714285714	5.1426	8.58566428571429	4.96883214285714	5.3632625
S11735	7.31126153846154	3.9197	7.51402	6.3816	6.85455	6.30637142857143	4.6726	8.8202	4.90776071428571	5.355175
S11737	7.16212307692308	3.9158	7.0592	6.141575	6.3365	5.91255714285714	4.88698	8.01307142857143	5.07083928571429	5.7517375
S11745	7.37670769230769	3.9264	6.75844	5.834975	6.3507625	6.19361428571429	5.01886	8.76125714285714	5.11953214285714	5.3677625
S11760	7.07861538461538	4.2011	6.4087	5.7805	6.569375	5.79057142857143	4.8191	8.49144285714286	5.108425	5.5541625
S11761	7.08033076923077	4.0911	6.89942	5.60305	8.3280625	6.0718	5.22926	7.36667857142857	4.85806071428571	5.05115
S11769	6.96171538461538	3.6044	6.90578	5.961625	6.088	6.10331428571429	4.69192	8.94542142857143	5.0836	5.438025
S11783	7.58096923076923	4.2331	7.15966	6.216875	6.8704125	6.49338571428571	5.08978	8.43492142857143	4.95838928571429	5.1617125
S11784	7.40943076923077	4.1485	6.69526	5.868	6.546175	6.3364	5.2093	8.66403571428571	4.89168928571429	5.159775
S11786	7.49069230769231	4.3094	6.99922	6.052725	6.5511375	6.37257142857143	4.8865	8.8256	5.01678928571429	5.28585
S11797	7.40672307692308	4.2564	7.33674	6.1803	6.347725	6.02072857142857	4.80258	8.43602857142857	4.99450714285714	5.35875
S11799	7.19130769230769	4.0776	7.17964	6.142975	6.469675	5.94598571428571	5.24982	8.40538571428571	5.026325	5.3371375
S118	7.19901538461538	4.9339	7.34302	5.9455	6.3659625	6.29085714285714	4.84598	8.56500714285714	4.87907857142857	5.2490125
S11800	7.60019230769231	4.4229	7.20216	6.28925	6.5557375	6.75424285714286	5.28836	8.59835	4.93066071428571	5.200775
S11802	7.20861538461538	4.5053	6.90166	6.0724	6.2538625	6.04465714285714	4.97042	8.37875714285714	5.02305357142857	5.4003
S11806	7.20713846153846	4.172	6.50528	5.715425	5.9396625	5.91178571428571	4.7342	8.66023571428572	5.09563928571429	5.5242875
S11807	6.92364615384615	3.4481	6.52016	5.60625	8.4584875	5.86638571428571	4.65022	7.66586428571429	4.97456428571429	5.499675
