Sample	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Other
S14900	S14900	0.0620149359712998	0	0	0	0.521162026097549	0.0430179874121243	0	0	0.373805050519026	0	1.11022302462516e-16
S14906	S14906	0.0958178772205156	0	0	0	0.39838235772355	0.034210116989213	0	0	0.471589648066722	0	0
S14909	S14909	0.0939994495151465	0	0.0251328140884531	0	0.339222783336079	0.0466179549989414	0	0	0.49502699806138	0	0
S1491	S1491	0.0537670836879007	0	0	0	0.509216371053067	0.0415312336403413	0	0	0.395485311618691	0	2.22044604925031e-16
S14913	S14913	0.0975939986272219	0	0	0	0.344801652055157	0.0636626622898484	0	0	0.493941687027772	0	0
S14914	S14914	0.0574860678451896	0	0.00661780579896334	0	0.659522040388443	0.0172106832456221	0	0	0.259163402721781	0	7.7715611723761e-16
S14916	S14916	0.164599758778589	0	0	0	0.185140708698312	0.0595955047106043	0	0	0.590664027812494	0	7.7715611723761e-16
S14919	S14919	0.0372555347439888	0	0	0	0.62114095888658	0	0	0	0.341603506369431	0	1.11022302462516e-16
S14949	S14949	0.105545849967629	0	0	0	0.325253378228346	0.0578919083969856	0	0	0.511308863407039	0	1.11022302462516e-16
S1495	S1495	0.16341586006091	0	0	0	0.147990305872865	0.0657114845750955	0	0	0.62288234949113	0	4.44089209850063e-16
S14954	S14954	0.117264206669915	0	0	0	0.293309754839014	0.0377090892901391	0	0	0.551716949200933	0	0
S14956	S14956	0.0669599869459458	0	0	0	0.37104843428939	0.0451568304986077	0	0	0.516834748266056	0	0
S14961	S14961	0.539679902166886	0	0	0	0.0185953445853086	0.0222857886787111	0	0	0.419438964569094	0	4.44089209850063e-16
S14976	S14976	0.110072909381689	0	0	0	0.450666138345971	0.0246871779285254	0	0	0.414573774343815	0	0
S14978	S14978	0.110561398646355	0.0130306447195779	0.0182005290774301	0	0.489299601898129	0.0528383161078947	0	0	0.316069509550613	0	3.33066907387547e-16
S14980	S14980	0.0622029966177499	0	0	0	0.523615316515849	0.0384990619276566	0	0	0.375682624938744	0	2.22044604925031e-16
S14983	S14983	0.0461958044870517	0	0	0	0.475933011841789	0.0230800283164326	0	0	0.454791155354727	0	1.11022302462516e-16
S14989	S14989	0.0565082048386695	0	0	0	0.557642422957942	0.029052685589492	0	0	0.356796686613896	0	1.11022302462516e-16
S14991	S14991	0.0670209156574096	0	0	0	0.547323194751029	0.0234653518316139	0	0	0.362190537759947	0	2.22044604925031e-16
S14999	S14999	0.129831352572855	0.0180049293656891	0.0241276522154321	0	0.403118820751604	0.0592127967162713	0	0	0.365704448378148	0	3.33066907387547e-16
S15000	S15000	0.0841802647833187	0	0.0287414282901132	0	0.509786913969028	0.0360544841869561	0	0	0.341236908770583	0	5.55111512312578e-16
S15012	S15012	0.0872104844589719	0.00884301351042666	0.0296357981809984	0	0.598791739337405	0.0441711119210323	0	0	0.231347852591166	0	2.22044604925031e-16
S15013	S15013	0.0758618634685388	0	0	0	0.422629553707399	0.0359434073887649	0	0	0.465565175435297	0	0
S1502	S1502	0.141056223607427	0	0	0	0.268092352586978	0.0639081658158693	0	0	0.526943257989726	0	3.33066907387547e-16
S15023	S15023	0.137983825850801	0.000353488110813588	0	0	0.3871150030484	0.0441567248771627	0	0	0.430390958112823	0	0
S15024	S15024	0.0434941426087648	0	0.0117304938304232	0	0.718552146916782	0.0413827394812779	0	0	0.184840477162752	0	1.11022302462516e-16
S15025	S15025	0.100786834313114	0	0.00733057334428425	0	0.479468809676167	0.0238924925849807	0	0	0.388521290081453	0	4.44089209850063e-16
S15032	S15032	0.0885958024619045	0	0	0	0.49731581472437	0.0349812275812008	0	0	0.379107155232525	0	1.11022302462516e-16
S15033	S15033	0.0788333594443236	0	0.0516326365536297	0	0.532651324237809	0.0724500798984234	0	0	0.264432599865814	0	4.44089209850063e-16
S15041	S15041	0.12486164295311	0	0	0	0.504657161733877	0.0542194359226304	0	0	0.316261759390383	0	1.11022302462516e-16
S1505	S1505	0.0464845621192404	0	0	0	0.568145746437124	0.0147033633010863	0	0	0.37066632814255	0	0
S15054	S15054	0.104131747016785	0	0.0506777639554226	0	0.592378031724192	0.0215817709239137	0	0	0.231230686379685	0	8.88178419700125e-16
S15061	S15061	0.111822031337881	0	0	0	0.306407888479027	0.0415619728668719	0	0	0.54020810731622	0	0
S15063	S15063	0.0847646435933684	0	0.005266457009315	0	0.491687856978871	0.0627408885974068	0	0	0.355540153821039	0	4.44089209850063e-16
S15065	S15065	0.17434032703256	0.0060306184551247	0	0	0.358149724413618	0.0807930622766417	0	0	0.380686267822056	0	2.22044604925031e-16
S15069	S15069	0.0516222787256481	0	0	0	0.370856300341267	0.0169218899340744	0	0	0.56059953099901	0	0
S15070	S15070	0.0912042647575161	0	0.034365133867082	0	0.556819210051819	0.0570670494992514	0	0	0.260544341824331	0	5.55111512312578e-16
S15071	S15071	0.120466634839691	0.000755184772696726	0.0270886500427855	0	0.482702357420227	0.0313221653791383	0	0	0.337665007545461	0	1.11022302462516e-16
S15077	S15077	0.0854921313053583	0	0.0169760007213022	0	0.405034056967892	0.056786087710036	0	0	0.435711723295411	0	3.33066907387547e-16
S15078	S15078	0.187915484087685	0	0	0	0.379546146300467	0.0253364225105282	0	0	0.40720194710132	0	0
S1508	S1508	0.133886208983212	0	0	0	0.266527726104445	0.0501951033501706	0	0	0.549390961562172	0	1.11022302462516e-16
S15080	S15080	0.0954551423886691	0.00010648247049908	0.0335522664619958	0	0.563716870523904	0.053057983502992	0	0	0.25411125465194	0	4.44089209850063e-16
S15085	S15085	0.058859173172573	0	0	0	0.506404407410186	0.044554662530207	0	0	0.390181756887033	0	2.22044604925031e-16
S15089	S15089	0.114130421752222	0	0	0	0.423270958303509	0.0540243126947552	0	0	0.408574307249514	0	3.33066907387547e-16
S15092	S15092	0.10829149562974	0	0	0	0.498400645401502	0.0606921896059799	0	0	0.332615669362778	0	1.11022302462516e-16
S15093	S15093	0.0956893829284361	0	0	0	0.397476849833266	0.0369284947710015	0	0	0.469905272467297	0	0
S15099	S15099	0.152947280798141	0	0	0	0.321360290111133	0.046522084519871	0	0	0.479170344570855	0	0
S1510	S1510	0.116631982542321	0	0	0	0.28263030288193	0.0557030882057699	0	0	0.545034626369978	0	4.44089209850063e-16
S15100	S15100	0.133456071169121	0	0	0	0.284577445373932	0.0609400309428642	0	0	0.521026452514084	0	0
S15107	S15107	0.0972858967598168	0	0	0	0.567302384427819	0.0311732023803534	0	0	0.304238516432011	0	1.11022302462516e-16
S15108	S15108	0.10041730564657	0	0	0	0.473006663539782	0.0474393002078932	0	0	0.379136730605755	0	1.11022302462516e-16
S1511	S1511	0.0605597992072672	0	0	0	0.444052526835999	0.0423807605437756	0	0	0.453006913412958	0	2.22044604925031e-16
S15110	S15110	0.101263239756074	0	0	0	0.507659375126204	0.0462537924037529	0	0	0.34482359271397	0	0
S15111	S15111	0.0747308295863659	0	0	0	0.438920026488538	0.0410831772812743	0	0	0.445265966643822	0	0
S15113	S15113	0.100239741816578	0	0	0	0.382711230359175	0.0303612710964572	0	0	0.48668775672779	0	0
S15115	S15115	0.094881544697883	0	0	0	0.316834653452805	0.0479974274779837	0	0	0.540286374371328	0	3.33066907387547e-16
S15120	S15120	0.0716727929415084	0	0	0	0.521721204853459	0.0270487494305597	0	0	0.379557252774473	0	0
S15121	S15121	0.194649270200204	0	0	0	0.207713193841308	0.0436872829248649	0	0	0.553950253033623	0	0
S15124	S15124	0.0988025490664309	0	0	0	0.473889949916325	0.0548094336826005	0	0	0.372498067334643	0	5.55111512312578e-16
S15126	S15126	0.0829333060789665	0	0	0	0.353243290486297	0.0454524017448367	0	0	0.5183710016899	0	0
S15129	S15129	0.0560706795292923	0	0	0	0.62590887320851	0.0206400590707402	0	0	0.297380388191458	0	0
S15130	S15130	0.0722184394685584	0	0	0	0.38801258843054	0.0713245123515521	0	0	0.468444459749349	0	0
S15153	S15153	0.0642172658150561	0	0	0	0.489906493205473	0.0573024509831541	0	0	0.388573789996316	0	0
S15160	S15160	0.0450648065637358	0	0	0	0.643588114516409	0.0391485989604594	0	0	0.272198479959396	0	0
S15167	S15167	0.103349553290261	0	0.00232377548630479	0	0.430262798911943	0.0555764882122033	0	0	0.408487384099288	0	1.11022302462516e-16
S1517	S1517	0.0706370722269298	0.000119216985285891	0.014087808318868	0	0.60811958728035	0.0329733348931822	0	0	0.274062980295384	0	7.7715611723761e-16
S15179	S15179	0.130127510947252	0.00264197047955148	0	0	0.479109173519205	0.0377869815160403	0	0	0.350334363537951	0	0
S15184	S15184	0.13254223623895	0	0.0137564560444183	0	0.402956353899287	0.0435249023171985	0	0	0.407220051500146	0	1.11022302462516e-16
S15192	S15192	0.138090824608692	0	0.00912903154007067	0	0.366814879021434	0.0529982658680575	0	0	0.432966998961745	0	6.66133814775094e-16
S15193	S15193	0.0837381343988601	0.00425384605713014	0	0	0.436792308421994	0.0411965146430042	0	0	0.434019196479011	0	1.11022302462516e-16
S15198	S15198	0.048104006278032	0	0.00963842807330605	0	0.610786289315143	0.0296018168288729	0	0	0.301869459504646	0	1.11022302462516e-16
S1520	S1520	0.0971917986102928	0.00160670415074112	0	0	0.541254592150907	0.0406438258396179	0	0	0.319303079248441	0	0
S15208	S15208	0.104879556151725	0.000147588330999177	0.0692275152904882	0	0.478581558609604	0.0546325493053282	0	0	0.292531232311855	0	1.11022302462516e-16
S1521	S1521	0.0712859911697643	0	0	0	0.366694810615449	0.0240994223589127	0	0	0.537919775855874	0	2.22044604925031e-16
S15216	S15216	0.101838812955016	0	0	0	0.486235024629991	0.0466159891330281	0	0	0.365310173281965	0	1.11022302462516e-16
S15218	S15218	0.0673525275315051	0	0	0	0.466943115761601	0.0213816621632962	0	0	0.444322694543598	0	1.11022302462516e-16
S1522	S1522	0.0406857962064819	0	0	0	0.495198330457127	0.0103626204948376	0	0	0.453753252841554	0	1.11022302462516e-16
S15223	S15223	0.112027347533543	0	0	0	0.462634341947078	0.0282787521016042	0	0	0.397059558417775	0	0
S15237	S15237	0.124059431224579	0	0	0	0.360398165649638	0.0484385683297779	0	0	0.467103834796006	0	0
S15239	S15239	0.0720923240486747	0	0.000645342258878085	0	0.31671861562087	0.0321619338079821	0	0	0.578381784263596	0	0
S15241	S15241	0.0861499806322716	0	0	0	0.282608592879684	0.0224989493864858	0	0	0.608742477101559	0	0
S15246	S15246	0.021041145159577	0	0	0	0.421972479126377	0.0261035158111963	0	0	0.53088285990285	0	0
S15254	S15254	0.183961037087297	0	0	0	0.0539346324969922	0.0546788203670784	0	0	0.707425510048633	0	0
S15258	S15258	0.0790243084240343	0	0	0	0.418719442324669	0.0392230644704622	0	0	0.463033184780835	0	0
S15259	S15259	0.0838366518785292	0	0.0504907672798576	0	0.448297056020579	0.076843013127226	0	0	0.340532511693808	0	2.22044604925031e-16
S15264	S15264	0.0635230111058969	0	0	0	0.505690693168789	0.0535016295523004	0	0	0.377284666173014	0	1.11022302462516e-16
S15266	S15266	0.123565554556126	0.00712681085272606	0	0	0.422990669492841	0.0568429306462732	0	0	0.389474034452033	0	3.33066907387547e-16
S15273	S15273	0.0374294918485706	0	0	0	0.443575998697837	0.00944182271877724	0	0	0.509552686734815	0	2.22044604925031e-16
S1528	S1528	0.0642088859774155	0	0	0	0.624936288436677	0.0130561640227974	0	0	0.29779866156311	0	1.11022302462516e-16
S15285	S15285	0.0864135494227316	0	0	0	0.451652383052347	0.0570288741995354	0	0	0.404905193325385	0	3.33066907387547e-16
S15294	S15294	0.0887826603180595	0.0125772462819255	0.00913814730268976	0	0.510896725203603	0.0571811498735435	0	0	0.321424071020179	0	5.55111512312578e-16
S15304	S15304	0.0753328753950092	0	0	0	0.591547898007109	0.00720351841733367	0	0	0.325915708180548	0	0
S15308	S15308	0.0624853987647279	0	0	0	0.45538041652071	0.0748122428370877	0	0	0.407321941877474	0	0
S15313	S15313	0.112870938956215	0	0	0	0.438600204991744	0.0400802989071016	0	0	0.408448557144939	0	4.44089209850063e-16
S15329	S15329	0.0597128571909466	0	0.00371126401722156	0	0.558787573061902	0.0282168768509766	0	0	0.349571428878953	0	6.66133814775094e-16
S1533	S1533	0.0825813141451603	0	0	0	0.364065684027593	0.0405377897897738	0	0	0.512815212037473	0	4.44089209850063e-16
S15338	S15338	0.0792916474743502	0	0	0	0.402520930824675	0.0554688838459367	0	0	0.462718537855038	0	0
S15340	S15340	0.100988301652299	0	0.0437998205206439	0	0.382666764842683	0.0488678700897266	0	0	0.423677242894648	0	0
S15345	S15345	0.0548071974054652	0	0	0	0.772650172671221	0.0328584109157115	0	0	0.139684219007602	0	1.11022302462516e-16
S15354	S15354	0.105983944707176	0	0	0	0.416531343618794	0.0521542680126278	0	0	0.425330443661402	0	0
S15366	S15366	0.116986000007608	0.00146414585365885	0	0	0.309835573326102	0.0481890415617723	0	0	0.523525239250859	0	0
S15368	S15368	0.102577279642136	0	0	0	0.398156192507731	0.0229763638769715	0	0	0.476290163973161	0	2.22044604925031e-16
S15372	S15372	0.0607849586162668	0	0.0173972871595245	0	0.564874799256222	0.0347096919098249	0	0	0.322233263058161	0	6.66133814775094e-16
S15374	S15374	0.164457460788432	0.00499655718358057	0	0	0.415299964313763	0.0540903976052858	0	0	0.361155620108938	0	3.33066907387547e-16
S15375	S15375	0.0920282257002483	0	0	0	0.534656618556525	0.0377130461331441	0	0	0.335602109610083	0	0
S15380	S15380	0.0998610709469049	0	0	0	0.318026129203022	0.0380661429177192	0	0	0.544046656932354	0	0
S15382	S15382	0.101873742384931	0	0	0	0.284826460258383	0.0297108316917157	0	0	0.58358896566497	0	0
S1539	S1539	0.0771734219927062	0	0	0	0.448872592546972	0.041128250228429	0	0	0.432825735231893	0	0
S15394	S15394	0.0893109617281845	0	0	0	0.184068371307797	0.0259472662446519	0	0	0.700673400719367	0	0
S15401	S15401	0.11932446648957	0.00534792355084315	0	0	0.475709704925117	0.0577281404219629	0	0	0.341889764612506	0	3.33066907387547e-16
S15413	S15413	0.132769549696203	0	0	0	0.304280955318108	0.0333489289623318	0	0	0.529600566023356	0	4.44089209850063e-16
S15417	S15417	0.0719430551827507	0	0	0	0.688475540015937	0.0274059362894189	0	0	0.212175468511893	0	5.55111512312578e-16
S1542	S1542	0.137476971188278	0	0	0	0.422838848951757	0.0403880126768007	0	0	0.399296167183165	0	0
S15420	S15420	0.135908321015576	0	0	0	0.213343687735358	0.0935725382223965	0	0	0.557175453026669	0	4.44089209850063e-16
S15427	S15427	0.148252797689337	0	0	0	0.37071967915714	0.0433702481268645	0	0	0.437657275026658	0	2.22044604925031e-16
S15428	S15428	0.186573181674696	0	0	0	0.28375315083495	0.0402811463741506	0	0	0.489392521116203	0	2.22044604925031e-16
S15429	S15429	0.0843275586650268	0.00254112085094896	0	0	0.63200419865124	0.032872585187844	0	0	0.248254536644939	0	4.44089209850063e-16
S15432	S15432	0.0897786346642088	0.00733409143503345	0	0	0.452595983616259	0.044866128473055	0	0	0.405425161811444	0	0
S15433	S15433	0.110364702062049	0	0	0	0.343002990584433	0.0453757264865602	0	0	0.501256580866958	0	3.33066907387547e-16
S1544	S1544	0.0965540028419147	0	0	0	0.440983349743839	0.0456100933773458	0	0	0.4168525540369	0	1.11022302462516e-16
S15446	S15446	0.0991887297019902	0.0050619816890933	0.000362586091671108	0	0.586725290415696	0.0432791985634092	0	0	0.26538221353814	0	3.33066907387547e-16
S15452	S15452	0.0773591894809264	0.00348357592213894	0.0373732138963635	0	0.526262542422436	0.0561140518416267	0	0	0.299407426436509	0	0
S15455	S15455	0.0542128620415728	0	0	0	0.538767434049401	0.0160219152778655	0	0	0.390997788631161	0	0
S15458	S15458	0.13973164927439	0	0	0	0.29635573182569	0.0424809849534702	0	0	0.521431633946449	0	0
S1546	S1546	0.056902629383042	0.00932159351542342	0.0625164114398092	0	0.695577860521103	0.0431590875884163	0	0	0.132522417552206	0	0
S15463	S15463	0.0868797909994676	0	0	0	0.484862112915763	0.0292742894441326	0	0	0.398983806640637	0	0
S15470	S15470	0.0715221923301209	0	0	0	0.514248289825262	0.0531745183213233	0	0	0.361054999523294	0	0
S15479	S15479	0.0533237428516253	0	0	0	0.501745588036782	0.0333249277017516	0	0	0.411605741409841	0	3.33066907387547e-16
S15487	S15487	0.101954813824302	0	0	0	0.472906698791299	0.052779767389021	0	0	0.372358719995378	0	3.33066907387547e-16
S15490	S15490	0.122088809182214	0	0	0	0.324908697590858	0.0551812971151167	0	0	0.497821196111811	0	4.44089209850063e-16
S15496	S15496	0.164995466801084	0.000682450955552739	0	0	0.177135360177022	0.100195615546024	0	0	0.556991106520317	0	2.22044604925031e-16
S1550	S1550	0.0965260488697907	0	0.0506335062390785	0	0.488074904380644	0.0450755385524454	0	0	0.319690001958041	0	2.22044604925031e-16
S15503	S15503	0.0701801731063819	0	0	0	0.571001901672957	0.0358507094026065	0	0	0.322967215818055	0	2.22044604925031e-16
S15513	S15513	0.0821886954492383	0	0	0	0.52122058636037	0.0209717885873314	0	0	0.37561892960306	0	0
S15515	S15515	0.0893133404657609	0	0.0327537149940695	0	0.489584175278009	0.0456582294905976	0	0	0.342690539771563	0	3.33066907387547e-16
S15525	S15525	0.114309487325846	0	0	0	0.430551766333485	0.0132291714835056	0	0	0.441909574857163	0	0
S15526	S15526	0.090176977274568	0	0.022619341773583	0	0.427989995647895	0.0610144839198392	0	0	0.398199201384115	0	4.44089209850063e-16
S15527	S15527	0.0831150893666993	0	0	0	0.581721352394857	0.0358890229340671	0	0	0.299274535304376	0	0
S15528	S15528	0.121827923051179	0	0.0429378693373462	0	0.492740414651715	0.0583801680493804	0	0	0.284113624910379	0	4.44089209850063e-16
S15543	S15543	0.0784682127175419	0	0	0	0.437726300106222	0.0598667755288009	0	0	0.423938711647435	0	0
S15545	S15545	0.0498537463779972	0	0	0	0.654710100258844	0.0134585823016949	0	0	0.281977571061464	0	0
S15556	S15556	0.10130303828726	0	0	0	0.598421219659071	0.0407283355826602	0	0	0.259547406471009	0	1.11022302462516e-16
S15558	S15558	0.0998739594430206	0	0	0	0.438082739507952	0.0441654233750138	0	0	0.417877877674014	0	3.33066907387547e-16
S15570	S15570	0.0336573349093779	0	0	0	0.260441749851468	0	0	0	0.705900915239154	0	0
S15571	S15571	0.145320886693265	0	0	0	0.393122472583245	0.0367070295549366	0	0	0.424849611168553	0	2.22044604925031e-16
S15574	S15574	0.116023583994317	0	0	0	0.21114196569476	0.042450616210524	0	0	0.6303838341004	0	0
S15580	S15580	0.0893679254841257	0	0	0	0.409210492794609	0.0449794796533182	0	0	0.456442102067947	0	0
S15585	S15585	0.105058898081426	0.000442516005538209	0.00122461256068957	0	0.504499040384803	0.0572657489831266	0	0	0.331509183984416	0	1.11022302462516e-16
S15587	S15587	0.0802797201354146	0	0	0	0.397721265495326	0.0283316977465948	0	0	0.493667316622665	0	0
S15589	S15589	0.0801019204856179	0	0.000992668221805459	0	0.398239685924615	0.0629379995698733	0	0	0.457727725798088	0	0
S15600	S15600	0.138881145496262	0	0	0	0.448604036990035	0.0383428182753283	0	0	0.374171999238375	0	0
S15605	S15605	0.0722579628983419	0	0	0	0.425829402405629	0.0252013334493606	0	0	0.476711301246669	0	2.22044604925031e-16
S1561	S1561	0.102699610232614	0	0	0	0.516644037225463	0.024369261725173	0	0	0.35628709081675	0	0
S15618	S15618	0.111601692096137	0	0.00185395186714818	0	0.315651387628313	0.0639502785237561	0	0	0.506942689884646	0	1.11022302462516e-16
S15621	S15621	0.0987048344638252	0	0.00777243362977439	0	0.479991431223081	0.0617468775874329	0	0	0.351784423095886	0	1.11022302462516e-16
S15628	S15628	0.0650817837823727	0	0	0	0.473630938803565	0.0511934429871642	0	0	0.410093834426898	0	3.33066907387547e-16
S15629	S15629	0.0811014025671991	0	0	0	0.372062186417501	0.0420530574304973	0	0	0.504783353584802	0	1.11022302462516e-16
S15631	S15631	0.113182804737477	0	0	0	0.323120819164588	0.0456100008225812	0	0	0.518086375275353	0	0
S15634	S15634	0.111820333653729	0	0	0	0.526055861580991	0.052171669381642	0	0	0.309952135383638	0	3.33066907387547e-16
S1564	S1564	0.0601341679293047	0.00143064450402407	0.0808246986535561	0	0.661794228824195	0.0430756494757673	0	0	0.152740610613152	0	1.11022302462516e-16
