Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
S1742	0.0633	0.2131	0.0512	0.2275	0.2537	0.1912
S17421	0.0781	0.2319	0.0878	0.2588	0.2942	0.0492
S17422	0.0677	0.2746	0.0892	0.3596	0.132	0.077
S17427	0.0508	0.1874	0.0754	0.4217	0.1885	0.0763
S17428	0.076	0.2553	0.0913	0.2425	0.1844	0.1505
S17430	0.0764	0.2404	0.0671	0.3549	0.1888	0.0725
S17431	0.0617	0.2449	0.0876	0.3171	0.2235	0.0652
S17435	0.0725	0.1635	0.0873	0.3627	0.1935	0.1204
S17437	0.0796	0.1939	0.09	0.3732	0.1809	0.0824
S17446	0.0744	0.2105	0.0605	0.3389	0.2497	0.066
S17448	0.0433	0.2879	0.0636	0.375	0.1708	0.0594
S17456	0.0613	0.3276	0.0608	0.3226	0.1533	0.0743
S17458	0.0747	0.2142	0.1092	0.3076	0.1738	0.1205
S17460	0.0793	0.2104	0.0967	0.2579	0.2736	0.0822
S17464	0.0654	0.2097	0.1276	0.1965	0.2316	0.1692
S17467	0.1014	0.2282	0.0975	0.3249	0.1558	0.0922
S17468	0.0748	0.2977	0.0742	0.2768	0.1802	0.0963
S17472	0.0803	0.1428	0.0602	0.5099	0.138	0.0689
S17478	0.0694	0.3096	0.0813	0.2751	0.1855	0.0791
S17479	0.0551	0.1844	0.1086	0.3352	0.2528	0.064
S17481	0.1182	0.229	0.1218	0.2096	0.2029	0.1185
S17485	0.0529	0.2225	0.049	0.411	0.1894	0.0752
S17493	0.0638	0.234	0.1246	0.3031	0.2056	0.0689
S17498	0.0557	0.2389	0.0715	0.3948	0.1472	0.0919
S17510	0.0569	0.2224	0.0893	0.4006	0.1595	0.0714
S17516	0.0808	0.2159	0.0965	0.34	0.1973	0.0695
S1752	0.0709	0.1942	0.083	0.3496	0.2096	0.0928
S17520	0.0677	0.1845	0.0637	0.3811	0.221	0.082
S17521	0.0702	0.3161	0.1093	0.2781	0.1646	0.0618
S17523	0.0806	0.2398	0.0822	0.181	0.3209	0.0956
S17529	0.0582	0.212	0.1075	0.2971	0.1899	0.1354
S17530	0.0832	0.3027	0.0903	0.1919	0.2591	0.0728
S17539	0.0862	0.1854	0.075	0.3073	0.2332	0.1129
S1754	0.0876	0.2368	0.1072	0.2887	0.2208	0.059
S17542	0.0596	0.1818	0.1049	0.2985	0.2939	0.0613
S17549	0.0806	0.26	0.0607	0.2336	0.2759	0.0891
S17558	0.0656	0.2217	0.077	0.3621	0.1631	0.1106
S1756	0.0518	0.1493	0.0829	0.4006	0.212	0.1034
S17563	0.1108	0.1793	0.1142	0.2866	0.1903	0.1188
S17567	0.0874	0.236	0.0847	0.2294	0.2518	0.1106
S17576	0.0989	0.1995	0.0602	0.2499	0.2248	0.1667
S17577	0.0734	0.2325	0.0876	0.2901	0.1977	0.1186
S17582	0.0951	0.185	0.0921	0.3158	0.2116	0.1004
S17583	0.0789	0.2485	0.0926	0.2555	0.209	0.1155
S17587	0.0713	0.1666	0.0502	0.3025	0.2683	0.1411
S17590	0.0615	0.21	0.0747	0.3817	0.1999	0.0722
S176	0.0882	0.1901	0.1128	0.3414	0.1716	0.0958
S17600	0.0629	0.2213	0.1195	0.3094	0.1894	0.0975
S17603	0.0646	0.1882	0.1008	0.2912	0.3	0.0553
S17609	0.0716	0.1848	0.0703	0.2821	0.2989	0.0923
S17621	0.0397	0.3059	0.0915	0.3746	0.1521	0.0363
S17641	0.0994	0.173	0.0946	0.2958	0.2404	0.0967
S17645	0.0584	0.1526	0.0606	0.5287	0.1313	0.0684
S17649	0.0383	0.2528	0.0683	0.3235	0.2394	0.0778
S17650	0.0713	0.2201	0.0833	0.2279	0.2867	0.1107
S17652	0.0529	0.2073	0.0549	0.3322	0.2043	0.1484
S17654	0.0565	0.2488	0.0785	0.3306	0.2046	0.081
S17658	0.0595	0.248	0.094	0.2091	0.2709	0.1184
S17660	0.0701	0.2256	0.0893	0.2319	0.1815	0.2015
S17663	0.0382	0.2219	0.078	0.3897	0.1582	0.114
S17664	0.0896	0.1335	0.0761	0.3773	0.2377	0.0859
S17670	0.0987	0.1984	0.0797	0.3087	0.2493	0.0652
S1770	0.0858	0.1924	0.0988	0.3052	0.1747	0.1431
S17704	0.0504	0.1856	0.0522	0.5189	0.1248	0.0682
S17712	0.0855	0.1866	0.0748	0.3183	0.2865	0.0483
S17720	0.0518	0.2885	0.131	0.1996	0.2525	0.0766
S17726	0.0652	0.1732	0.0887	0.3603	0.1903	0.1224
S1773	0.0702	0.2044	0.0678	0.4227	0.1674	0.0675
S17734	0.0354	0.1932	0.0541	0.5018	0.1528	0.0627
S17735	0.0891	0.2165	0.085	0.2951	0.2079	0.1064
S17753	0.0462	0.2537	0.0784	0.369	0.2187	0.0339
S17755	0.0749	0.2038	0.0786	0.3038	0.254	0.085
S17759	0.0693	0.1926	0.0635	0.3121	0.2594	0.103
S17767	0.0645	0.2489	0.1019	0.3651	0.1662	0.0534
S17774	0.0923	0.2056	0.1057	0.3583	0.1464	0.0916
S17783	0.0763	0.2363	0.071	0.305	0.225	0.0863
S17784	0.0583	0.2411	0.1137	0.3904	0.1314	0.0651
S17790	0.0546	0.2012	0.094	0.3591	0.1804	0.1107
S17791	0.0408	0.1922	0.0775	0.3771	0.2716	0.0408
S17792	0.0648	0.1943	0.0556	0.432	0.1618	0.0914
S17793	0.038	0.2482	0.1018	0.2755	0.209	0.1274
S17799	0.0693	0.1436	0.0561	0.3989	0.2595	0.0726
S1780	0.0712	0.2376	0.0825	0.2537	0.289	0.0661
S17801	0.0546	0.1833	0.0623	0.4068	0.1672	0.1257
S17806	0.0563	0.3099	0.0662	0.2715	0.2054	0.0907
S17808	0.0742	0.2488	0.0624	0.3145	0.2186	0.0815
S17810	0.0866	0.1745	0.0898	0.3097	0.242	0.0974
S1782	0.0779	0.2603	0.072	0.3398	0.1855	0.0645
S17823	0.0597	0.2304	0.0686	0.357	0.1805	0.1038
S17828	0.0535	0.2283	0.0628	0.2935	0.2916	0.0704
S17839	0.0911	0.208	0.1263	0.2306	0.2846	0.0595
S17843	0.0621	0.221	0.0565	0.4432	0.1549	0.0623
S17845	0.0914	0.1666	0.0978	0.3806	0.1863	0.0773
S1785	0.0471	0.2163	0.0788	0.4241	0.1742	0.0595
S17850	0.086	0.1978	0.0965	0.363	0.1664	0.0903
S17857	0.1104	0.2174	0.0775	0.281	0.2	0.1137
S17859	0.0883	0.1971	0.0823	0.3231	0.2392	0.0699
S17865	0.0806	0.1484	0.091	0.3532	0.2163	0.1105
S17868	0.1054	0.2445	0.0582	0.2654	0.2212	0.1053
S1787	0.0705	0.217	0.0618	0.1987	0.3682	0.0838
S17879	0.0673	0.2002	0.0971	0.3722	0.1665	0.0967
S17881	0.0796	0.1892	0.0995	0.277	0.229	0.1256
S17884	0.0773	0.2414	0.1222	0.2423	0.2131	0.1037
S17893	0.0654	0.2088	0.0795	0.3504	0.2169	0.079
S17897	0.1115	0.2232	0.0628	0.1542	0.357	0.0912
S17899	0.0669	0.1854	0.089	0.378	0.2079	0.0729
S17913	0.048	0.2251	0.1019	0.391	0.1613	0.0727
S17917	0.0807	0.1489	0.0732	0.1869	0.3276	0.1826
S17928	0.0255	0.1627	0.0833	0.409	0.1901	0.1294
S17936	0.082	0.1923	0.0774	0.3032	0.1882	0.157
S17938	0.0868	0.2124	0.0645	0.2874	0.2794	0.0696
S17940	0.0996	0.2344	0.0913	0.2384	0.2675	0.0688
S17946	0.0793	0.2074	0.0812	0.2788	0.2627	0.0906
S17948	0.086	0.3039	0.0617	0.2417	0.2133	0.0933
S17949	0.0448	0.1603	0.0691	0.4555	0.2048	0.0654
S17959	0.083	0.1846	0.07	0.329	0.2251	0.1083
S17960	0.1246	0.1955	0.0884	0.3062	0.1705	0.1149
S17973	0.057	0.2446	0.0809	0.3296	0.2245	0.0635
S17985	0.0915	0.2479	0.0899	0.2499	0.186	0.1349
S17988	0.0802	0.2297	0.0779	0.3274	0.1826	0.1022
S17993	0.0738	0.2392	0.0869	0.341	0.1632	0.0959
S18000	0.0563	0.1935	0.0837	0.4708	0.1244	0.0714
S18003	0.0842	0.1753	0.0693	0.3296	0.2276	0.114
S18005	0.0749	0.2126	0.0588	0.3856	0.1809	0.0873
S18007	0.0662	0.2236	0.1445	0.233	0.1803	0.1524
S18013	0.069	0.1815	0.0705	0.2943	0.2628	0.1219
S18015	0.0623	0.2416	0.0944	0.3492	0.1786	0.0739
S18016	0.0508	0.1838	0.0824	0.3788	0.1779	0.1263
S18028	0.0428	0.3297	0.065	0.315	0.1815	0.066
S1803	0.0646	0.2831	0.076	0.35	0.1542	0.0721
S18037	0.1016	0.1821	0.0916	0.2767	0.2287	0.1193
S18038	0.0544	0.184	0.0472	0.4038	0.2075	0.1032
S18040	0.0757	0.2093	0.0604	0.332	0.2411	0.0816
S18046	0.0804	0.2138	0.0959	0.2416	0.3156	0.0526
S18055	0.0848	0.3198	0.0585	0.2858	0.176	0.075
S18060	0.0785	0.1503	0.0612	0.2697	0.3652	0.0751
S18063	0.107	0.2	0.1327	0.1807	0.2131	0.1665
S18064	0.0584	0.2194	0.0738	0.3699	0.1958	0.0828
S18067	0.0339	0.2455	0.0589	0.4674	0.1324	0.0618
S18071	0.0752	0.169	0.1162	0.3103	0.1964	0.1329
S18079	0.0902	0.1625	0.0711	0.2334	0.39	0.0529
S1808	0.0555	0.1693	0.0708	0.4429	0.1747	0.0868
S18080	0.0561	0.1916	0.0552	0.4221	0.2379	0.037
S18085	0.0675	0.1577	0.0716	0.491	0.1272	0.085
S18089	0.0761	0.169	0.0535	0.4178	0.222	0.0616
S18103	0.0527	0.2485	0.1142	0.2893	0.2141	0.0814
S18107	0.0536	0.226	0.0773	0.3641	0.2161	0.0629
S18117	0.0502	0.2218	0.079	0.2444	0.3375	0.0672
S18127	0.0451	0.2858	0.0722	0.4022	0.1591	0.0355
S18135	0.0357	0.2949	0.0968	0.3839	0.146	0.0427
S18139	0.0542	0.2234	0.1131	0.2648	0.2506	0.0938
S18142	0.0671	0.2111	0.0742	0.2947	0.2469	0.106
S1815	0.0482	0.205	0.0406	0.2033	0.3587	0.1442
S18152	0.0719	0.1913	0.0812	0.365	0.2079	0.0828
S18155	0.1039	0.172	0.0827	0.232	0.3044	0.105
S1816	0.0738	0.241	0.1184	0.2517	0.2105	0.1045
S18161	0.0721	0.2454	0.0918	0.2931	0.2065	0.091
S18173	0.0489	0.2	0.063	0.528	0.1061	0.054
S18180	0.0722	0.1908	0.0758	0.3546	0.1972	0.1094
S18182	0.0387	0.3125	0.0898	0.3076	0.2158	0.0357
S18189	0.0454	0.1605	0.1119	0.3862	0.196	0.1001
S18199	0.0557	0.24	0.126	0.2698	0.2292	0.0792
S18212	0.0568	0.1959	0.1111	0.3111	0.2703	0.0548
S18222	0.094	0.1548	0.0509	0.3226	0.3071	0.0706
S18228	0.1115	0.1491	0.0695	0.2898	0.2088	0.1713
S18234	0.0911	0.1953	0.084	0.3102	0.1936	0.1259
S18244	0.0624	0.2435	0.1221	0.2916	0.1511	0.1293
S18263	0.0588	0.2267	0.0738	0.323	0.2302	0.0876
S18265	0.0627	0.1986	0.0911	0.3552	0.162	0.1304
S18270	0.0486	0.3388	0.0738	0.3206	0.1831	0.035
S18272	0.0792	0.2228	0.0623	0.3404	0.2083	0.087
S18277	0.0659	0.2743	0.0863	0.3215	0.1789	0.0732
S18278	0.0898	0.2365	0.1115	0.253	0.2035	0.1058
S18279	0.0543	0.2646	0.08	0.2582	0.2558	0.0871
S18282	0.0442	0.1648	0.0757	0.3495	0.2571	0.1087
S183	0.0796	0.2053	0.0914	0.2542	0.2599	0.1095
S18308	0.069	0.3399	0.0557	0.2333	0.2009	0.1012
S18320	0.0548	0.1736	0.0926	0.3462	0.2068	0.126
S18321	0.0534	0.1869	0.0747	0.4076	0.1894	0.0881
S18324	0.0797	0.2397	0.1004	0.2631	0.2279	0.0892
S18330	0.0597	0.1739	0.1108	0.3647	0.171	0.1199
S18334	0.0676	0.2686	0.0627	0.327	0.1842	0.0898
S18337	0.059	0.2452	0.1124	0.2946	0.2183	0.0705
S18339	0.0498	0.1633	0.063	0.4145	0.2225	0.0869
S18346	0.0863	0.1802	0.0798	0.3407	0.2083	0.1047
S1835	0.0373	0.2621	0.0448	0.3321	0.2388	0.085
S18352	0.0823	0.2332	0.07	0.3653	0.1783	0.0708
S18358	0.0638	0.1585	0.0321	0.5533	0.1342	0.058
S18365	0.0523	0.176	0.0687	0.4181	0.1988	0.0862
S18368	0.0286	0.2422	0.0632	0.4042	0.2051	0.0566
S18371	0.082	0.228	0.0993	0.3083	0.1896	0.0928
S18378	0.0588	0.2434	0.0499	0.3176	0.241	0.0893
S18385	0.0683	0.1912	0.0467	0.3414	0.2299	0.1226
S18388	0.0776	0.1655	0.0786	0.388	0.2002	0.0901
S18393	0.043	0.214	0.0649	0.3127	0.2595	0.1057
S18403	0.0798	0.1837	0.0893	0.3471	0.2038	0.0963
S18408	0.0976	0.2079	0.1055	0.2789	0.2302	0.0799
S18412	0.407	0.1193	0.0593	0.1661	0.1432	0.1051
S18415	0.0904	0.156	0.0882	0.2494	0.2559	0.16
S18418	0.0524	0.1634	0.0831	0.4144	0.1178	0.1688
S18422	0.0909	0.1572	0.0777	0.4424	0.1492	0.0826
S18436	0.0585	0.1468	0.0784	0.3651	0.2393	0.1118
S18441	0.0892	0.1955	0.0826	0.3437	0.1929	0.0961
S18446	0.0691	0.1704	0.091	0.3141	0.2261	0.1293
S18450	0.0599	0.2082	0.0895	0.3293	0.2246	0.0884
S18451	0.0886	0.2675	0.0898	0.3662	0.1358	0.052
S18452	0.0905	0.24	0.0576	0.348	0.1849	0.0791
S18458	0.0748	0.2476	0.0994	0.3332	0.1776	0.0674
S18466	0.0711	0.173	0.0596	0.4597	0.1597	0.0768
S18473	0.0719	0.1577	0.0525	0.3532	0.289	0.0757
S18474	0.0485	0.2216	0.0531	0.3293	0.2545	0.0931
S18479	0.1061	0.1439	0.0938	0.3519	0.1961	0.1082
S1848	0.0681	0.2805	0.0729	0.2881	0.2364	0.0541
S1849	0.0474	0.2682	0.0798	0.4112	0.1458	0.0476
S18496	0.0732	0.1454	0.069	0.3033	0.2676	0.1415
S185	0.0682	0.1977	0.0768	0.386	0.1739	0.0973
S18500	0.0728	0.1967	0.1036	0.3036	0.2075	0.1157
S18504	0.0695	0.2044	0.091	0.3726	0.1978	0.0646
S18511	0.0638	0.3054	0.0753	0.2708	0.2063	0.0784
S18514	0.0722	0.1764	0.0825	0.3739	0.2252	0.0698
S18518	0.0371	0.2646	0.0961	0.3151	0.2414	0.0458
S18528	0.0514	0.2103	0.0528	0.4837	0.1317	0.0702
S18529	0.0742	0.2226	0.064	0.2649	0.2315	0.1428
S18534	0.0682	0.1738	0.0743	0.336	0.2308	0.1169
S1854	0.0895	0.2496	0.1059	0.266	0.195	0.0942
S18543	0.0891	0.2084	0.0863	0.3769	0.1883	0.0509
S18563	0.0557	0.1631	0.0718	0.2309	0.3603	0.1181
S18564	0.0526	0.2471	0.0871	0.3324	0.1834	0.0975
S1857	0.0578	0.2557	0.0954	0.3665	0.1683	0.0563
S18570	0.0593	0.1559	0.072	0.3283	0.3349	0.0496
S18578	0.0476	0.206	0.059	0.292	0.2741	0.1214
S18579	0.0908	0.2036	0.0677	0.3222	0.1939	0.1217
S1858	0.0527	0.2014	0.07	0.3508	0.2171	0.108
S18580	0.0721	0.1931	0.1055	0.3503	0.1616	0.1174
S18583	0.0593	0.266	0.0967	0.2349	0.2796	0.0635
S1859	0.0666	0.2101	0.1622	0.2972	0.1536	0.1102
S18591	0.0855	0.2252	0.1041	0.2806	0.1944	0.1101
S18594	0.0785	0.2495	0.0915	0.3388	0.1844	0.0574
S18595	0.0989	0.156	0.0849	0.2187	0.3126	0.1289
S18606	0.0664	0.1904	0.1027	0.3156	0.2466	0.0783
S18619	0.0464	0.2153	0.0947	0.3549	0.1897	0.0989
S18620	0.0593	0.1523	0.0717	0.3446	0.2696	0.1025
S18621	0.0926	0.2158	0.0832	0.3056	0.2023	0.1005
S18626	0.0927	0.2573	0.14	0.2462	0.1919	0.0718
S18628	0.0918	0.1757	0.0428	0.2626	0.2981	0.1289
S18629	0.0824	0.2378	0.0622	0.284	0.2211	0.1124
S1863	0.0518	0.1897	0.0715	0.5032	0.0913	0.0925
S18630	0.0603	0.2305	0.102	0.3311	0.2143	0.0618
S18637	0.073	0.1657	0.0841	0.3514	0.21	0.1157
S18640	0.0686	0.2373	0.0702	0.369	0.1827	0.0722
S18645	0.031	0.3015	0.0955	0.2775	0.2289	0.0656
S18647	0.0635	0.2641	0.1034	0.2603	0.2198	0.0889
S18652	0.0657	0.1648	0.0505	0.3234	0.2769	0.1186
S18658	0.0422	0.1677	0.0775	0.3122	0.2836	0.1168
S18663	0.0481	0.1961	0.0842	0.3331	0.2768	0.0617
S18669	0.0709	0.1897	0.071	0.3963	0.1922	0.0799
S18672	0.0458	0.2755	0.0639	0.3493	0.2113	0.0543
S18677	0.0597	0.2429	0.1175	0.3516	0.1748	0.0535
S18679	0.0627	0.1836	0.0591	0.396	0.2402	0.0584
S1868	0.0831	0.2637	0.0809	0.3266	0.1592	0.0864
S18680	0.0953	0.1661	0.0572	0.3676	0.2347	0.0792
S18685	0.0398	0.1978	0.0515	0.3728	0.2807	0.0574
S18687	0.0724	0.2488	0.0659	0.2899	0.2683	0.0546
S18693	0.0751	0.2174	0.0933	0.275	0.2384	0.1008
S18694	0.077	0.2307	0.0739	0.3155	0.2104	0.0926
S18699	0.079	0.1714	0.0819	0.3816	0.191	0.0951
S187	0.0588	0.2055	0.0873	0.3514	0.2321	0.0649
S18701	0.0615	0.1919	0.0501	0.4801	0.1674	0.049
S18702	0.0768	0.2245	0.0872	0.3112	0.214	0.0862
S18703	0.0721	0.2813	0.0992	0.288	0.1728	0.0865
S18717	0.061	0.2398	0.0649	0.3104	0.2411	0.0828
S18718	0.0631	0.2012	0.0613	0.3908	0.1932	0.0904
S18719	0.0513	0.2734	0.1014	0.3145	0.219	0.0403
S18725	0.0763	0.1683	0.0545	0.468	0.1496	0.0833
S18730	0.064	0.1485	0.0653	0.4551	0.1592	0.1079
S18732	0.0536	0.284	0.0532	0.3502	0.1889	0.0702
S18740	0.0507	0.2654	0.103	0.2665	0.2356	0.0788
S18741	0.0446	0.2443	0.089	0.3171	0.2348	0.0702
S18746	0.0686	0.1993	0.0968	0.3429	0.1769	0.1156
S18749	0.0542	0.2391	0.0976	0.3074	0.2022	0.0996
S18751	0.0772	0.2616	0.0831	0.3168	0.1771	0.0842
S18757	0.0606	0.2232	0.0528	0.3136	0.2528	0.097
S18758	0.0818	0.2324	0.0876	0.3696	0.1599	0.0687
S1876	0.0525	0.1753	0.1193	0.28	0.2746	0.0983
S18761	0.0624	0.2562	0.0856	0.3383	0.1958	0.0616
S18763	0.0542	0.2268	0.0525	0.223	0.2995	0.144
S18767	0.053	0.1931	0.0561	0.4225	0.226	0.0492
S18771	0.0975	0.1852	0.0933	0.2774	0.2292	0.1174
S18786	0.0456	0.2158	0.0782	0.3846	0.2175	0.0583
S18792	0.0848	0.2286	0.1201	0.2926	0.184	0.0899
S18801	0.0599	0.3516	0.0819	0.3039	0.1298	0.0729
S18806	0.0728	0.2286	0.1242	0.3146	0.1665	0.0933
S18815	0.0528	0.1383	0.0722	0.3513	0.2474	0.1381
S18825	0.0662	0.2149	0.0745	0.3848	0.1489	0.1106
S18826	0.0771	0.1604	0.1138	0.3378	0.1863	0.1246
S18827	0.0793	0.2285	0.1001	0.3111	0.196	0.085
S18832	0.0739	0.191	0.0881	0.3497	0.1894	0.1078
S18842	0.0857	0.2336	0.1165	0.2295	0.2592	0.0754
S18851	0.061	0.3044	0.0876	0.3193	0.1508	0.0769
S18856	0.0515	0.2019	0.0605	0.2537	0.3255	0.1069
S1887	0.0486	0.1491	0.0731	0.4001	0.2708	0.0582
S18879	0.0591	0.2086	0.0593	0.4101	0.1816	0.0814
S18881	0.0572	0.181	0.0977	0.394	0.1559	0.1141
S18882	0.0703	0.1948	0.0758	0.4764	0.1103	0.0725
S18888	0.0817	0.2672	0.0519	0.3124	0.2188	0.068
S18889	0.0603	0.2812	0.0545	0.3215	0.2096	0.0728
S18895	0.0999	0.1902	0.0635	0.2398	0.3053	0.1013
S18896	0.0857	0.2239	0.0896	0.2864	0.2323	0.0821
S18897	0.0745	0.173	0.1146	0.3454	0.1573	0.1352
S18905	0.0645	0.2308	0.0656	0.3953	0.1506	0.0932
S18906	0.0598	0.1937	0.0762	0.3964	0.1834	0.0904
S18907	0.0568	0.2392	0.1171	0.3166	0.2044	0.0659
S1891	0.0555	0.2503	0.0797	0.291	0.2627	0.0607
S18911	0.046	0.2919	0.0555	0.3027	0.2286	0.0753
S18914	0.0932	0.2989	0.0643	0.2494	0.2116	0.0825
S18920	0.0838	0.2223	0.0445	0.3828	0.221	0.0456
S18921	0.0906	0.2059	0.0766	0.3687	0.1839	0.0742
S18934	0.0797	0.2404	0.0749	0.2851	0.2423	0.0776
S18936	0.0728	0.24	0.084	0.3577	0.1786	0.067
S18939	0.0494	0.2441	0.0922	0.2708	0.2936	0.0499
S18941	0.1095	0.2018	0.1106	0.2212	0.2256	0.1314
S18943	0.0697	0.1604	0.0586	0.4372	0.2049	0.0692
S18954	0.0688	0.1612	0.077	0.3656	0.2727	0.0548
S18957	0.0808	0.2468	0.1451	0.2211	0.1588	0.1474
S18960	0.0729	0.2078	0.0635	0.3331	0.232	0.0907
S18967	0.062	0.2149	0.0828	0.3982	0.1396	0.1024
S18969	0.0863	0.204	0.0969	0.2731	0.2248	0.115
S18972	0.081	0.2334	0.0766	0.3629	0.1694	0.0767
S18979	0.0666	0.1667	0.0575	0.4444	0.1936	0.0712
S18980	0.0332	0.2609	0.0588	0.3826	0.2196	0.0449
S18985	0.0602	0.2163	0.0761	0.321	0.2203	0.1061
S18986	0.0439	0.243	0.1584	0.3909	0.1052	0.0587
S18987	0.0498	0.2574	0.1171	0.325	0.2125	0.0383
S1899	0.0592	0.1905	0.0886	0.38	0.2254	0.0563
S18990	0.072	0.2728	0.0946	0.2587	0.196	0.1059
S190	0.0867	0.2973	0.0737	0.3147	0.1738	0.0539
S1900	0.0688	0.2377	0.0703	0.396	0.1344	0.0928
S19002	0.0618	0.2597	0.0892	0.3176	0.2167	0.055
S19020	0.0835	0.1587	0.0828	0.3873	0.1832	0.1045
S19021	0.0589	0.1848	0.0873	0.3786	0.2234	0.067
S19037	0.0344	0.261	0.0688	0.357	0.2304	0.0483
S19042	0.0858	0.1818	0.0699	0.3245	0.231	0.107
S19044	0.0744	0.1937	0.1489	0.3016	0.192	0.0893
S19060	0.0513	0.202	0.0661	0.3369	0.2205	0.1233
S19061	0.072	0.2196	0.1242	0.3328	0.167	0.0842
S19063	0.0636	0.21	0.0711	0.4076	0.1555	0.0923
S1907	0.0534	0.1776	0.0973	0.3581	0.1882	0.1254
S19076	0.0419	0.226	0.0968	0.3144	0.1969	0.1241
S19078	0.0478	0.2962	0.1087	0.2827	0.1839	0.0807
S19084	0.0463	0.2824	0.0785	0.3118	0.1822	0.0987
S19086	0.0848	0.2659	0.084	0.2528	0.2798	0.0326
S19091	0.1094	0.1734	0.0678	0.2907	0.2283	0.1305
S19098	0.0611	0.196	0.0587	0.3785	0.1819	0.1237
S19099	0.0678	0.2702	0.0662	0.3034	0.2462	0.0463
S19104	0.0697	0.2398	0.0741	0.3397	0.1641	0.1126
S19107	0.0867	0.2199	0.0892	0.2762	0.2144	0.1135
S19113	0.0536	0.2431	0.0589	0.468	0.1226	0.0538
S19122	0.0777	0.2459	0.0809	0.3445	0.1735	0.0775
S19126	0.064	0.2522	0.0939	0.2207	0.191	0.1782
S19135	0.0737	0.1728	0.0605	0.2773	0.3017	0.114
S19136	0.0772	0.2271	0.1157	0.2256	0.221	0.1333
S19138	0.0799	0.3169	0.0484	0.2113	0.2338	0.1096
S19141	0.0912	0.1504	0.0644	0.4075	0.1977	0.0887
S19142	0.0499	0.375	0.1039	0.2687	0.1292	0.0733
S19145	0.079	0.2908	0.0617	0.2742	0.2009	0.0935
S1915	0.0793	0.1657	0.1812	0.278	0.1732	0.1225
S19166	0.08	0.216	0.0792	0.3278	0.2074	0.0896
S19169	0.0767	0.1933	0.0879	0.214	0.2664	0.1617
S19183	0.0754	0.1722	0.0701	0.3381	0.2457	0.0985
S19184	0.0512	0.3031	0.0778	0.3575	0.1509	0.0596
S19188	0.0771	0.2089	0.0553	0.3474	0.2174	0.0939
S1919	0.0744	0.2297	0.103	0.3196	0.1768	0.0965
S19195	0.0602	0.2003	0.1035	0.338	0.2083	0.0897
S19211	0.0842	0.2046	0.0944	0.3618	0.1584	0.0966
S19220	0.0627	0.2575	0.0876	0.4036	0.1369	0.0517
S19221	0.0686	0.1753	0.0594	0.4367	0.1701	0.09
S19226	0.0776	0.2009	0.0916	0.3297	0.2381	0.062
S1923	0.0493	0.1887	0.1125	0.3284	0.1721	0.1491
S19234	0.0783	0.184	0.0763	0.3677	0.1874	0.1064
S19235	0.0862	0.219	0.1241	0.3072	0.1726	0.0909
S19244	0.0738	0.1444	0.09	0.3985	0.1772	0.1162
S19247	0.0552	0.1924	0.0708	0.3064	0.2892	0.086
S19249	0.0531	0.2005	0.0842	0.3639	0.2038	0.0945
S1925	0.0368	0.2589	0.0623	0.4442	0.1238	0.0739
S19250	0.0509	0.1213	0.0372	0.3657	0.3409	0.084
S19268	0.0617	0.1495	0.1148	0.3575	0.2265	0.0899
S19272	0.0548	0.2536	0.1311	0.3085	0.1655	0.0866
S19278	0.0767	0.2212	0.0807	0.3501	0.1916	0.0798
S19279	0.0787	0.1773	0.1037	0.3152	0.1724	0.1526
S1928	0.0584	0.1931	0.0804	0.2928	0.2971	0.0783
S19280	0.0634	0.2073	0.0904	0.3787	0.1682	0.092
S19283	0.0833	0.2594	0.0744	0.2743	0.2142	0.0944
S19285	0.1031	0.1628	0.0887	0.3076	0.2554	0.0824
S19295	0.0988	0.3071	0.0474	0.3618	0.1046	0.0804
S19302	0.0724	0.2154	0.0686	0.4207	0.1231	0.0998
S19305	0.097	0.2239	0.1064	0.3177	0.1526	0.1024
S19308	0.1085	0.2152	0.0765	0.3666	0.1787	0.0545
S19315	0.0747	0.2093	0.0946	0.351	0.1748	0.0957
S19318	0.0619	0.2108	0.1086	0.3533	0.2052	0.0602
S19321	0.0565	0.2925	0.0677	0.2222	0.2369	0.1242
S19325	0.0588	0.2804	0.0763	0.3237	0.164	0.0968
S19329	0.0736	0.2112	0.1047	0.1909	0.3265	0.0931
S19339	0.0639	0.2309	0.0922	0.3299	0.1757	0.1074
S1935	0.0684	0.2238	0.0568	0.2836	0.2111	0.1563
S19351	0.0711	0.2397	0.083	0.4104	0.1078	0.088
S19358	0.0707	0.1922	0.0789	0.4382	0.1437	0.0763
S19359	0.1236	0.2083	0.0607	0.3023	0.2018	0.1033
S19360	0.1053	0.2124	0.1238	0.2497	0.1997	0.1091
S1937	0.0551	0.2967	0.0825	0.3506	0.1456	0.0696
S19370	0.0821	0.1891	0.0953	0.2752	0.248	0.1103
S19372	0.065	0.2013	0.0584	0.3809	0.1767	0.1178
S19374	0.0474	0.2037	0.091	0.2971	0.302	0.0588
S19376	0.0772	0.1975	0.087	0.413	0.1424	0.0828
S19378	0.073	0.2678	0.1073	0.2971	0.1696	0.0851
S1938	0.0735	0.2143	0.0786	0.3902	0.1621	0.0812
S19385	0.0341	0.2378	0.0938	0.3101	0.2468	0.0774
S19387	0.0716	0.1811	0.0863	0.3784	0.1653	0.1172
S19391	0.0734	0.1542	0.0613	0.4306	0.2043	0.0762
