ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
S10195,6.74794666667,5.9962,7.03052,7.02231764706,6.89703076923,5.766625,7.41632758621,6.99603333333,7.529925,5.40379166667,5.84319375,6.50575454545,5.25519230769,6.90400526316,6.33620833333,6.53369090909,5.9244,5.94274444444,6.51295789474,5.51565142857
S10196,6.70246666667,6.0595,7.13326,7.05943235294,7.18421538462,5.939475,7.31511034483,7.17246666667,8.11355,5.59849166667,5.8487125,6.52459090909,5.31431538462,7.20034736842,6.91369166667,6.7787,6.05778666667,6.11122222222,6.63821578947,5.45960857143
S10200,6.64002666667,6.06076,7.04783333333,6.98561176471,7.16291538462,5.589125,7.33093793103,6.72085,7.665725,5.41555,5.91479375,6.5664,5.28212307692,6.86917894737,6.60806666667,6.60257272727,5.82421333333,5.95636666667,6.46112105263,5.38173428571
S10201,6.69032,6.00296,6.72502666667,6.97870294118,6.79643076923,5.1529,7.63055172414,6.00141666667,6.87935,5.386725,5.9543875,6.48399090909,5.25150769231,7.05463157895,6.42145,6.257,5.45358666667,5.78823333333,6.38228947368,5.43556285714
S10202,6.91464666667,6.16516,6.91782,7.09076470588,6.86421538462,5.893975,7.1288137931,6.58515,8.324125,5.4533,5.90028125,6.61673636364,5.24746153846,6.89231578947,6.506875,6.76617272727,5.52014,5.86606666667,6.47393684211,5.46632571429
S10205,7.19258,6.0149,6.90842,6.97287647059,7.17017692308,5.593025,7.39694827586,7.3552,8.159125,5.37879166667,5.790375,6.56414545455,5.23513846154,7.04328947368,6.78673333333,6.92054545455,6.08338,6.1715,6.6948,5.35205142857
S10211,6.43458,6.1213,6.71602,6.83695,6.82945384615,6.08865,6.91935172414,7.12275,7.775875,5.28039166667,5.77999375,6.22523636364,5.28298461538,6.64935263158,6.336775,6.67591818182,6.00890666667,5.74533333333,6.34934736842,5.55378571429
S10221,6.82544666667,6.1914,7.15208,7.04653529412,7.05125384615,5.981625,7.40461724138,7.2118,8.43075,5.663975,5.845425,6.64930909091,5.40498461538,6.92058947368,6.790075,6.97413636364,6.41216,6.03272222222,6.58756842105,5.42074285714
S10222,6.73806666667,6.16112,6.6399,6.91137647059,6.68775384615,4.68805,7.10368965517,6.61756666667,7.319425,5.24043333333,5.851375,6.46190909091,5.29116923077,6.90176315789,6.24328333333,6.49958181818,5.67921333333,5.69833333333,6.35808421053,5.48347714286
S10226,7.03129333333,6.04612,6.88743333333,6.93708529412,7.08131538462,5.7303,7.33267241379,6.76123333333,8.167525,5.328725,5.7775,6.38669090909,5.22346153846,6.98765789474,6.48290833333,6.60083636364,5.802,6.02144444444,6.46047894737,5.33134
S10227,6.72104,6.13814,7.0212,7.05582647059,6.81331538462,5.175675,7.22554482759,6.82126666667,7.7676,5.32131666667,5.9905375,6.52661818182,5.341,7.083,6.86090833333,6.68545454545,5.82012666667,6.00024444444,6.54241052632,5.45249714286
S10228,6.70990666667,6.04148,6.8853,7.00543235294,7.00449230769,5.66235,7.21035172414,7.01983333333,7.94425,5.34903333333,5.98520625,6.46484545455,5.3473,7.01328947368,6.5202,6.70492727273,5.90104666667,6.03987777778,6.51024736842,5.43112857143
S10232,6.93430666667,5.9463,6.56743333333,6.83235294118,6.66624615385,5.07105,6.78862068966,7.45178333333,8.0884,5.26475,5.8928875,6.33752727273,5.63714615385,6.64101578947,6.168725,6.68637272727,5.91930666667,5.83341111111,6.37876315789,5.53404285714
S10248,6.78842,5.9286,6.88114,6.71125882353,7.20685384615,5.7988,7.35571034483,7.63426666667,8.028425,5.3502,5.80379375,6.27312727273,5.22253846154,6.80275789474,6.83064166667,6.82499090909,5.95006666667,5.79175555556,6.36679473684,5.46942857143
S10249,6.64446,6.1038,7.30649333333,7.13562058824,6.75970769231,4.97885,7.54186206897,6.63828333333,7.599425,5.73031666667,6.5324,6.43257272727,5.26205384615,7.16203157895,6.72538333333,6.81010909091,5.92379333333,5.87365555556,6.70868421053,5.38878857143
S1025,6.98974666667,6.24584,6.90428666667,6.95962352941,7.29384615385,5.966875,7.07046896552,7.06711666667,8.24805,5.36060833333,5.71154375,6.64216363636,5.32248461538,6.93508421053,6.75624166667,6.88009090909,5.87912666667,6.13386666667,6.55203157895,5.41761142857
S10266,6.83166666667,6.0913,6.89062666667,7.08561470588,6.68540769231,5.36155,7.30927586207,6.6874,7.868325,5.39950833333,5.9423375,6.52851818182,5.18967692308,6.97947894737,6.30208333333,6.63256363636,5.65596,6.00324444444,6.50367894737,5.55442571429
S10269,7.04494666667,6.32744,6.75947333333,6.98556764706,6.85050769231,5.409625,7.20637586207,6.7147,7.80305,5.2513,5.89490625,6.54073636364,5.20301538462,7.0292,6.55359166667,6.64532727273,5.54634,5.94322222222,6.44942631579,5.43119142857
S10272,6.44356666667,5.96996,6.77326666667,6.83739411765,6.98811538462,5.26755,7.35912758621,6.82143333333,7.48435,5.39690833333,5.62315,6.26225454545,5.26066153846,6.81322631579,6.44951666667,6.49881818182,5.87701333333,5.6792,6.40454736842,5.47166571429
S10273,7.09377333333,6.12326,6.79870666667,6.97459411765,7.05356923077,5.073825,7.35235517241,6.72633333333,7.853875,5.22080833333,5.85800625,6.42837272727,5.20181538462,6.99848421053,6.58388333333,6.54255454545,5.67846,5.96448888889,6.5203,5.36320857143
S10274,6.77413333333,6.00468,7.02207333333,7.00825588235,7.09657692308,5.46135,7.34646896552,7.00761666667,7.8188,5.43065,5.9174625,6.59958181818,5.48783076923,6.82271052632,6.33088333333,6.70091818182,6.09827333333,6.0068,6.44169473684,5.49026571429
S1028,6.76461333333,5.95494,7.14147333333,6.81071176471,7.29352307692,5.718325,7.25451724138,7.4209,8.010675,5.16075,6.06943125,6.43843636364,5.33234615385,6.90259473684,6.917,6.91414545455,6.11634666667,5.77393333333,6.41196842105,5.3409
S10280,7.10983333333,6.38598,6.96734,7.23598823529,7.26790769231,6.03005,7.36553448276,7.14711666667,8.723075,5.91739166667,5.88809375,6.71312727273,5.32828461538,7.09621578947,7.121125,6.9507,6.03545333333,5.99964444444,6.68992105263,5.33645714286
S10283,7.05816,6.17328,7.11614,7.02997941176,7.26886923077,5.947625,6.88965172414,7.22511666667,8.56455,5.31401666667,5.6845,6.51582727273,5.349,6.76147894737,6.54745,7.0583,5.92273333333,6.02082222222,6.72475263158,5.36587428571
S1029,6.99426666667,6.28184,6.90524,7.04433823529,6.98143076923,5.479225,7.17574137931,6.86236666667,7.936225,5.43455833333,5.88708125,6.57566363636,5.25665384615,6.97561052632,6.40125833333,6.74400909091,5.9821,5.88307777778,6.5423,5.44282
S10292,6.95408,6.14464,6.50164,6.83182647059,6.84537692308,5.372625,6.89404482759,6.97136666667,8.152225,5.34646666667,5.8606,6.4493,5.40279230769,6.71262631579,6.244975,6.68629090909,5.91514,6.04721111111,6.54607894737,5.50573714286
S10294,6.78472666667,6.17022,6.93554,6.90923823529,7.28665384615,5.519725,7.09063793103,7.08806666667,8.032325,5.29538333333,5.80800625,6.60638181818,5.36190769231,6.74812631579,6.6673,6.90180909091,6.13926666667,5.9943,6.50315263158,5.38920857143
S10302,6.70305333333,5.95976,6.92020666667,6.882,6.99008461538,5.344025,7.15396206897,7.13885,8.18425,5.75536666667,5.81555,6.41809090909,5.23905384615,6.78115263158,6.47493333333,6.8602,6.13489333333,5.73052222222,6.46961578947,5.43070285714
S10303,6.84784666667,6.07022,6.87578,6.95429411765,6.90073076923,5.68825,7.17459310345,6.78638333333,8.0229,5.40695833333,5.83518125,6.54119090909,5.32665384615,6.78611578947,6.32884166667,6.62997272727,5.68692666667,5.96292222222,6.38432105263,5.44862857143
S10323,6.8556,6.10374,6.89053333333,7.03336470588,6.85286923077,5.7082,7.13357241379,6.74773333333,8.005875,5.36055,5.73793125,6.59463636364,5.38113076923,6.87996315789,6.46846666667,6.64633636364,5.83342666667,5.98764444444,6.55359473684,5.43278285714
S10326,6.80632666667,6.0932,6.99939333333,6.98605,7.24083076923,5.572275,7.22493793103,6.72495,7.806375,5.33404166667,5.809325,6.59505454545,5.24330769231,6.96333684211,6.86646666667,6.59703636364,5.89749333333,6.01213333333,6.55986842105,5.35381428571
S10328,6.9397,6.16644,6.57364,7.03450882353,7.08027692308,6.2693,7.09047241379,6.73025,8.476725,5.30015,5.70664375,6.51999090909,5.26766153846,6.97591052632,6.571525,6.81329090909,5.56158,5.93142222222,6.57168421053,5.46340571429
S10329,7.10913333333,6.24948,6.82962666667,7.00021470588,7.20763846154,6.067575,7.16822758621,6.95878333333,8.212475,5.39848333333,5.69965625,6.62326363636,5.39403846154,6.89712631579,6.61093333333,6.90728181818,5.92607333333,6.08853333333,6.56942631579,5.42937428571
S10336,6.83696666667,6.13582,6.74410666667,7.07261764706,7.04873076923,5.5795,7.13797586207,6.58211666667,7.58785,5.442425,5.717675,6.59006363636,5.27160769231,6.95767894737,6.417275,6.57032727273,5.66474666667,5.8813,6.48338947368,5.41739428571
S10340,7.19689333333,5.9564,6.86124666667,6.84757941176,6.91315384615,5.415375,7.28961724138,6.98276666667,8.324175,5.25025,5.748575,6.49675454545,5.26975384615,6.88985263158,6.50388333333,6.75762727273,5.75856,5.87847777778,6.48755789474,5.42993428571
S10347,6.76750666667,6.0344,6.43658,6.94840294118,6.17766153846,5.552475,6.79726206897,6.60456666667,7.691275,5.31509166667,5.8561,6.41069090909,5.30221538462,6.72484210526,5.86023333333,6.6247,5.58147333333,5.79377777778,6.46284736842,5.57307428571
S10353,7.01274666667,6.04206,6.82021333333,6.95349705882,6.89851538462,5.2805,7.10050689655,6.85576666667,8.18365,5.428275,5.85246875,6.43166363636,5.33619230769,6.87541578947,6.5333,6.59036363636,5.89226666667,6.07971111111,6.39344736842,5.4405
S10356,7.08145333333,6.09454,6.77642,6.95557058824,6.68223076923,5.065325,6.98997586207,6.8359,7.900725,5.47556666667,5.8599,6.4007,5.36533846154,6.75161578947,6.34274166667,6.79758181818,5.69280666667,5.92654444444,6.55935263158,5.55371714286
S10358,6.73194,6.0519,6.91844666667,7.10875294118,7.09193846154,5.4394,7.31853793103,6.82733333333,8.005025,5.44611666667,5.9126125,6.64682727273,5.21643076923,6.98422631579,6.52336666667,6.77923636364,5.97062,5.96,6.54857894737,5.34543142857
S10365,6.64480666667,6.07302,6.93216,6.98898529412,7.01808461538,5.151825,7.24682068966,6.79838333333,7.859425,5.360175,5.8171,6.62259090909,5.30383076923,6.95116315789,6.62290833333,6.56826363636,5.76654666667,5.84787777778,6.48286842105,5.40414857143
S1037,7.09812666667,6.05434,6.71299333333,6.88546176471,7.09154615385,6.0549,6.79456206897,7.34793333333,8.687875,5.28183333333,5.6483625,6.49696363636,5.33474615385,6.71194210526,6.30134166667,6.86261818182,5.88816,5.97804444444,6.45916315789,5.39946
S10373,6.98758666667,6.05588,6.86671333333,7.08983823529,6.99656153846,5.795,7.1170137931,7.27193333333,8.16695,5.52108333333,5.938925,6.609,5.43543076923,6.81620526316,6.48959166667,6.89550909091,6.05568666667,6.04778888889,6.54737368421,5.5265
S10374,6.554,5.88444,6.77646666667,6.72829117647,6.76526923077,5.155975,7.04200689655,7.0619,7.623875,5.3506,5.87868125,6.18123636364,5.45956923077,6.59785789474,6.29913333333,6.51575454545,5.86204666667,5.91442222222,6.31434210526,5.48642
S10375,6.78488,5.88412,7.05757333333,7.16163823529,7.05420769231,5.9486,7.5070862069,7.13191666667,8.045975,5.37920833333,5.8247625,6.54869090909,5.37631538462,7.05814210526,6.66815,6.9298,6.02294,5.91888888889,6.53558421053,5.51133428571
S10377,6.70906666667,6.1078,6.91106666667,7.0156,6.35304615385,5.619925,6.81195862069,6.75371666667,7.8759,5.33168333333,5.765325,6.45664545455,5.32476153846,6.69504210526,6.005075,6.83604545455,5.98702,6.00437777778,6.4405,5.73100285714
S10378,7.02407333333,6.1388,7.04942,6.98367941176,7.32464615385,6.330925,7.28415172414,7.20255,8.368875,5.37593333333,5.7008875,6.62907272727,5.32723076923,6.97229473684,6.74045833333,6.97735454545,6.07049333333,5.96966666667,6.50790526316,5.37788285714
S10390,6.76880666667,5.9383,6.52378666667,6.87005882353,6.05827692308,5.030925,6.78103793103,6.54966666667,7.4221,5.36845,5.87085625,6.24293636364,5.49605384615,6.67606315789,5.916825,6.54703636364,5.60064666667,5.76166666667,6.3649,5.57198571429
S10391,6.61918,5.96098,6.89562666667,6.96328529412,6.79988461538,5.6225,6.89389655172,6.80338333333,7.42715,5.60876666667,5.7957,6.24409090909,5.33236153846,6.76360526316,6.2044,6.56510909091,6.12956666667,6.02601111111,6.38794736842,5.51735714286
S10393,6.63064,6.04546,7.05931333333,6.79986764706,7.28280769231,6.1192,7.34331724138,7.3144,8.3054,5.35989166667,5.7073,6.38589090909,5.40305384615,6.67574210526,6.70425,6.91079090909,6.23910666667,5.885,6.48671052632,5.53580571429
S10400,6.80754,6.14552,7.0667,7.12997058824,6.75003076923,5.258575,7.1128,6.68265,7.7843,5.57869166667,5.80414375,6.78355454545,5.37323076923,7.0094,6.374975,6.64467272727,5.81938,5.95208888889,6.53335789474,5.45766857143
S10401,6.98704,6.27038,6.77582,7.15808235294,6.60035384615,5.9089,7.01064827586,6.53246666667,7.827625,5.4056,5.99085,6.59689090909,5.35258461538,6.94394736842,6.309925,6.6317,5.90143333333,6.01181111111,6.49528947368,5.525
S10406,6.63652666667,5.9145,7.09487333333,6.90357352941,6.8474,5.428975,7.49857586207,6.57753333333,7.467575,5.481875,5.853025,6.46554545455,5.26386153846,6.89481052632,6.41463333333,6.50062727273,5.83378,5.98065555556,6.50516842105,5.43140285714
S10408,7.07684666667,6.14252,6.97731333333,7.17407941176,6.7433,5.3486,7.43798965517,6.71018333333,8.214475,5.59278333333,5.9682,6.53191818182,5.22850769231,7.02613157895,6.4541,6.76094545455,5.89551333333,5.97367777778,6.58441052632,5.54343714286
S10409,6.89356,6.0163,7.14590666667,6.95532647059,7.2443,6.1324,7.27727586207,7.51965,8.410575,5.28740833333,5.88245625,6.60526363636,5.41654615385,6.84324210526,6.81773333333,6.95974545455,6.22266666667,6.07236666667,6.51792105263,5.46534571429
S10418,6.58287333333,5.93116,6.47656666667,6.90033235294,6.35717692308,5.00225,6.96644827586,6.1684,6.894925,5.49619166667,5.743225,6.25238181818,5.33597692308,6.88540526316,6.05779166667,6.20038181818,5.50482,5.9746,6.30619473684,5.60248857143
S10431,6.57020666667,6.07698,6.92812,6.90982941176,6.94780769231,5.27195,7.2007137931,7.18191666667,7.748175,5.43705833333,5.7761125,6.5112,5.37835384615,6.81939473684,6.49005833333,6.76959090909,5.84088666667,5.68893333333,6.50582631579,5.54436
S10438,6.8177,6.20384,7.02552,7.03089411765,6.9476,5.30625,7.18998965517,6.94641666667,7.8654,5.50276666667,5.86780625,6.69092727273,5.30752307692,6.88147894737,6.49385,6.79235454545,5.98807333333,6.10051111111,6.54313684211,5.48112857143
S10439,6.82808,6.18988,7.37018666667,7.13782352941,7.1358,5.714125,7.5047,7.07183333333,7.9936,5.74706666667,5.89268125,6.71451818182,5.32220769231,6.93597894737,6.60595,6.91750909091,6.27498666667,6.00241111111,6.55826315789,5.42789428571
S10441,6.77996,6.30162,7.10628,7.23455588235,7.20176153846,5.6063,7.48568965517,6.64453333333,7.749,5.78195,6.03301875,6.80806363636,5.25323076923,7.12888421053,6.50696666667,6.61307272727,5.95364666667,5.86015555556,6.66162105263,5.38465428571
S10442,6.96380666667,6.14028,7.12142,7.14385882353,6.96301538462,5.5848,7.3779862069,6.94806666667,7.953725,5.46048333333,5.9491125,6.74970909091,5.30674615385,7.0101,6.422175,6.72928181818,5.90264,6.12034444444,6.60367368421,5.46609714286
S1046,6.87071333333,6.13518,7.06628,7.08788823529,6.95419230769,5.643675,7.52809655172,6.76058333333,7.680925,5.47445,5.97903125,6.54687272727,5.25302307692,7.04036842105,6.77084166667,6.73784545455,5.88274666667,5.8468,6.45551052632,5.40195428571
S10478,6.89201333333,6.15528,7.12012666667,7.20404411765,6.69422307692,4.903525,7.67733103448,6.30808333333,6.9173,5.493875,5.9646375,6.64954545455,5.26170769231,7.10897368421,6.56243333333,6.40081818182,5.74245333333,5.98193333333,6.53026315789,5.43548285714
S10480,7.07338666667,6.20586,6.70912666667,6.80314117647,6.83074615385,5.54605,6.54479655172,6.84833333333,7.8232,5.35485833333,5.62954375,6.41708181818,5.35126153846,6.72318421053,6.11051666667,6.59306363636,5.61136666667,5.79028888889,6.38020526316,5.49614571429
S10484,6.89875333333,6.17548,7.09048,7.19537352941,6.69501538462,5.25755,7.26795172414,6.64788333333,7.699425,5.47884166667,6.04365625,6.60305454545,5.29909230769,7.00999473684,6.39134166667,6.59095454545,5.8076,6.03055555556,6.57236315789,5.49442857143
S10492,7.01880666667,6.00592,7.33136,7.14757058824,7.06548461538,5.740925,7.2111862069,7.54745,8.73445,5.50906666667,5.92165625,6.63805454545,5.3257,7.02866315789,6.81579166667,7.13089090909,6.53110666667,5.96304444444,6.62395789474,5.45514285714
S10496,7.20776,6.38888,6.93120666667,6.85650882353,7.50011538462,6.07505,7.28064482759,7.24406666667,8.158725,5.58591666667,5.64418125,6.59447272727,5.36026153846,6.87595789474,6.77298333333,6.80692727273,6.0736,6.13072222222,6.58345789474,5.32994
S10510,6.60562666667,6.10384,6.98412666667,6.65646764706,6.94252307692,5.504725,7.00176896552,7.22576666667,7.6781,5.64478333333,5.93070625,6.34392727273,5.23446153846,6.79946315789,6.48859166667,6.71800909091,6.28089333333,5.78036666667,6.40217368421,5.47428571429
S10513,6.56699333333,5.94364,7.02504,7.05128235294,7.01370769231,5.524375,7.30982413793,6.78378333333,7.863425,5.51769166667,5.9724375,6.4551,5.17733076923,6.8513,6.621025,6.60983636364,5.88875333333,5.7724,6.42676842105,5.36427428571
S10516,6.89518666667,6.15134,6.83819333333,7.09094411765,6.9459,5.36625,6.93578965517,6.69155,7.60175,5.37929166667,5.85553125,6.63124545455,5.34897692308,6.88897368421,6.44875833333,6.50524545455,5.74479333333,5.99321111111,6.55143684211,5.49506857143
S10534,6.93154666667,6.09906,6.94718,6.94678529412,7.08542307692,5.61485,7.14194482759,7.04586666667,8.241675,5.36425,5.57526875,6.61452727273,5.37288461538,6.83664736842,6.35538333333,6.70618181818,5.95710666667,5.91832222222,6.56534210526,5.35444857143
S10535,6.76288666667,6.01372,6.88567333333,6.76895588235,7.19101538462,6.076925,7.02114137931,7.4616,8.1452,5.479575,5.78116875,6.57936363636,5.41611538462,6.70517368421,6.55875,6.92805454545,6.09606,5.69327777778,6.46391578947,5.49718571429
S10537,7.01938,6.19066,7.18354666667,7.22938235294,7.15251538462,6.103675,7.32549655172,6.69508333333,7.94775,5.45528333333,5.88346875,6.76370909091,5.25516153846,7.13895263158,6.69800833333,6.8731,5.88381333333,6.02601111111,6.56414736842,5.42898857143
S1054,6.75668666667,6.2148,6.89336,6.92715294118,6.78639230769,5.386,6.9498862069,6.79551666667,7.932875,5.517675,5.769125,6.4903,5.31434615385,6.68131052632,6.07750833333,6.78906363636,5.79934,5.83488888889,6.44811052632,5.52133714286
S10543,6.98838666667,6.3368,6.71772,6.98032647059,7.17331538462,5.60005,7.24024137931,6.66908333333,7.94535,5.39999166667,5.7414875,6.40901818182,5.34353076923,6.84778947368,6.51146666667,6.6392,5.83024,5.93737777778,6.45987368421,5.45363714286
S10546,6.72048666667,6.14998,6.80844666667,6.82491176471,6.97569230769,5.4148,7.04507931034,6.8828,7.355425,5.34254166667,5.890125,6.3822,5.17846923077,6.67184736842,6.48208333333,6.44203636364,6.00134,5.78054444444,6.3183,5.36515428571
S1055,6.60896666667,6.0214,6.95424666667,6.95856176471,6.73904615385,5.588825,7.49080689655,6.38853333333,7.38195,5.34984166667,5.969775,6.57595454545,5.24528461538,6.9614,6.4682,6.5519,5.66146,5.96327777778,6.52065789474,5.43716857143
S10551,6.85192666667,5.97176,6.82596666667,7.03886764706,6.65793846154,5.334225,6.90404482759,6.50475,7.93475,5.30629166667,5.84814375,6.51050909091,5.22773076923,6.83915263158,6.28253333333,6.68818181818,5.69564,5.8267,6.3974,5.44768285714
S10552,6.6923,6.14932,6.76232666667,7.08340588235,6.70533076923,5.495025,7.14263793103,6.25943333333,7.08085,5.39079166667,5.9765,6.48871818182,5.39350769231,6.92748421053,6.29646666667,6.39195454545,5.65199333333,6.02407777778,6.43765263158,5.54639142857
S10555,6.98245333333,6.21356,6.98877333333,7.0906,7.37986153846,5.874825,7.13598275862,7.0869,8.8941,5.34808333333,5.7541125,6.67909090909,5.33927692308,6.92221052632,6.64171666667,7.0116,6.06840666667,6.02245555556,6.59883684211,5.39580857143
S10559,6.70972666667,6.0314,6.99066666667,7.00057647059,7.08381538462,5.423125,7.10081724138,6.79416666667,7.799825,5.3649,5.8808,6.65762727273,5.31930769231,6.93003157895,6.63128333333,6.69141818182,5.85619333333,6.00051111111,6.44589473684,5.40038571429
S1056,7.15899333333,6.09882,6.94177333333,6.95353823529,6.85653846154,5.43565,7.18948275862,7.24791666667,8.34335,5.47489166667,5.82361875,6.47933636364,5.34577692308,6.88017894737,6.53108333333,6.95302727273,5.95628,5.90816666667,6.50013157895,5.41621428571
S10563,7.04344666667,6.16134,7.02912666667,7.14919705882,6.72727692308,5.3915,7.34994137931,6.82158333333,8.44005,5.49155,6.04266875,6.64345454545,5.31910769231,7.15496842105,6.43999166667,6.96339090909,5.80438,5.99215555556,6.61126315789,5.45962
S10574,6.8761,6.16766,7.03727333333,6.97359117647,7.31626923077,5.8684,7.02292068966,7.21208333333,8.373925,5.424225,5.7648125,6.5353,5.30618461538,6.84498421053,6.78489166667,6.85836363636,5.91172,5.9194,6.52048947368,5.39227714286
S10576,6.64063333333,5.84188,6.823,6.81687058824,6.95341538462,5.245675,7.44740344828,6.76676666667,7.444375,5.417775,5.83554375,6.33198181818,5.45423076923,6.89999473684,6.36686666667,6.53975454545,5.77362666667,5.90624444444,6.30095789474,5.44546857143
S10578,6.56700666667,5.97586,7.07265333333,6.93030882353,7.02616923077,5.8035,7.36890689655,6.76448333333,7.566175,5.36011666667,5.85250625,6.47829090909,5.27445384615,6.88343157895,6.47409166667,6.55334545455,6.0256,5.83845555556,6.41243157895,5.43267428571
S10579,6.66112,6.096,6.76272666667,6.82873823529,7.23702307692,5.6846,7.43042068966,6.75895,7.97475,5.439725,5.69690625,6.37294545455,5.28783076923,6.94257894737,6.72784166667,6.56210909091,5.87437333333,5.87305555556,6.43909473684,5.37731714286
S10582,7.01226666667,6.07158,6.84192,6.96818235294,7.17344615385,5.866225,7.39314482759,6.80258333333,7.886225,5.385275,5.95605625,6.50052727273,5.17782307692,7.01853157895,6.6148,6.64877272727,5.8242,6.02154444444,6.48022631579,5.33849428571
S1059,7.07247333333,6.31006,6.97786,7.17485588235,7.00583846154,5.6444,7.26756896552,6.65801666667,8.243375,5.28214166667,5.89439375,6.63804545455,5.3638,7.16415789474,6.633175,6.83692727273,5.94558,6.12633333333,6.56857894737,5.40538285714
S10599,6.81750666667,6.02786,7.22166,7.07829117647,7.11926923077,4.81625,7.70760344828,6.98238333333,7.77615,5.438775,5.86998125,6.70525454545,5.42263846154,6.97143684211,6.61036666667,6.90539090909,6.21301333333,6.06012222222,6.47620526316,5.41592571429
S10611,6.72531333333,6.0942,6.87184,6.93588823529,7.10906923077,5.277025,7.21596206897,7.0174,8.00755,5.42898333333,5.7943125,6.59215454545,5.28554615385,6.94946842105,6.75436666667,6.73555454545,5.78852666667,5.9378,6.55354736842,5.39455428571
S10614,6.73005333333,6.01002,7.04128,7.17287352941,6.85087692308,5.727725,7.55797241379,6.69326666667,7.70595,5.38394166667,5.91215625,6.57879090909,5.33762307692,7.13668947368,6.72626666667,6.70932727273,5.71135333333,5.89351111111,6.55119473684,5.43191714286
S10624,6.91831333333,6.43224,6.65215333333,7.00947647059,6.75008461538,5.167525,6.86353448276,6.62211666667,7.9631,5.37060833333,6.0327875,6.39628181818,5.35276153846,6.83658421053,6.34756666667,6.79512727273,5.65866,6.06893333333,6.54193684211,5.41471714286
S10632,6.65663333333,6.12238,6.69228,6.87254117647,6.72183076923,5.00115,7.049,6.63156666667,7.43505,5.246225,5.67429375,6.48843636364,5.28034615385,6.79466842105,6.27163333333,6.48503636364,5.78482,5.98075555556,6.35305789474,5.50018571429
S10634,7.06138666667,6.15636,6.74569333333,6.89768235294,7.07385384615,5.837475,7.17614137931,6.95281666667,8.106475,5.303925,5.6659625,6.42962727273,5.25563846154,6.77222105263,6.43843333333,6.71647272727,5.79088,5.94681111111,6.5156,5.39394285714
S10638,6.929,6.13452,6.98146666667,7.18942352941,7.03036923077,5.40745,7.37116206897,6.96365,8.230175,5.38265833333,5.98946875,6.79358181818,5.35589230769,6.97535789474,6.49941666667,6.79832727273,5.88786,5.98933333333,6.54996315789,5.45735142857
S10644,6.86616666667,6.03258,6.9697,6.93195294118,7.12886153846,5.72135,7.07652758621,7.6028,8.318175,5.32268333333,5.8352625,6.62840909091,5.27164615385,6.87195263158,6.60876666667,6.93587272727,5.93534666667,5.96747777778,6.49501052632,5.44758
S10649,6.75561333333,5.9738,6.84182,6.84255588235,7.19290769231,5.498575,7.74945517241,6.71826666667,7.76365,5.410375,5.885875,6.45403636364,5.21249230769,7.15617368421,6.76265,6.51831818182,5.77851333333,5.88685555556,6.47990526316,5.36876285714
S10652,6.77322666667,6.13882,6.78234666667,6.95131470588,6.94942307692,5.460725,7.35438275862,6.441,7.342825,5.644275,5.8070375,6.35363636364,5.30978461538,6.97118421053,6.535325,6.45780909091,5.89164666667,5.89688888889,6.43635789474,5.41644571429
S10654,6.9027,6.21658,6.93271333333,6.91904411765,7.51053846154,6.115525,7.24779655172,7.12168333333,7.712775,5.38425,5.7209375,6.61343636364,5.42073846154,6.87416842105,6.616175,6.85347272727,6.14354,5.79601111111,6.57395789474,5.43889714286
S10655,6.7045,6.1263,6.88322666667,6.89123529412,7.04382307692,5.5605,7.19802758621,6.90751666667,8.04475,5.33569166667,5.79630625,6.52050909091,5.27457692308,6.95060526316,6.67260833333,6.62308181818,5.74676,5.95544444444,6.46478947368,5.43221428571
S10656,6.86309333333,6.1102,6.95720666667,6.94451176471,7.56402307692,6.75075,7.4031137931,7.4649,8.4807,5.36528333333,5.91015,6.41258181818,5.34773846154,7.07064210526,6.92425833333,6.93974545455,6.00108,6.01787777778,6.68149473684,5.36919428571
S10657,6.78918666667,6.14698,6.73469333333,7.01453823529,6.67921538462,5.3163,7.05613103448,6.5517,7.8337,5.366025,6.1483375,6.45359090909,5.25548461538,6.87850526316,6.346525,6.73223636364,5.86706666667,5.83425555556,6.49935789474,5.52970571429
S10658,7.04558,6.15916,6.986,6.97310294118,7.40007692308,6.12205,7.56556896552,7.22796666667,8.432025,5.33411666667,5.7070625,6.56727272727,5.32136923077,6.95853157895,6.85364166667,6.90109090909,5.97826666667,6.09132222222,6.56523684211,5.40556
S10660,6.72143333333,6.21426,6.81947333333,6.91312058824,6.88226153846,5.42615,6.50998275862,6.96211666667,8.1853,5.48079166667,5.7612125,6.57623636364,5.41923846154,6.72187368421,6.35585833333,6.82190909091,5.93954,6.01071111111,6.49270526316,5.52917428571
S10661,7.07927333333,6.31602,6.75659333333,6.95589705882,7.19593846154,5.420725,7.13164137931,7.3362,8.320025,5.3169,5.78256875,6.48372727273,5.30481538462,6.80648421053,6.408025,6.82820909091,5.96518,6.07818888889,6.51525263158,5.41764571429
