CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S11477	0.0373	0.1026	0.1689	0.1054	0.233	0.1392	0.1268	0.0868
S11480	0.0372	0.1098	0.18	0.0876	0.2237	0.1725	0.0966	0.0926
S11486	0.0268	0.113	0.1516	0.0954	0.24	0.1905	0.117	0.0658
S11501	0.031	0.1129	0.1843	0.1164	0.2015	0.1899	0.1102	0.0538
S11504	0.0406	0.1314	0.1561	0.1345	0.1349	0.1901	0.1223	0.0901
S11507	0.0502	0.1042	0.1209	0.1086	0.1532	0.1499	0.2251	0.0879
S11518	0.027	0.0934	0.195	0.126	0.1265	0.1846	0.0882	0.1593
S11525	0.0497	0.1159	0.1532	0.1008	0.1554	0.194	0.1487	0.0824
S11531	0.0373	0.1012	0.1533	0.1355	0.2073	0.1556	0.1269	0.083
S11532	0.0548	0.1039	0.1415	0.1041	0.1694	0.1727	0.1433	0.1104
S1154	0.054	0.1166	0.1686	0.1132	0.1824	0.1538	0.1559	0.0555
S11542	0.0324	0.1407	0.1068	0.1124	0.2083	0.1732	0.104	0.1223
S11543	0.0457	0.0954	0.1925	0.1143	0.2301	0.1676	0.104	0.0503
S11546	0.0279	0.1085	0.1604	0.0813	0.2538	0.1562	0.1581	0.0538
S1155	0.0267	0.1306	0.1485	0.1006	0.2075	0.138	0.1408	0.1073
S1156	0.048	0.1075	0.1319	0.1498	0.1189	0.1832	0.1846	0.0761
S11568	0.0394	0.1135	0.1608	0.112	0.2345	0.158	0.1113	0.0706
S11576	0.0445	0.0925	0.1789	0.0976	0.1671	0.1625	0.1998	0.0571
S11584	0.0334	0.0925	0.1662	0.0998	0.2663	0.1395	0.1458	0.0565
S11586	0.0348	0.1051	0.1553	0.0962	0.2136	0.1538	0.1624	0.0789
S11590	0.0247	0.0883	0.1746	0.0996	0.2384	0.1444	0.1575	0.0725
S11592	0.057	0.1187	0.1235	0.1423	0.158	0.1433	0.1694	0.0879
S11593	0.0578	0.1048	0.1514	0.1128	0.2287	0.159	0.128	0.0576
S11599	0.0388	0.1209	0.1333	0.1086	0.2138	0.2174	0.0929	0.0744
S1160	0.0532	0.128	0.1323	0.111	0.1876	0.179	0.1328	0.0759
S11610	0.0459	0.1206	0.1334	0.1221	0.2034	0.1614	0.1252	0.088
S11615	0.0331	0.1001	0.1775	0.1417	0.2276	0.143	0.0981	0.0789
S11629	0.0346	0.0913	0.1708	0.142	0.2287	0.1693	0.1162	0.0472
S11631	0.0622	0.0808	0.2786	0.0743	0.1615	0.1541	0.1233	0.0652
S1164	0.0373	0.0966	0.1962	0.1201	0.213	0.1486	0.1255	0.0627
S11642	0.0309	0.1543	0.1374	0.1294	0.1778	0.1683	0.1058	0.0961
S11656	0.0352	0.1454	0.1388	0.1205	0.1426	0.1818	0.137	0.0986
S11663	0.0382	0.1185	0.1128	0.1139	0.1914	0.1686	0.1747	0.0818
S11667	0.0276	0.1132	0.1414	0.1064	0.2284	0.1574	0.1328	0.0927
S11668	0.0463	0.0993	0.1487	0.1154	0.2165	0.1955	0.1138	0.0645
S1167	0.0423	0.103	0.1703	0.1652	0.1763	0.1592	0.1241	0.0597
S11673	0.0332	0.142	0.155	0.1361	0.1657	0.1655	0.1052	0.0974
S11682	0.0394	0.1065	0.1556	0.1032	0.2733	0.1416	0.1215	0.0589
S11693	0.0447	0.1246	0.1459	0.1234	0.167	0.1706	0.1501	0.0738
S11696	0.0496	0.0787	0.1812	0.0913	0.1828	0.1704	0.202	0.0441
S11699	0.0304	0.0942	0.1915	0.1224	0.2059	0.1373	0.1523	0.0661
S117	0.0349	0.1588	0.111	0.1312	0.1795	0.1832	0.1162	0.0851
S1170	0.0419	0.1082	0.1453	0.1112	0.1993	0.1649	0.1628	0.0663
S11709	0.0287	0.093	0.1587	0.1384	0.2288	0.1304	0.142	0.08
S11713	0.0434	0.123	0.184	0.1398	0.1031	0.1746	0.1358	0.0964
S11717	0.0438	0.1214	0.1256	0.1044	0.1802	0.1674	0.1632	0.0939
S1173	0.0422	0.115	0.1427	0.1091	0.208	0.1708	0.1114	0.1008
S11731	0.0323	0.1022	0.2112	0.1178	0.2453	0.1607	0.0749	0.0557
S11732	0.0394	0.1086	0.1445	0.0888	0.2377	0.1659	0.1181	0.097
S11733	0.032	0.1007	0.1543	0.1273	0.192	0.1381	0.1395	0.1161
S11734	0.0308	0.1087	0.1728	0.1474	0.2379	0.1504	0.1112	0.0408
S11735	0.0432	0.0976	0.1694	0.1266	0.2321	0.1477	0.0855	0.0979
S11737	0.0442	0.134	0.1206	0.1542	0.1675	0.1488	0.1431	0.0876
S11745	0.0447	0.0967	0.1533	0.0917	0.2002	0.1743	0.1579	0.0812
S11760	0.0427	0.1298	0.1246	0.1134	0.1966	0.1816	0.1375	0.0739
S11761	0.1497	0.1773	0.1122	0.0988	0.1053	0.1288	0.1009	0.127
S11769	0.0351	0.1142	0.1516	0.1148	0.2708	0.1745	0.0816	0.0575
S11783	0.0482	0.0983	0.1557	0.1003	0.1954	0.1663	0.1679	0.0678
S11784	0.0419	0.0965	0.1752	0.0882	0.2087	0.1733	0.1514	0.0648
S11786	0.0405	0.1028	0.1495	0.1049	0.2427	0.1658	0.1306	0.0632
S11797	0.0381	0.1143	0.1387	0.12	0.2014	0.1536	0.1182	0.1157
S11799	0.0376	0.1286	0.1604	0.133	0.1986	0.1603	0.1027	0.0789
S118	0.0337	0.112	0.1584	0.1062	0.2317	0.151	0.0997	0.1073
S11800	0.0454	0.0831	0.209	0.098	0.1902	0.1578	0.1306	0.0859
S11802	0.0358	0.1267	0.1324	0.123	0.2274	0.1771	0.1197	0.058
S11806	0.0362	0.1226	0.1425	0.1054	0.2294	0.179	0.1022	0.0827
S11807	0.088	0.2431	0.1058	0.0985	0.1263	0.1112	0.1211	0.1061
S11810	0.0439	0.1107	0.1286	0.1057	0.1741	0.1576	0.1985	0.0809
S11811	0.0339	0.085	0.1654	0.1113	0.286	0.1456	0.1062	0.0666
S11812	0.0343	0.1526	0.1339	0.1114	0.1896	0.1631	0.1298	0.0854
S11820	0.0302	0.095	0.1744	0.1112	0.2232	0.1687	0.127	0.0703
S11822	0.0213	0.0896	0.1961	0.095	0.2832	0.1629	0.093	0.0589
S11823	0.038	0.1319	0.1502	0.1066	0.1875	0.1501	0.1305	0.1053
S11826	0.0412	0.1086	0.1266	0.1542	0.2259	0.1292	0.1023	0.112
S1183	0.0552	0.139	0.1337	0.111	0.1479	0.2058	0.1132	0.0942
S1184	0.0333	0.0958	0.1931	0.1016	0.1826	0.1784	0.151	0.0641
S11842	0.0322	0.1126	0.1554	0.1045	0.1714	0.1627	0.1496	0.1116
S11843	0.0284	0.0958	0.1543	0.123	0.244	0.1635	0.0952	0.0958
S11844	0.0224	0.1093	0.2176	0.1205	0.1485	0.1421	0.1488	0.0908
S11850	0.0429	0.1314	0.1192	0.1798	0.1687	0.1568	0.1126	0.0886
S11853	0.0434	0.1342	0.1155	0.1105	0.2261	0.1555	0.131	0.0838
S11857	0.0401	0.115	0.138	0.1197	0.2226	0.1519	0.1429	0.0698
S11858	0.0478	0.1055	0.1656	0.1131	0.2275	0.1568	0.1205	0.0632
S11860	0.0245	0.1	0.1306	0.117	0.2339	0.1919	0.1521	0.0501
S11864	0.021	0.1312	0.2486	0.1275	0.1332	0.1453	0.1034	0.0898
S11870	0.0281	0.0934	0.1769	0.0924	0.2117	0.1606	0.1621	0.0748
S11875	0.0358	0.0872	0.1433	0.1069	0.2145	0.1543	0.1818	0.0762
S11877	0.048	0.1282	0.177	0.1162	0.1538	0.2043	0.1048	0.0676
S11878	0.0504	0.1304	0.1448	0.1155	0.1917	0.1904	0.0928	0.084
S11882	0.0495	0.1051	0.1793	0.122	0.1653	0.1653	0.1223	0.0912
S11883	0.0343	0.1404	0.164	0.1119	0.2121	0.1659	0.0887	0.0826
S11884	0.0339	0.0725	0.2248	0.1608	0.2188	0.1366	0.1088	0.0438
S11886	0.041	0.1267	0.1413	0.1024	0.2265	0.1698	0.122	0.0703
S11897	0.0534	0.0867	0.1544	0.0934	0.2732	0.1518	0.1584	0.0286
S1190	0.0414	0.0865	0.2285	0.1287	0.2127	0.1298	0.1153	0.0571
S11903	0.0261	0.1062	0.1392	0.1376	0.2922	0.1471	0.0769	0.0746
S11905	0.018	0.1396	0.189	0.1189	0.2491	0.1644	0.0702	0.0508
S11907	0.0448	0.1111	0.1162	0.1298	0.2111	0.1651	0.1416	0.0802
S11914	0.0469	0.0978	0.1485	0.1104	0.2454	0.1903	0.0946	0.066
S11917	0.0415	0.1125	0.1229	0.133	0.1978	0.1796	0.151	0.0617
S11928	0.0323	0.1262	0.1675	0.1365	0.1764	0.1699	0.106	0.0851
S11929	0.0572	0.1245	0.1425	0.0875	0.2079	0.1606	0.1316	0.0883
S1193	0.0508	0.0961	0.2374	0.1124	0.1723	0.1525	0.1225	0.0561
S11930	0.0292	0.1299	0.171	0.1494	0.1624	0.1399	0.1229	0.0953
S11934	0.0355	0.1043	0.1213	0.1279	0.1823	0.1764	0.1428	0.1095
S11939	0.0291	0.0888	0.1967	0.083	0.255	0.1636	0.1255	0.0582
S11944	0.0338	0.13	0.1322	0.1042	0.2094	0.1446	0.1645	0.0813
S11945	0.038	0.1263	0.1158	0.1456	0.2119	0.147	0.1394	0.076
S11957	0.0579	0.0763	0.1566	0.0765	0.2447	0.1656	0.1712	0.0512
S11958	0.0469	0.1046	0.1293	0.1079	0.2207	0.1478	0.1338	0.1091
S1196	0.0401	0.1096	0.1381	0.1088	0.2361	0.1612	0.1413	0.0648
S11960	0.0499	0.1304	0.1157	0.1326	0.1992	0.1603	0.1321	0.0797
S11965	0.0489	0.1069	0.1516	0.1059	0.1881	0.1474	0.1859	0.0653
S11967	0.0307	0.0984	0.1208	0.1012	0.2736	0.1786	0.1212	0.0755
S1197	0.0529	0.1237	0.1685	0.1044	0.1915	0.1868	0.0991	0.073
S11973	0.0421	0.1486	0.1	0.081	0.1704	0.1957	0.1827	0.0795
S11974	0.0344	0.0925	0.2651	0.0973	0.1974	0.1393	0.0959	0.078
S11980	0.0413	0.0854	0.1894	0.0974	0.2458	0.1782	0.0931	0.0695
S11985	0.0259	0.0973	0.1749	0.1133	0.2065	0.1753	0.1007	0.106
S11987	0.0309	0.0974	0.1294	0.1086	0.2512	0.1827	0.1033	0.0964
S11993	0.0315	0.0919	0.1686	0.1018	0.2419	0.1633	0.1175	0.0833
S12001	0.049	0.1076	0.1965	0.1284	0.1771	0.1348	0.1375	0.0691
S12004	0.0305	0.1344	0.1481	0.1239	0.1931	0.1552	0.138	0.077
S12006	0.061	0.1045	0.1032	0.0952	0.199	0.1852	0.1844	0.0674
S12010	0.0342	0.1191	0.1303	0.174	0.1528	0.1705	0.1057	0.1135
S12011	0.032	0.1118	0.1704	0.1358	0.198	0.1568	0.1225	0.0726
S12012	0.0283	0.1371	0.1248	0.1174	0.2157	0.1911	0.1018	0.0839
S12022	0.0403	0.1219	0.1428	0.0943	0.1718	0.1726	0.1572	0.0991
S12043	0.0396	0.0729	0.2024	0.0886	0.2391	0.1789	0.1303	0.0482
S12052	0.0429	0.1047	0.1528	0.0983	0.1833	0.1712	0.157	0.0898
S12056	0.055	0.1058	0.152	0.0926	0.2147	0.1781	0.1202	0.0816
S12057	0.0348	0.106	0.1916	0.0837	0.2328	0.1235	0.1705	0.057
S12058	0.0444	0.1253	0.1335	0.1161	0.2208	0.1501	0.1195	0.0904
S12061	0.0406	0.1087	0.1474	0.0971	0.2181	0.1462	0.1718	0.0702
S12064	0.0268	0.1311	0.1796	0.1013	0.1743	0.1762	0.1191	0.0915
S12073	0.0398	0.1223	0.1102	0.1038	0.2448	0.1478	0.1418	0.0894
S12076	0.0458	0.1072	0.1651	0.1079	0.1764	0.1598	0.1307	0.107
S12079	0.0506	0.125	0.1281	0.1091	0.2275	0.1534	0.1296	0.0767
S12089	0.0431	0.1243	0.1761	0.11	0.1985	0.1448	0.1225	0.0808
S12098	0.0275	0.1135	0.17	0.114	0.2161	0.1648	0.1466	0.0475
S1210	0.0306	0.1015	0.1509	0.1049	0.2647	0.1529	0.124	0.0705
S12101	0.0442	0.1353	0.1206	0.1166	0.1921	0.1905	0.1101	0.0907
S12105	0.0344	0.0783	0.1793	0.0862	0.1664	0.1741	0.2383	0.0431
S12106	0.036	0.1298	0.13	0.1268	0.1825	0.162	0.1468	0.0862
S1212	0.0315	0.1024	0.1401	0.085	0.2275	0.1337	0.1912	0.0887
S12120	0.0246	0.0973	0.1987	0.1006	0.2365	0.1584	0.1134	0.0705
S12129	0.0428	0.1084	0.1407	0.117	0.2022	0.1784	0.1494	0.0612
S12137	0.0471	0.1004	0.174	0.0969	0.266	0.1525	0.1165	0.0465
S12140	0.038	0.1268	0.162	0.1064	0.1712	0.1739	0.1247	0.097
S12159	0.048	0.0988	0.1289	0.1247	0.1986	0.1626	0.1452	0.0932
S12170	0.0302	0.0968	0.1848	0.114	0.2541	0.1312	0.113	0.076
S12178	0.0172	0.1094	0.1731	0.1114	0.1825	0.1611	0.1484	0.0968
S12179	0.035	0.0954	0.1407	0.0831	0.204	0.17	0.1778	0.094
S1218	0.0365	0.1154	0.1298	0.0989	0.1911	0.2018	0.1536	0.073
S12182	0.0468	0.1107	0.1391	0.0997	0.1686	0.1667	0.1898	0.0788
S12196	0.0403	0.095	0.1543	0.1176	0.2297	0.1788	0.1449	0.0394
S12198	0.0463	0.109	0.1422	0.1298	0.2246	0.1657	0.1104	0.072
S1220	0.0552	0.0921	0.1937	0.1067	0.2038	0.1462	0.1299	0.0724
S12200	0.0282	0.1067	0.1965	0.1073	0.209	0.1519	0.142	0.0584
S12202	0.0384	0.1062	0.1702	0.1212	0.2003	0.181	0.0999	0.0828
S12206	0.0296	0.0918	0.1837	0.1543	0.2115	0.1558	0.1004	0.073
S12208	0.0271	0.1056	0.1868	0.118	0.1424	0.1352	0.1535	0.1315
S12215	0.0465	0.1044	0.1777	0.1226	0.1601	0.1596	0.1643	0.0649
S12221	0.038	0.0864	0.1116	0.1343	0.198	0.1719	0.1575	0.1023
S12228	0.0304	0.1319	0.1308	0.1023	0.1947	0.1774	0.1725	0.0599
S12231	0.0388	0.1	0.1666	0.1055	0.2365	0.1343	0.1319	0.0863
S12240	0.0513	0.1062	0.1146	0.1139	0.152	0.1754	0.1872	0.0994
S12241	0.0358	0.11	0.2146	0.1324	0.1586	0.1568	0.1215	0.0704
S12244	0.054	0.119	0.1813	0.1036	0.1804	0.164	0.1254	0.0722
S12245	0.0284	0.106	0.1515	0.104	0.2141	0.1534	0.1754	0.0672
S12249	0.0317	0.1182	0.1408	0.1558	0.1788	0.1632	0.0973	0.1142
S12251	0.0372	0.1042	0.2284	0.1096	0.1681	0.161	0.1315	0.06
S12261	0.036	0.1298	0.1438	0.107	0.1759	0.1861	0.1176	0.1038
S12264	0.0347	0.1031	0.2144	0.1101	0.171	0.1434	0.1143	0.1089
S12265	0.0317	0.0987	0.1857	0.165	0.2134	0.1509	0.1014	0.0533
S12271	0.033	0.0966	0.2023	0.1017	0.2218	0.1414	0.139	0.0642
S12276	0.0378	0.1114	0.1401	0.1042	0.1573	0.1778	0.1515	0.12
S12278	0.0278	0.0914	0.2754	0.1005	0.1872	0.1491	0.1073	0.0612
S12279	0.0402	0.1119	0.1607	0.099	0.2077	0.16	0.1421	0.0784
S12282	0.0365	0.1145	0.1706	0.1034	0.2438	0.1644	0.1095	0.0574
S12285	0.0412	0.1226	0.1471	0.1067	0.19	0.1844	0.1376	0.0704
S12291	0.0494	0.0986	0.1479	0.0954	0.2375	0.1552	0.1623	0.0537
S12294	0.0415	0.0962	0.1813	0.1182	0.2226	0.1564	0.1158	0.068
S12308	0.0287	0.1061	0.1778	0.1194	0.2121	0.156	0.1061	0.0938
S12335	0.0294	0.0962	0.2145	0.1122	0.1711	0.1743	0.1302	0.0721
S12344	0.0536	0.0854	0.1718	0.0986	0.1936	0.1816	0.16	0.0554
S12347	0.0438	0.1075	0.1976	0.1177	0.2086	0.163	0.102	0.0599
S12348	0.0475	0.1283	0.1305	0.123	0.1895	0.1669	0.1448	0.0694
S12354	0.0305	0.1352	0.1092	0.1016	0.1475	0.1498	0.2344	0.0919
S1236	0.0445	0.0892	0.1382	0.1161	0.2442	0.1602	0.1549	0.0526
S12365	0.0398	0.1081	0.1801	0.1164	0.1745	0.1785	0.1251	0.0774
S12366	0.0421	0.095	0.1622	0.0978	0.2722	0.1558	0.1133	0.0616
S12374	0.0326	0.1108	0.1676	0.0927	0.2649	0.1699	0.1166	0.045
S12385	0.0379	0.0895	0.1623	0.0998	0.2251	0.1688	0.137	0.0795
S1239	0.031	0.0965	0.2237	0.1031	0.2369	0.1611	0.0875	0.0602
S12391	0.0333	0.1064	0.1387	0.109	0.2391	0.147	0.1283	0.0981
S12394	0.033	0.1156	0.1269	0.0955	0.2684	0.1552	0.1349	0.0705
S12406	0.0441	0.1003	0.1655	0.1008	0.2566	0.1546	0.1233	0.0547
S1241	0.0329	0.1361	0.1225	0.1219	0.2418	0.1779	0.1055	0.0613
S12410	0.0316	0.1391	0.1423	0.1444	0.1654	0.1856	0.1146	0.0769
S12417	0.0434	0.0868	0.1366	0.0993	0.2865	0.1732	0.1148	0.0593
S12419	0.0358	0.116	0.1385	0.1158	0.2608	0.1692	0.0845	0.0795
S12428	0.0386	0.1038	0.1595	0.1448	0.2122	0.1587	0.1196	0.063
S12431	0.0332	0.087	0.1923	0.0763	0.2236	0.1943	0.1255	0.0678
S12432	0.0279	0.0934	0.156	0.1349	0.1909	0.1696	0.1282	0.0992
S12436	0.0553	0.1118	0.1461	0.1478	0.2016	0.1821	0.1056	0.0498
S12437	0.0333	0.0979	0.2095	0.0866	0.2212	0.1568	0.0989	0.0958
S12439	0.0279	0.1032	0.1583	0.1305	0.2231	0.168	0.121	0.0681
S12440	0.0287	0.1198	0.1379	0.1043	0.231	0.174	0.1498	0.0544
S12441	0.0292	0.095	0.2293	0.1354	0.1952	0.133	0.0736	0.1092
S12447	0.0513	0.1083	0.1362	0.0906	0.2146	0.1403	0.1581	0.1006
S12450	0.0394	0.097	0.1585	0.1195	0.2422	0.1537	0.0942	0.0954
S12452	0.036	0.1006	0.1959	0.089	0.1643	0.17	0.1933	0.0509
S1246	0.0384	0.0982	0.2121	0.1303	0.1971	0.142	0.1182	0.0638
S12463	0.0516	0.0854	0.1894	0.1095	0.2064	0.133	0.139	0.0857
S12464	0.0495	0.1039	0.1193	0.1088	0.1368	0.1416	0.2419	0.0983
S12488	0.0679	0.1116	0.1441	0.105	0.1222	0.1561	0.2165	0.0766
S12489	0.0351	0.1156	0.1422	0.1316	0.2161	0.1595	0.1444	0.0555
S12496	0.0379	0.1343	0.1548	0.1138	0.1719	0.1542	0.1593	0.0737
S12500	0.0368	0.0881	0.1858	0.1247	0.1992	0.1596	0.1226	0.0833
S12501	0.0359	0.1092	0.1711	0.1396	0.1661	0.1387	0.1564	0.0831
S1251	0.0385	0.1127	0.1572	0.1154	0.2046	0.1504	0.1438	0.0774
S12516	0.028	0.1227	0.1708	0.1155	0.1561	0.2076	0.1425	0.0569
S1252	0.0403	0.1216	0.1592	0.1365	0.2103	0.1558	0.1117	0.0645
S12524	0.0269	0.0885	0.1823	0.1127	0.2687	0.1306	0.1129	0.0774
S12527	0.0262	0.0989	0.1729	0.1256	0.2227	0.1464	0.1432	0.0641
S12535	0.0311	0.1247	0.1447	0.0945	0.261	0.1558	0.1151	0.0732
S12540	0.0267	0.0887	0.2	0.1037	0.2428	0.1542	0.1313	0.0525
S12548	0.0403	0.088	0.2081	0.1348	0.1871	0.1618	0.1165	0.0635
S12556	0.0277	0.0976	0.1866	0.0918	0.2665	0.1424	0.1252	0.0621
S12563	0.025	0.1075	0.171	0.111	0.2487	0.1604	0.1008	0.0757
S12568	0.1615	0.2917	0.0971	0.0738	0.1288	0.117	0.0779	0.0522
S12569	0.0444	0.0995	0.1688	0.0932	0.165	0.1531	0.212	0.064
S12570	0.0209	0.1107	0.1992	0.1319	0.2217	0.1435	0.0998	0.0724
S12577	0.0402	0.1086	0.1614	0.126	0.2496	0.1764	0.0706	0.0672
S12582	0.0296	0.0919	0.2652	0.0872	0.224	0.1767	0.0692	0.0563
S12583	0.0263	0.1015	0.1809	0.1442	0.2082	0.1579	0.1153	0.0657
S12585	0.0626	0.094	0.1369	0.0815	0.2111	0.1574	0.1926	0.0639
S12590	0.0683	0.1324	0.124	0.1105	0.157	0.1848	0.1309	0.0921
S12596	0.0365	0.1099	0.1653	0.1359	0.194	0.1523	0.1219	0.0843
S12597	0.0384	0.1014	0.1918	0.1053	0.2236	0.1596	0.1133	0.0665
S12604	0.0321	0.0982	0.1398	0.0788	0.2215	0.1858	0.1672	0.0767
S12605	0.0472	0.0861	0.1595	0.1199	0.2066	0.1432	0.1517	0.0858
S12608	0.028	0.1164	0.1988	0.1287	0.167	0.1723	0.1156	0.0733
S12617	0.0444	0.0872	0.1641	0.1537	0.202	0.1489	0.098	0.1018
S12618	0.0512	0.103	0.1815	0.1473	0.1707	0.1738	0.1036	0.0688
S12624	0.0342	0.1159	0.1534	0.104	0.2116	0.1494	0.1535	0.078
S12628	0.071	0.1132	0.17	0.1335	0.1706	0.15	0.1183	0.0736
S12637	0.0298	0.1154	0.162	0.1325	0.2027	0.1716	0.1015	0.0844
S12655	0.0297	0.1028	0.1808	0.0938	0.1731	0.1624	0.17	0.0873
S12658	0.0365	0.1201	0.1556	0.1079	0.2372	0.1438	0.1264	0.0725
S1266	0.0443	0.1194	0.1206	0.104	0.1859	0.185	0.1458	0.095
S12665	0.0231	0.0897	0.1358	0.1271	0.1621	0.1503	0.2185	0.0934
S12666	0.0704	0.0988	0.161	0.1125	0.2095	0.1782	0.0945	0.075
S12667	0.0374	0.1051	0.1553	0.151	0.1731	0.162	0.1394	0.0767
S12675	0.0311	0.1152	0.1042	0.0769	0.1519	0.1987	0.2243	0.0976
S12682	0.0371	0.1061	0.1953	0.0992	0.187	0.1651	0.1499	0.0604
S12691	0.0457	0.0999	0.1791	0.1047	0.2034	0.1656	0.1368	0.0647
S12704	0.0356	0.1019	0.1536	0.1109	0.203	0.1571	0.1519	0.0861
S12706	0.0653	0.1204	0.1286	0.1189	0.1851	0.1736	0.1241	0.0841
S12707	0.0454	0.0713	0.2291	0.1067	0.1906	0.1897	0.0909	0.0764
S12721	0.0251	0.1136	0.1157	0.2018	0.1902	0.1578	0.12	0.0758
S12722	0.0402	0.1042	0.1552	0.1196	0.2186	0.1797	0.1303	0.0522
S12731	0.0564	0.1122	0.1399	0.1112	0.2497	0.1387	0.0809	0.1111
S12734	0.0765	0.1045	0.1826	0.0947	0.1494	0.1818	0.1247	0.0858
S12735	0.0568	0.1002	0.222	0.0915	0.1951	0.1686	0.0992	0.0667
S12736	0.048	0.1186	0.1747	0.0881	0.2582	0.1541	0.0973	0.0608
S12742	0.0258	0.0891	0.1574	0.1407	0.2816	0.1291	0.1138	0.0625
S12754	0.0473	0.1145	0.1345	0.1074	0.2173	0.1685	0.1254	0.085
S12760	0.0377	0.1259	0.1197	0.1086	0.2048	0.1845	0.1264	0.0924
S12773	0.049	0.1144	0.1788	0.1469	0.1886	0.1519	0.1	0.0703
S12775	0.0397	0.1079	0.148	0.0904	0.1978	0.1881	0.1497	0.0784
S12776	0.0316	0.0909	0.1561	0.0746	0.4204	0.1236	0.0706	0.032
S12779	0.0289	0.0924	0.1977	0.1009	0.1868	0.1583	0.1608	0.0741
S12781	0.0371	0.1089	0.1511	0.1503	0.1918	0.1617	0.1118	0.0873
S12785	0.0269	0.0859	0.1844	0.1048	0.2017	0.2002	0.1297	0.0664
S12790	0.0362	0.0933	0.1726	0.107	0.1541	0.1641	0.1673	0.1053
S12794	0.041	0.1144	0.1229	0.1188	0.217	0.1809	0.1324	0.0725
S12796	0.0403	0.1232	0.1397	0.1009	0.2148	0.1564	0.1373	0.0874
S12798	0.0236	0.1034	0.1461	0.1105	0.1443	0.1779	0.2508	0.0434
S128	0.0396	0.0984	0.12	0.1076	0.0937	0.1215	0.1261	0.2932
S1280	0.04	0.0963	0.1377	0.1332	0.2046	0.172	0.1345	0.0817
S12800	0.0391	0.1153	0.1396	0.1095	0.2762	0.1575	0.1147	0.0482
S12809	0.0548	0.1337	0.1418	0.113	0.1753	0.173	0.1209	0.0876
S12813	0.0376	0.1222	0.1435	0.1096	0.2312	0.1772	0.0921	0.0867
S12814	0.0465	0.106	0.1419	0.092	0.2884	0.1458	0.1136	0.0659
S12817	0.0331	0.1236	0.1143	0.1275	0.182	0.1677	0.1672	0.0846
S12819	0.043	0.1098	0.1374	0.1214	0.1424	0.1606	0.2174	0.068
S1282	0.0334	0.1094	0.1823	0.1305	0.2221	0.1514	0.1108	0.0602
S12821	0.0252	0.0973	0.1894	0.1196	0.1753	0.1904	0.1174	0.0855
S12823	0.0314	0.117	0.1116	0.1053	0.2764	0.1384	0.1186	0.1013
S12826	0.0374	0.0902	0.1278	0.1207	0.2415	0.1371	0.1324	0.1128
S12827	0.0363	0.1121	0.1529	0.12	0.1742	0.1588	0.1262	0.1195
S1283	0.0329	0.114	0.1546	0.1356	0.2009	0.1592	0.1442	0.0585
S12830	0.0401	0.0909	0.153	0.1324	0.3009	0.1566	0.0666	0.0595
S12836	0.0322	0.0962	0.1976	0.0991	0.2038	0.1408	0.1372	0.093
S12839	0.0284	0.0946	0.187	0.119	0.1656	0.1512	0.1462	0.1081
S12845	0.0408	0.1111	0.1547	0.1006	0.2537	0.1682	0.1264	0.0446
S12848	0.0465	0.0927	0.1576	0.1017	0.1859	0.1601	0.154	0.1014
S12849	0.0261	0.1143	0.1737	0.1139	0.16	0.1831	0.1713	0.0575
S12854	0.0326	0.1116	0.1744	0.0953	0.2716	0.1414	0.1047	0.0684
S12857	0.0331	0.1205	0.1358	0.0876	0.1524	0.1877	0.2094	0.0736
S12863	0.0415	0.0895	0.1786	0.1114	0.2047	0.1712	0.1135	0.0897
S12865	0.0571	0.1004	0.1678	0.1016	0.1563	0.1203	0.1982	0.0982
S12866	0.066	0.1087	0.1577	0.1098	0.1833	0.138	0.1654	0.0711
S12868	0.0384	0.1247	0.1174	0.133	0.1828	0.1727	0.1394	0.0916
S12869	0.0541	0.1415	0.1264	0.1217	0.1734	0.1528	0.1169	0.1131
S12872	0.0381	0.0841	0.1764	0.0764	0.2814	0.1436	0.1391	0.061
S12875	0.0339	0.0892	0.1855	0.1455	0.1608	0.1707	0.152	0.0624
S12884	0.0433	0.1075	0.1515	0.0841	0.2258	0.1479	0.1496	0.0903
S12886	0.0395	0.1415	0.1664	0.1102	0.1614	0.1895	0.1195	0.0721
S12888	0.0421	0.1063	0.1627	0.1079	0.245	0.157	0.1315	0.0475
S12893	0.0328	0.1014	0.1538	0.104	0.2316	0.1615	0.1276	0.0874
S12897	0.0354	0.1272	0.1414	0.0818	0.2296	0.1602	0.1614	0.0631
S1290	0.0408	0.1015	0.2283	0.1038	0.1657	0.1539	0.1397	0.0663
S12901	0.0371	0.1095	0.1574	0.1324	0.2192	0.174	0.0891	0.0814
S12906	0.0452	0.0934	0.1406	0.1117	0.2211	0.1301	0.1895	0.0684
S1291	0.0481	0.1224	0.1535	0.1122	0.2301	0.1572	0.1092	0.0674
S12912	0.0447	0.1444	0.1208	0.1365	0.1777	0.1756	0.1026	0.0979
S12922	0.0393	0.1077	0.1046	0.0964	0.0745	0.1864	0.3081	0.0832
S12924	0.0513	0.1136	0.1366	0.1085	0.2412	0.1652	0.1172	0.0664
