B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
S7061	1.67082943245539e-05	8.91470761854675e-05	5.67602145473167e-08	0.0442225791914031	0.194029160197635	0.0319304806764602	6.22430779519861e-06	0.729705643495982
S7066	5.06129808131482e-08	2.295070237794e-05	5.0804521047994e-06	0.0418641962233301	0.194683321405668	0.0328635091390947	2.14411179879102e-09	0.730560889320332
S7067	3.09007979729915e-05	1.48351914070859e-08	1.36329305119603e-05	0.0394305544110954	0.195854218268155	0.0342478391497233	1.22939709037894e-08	0.730422827313379
S7071	3.69796258826068e-07	2.39105886791318e-08	1.10376529261903e-05	0.0435841036384187	0.196983579257887	0.0319121171276621	1.04385999270002e-08	0.727508758177659
S7089	1.20390569963381e-08	1.01263287842689e-08	0.000104272637891784	0.0447600918924671	0.19540695178445	0.0308676059555787	3.02366249021889e-05	0.728830818939325
S7092	3.21816800786273e-08	3.54556282593426e-09	4.19883811195929e-06	0.043185269347786	0.196379192301212	0.0314911458709586	5.09923625633427e-08	0.728940106922326
S7093	5.75410245112135e-09	3.64247768616327e-06	9.35553294444035e-09	0.0425004360343446	0.201422575767454	0.0301378213637587	2.27206630328532e-08	0.725935486526458
S7098	3.42266161120611e-06	2.19035142094442e-08	2.03525936465763e-08	0.0438358963773684	0.199505610568568	0.0301426727077334	3.44877549394477e-08	0.726512320940856
S7104	2.7914445351613e-08	1.06438865654422e-09	2.10498627717931e-07	0.0388485166510743	0.196003696607537	0.0327523479370484	9.26163322212716e-09	0.732395190065246
S7115	3.9923734396939e-10	7.63985077076519e-05	5.06664131569808e-07	0.0449383951949654	0.195555543341282	0.0312456247369801	4.52976137561999e-08	0.728183485858082
S7120	1.06745657869489e-08	3.86758149347613e-07	8.50823292078619e-08	0.0382159267534621	0.197829588413724	0.0347563103026255	1.74454078718923e-08	0.729197674569736
S7123	5.23741707562229e-07	1.49267332258769e-07	3.47058534588092e-09	0.0425475658767705	0.193866321537163	0.0323828209637484	2.21071364584919e-08	0.731202593035556
S7126	3.78091125266823e-10	6.4340036628717e-07	1.50584821521919e-08	0.0466124178171034	0.187480304540491	0.0323346134983504	8.15991148198301e-05	0.733490406192296
S7128	1.10180901796221e-09	1.4319422556239e-06	1.19754870788892e-09	0.0444047813714234	0.195633777456113	0.0312638245294	1.53299574628122e-05	0.728680852443987
S7132	1.17598818539422e-08	2.13265819730409e-07	1.19253346832231e-05	0.0440361297165186	0.199789153433826	0.0291330462528289	5.26924115356679e-09	0.727029514967201
S7136	9.75332961083829e-09	6.06407188273444e-09	8.91244656078899e-08	0.0425501137970773	0.197688430978279	0.0312220075044792	1.29534615982706e-06	0.728538047432137
S7153	8.41571018844708e-09	2.40075425905282e-08	6.35594983989227e-07	0.0427293837606928	0.195055779803326	0.0315035272087557	5.8703765756763e-09	0.730710635338612
S7155	1.40531632767036e-08	7.15916400411955e-08	4.40342337856204e-08	0.0393470700848212	0.203439590557763	0.0318904895758153	7.29334743289513e-08	0.725322647169089
S7158	1.16668934392825e-08	4.77307633656386e-05	4.77421411323692e-08	0.0397596552063727	0.197511569088705	0.0327357114358286	1.5410985524916e-08	0.729945258685708
S7167	9.25482571509009e-06	2.54756203409839e-07	3.49347353833984e-07	0.0419107193306859	0.201455465022568	0.0302678060842111	1.21611555500295e-08	0.726356138472107
S7171	4.47079485794492e-08	1.63415059274048e-08	0.000106210199365017	0.0413228325652471	0.198677810579206	0.0306092593850108	2.3467272681822e-08	0.729283802754444
S7174	3.28254688847954e-05	6.15725798321945e-08	5.46394698179124e-10	0.0427089966462344	0.192931025794947	0.0323477012547738	1.06495777679747e-08	0.731979378066608
S7175	1.67385271947185e-05	1.32514990051327e-05	6.60055424249768e-07	0.0393920806018524	0.189469954166833	0.0358006853904032	1.15310606556445e-07	0.735306514448681
S7178	3.75164793631e-08	3.19700412825223e-08	2.96754689878574e-08	0.0403510725876007	0.197458174356971	0.0338299586188476	1.507541701101e-06	0.72835918773289
S7179	8.56833730862978e-10	1.63773390364668e-08	3.25109297807166e-08	0.0399074710471671	0.19458213156391	0.0346172165520174	9.07412892111423e-08	0.730893040350514
S7181	1.72964959081495e-06	3.2997594818747e-07	1.10482955203415e-08	0.0425303507633553	0.198551112430034	0.0301284503905543	2.96244647747861e-07	0.728787719497574
S7189	1.20306456634846e-07	3.53486037957826e-09	7.49133410157323e-08	0.0426051760720481	0.198186541355789	0.0313921910713623	4.26196581087566e-09	0.727815888484176
S7197	1.00530537133088e-07	4.77455681698611e-05	5.42503749933426e-06	0.0445250716692976	0.197029617913525	0.0306360831047731	1.45258054353867e-08	0.727755941650393
S7198	2.57248998038266e-09	7.01096640349982e-06	0.000169707334396247	0.0438809125592104	0.193753291855357	0.0307246028085462	1.32155470233181e-07	0.731464339748126
S7201	1.06259115327191e-05	2.13324115853397e-09	1.46502589948474e-07	0.0426196775954835	0.199742233289538	0.0308675896188381	5.85908315379208e-08	0.726759666357945
S7204	6.68331901957557e-06	9.79936418985402e-05	2.41717918983353e-08	0.0398894804272301	0.194083000202873	0.0340004690291164	2.96383810604254e-09	0.731922346244232
S7206	2.60875383328284e-08	4.18203134583735e-08	1.05103184373978e-07	0.0423565694880974	0.189224239414151	0.0339057855141841	1.26096065501249e-06	0.734511971611876
S7207	7.2638354350231e-08	4.0828496870561e-07	2.36240093448978e-08	0.0449641723502775	0.194622740443191	0.0301927213990449	1.39235023918469e-06	0.730218468909915
S7212	1.25174766556938e-07	1.70141657651717e-07	4.42658673737229e-06	0.0399683293519892	0.197313304022941	0.034104669166654	1.23998966907653e-05	0.728596575658564
S7219	1.06734680272539e-05	5.91734306856819e-08	9.50536811188866e-06	0.0432401214203704	0.198441828111138	0.0306595767970996	1.68770105131341e-08	0.727638218784812
S7221	1.15820366008455e-08	1.52821900350386e-07	1.64957484360411e-07	0.0450666731771002	0.192030596282518	0.030646775927974	5.88734571091803e-09	0.73225561936364
S7226	1.74548806085875e-07	1.91370443113928e-08	1.29629938588894e-05	0.0375888855623559	0.190610121266429	0.0364841088093266	8.17251413447778e-10	0.735303726864928
S7231	6.45017470592689e-09	1.88247736496098e-06	5.10296625505757e-08	0.0414744004640818	0.197348566423414	0.031714716924953	7.32838981201887e-08	0.729460302946451
S7247	8.59578843125232e-09	4.04593926018945e-06	3.37453890722215e-08	0.0417097731399294	0.197696863582181	0.0321804303650643	1.76762460412958e-08	0.728408826956141
S7249	4.88947283627762e-09	7.63057899103428e-08	5.08646875473009e-05	0.0433108912494334	0.197955264526517	0.0312735954175885	2.41568273987834e-05	0.727385146096252
S7251	8.20225916109249e-08	6.64990892976794e-05	1.12978895685337e-07	0.0468609862484824	0.191528340388878	0.0293856798091796	3.58222850610509e-10	0.732158299104453
S726	2.04805407253384e-08	5.74911295548068e-08	2.56577403502609e-08	0.04153236026074	0.192598167408262	0.0336817710359511	1.18261212972567e-08	0.732187585839515
S7260	1.78458902286562e-08	3.9239267355365e-09	4.67797436831171e-05	0.0423070994566457	0.198535636367554	0.0291155961269949	1.47425239061202e-08	0.729994851792782
S7261	2.54234199444316e-08	4.88704704076683e-09	7.20829947943117e-08	0.0373771211268343	0.2043160527238	0.0334533883903806	1.3346099065321e-07	0.724853201904533
S7270	1.92427211262678e-08	1.9303625509842e-06	6.90315685560624e-06	0.0437954474769157	0.191670234097938	0.0316310598121229	1.20415960197352e-07	0.732894285434936
S7277	7.33511423117171e-09	0.000102434686647191	6.82789323160834e-09	0.0407890854730323	0.195813294649405	0.0328468113872887	1.12033901258473e-06	0.730447239301607
S7280	6.13693370418549e-06	1.61778497624882e-08	2.69716574359696e-07	0.0391447018503117	0.199017988121568	0.0346485025500343	6.06743309497074e-08	0.727182323975627
S7284	3.30498145059927e-07	4.91509015469565e-07	1.08607296760137e-07	0.0410276169244607	0.19528040733826	0.0326613207540436	3.65093303279289e-08	0.731029687859448
S7288	2.68722468290203e-08	5.40175683333816e-07	4.95608906687406e-07	0.0437276493645054	0.195666114603276	0.0308229214811822	7.66211866750474e-07	0.729781485682333
S7300	2.6566041377013e-06	4.09347041785418e-08	2.15395957643791e-05	0.0422758150382783	0.20115399045146	0.0304641278295388	1.69263563679191e-09	0.726081827853481
S7309	3.64587902974786e-05	4.34298831495969e-09	7.73819692512042e-06	0.0433482858781778	0.195900733193606	0.0313871899081899	5.2215422330834e-09	0.729319584468273
S7312	6.41004408604797e-06	4.07578828151224e-09	1.09554211142473e-07	0.0399318371063046	0.199965310271799	0.0296496238833668	2.59219510205104e-06	0.730444112869343
S7315	9.38726689159013e-08	1.83997447242916e-07	1.26683483292257e-08	0.0416947103531619	0.197991714286603	0.0322815897664849	1.63875230532244e-09	0.728031693416533
S7326	9.18896092521662e-09	2.63791869100267e-06	5.05612454533415e-08	0.0445125847257382	0.2005325388279	0.0289734845761984	7.17531523373119e-07	0.725977976669743
S7327	6.84887923177354e-07	2.45963052042353e-08	0.000186272774898707	0.0409137899111051	0.191981347380385	0.0341260988240228	3.5020499245153e-07	0.732791431420368
S7344	1.00279031050476e-07	1.42140346459139e-08	1.80752323181354e-08	0.0416740755710268	0.197334657613982	0.0330629418212758	4.60472320177865e-07	0.727927731953097
S7360	8.39474953904426e-09	6.20048179708713e-05	2.33263396688325e-08	0.0435385023671001	0.196640333944491	0.0309521857742514	2.05786157982174e-08	0.728806920796481
S7376	4.80229404853705e-06	4.2642938120445e-06	3.03543945200529e-08	0.0403979322601405	0.192684904802764	0.0339260812179061	2.036921158566e-07	0.732981781084818
S7378	6.02248087762948e-06	3.66765977531698e-05	4.23983492169937e-08	0.0401715297499846	0.201797592258685	0.0321832919370364	1.11304998686411e-08	0.725804833446814
S7379	6.29882827142979e-09	1.00493226192088e-07	2.4445914938005e-08	0.0403389945709954	0.193721571659785	0.0319551604647698	2.18433197382746e-06	0.733981957734506
S7383	2.33634373332941e-07	8.41215386910686e-09	3.50645766203161e-07	0.0432408633409726	0.199083479441395	0.0309323798784484	1.92243450074545e-08	0.726742665422546
S7389	4.1179626914786e-07	8.31797802128402e-09	2.34751414910347e-08	0.0393395055751163	0.197808465268151	0.035074517093999	2.97280083241231e-05	0.727747340465021
S7390	6.84772010792745e-09	1.8324723807878e-08	6.02394838006143e-08	0.0420894494828023	0.198483296309289	0.0312175369736932	1.0504402246711e-09	0.728209630771848
S7395	3.88434899575799e-06	1.16253071186289e-08	9.98621399849971e-09	0.039884943943191	0.208215341647975	0.029470749242303	7.30520645392364e-09	0.722425051900808
S7396	2.73915340449446e-08	5.65636338664291e-06	1.12343062709349e-08	0.0411177378322729	0.198287528004888	0.0309726613420442	1.06138233974323e-07	0.729616271693334
S7408	2.39695031558198e-07	4.30274121089438e-06	8.67194728150465e-07	0.0425167612476323	0.200913335128569	0.0309093469851276	2.92099890676795e-08	0.725655117797712
S7433	8.52806382339653e-07	1.83014865353119e-07	1.86022295011315e-07	0.0412130289961515	0.200162265049267	0.0315238400642603	3.42094423372502e-08	0.727099609837336
S7439	2.17528030323409e-09	3.5094304482421e-08	2.39990917728407e-07	0.0419152716743648	0.19460623440948	0.0322881488592381	1.02596634089427e-05	0.731179808133006
S744	4.48493674614371e-08	2.67875583091789e-06	2.90278812903908e-05	0.0437730100010365	0.188138161442105	0.0344528583428305	2.96585230200229e-09	0.733604215761687
S7468	4.25866596747198e-10	1.41391112991594e-08	4.96821863632338e-05	0.0406410331381202	0.192762306673179	0.0325883486920333	2.41921008227023e-06	0.733956195535244
S7469	7.94655500491934e-08	3.84811914533263e-08	3.96098895250919e-08	0.0410884125256267	0.196987850075026	0.0315683509578053	2.97263447379667e-05	0.730325502540173
S747	2.98118213366394e-09	5.51360414386651e-09	1.13834033748704e-05	0.0395818714156513	0.193550610339087	0.0342115313642997	2.20816997299862e-05	0.732622513283071
S7470	2.50236352558335e-08	6.72231310334769e-09	1.31570316582478e-05	0.0386554529825394	0.203381388161233	0.0311532272063594	1.98933340415882e-06	0.726794753538858
S7474	1.27478072467504e-08	6.90648147231763e-05	8.23501730444083e-08	0.041744359446103	0.199169605635573	0.0318389804502063	2.71919540545857e-06	0.727175175360009
S7475	2.05591379051059e-06	5.15718039434058e-09	2.15180534661771e-08	0.0450127357824554	0.194836565637025	0.0302963934117072	3.38689539066193e-06	0.729848835684397
S75	6.92117146833649e-08	7.86933363230238e-10	7.33552357381819e-08	0.0384447104221953	0.199483012513722	0.0311919367138724	1.71747362987986e-08	0.730880179821591
S7502	6.56434100874355e-07	1.95730762367729e-09	9.43698106794702e-09	0.0430977561883505	0.195955692879961	0.0317108369607314	3.97036266043831e-05	0.729195342515963
S7505	2.46958381692844e-08	3.41392276491881e-07	1.70773714509022e-08	0.0459453246333964	0.188965731615197	0.0318627052082742	8.23378279377162e-08	0.733225773039819
S7509	6.00401491981439e-09	3.41610408218706e-09	1.65667252054627e-07	0.0411657914463819	0.195781889454182	0.0311762384353529	4.09499313894537e-06	0.731871810583574
S7513	0.000196434198950011	3.25175228014889e-08	4.46062893975743e-09	0.0409994944171373	0.198011898781907	0.0316795222387338	1.40089028124814e-05	0.729098604482308
S7514	5.64326593351123e-05	1.23489680070212e-05	5.62973268970487e-07	0.0414532547462836	0.188947910472661	0.0352536902540215	9.11527899976365e-09	0.734275790811144
S7520	1.40714921962299e-05	2.49958853526261e-05	1.99621684746449e-07	0.0409611510390917	0.183308425055781	0.034779444057012	7.23500997855768e-07	0.740910989347884
S7524	5.23441025377717e-07	1.11569428636877e-07	2.52592135870749e-08	0.0434571373817749	0.19957991599122	0.031355660220127	8.84676114294405e-10	0.725606625252535
S7531	2.17077684441293e-08	1.00809179581388e-06	7.11869157165286e-09	0.0399824757605125	0.199674407604502	0.0309996347060281	1.88756677962207e-07	0.729342256254024
S7543	1.77290574768072e-08	2.95469505596157e-07	3.08233681540121e-08	0.0423713963738981	0.203177896431361	0.0307920834446449	1.73373985077443e-05	0.723640942329657
S7544	1.9671250615208e-08	1.28816049217086e-07	3.86311094684708e-09	0.0397875805994867	0.201819423932025	0.03126357493443	1.29185067325492e-07	0.72712913899858
S7548	9.60822423511129e-08	3.98874114050138e-05	1.34443346797668e-07	0.0454533377806002	0.196834277593067	0.0295844872465406	1.19375152491829e-06	0.728086585691273
S7557	1.06434529942976e-08	4.12192312027438e-08	7.26620891234407e-08	0.0422037645487515	0.195797099164575	0.033042651726167	1.1653466022329e-05	0.728944706569711
S7559	1.04864058568644e-08	1.28914969810419e-05	2.68730595202521e-05	0.0410691630904761	0.192773422732668	0.0341696703432978	5.93345057503635e-08	0.731947909456145
S7560	5.64704158988117e-06	1.64213890526551e-06	7.38266497781668e-09	0.0398382636280812	0.192831231264922	0.0343622625311472	4.15199626542123e-09	0.732960941860693
S7562	1.04304614093049e-08	4.43383396013489e-07	4.84912500694222e-08	0.0435439739407236	0.195760202020072	0.0316951762177247	1.01739976826061e-08	0.729000135342375
S7573	3.68218126373131e-06	1.46506645434591e-08	2.37853080050413e-06	0.0414915439417877	0.194463901793618	0.0337060926503071	5.63006389495242e-09	0.730332380621494
S7576	1.39326284708515e-07	6.17653479164579e-08	3.1927298862248e-08	0.0448294647074918	0.196265375248263	0.0297244121960229	3.09197998548718e-08	0.729180483909491
S7581	5.40082805915771e-05	3.44355517536948e-09	3.78076062525649e-05	0.0421402329036075	0.197312167161647	0.0319617450304987	2.89472652597294e-07	0.728493746101195
S7584	4.55907831579422e-06	2.65614716183373e-08	1.03211474646147e-06	0.0405947123468571	0.19514251353112	0.0328039630712787	1.06844166203569e-07	0.731453086452045
S7585	6.04880796297203e-09	4.84348665154737e-08	9.97209188839075e-05	0.0435289617432978	0.18858948410243	0.0339973204093217	3.14957794726201e-08	0.733784426846613
S7595	1.10780328012807e-07	1.22844426421107e-05	1.83581953345092e-07	0.0420829039998927	0.193105550377025	0.0307436875532692	3.13288602335949e-09	0.734055276132004
S7600	1.00485559340898e-05	5.04090134822064e-06	4.98485586812759e-08	0.0421829267860968	0.191223154857439	0.0326263680771736	8.27103386483811e-09	0.733952402702416
S7602	2.22722280590115e-08	9.40969794907238e-07	8.89083639180109e-08	0.0473557459957424	0.193251194942241	0.0296086007973419	6.58067800018516e-06	0.729776825436288
S7605	1.68818796642795e-10	0.000214165387017762	2.53139225871175e-08	0.0424511951883432	0.198083343883502	0.030758852003713	7.48409409663539e-08	0.728492343213742
S7606	2.37263049353496e-08	3.88310799442455e-08	3.09070657887358e-09	0.0451974808142781	0.19842892591712	0.0288279851937703	3.10861726560988e-06	0.727542433809474
S761	3.85007160303346e-08	4.78538189225101e-08	8.37506640436837e-09	0.0369395662350082	0.203978119246415	0.0322851359283402	2.80153726682315e-07	0.726796803706909
S7622	1.36033596917609e-05	3.69980808278783e-08	0.000131172665488839	0.0403861150177579	0.199259405010099	0.0319867021089389	1.46933310955205e-08	0.728222950146612
S7627	4.27708482062351e-09	2.65883488261263e-08	2.94386360197312e-06	0.0440376745007854	0.19974245216239	0.0295656609819631	3.53954861129086e-05	0.726615842139713
S7630	1.55845294096339e-08	2.55711512232331e-08	8.58810704978039e-06	0.0432379364973053	0.199083238477121	0.0300740760680157	1.49849672053608e-09	0.72759611819633
S7635	5.00625915777654e-09	2.96896924648508e-08	3.86062211512516e-08	0.0396401140967633	0.198674015430106	0.0327927422656869	5.5900800580161e-08	0.728892999004471
S7639	7.49016445265073e-09	1.88992429300641e-05	5.5744530507784e-09	0.042557569124113	0.197971573396957	0.0316985216774885	0.000148170590404353	0.72760525290349
S7644	2.41834610245927e-05	3.66517548293295e-07	4.14049202098408e-06	0.0414737150163894	0.179397974788037	0.0386385495061775	4.21711758641691e-08	0.740461028047626
S7652	1.04572153925782e-06	8.46439570355762e-07	2.08712991083008e-05	0.0411237584618187	0.198393767099721	0.0314204159959091	1.67705766537395e-08	0.729039278211757
S7653	3.16232994734748e-08	5.05556393043252e-09	1.11564320402904e-07	0.0404569803243423	0.210675847123736	0.028793392846786	4.89104345689831e-07	0.720073142357607
S7655	3.04258411994319e-08	2.75733161131637e-05	2.24019292102227e-08	0.0424749342575163	0.192065089567427	0.0307106840027129	5.25324570052993e-08	0.734721613496004
S7659	3.51518213121389e-09	1.73208703636955e-07	1.36325752574388e-07	0.0378346052264056	0.19022459125886	0.0350013037863168	2.70880193232441e-09	0.736939183969977
S7660	1.6195412388463e-05	9.23777802871301e-06	6.64618949524688e-09	0.0400789689845676	0.197789156264532	0.0324359641054367	2.87460302604536e-08	0.729670442062826
S7668	1.16234871320767e-07	1.91356633796097e-06	1.23384482471296e-06	0.0416160797314104	0.198985297869237	0.0329253407022764	8.9826212860143e-07	0.726469119788914
S7670	1.01720226116567e-05	4.25717636902093e-09	0.000112300278598814	0.0424372103120124	0.194814545340135	0.032734412096571	2.1639353305375e-08	0.729891334053542
S7671	1.4608020568121e-08	1.25564426970364e-06	1.23072370446833e-08	0.0417572256392898	0.198698209132362	0.0328343080560993	6.84760375641466e-06	0.726702127008966
S7673	4.69176593955707e-08	1.39210358285893e-08	2.60795425757081e-08	0.0413573503813287	0.195965269888504	0.0334787172695866	1.36614480394221e-05	0.729184914094304
S7674	3.19275818727513e-05	5.83632667865079e-08	4.56954194278099e-09	0.0436738161824208	0.199894885917195	0.0311445772953429	3.83162367561059e-08	0.725254691774123
S7678	3.99664789189482e-07	1.67597504084397e-07	5.746375159456e-05	0.0400697037830703	0.189243537113331	0.0331540032231254	9.16204622483661e-10	0.737474723950381
S7691	2.62210739665211e-08	4.24781937198611e-08	2.14194582782771e-09	0.0430352118157116	0.198652375257423	0.0318367039617764	1.13052113442519e-09	0.726475636993355
S7693	8.90351800292684e-09	1.80011486285801e-08	5.41174643549655e-05	0.0395565363519863	0.197975836096333	0.033203432710147	5.97086263354884e-08	0.729209990763886
S7694	4.33411167158176e-09	5.55919215042578e-08	4.73597248912035e-05	0.0432859053616979	0.19010661056001	0.0345543477094104	1.18752133525841e-08	0.732005704842744
S7699	1.54896988091294e-08	1.37643012538559e-08	1.72174492034624e-07	0.0403632528987069	0.192618375395941	0.0325323429003386	7.3463356845396e-06	0.734478481040837
S7703	6.02675158258791e-07	3.62832885818496e-08	4.93481834998245e-07	0.0427690099478119	0.193619767610007	0.0328604945728066	4.58483775808685e-09	0.730749590844255
S7711	4.00963179404436e-08	5.2200022658712e-08	1.83339956345794e-06	0.0396024715730016	0.195771416347955	0.0337976518512427	6.74593077401486e-09	0.730826527785966
S7712	1.37038246803213e-08	3.96450838950625e-08	7.93571693751956e-07	0.042347601529533	0.198715426548306	0.0295003634072683	4.36167208432233e-09	0.729435757232618
S7714	3.26568672793546e-07	3.86566603058963e-07	6.02084622773352e-06	0.0413925757754268	0.202119580006963	0.0313398802322944	2.39739359414179e-05	0.725117256067871
S7717	2.87936438117454e-08	2.98501300447539e-08	7.439763449027e-08	0.0458419096579392	0.196374011824068	0.0296555191472154	5.64504407765861e-07	0.728127861824961
S7723	2.6339424412887e-08	4.11982351167411e-08	1.5473061119275e-07	0.0386408999818588	0.197944031334678	0.033097695116081	9.87980927355851e-08	0.730317052501019
S7741	2.5653659529483e-08	8.56707276874448e-08	1.11179203627029e-06	0.0446928758114821	0.187765295658081	0.0309800803477281	4.90549851910817e-08	0.7365604760113
S7743	2.17921287503785e-08	2.47889327750807e-08	5.50186858843662e-05	0.0403768211720809	0.197829949461931	0.0319822311773055	2.88186846233192e-08	0.729755904103052
S7746	4.49260006571613e-05	2.40086101798335e-07	4.83381950697146e-07	0.0417647053893743	0.195734282921299	0.031186322423246	1.85945757618372e-06	0.731267180339795
S7747	9.68975726558723e-06	1.29585019053146e-05	9.58888363819386e-09	0.0412463072298989	0.194411381025332	0.0340814571103672	3.739886851719e-08	0.730238159387479
S7764	2.50642172082268e-05	3.01799850530902e-07	1.54623173659333e-07	0.0424407087924969	0.192573728847092	0.0351822233053028	1.42102168584647e-05	0.729763608198017
S7781	6.08297806592945e-08	4.90324593366565e-09	2.40205023045507e-08	0.0427013361266685	0.199161061440266	0.0310192530388584	4.44409006077967e-08	0.727118215199778
S7784	5.09621964338977e-08	5.85328346661551e-09	3.71441912445021e-05	0.0411637321417934	0.201220168441161	0.0308850280557476	9.86561192261752e-09	0.726693860488961
S7795	5.82532964069916e-08	3.54059606402497e-08	8.76923139596065e-09	0.0403407578924337	0.197071535271706	0.0314352695520246	7.52135367092293e-06	0.731144813501677
S7800	3.547790042731e-07	1.80526598739651e-08	2.91073390100081e-06	0.0392394304200435	0.194237464479447	0.0312038828744613	7.01414774453757e-06	0.735308924512739
S7803	2.68800009227254e-08	2.30991366919085e-08	7.97931412644958e-08	0.0432571196372394	0.195701740363701	0.031639696694958	5.55689804697194e-05	0.729345744551353
S7805	1.64709505475693e-09	9.5480524213033e-08	8.26893134320728e-08	0.0420212428707606	0.19704201157898	0.0324075678026789	1.07508999041465e-07	0.728528890421648
S7806	5.57327603112732e-08	7.21644685480507e-09	2.30833596036866e-07	0.0421486646141778	0.19947257574798	0.0307951155760785	8.90173003367363e-07	0.727582460105957
S7807	1.79624957642352e-09	2.71523855522754e-05	7.25537671785038e-09	0.0437800081866596	0.195270940872218	0.0301819002822316	3.83249888398815e-06	0.730736156722828
S7823	1.56701497755919e-08	4.55849567630165e-08	2.46515116653727e-06	0.0429566200764522	0.189644520723104	0.0326035586655471	7.95678637736049e-09	0.734792766171837
S7824	1.2293680385148e-08	8.13258291489169e-09	8.54732841745688e-07	0.0418998273475814	0.195237201101835	0.0317194426084116	1.04843871331227e-05	0.731132169395933
S7827	5.54845692035208e-10	6.1878709078178e-08	2.73933140884672e-06	0.0393988063528017	0.19439581179144	0.0318990823710973	5.6227262029772e-08	0.734303441492435
S7829	1.27205709570511e-05	4.10987242612787e-08	2.32702326750759e-06	0.0430486682227322	0.197720939370994	0.0301872349298219	5.11849802182218e-08	0.729028017598523
S7831	4.04853856351808e-08	9.19950448537025e-09	4.33792753491409e-08	0.0422765439607635	0.204176208173354	0.0307554974675065	3.04657610176336e-05	0.722761191573193
S7837	7.40631892666686e-09	2.22692085121244e-08	1.51391387863232e-05	0.0395992414568577	0.199216243507211	0.0325566497530973	9.48504659633539e-08	0.728612601618054
S7849	2.63547060704102e-09	6.11195830090268e-08	4.0548708992811e-08	0.0403372637368316	0.200582884971391	0.0314642514815434	2.01487872009687e-05	0.72759534671927
S7851	2.34088319711917e-09	6.5770337301442e-07	3.64104796145186e-06	0.0423096928480089	0.192034329171169	0.035049154921649	5.86138584861613e-07	0.730601935828371
S7853	5.21446781976458e-08	2.65383920074866e-09	2.6743281490926e-08	0.0431740567004325	0.193331374583424	0.0316295076185262	2.77904054205493e-06	0.731862200515276
S7855	6.26258819082983e-09	1.55961441953606e-06	1.81505159671201e-05	0.0380417568207387	0.199404415262928	0.0334843331261086	7.80345653378519e-06	0.729041974940717
S7856	1.97228056590635e-08	1.37817148944148e-06	8.71830358664842e-06	0.0404454433835125	0.188621834328694	0.0356683998370738	1.07481265415594e-09	0.735254205178025
S7863	3.92610449160421e-05	9.99571864857959e-05	1.83757638437115e-08	0.0436856127922552	0.191835248365645	0.0318479641984494	2.32534712476994e-08	0.732491914783013
S7878	3.0068228146427e-06	4.77432266518756e-05	5.41235883200499e-08	0.0459252943095056	0.19599950894615	0.0298535988131797	7.19687932924928e-10	0.728170793038422
S7881	6.11663818795445e-06	3.88636028046162e-05	1.04950899060386e-07	0.0439183998527155	0.20345845202026	0.0293137001177835	3.07454910904041e-08	0.723264332071858
S7886	6.69927371174252e-06	7.7349166044092e-07	6.6444913635134e-07	0.0417496576794048	0.193088321775915	0.0329207680314988	2.85322230664765e-08	0.732233086766449
S7898	1.61796333200658e-05	5.95094065975566e-09	1.67207940572454e-07	0.0437093604567937	0.193309993881364	0.0297805258089756	9.34067576652402e-09	0.73318375771999
S7903	4.89518896604352e-08	8.51322180116785e-09	7.12287702541928e-09	0.0449173758012676	0.195405698182349	0.0299594991088328	9.15998255961002e-08	0.729717270719736
S7907	2.68616696013139e-06	8.28165757257751e-06	4.50810404768077e-08	0.0439170773221742	0.199608842902631	0.0306234673661828	4.30748671901565e-09	0.725839595195953
S7908	3.53369323871825e-08	7.09972276906701e-07	5.0660607669888e-05	0.0444665522654675	0.193188546285442	0.0282488458396894	2.28986477326141e-09	0.734044647402657
S7913	7.66082206479993e-09	4.62370471116707e-07	3.83063031038308e-05	0.0422021743262077	0.189822914237799	0.03435626767971	8.54292996988326e-09	0.733579858878957
S7929	5.2909998619659e-09	1.371377280469e-07	8.23671265798805e-09	0.0416457680469469	0.197432127452191	0.0324955866405186	5.20540384254153e-08	0.728426315140864
S7930	4.7466334923592e-08	6.50323876854714e-09	2.11871085530456e-08	0.0412630421835893	0.202029688878608	0.0318131526236286	1.497759679646e-06	0.724892543397812
S7933	1.30212611450426e-08	2.23205903370368e-05	0.000204309466693572	0.0370099833838453	0.193990804289038	0.0316925356242161	5.43324170596747e-09	0.737080028191367
S7936	2.22064166563924e-08	7.30040513092696e-08	1.08932234672225e-05	0.0433295190165653	0.194106697212517	0.0319023924034349	1.52317351771063e-09	0.730650401410374
S7939	2.18016050901232e-09	4.46024530135799e-08	5.48480474771402e-06	0.0434797397429006	0.198865491101298	0.0308062511726805	1.20331909998191e-08	0.726842974362568
S7941	2.12111871691637e-08	1.86726134412742e-08	1.0128584877048e-07	0.0426056169463164	0.192774034070019	0.0314878984297347	2.25149435973636e-06	0.733130057889921
S7951	2.0440176770717e-09	1.09394662996144e-06	3.74135246213275e-08	0.0421076705777337	0.19264621344686	0.0343789190411514	9.7864675351118e-06	0.730856277062548
S7955	3.53513478726215e-09	5.44402535154272e-06	4.72152058307565e-08	0.0436979633872994	0.211456966302714	0.0270146122691771	5.95705235732059e-06	0.71781900621276
