ID,HPCA_B_cells,HPCA_Monocytes_CD14plusCD16minus,HPCA_NK_cells,HPCA_Neutrophils,HPCA_T_cells_CD4+,HPCA_T_cells_CD8+
S36,6.816508,8.208738,6.803314,8.595414,6.989956,6.910972
S3610,6.905952,8.366796,7.599306,8.55445,7.757414,7.963366
S3620,7.263922,8.364768,7.111824,8.749992,7.740612,7.434022
S3630,7.050512,8.382276,7.330894,8.79926,7.905822,7.73312
S3636,6.881746,8.207298,7.19487,8.64434,7.501908,7.474762
S3637,8.177496,7.528322,6.906532,7.644938,7.260212,7.176898
S3655,6.524826,8.380266,7.148644,8.60004,7.192348,7.24145
S366,6.893698,8.282244,7.02818,8.606898,7.66849,7.425296
S3667,7.237326,8.629306,7.367336,8.923496,7.51202,7.607166
S3668,6.919444,8.847512,7.449654,9.110888,7.75045,7.640392
S3694,7.157158,8.14416,7.485352,8.453328,7.917312,7.871134
S37,7.14778,8.390214,7.214468,8.666402,7.840444,7.670766
S3701,6.738904,8.33436,7.050496,8.72498,7.3808,7.376948
S3704,6.961072,8.341876,7.107332,8.806142,7.634112,7.467452
S3706,6.992444,8.308852,7.306332,8.733028,7.509842,7.535144
S3707,6.81259,8.464954,7.755078,8.682984,7.61745,7.866666
S3711,6.95801,8.355394,7.333766,8.423316,7.713492,7.625782
S3713,6.893198,8.452036,7.208746,8.826874,7.471954,7.406326
S3715,6.726404,8.490042,7.08975,8.705876,7.351242,7.28467
S3721,6.835316,8.618634,7.310724,9.01237,7.291284,7.404956
S3725,6.922964,8.111508,7.429418,8.360666,7.679452,7.785402
S3726,7.057122,8.488268,7.30079,8.91413,7.695446,7.693734
S3727,7.278826,8.782424,7.414778,8.99876,7.844902,7.812796
S3733,6.750534,7.733616,6.99424,7.970244,7.4897,7.256702
S3734,7.45524,8.313312,7.20699,8.665304,8.049932,7.863614
S3736,6.71589,8.766052,7.262856,8.7893,7.474682,7.369692
S3752,6.941072,8.587998,7.355678,8.846588,7.787396,7.732678
S3755,6.867564,8.25925,7.278158,8.519492,7.85431,7.745174
S3760,6.998344,8.642456,7.129722,8.973606,7.443416,7.444198
S3762,6.752654,8.372306,6.969862,8.803612,7.258154,7.224192
S3768,6.803964,8.242208,7.088576,8.257152,7.48139,7.387562
S3779,6.614102,8.386398,7.09509,8.694222,7.072536,7.20532
S3783,6.691314,8.350294,7.107248,8.568346,7.382718,7.360028
S3788,7.304492,8.517876,7.496552,8.888544,8.01758,8.066898
S3790,6.777576,8.36539,7.28599,8.556814,7.681852,7.558884
S3794,7.150504,8.264154,7.325166,8.455728,7.85584,7.754558
S3796,7.248062,8.33359,7.244888,8.372182,7.76968,7.745192
S3798,6.835634,8.298298,7.53239,8.376464,7.516958,7.775124
S380,7.243662,8.299736,7.264,8.51413,7.85049,7.69505
S3802,6.765544,8.39546,7.199034,8.691332,7.581102,7.519568
S381,7.13659,8.355516,7.6426,8.58219,7.839634,7.923986
S3812,6.918648,8.13549,7.059742,8.42244,7.58149,7.355272
S3813,7.155382,8.598184,7.09232,8.854018,7.851964,7.616188
S3822,6.841312,8.472094,6.989282,8.60108,7.503206,7.37333
S3826,7.079342,8.48652,7.215454,8.723898,7.802468,7.801392
S3827,6.65363,8.110244,7.180368,8.66541,7.28861,7.29866
S3828,7.060208,8.390442,7.218926,8.759914,7.699966,7.5885
S3834,6.948542,8.612714,7.26319,8.824064,7.74479,7.65721
S3838,6.830932,8.252096,7.412714,8.453606,7.687652,7.85757
S3845,7.21613,8.263602,7.332102,8.38644,7.996342,7.809848
S3848,6.96121,8.04886,7.210668,8.283384,7.708108,7.630132
S3850,6.849814,8.329652,7.18915,8.717736,7.555256,7.498072
S3855,6.84983,7.947408,7.321452,8.124636,7.687298,7.55284
S3858,6.680746,8.514308,6.849232,8.73369,7.159614,7.085108
S3867,6.664674,8.619694,7.192928,8.870454,7.132482,7.16768
S3871,6.739954,8.132838,7.174864,8.38159,7.364002,7.433642
S3879,7.094092,8.598238,7.568746,8.98319,7.876564,7.98734
S388,6.663958,8.213538,7.363348,8.485642,7.453788,7.551794
S3880,7.205834,8.50699,7.284302,8.78324,7.790924,7.655408
S3881,6.903486,8.575342,6.973122,8.851352,7.203714,7.113882
S3889,6.39962,7.772436,7.024398,7.812414,7.067268,7.068072
S3892,6.969152,8.553362,7.323256,8.561474,7.579408,7.652054
S3894,6.852512,8.287342,7.501224,8.395696,7.83409,7.826648
S3903,6.833964,8.126058,7.265076,8.452918,7.350686,7.401774
S3907,6.646714,8.4462,7.03359,8.564186,7.50397,7.323676
S3908,6.660788,8.154198,7.195946,8.28167,7.761916,7.438736
S3914,6.913952,8.380514,7.375882,8.65631,7.690992,7.722948
S3925,7.017486,8.169844,7.128432,8.426872,7.706006,7.531382
S3928,6.774282,7.814256,6.900276,8.082998,7.226682,6.995924
S3929,7.008076,8.3168,7.27202,8.744448,7.511016,7.520964
S393,7.030656,8.33258,7.132192,8.583974,7.611674,7.393694
S3930,6.439368,8.289472,7.020148,8.735328,7.172932,7.155086
S3933,6.906544,8.444364,7.192192,8.74633,7.673254,7.572748
S3939,6.885878,7.932208,7.09746,8.04753,7.66761,7.456766
S3946,6.60527,8.530114,7.324618,8.70458,7.277844,7.291008
S3947,7.161426,8.698522,7.092844,9.057702,7.578838,7.511466
S3957,6.875098,8.274262,7.000546,8.660158,7.446128,7.285692
S3960,7.072074,8.44895,7.453336,8.794144,7.747062,7.83697
S3963,6.486238,8.222126,7.013538,8.718708,7.035186,7.04625
S3968,6.746558,8.147474,7.22976,8.249498,7.636796,7.598938
S3974,6.813364,7.939704,7.172732,8.12967,7.879428,7.582752
S3982,7.052082,8.320012,7.195454,8.592266,7.378964,7.35668
S3983,6.639456,8.132628,7.045272,8.36536,7.239798,7.102332
S3985,6.881584,8.405736,7.167328,8.752692,7.320722,7.290102
S399,6.821802,7.838644,7.02334,7.979064,7.639332,7.416132
S4001,7.101566,8.146982,7.162852,8.192064,7.624206,7.511148
S4004,6.706362,8.044406,7.208578,8.1856,7.273018,7.309328
S4009,6.63888,7.927586,6.788998,8.272838,7.078462,6.924366
S402,7.003452,8.116508,7.105386,8.36951,7.22585,7.419322
S4031,6.596044,8.298616,7.238488,8.671754,7.565112,7.57854
S4032,7.109946,8.3406,7.632522,8.508156,7.814114,7.893556
S4043,6.623892,8.064882,7.280954,8.346986,7.5075,7.486476
S4048,6.603412,8.092814,7.057174,8.068414,7.213896,7.05407
S4050,6.588648,8.066802,7.018602,8.320126,7.317256,7.198962
S4061,6.75395,8.198066,6.986102,8.547304,7.277266,7.244908
S4064,6.833662,8.009518,6.957714,8.506322,7.47132,7.254404
S4067,6.989696,8.039914,7.3776,8.106212,7.807578,7.83012
S4069,7.10583,8.465942,7.254996,8.55908,7.58868,7.523046
S4070,6.718274,8.372246,7.070912,8.819912,7.278828,7.21541
S4078,6.996602,8.704008,7.540918,8.895798,7.7787,7.859896
S4084,6.784306,8.354432,7.194788,8.822494,7.424022,7.389176
S4088,6.659394,8.13162,7.396914,8.51592,7.600772,7.61887
S4089,7.081412,8.121426,7.205664,8.485038,7.529918,7.659526
S4094,6.832604,8.04579,7.30514,8.327382,7.304884,7.413858
S4097,6.898328,8.461842,7.24548,8.693372,7.377386,7.527004
S4098,7.708304,7.683288,6.838136,7.64855,7.334046,7.07803
S4099,7.017658,8.323766,7.2742,8.434174,7.970058,7.819482
S4101,7.23242,8.341686,7.67485,8.514862,8.161766,8.25954
S4104,6.859774,8.39299,7.617986,8.372266,7.660562,7.836894
S412,6.868298,8.355068,7.157594,8.64024,7.391744,7.368914
S4125,7.40354,8.40272,7.040504,8.547132,7.89898,7.66779
S4137,7.054802,8.51918,7.33638,8.567162,7.701924,7.53817
S414,7.402896,8.783824,7.34571,8.961458,7.7385,7.617718
S4140,6.901354,8.60021,7.177854,8.94033,7.334418,7.279968
S4144,7.052896,8.239964,7.26162,8.503088,7.40111,7.523286
S4158,6.878604,8.504538,7.161442,8.827106,7.446356,7.452742
S4164,7.082922,8.714798,7.318912,8.77173,7.59256,7.6641
S4171,7.018568,8.563442,7.184662,8.975316,7.439546,7.459886
S4175,6.973844,8.48766,7.742382,8.755686,7.583574,7.991648
S4180,6.744772,8.506298,7.143404,8.765804,7.457852,7.39826
S4183,6.911452,8.70232,7.50207,8.820996,7.519844,7.67114
S4188,6.902772,8.401738,7.28671,8.527816,7.553766,7.529344
S4190,6.980648,8.033028,7.160582,7.972986,7.871832,7.618698
S4191,7.140134,8.525926,7.333822,8.839466,7.793724,7.695812
S420,7.055574,8.354956,7.291094,8.492102,7.567552,7.566512
S4209,6.854494,8.361168,7.252268,8.40429,7.753614,7.384874
S4218,6.692204,8.431652,7.269114,8.798874,7.41595,7.523252
S422,6.923678,8.608858,7.26638,8.913646,7.612778,7.604924
S4220,6.801704,8.148184,7.471628,8.30238,7.516008,7.650596
S423,6.842052,8.180094,7.64771,8.491226,7.59442,7.786516
S4230,6.840478,8.506538,6.864398,8.83162,7.112422,6.93377
S4236,6.8641,8.359914,7.45655,8.497376,7.741454,7.747346
S4242,6.536612,7.969644,6.854098,8.458974,7.18427,7.057274
S4247,6.776998,8.521754,6.850506,8.710372,7.14879,6.928472
S4249,7.125704,8.561714,7.241656,8.922098,7.638388,7.56809
S425,6.690072,8.254524,6.966246,8.625796,7.307508,7.163436
S4253,7.03912,8.390242,7.283244,8.728608,7.941784,7.746876
S4255,7.209302,8.627194,7.286974,8.933116,7.848328,7.752576
S4257,6.751878,8.810636,7.236136,9.025636,7.257596,7.377638
S4263,6.653046,8.252486,7.116514,8.700524,7.377988,7.26286
S4265,7.00076,8.412934,7.092604,8.938698,7.354196,7.34909
S4276,6.627318,7.834506,7.183124,8.137988,7.463622,7.338762
S4278,6.63729,8.609366,6.910294,8.662382,7.043092,6.8806
S4282,6.692804,8.54,7.31014,8.813646,7.517532,7.54765
S4285,7.115796,8.362872,7.149834,8.814914,7.889722,7.75482
S4286,6.68128,8.151922,7.086146,8.302186,7.211336,7.237026
S4287,6.693954,8.473114,7.306236,8.731338,7.67834,7.65323
S4294,6.783534,8.29266,7.024096,8.558378,7.214844,7.188696
S4299,6.650406,7.768572,7.143436,8.212176,7.475714,7.45375
S4310,7.302714,8.430734,7.205592,8.471792,7.930264,7.65665
S4315,7.225074,8.266012,7.397852,8.317376,7.666414,7.69165
S4317,7.075218,8.340036,7.130188,8.820478,7.858694,7.701264
S4321,6.940076,8.099396,7.341658,8.303088,7.598102,7.648134
S4345,7.145484,8.190742,7.286856,8.130922,7.604662,7.610432
S435,6.994274,8.605018,7.273898,8.989538,7.65057,7.710464
S4354,6.718384,8.082308,7.13837,8.553756,7.496578,7.50693
S4356,6.586996,8.04562,7.113378,8.249344,7.350968,7.12586
S4357,6.97948,8.104914,7.334896,8.158494,7.660874,7.54514
S4358,6.442946,7.642818,7.155332,7.841722,7.141496,7.236058
S4359,7.061522,8.394964,7.192458,8.711528,7.567378,7.43882
S4360,6.389062,8.77066,6.977718,8.960098,6.888996,6.856592
S4361,6.858898,8.372074,7.048834,8.788166,7.294298,7.281556
S4366,7.20224,7.896742,7.40257,8.194616,7.926062,7.842804
S4370,6.860662,8.204756,7.206018,8.384522,7.63558,7.494652
S4377,7.059586,8.406424,7.605072,8.764246,7.84018,7.90912
S4379,6.864538,8.50505,7.090286,8.692214,7.494566,7.402574
S4384,6.903062,8.679956,7.424748,8.890038,7.29389,7.621794
S4390,6.514088,8.288958,7.129546,8.50829,7.082622,7.072576
S4393,6.636156,8.509558,7.13054,8.98409,7.371344,7.238924
S4399,6.9996,8.078446,7.08181,8.372172,7.62202,7.406938
S4400,6.769036,8.301096,6.984224,8.661038,7.48879,7.409816
S4407,6.714102,8.049694,7.132438,8.23899,7.325414,7.185716
S4416,7.00056,8.45447,7.62968,8.6901,7.941798,8.023846
S4418,6.777108,8.18319,7.279996,8.42087,7.432008,7.584234
S4419,7.004336,8.598516,7.176816,8.675324,7.382964,7.34353
S4421,6.85278,8.264374,7.311604,8.604572,7.535228,7.600706
S4423,6.618584,8.699956,7.474882,9.064036,7.499194,7.74944
S4426,6.715794,8.344804,7.181184,8.746514,7.355022,7.491346
S4437,7.198696,8.411494,7.300972,8.558492,7.772088,7.704044
S4438,7.33512,8.723218,7.41235,8.92381,7.891602,7.748514
S4442,6.89797,8.506874,7.008122,8.91523,7.421842,7.315086
S4450,7.189154,8.412814,7.292582,8.626908,7.701514,7.728108
S4451,6.85511,8.4404,7.350684,8.706054,7.741622,7.611822
S4453,6.481664,8.052408,7.240508,8.324264,7.157676,7.188806
S4456,7.158834,8.424394,7.24501,8.728184,7.608786,7.60281
S446,6.82272,8.547448,7.46701,8.721696,7.625942,7.672552
S4460,6.870894,8.049762,7.274236,8.2292,7.632276,7.67653
S4464,6.224882,7.930696,6.823092,8.38233,6.874036,6.806034
S4475,6.923046,7.96774,7.36465,8.097412,7.598784,7.675576
S4480,7.021804,8.421582,7.163144,8.652052,7.466912,7.435544
S4490,7.02669,8.472614,7.192806,8.651194,7.479116,7.321612
S4494,7.19526,8.215014,7.24651,8.419676,7.369838,7.471058
S4499,6.855692,8.577814,7.033612,8.86949,7.047606,7.129854
S451,6.860008,8.409856,7.149058,8.534076,7.60924,7.451756
S4517,6.72164,8.269172,7.366572,8.50566,7.670356,7.61209
S4522,6.77285,8.299778,6.888688,8.565518,7.09136,6.965236
S4523,6.641192,8.044554,7.401238,8.274612,7.466476,7.469886
S4524,6.809778,8.025226,7.372578,8.365478,7.561514,7.629874
S4526,6.83356,8.707752,7.297036,8.769774,7.479106,7.42917
S4530,7.059054,8.107582,7.365636,8.319928,7.833734,7.802026
S4534,6.908124,8.2449,7.287398,8.407642,7.743808,7.598632
S4535,7.260776,8.292624,7.244486,8.54796,7.655496,7.63703
S455,6.953874,8.494688,7.337996,8.61915,7.598134,7.627398
S4551,6.675172,8.450406,7.301522,8.723302,7.38092,7.485752
S4558,6.98335,8.252942,7.13455,8.561638,7.480438,7.367496
S456,6.66332,7.983376,7.276976,8.350964,7.497498,7.415676
S4560,6.6591,7.852982,6.90821,8.184766,7.022828,7.021678
S4566,6.667008,8.303576,7.187066,8.318696,7.30486,7.255992
S4573,6.676522,8.368628,7.290142,8.773694,7.363826,7.46764
S4585,6.72978,8.185346,7.15304,8.461774,7.140678,7.163612
S4590,6.452338,7.672012,6.822302,7.988924,6.947866,6.883954
S4595,6.97793,8.026154,7.440384,8.264012,7.903492,7.832392
S4601,6.68558,8.127262,6.95069,8.527746,7.210896,7.15376
S4602,6.977924,8.443382,7.451662,8.556312,7.547306,7.59927
S4603,6.9374,8.347032,7.079112,8.543716,7.406596,7.333186
S4606,6.94445,8.336962,7.24835,8.555124,7.524956,7.468614
S4607,7.120406,8.480314,7.48333,8.972472,7.75006,7.832932
S4610,6.852644,8.217184,7.137226,8.698048,7.381794,7.358026
S4612,7.077446,8.541524,7.23855,9.026498,7.601704,7.667502
S4618,6.873288,7.912358,6.932618,8.187678,7.558262,7.3053
S4619,6.641266,8.127802,7.022246,8.501654,7.2329,7.03735
S4621,6.955412,8.332614,7.432958,8.573388,7.644184,7.760638
S4629,6.817962,8.544286,7.154064,8.725442,7.583908,7.368012
S4630,6.894114,8.165138,7.213128,8.806432,7.639098,7.58598
S4631,7.00159,8.151892,7.290956,8.536214,7.87889,7.690546
S4635,6.837036,8.552474,7.446932,8.87412,7.76642,7.774192
S4638,6.853538,8.159106,6.988356,8.536494,7.21893,7.128446
S4651,6.96924,8.26806,7.097286,8.520016,7.767724,7.49843
S4652,6.792438,8.451684,7.21527,8.962502,7.575778,7.578338
S4660,7.049974,8.385758,7.28989,8.6066,7.736008,7.637974
S4670,6.688872,8.180016,7.353112,8.40247,7.489162,7.5114
S4686,7.069944,8.310466,7.192358,8.558408,7.711492,7.526608
S4691,6.839252,8.424518,7.236774,8.608234,7.52041,7.568466
S4697,6.85677,8.417868,7.247012,8.657942,7.647976,7.611926
S4703,6.913014,8.10609,7.031204,8.297368,7.541606,7.334818
S4705,6.625452,7.83288,7.103828,8.3826,7.263058,7.289104
S4706,6.917108,8.218628,7.237624,8.505568,7.488664,7.496324
S4708,7.573618,7.94257,7.61939,7.641518,8.15263,8.13151
S4714,6.532232,7.81517,6.731266,7.967708,6.978784,6.797754
S4715,7.072836,8.346518,7.528944,8.501756,8.013936,7.974796
S4717,6.362262,8.185326,6.93806,8.588018,7.142132,6.980412
S4718,6.887158,8.225234,7.63757,8.108386,7.848418,7.786224
S4720,6.975958,8.435812,7.261642,8.689256,8.0039,7.768668
S4722,7.14414,8.71241,7.008054,9.108116,7.601508,7.29173
S4726,7.083806,8.304874,7.440718,8.628052,7.915266,7.999866
S4733,7.138962,8.699652,7.53226,8.919282,7.881418,7.83455
S4744,7.163562,8.477534,7.474396,8.548188,7.769562,7.782738
S4748,6.783114,8.455862,7.106214,8.841368,7.516686,7.429038
S4766,7.410354,8.205946,7.323088,8.203906,7.536196,7.55882
S4767,6.74315,8.422276,7.313104,8.556678,7.605682,7.411656
S4775,6.779818,7.947724,7.02975,8.542112,7.360304,7.229162
S4783,6.73487,8.41257,7.097082,8.641706,7.261802,7.286242
S4790,6.554162,8.298432,7.349954,8.462962,7.501278,7.53487
S4793,6.636162,8.148212,7.209088,8.414628,7.615818,7.498802
S482,6.49763,7.851676,6.981674,8.206648,7.309548,7.135948
S4820,6.59382,8.244832,7.052576,8.619832,7.072258,7.130892
S4827,6.997734,8.883438,7.40774,8.88285,7.49014,7.54554
S4831,6.804448,8.219666,7.280784,8.702824,7.331606,7.345772
S4839,7.08153,8.740956,7.060446,9.155834,7.617826,7.368652
S4847,6.746932,8.505082,6.932326,8.980148,6.99641,6.988342
S4851,6.916082,8.53095,7.361004,8.896022,7.721902,7.839946
S4853,6.643454,8.004406,7.15992,8.17592,7.228074,7.282864
S4854,6.74506,8.797324,7.18268,9.278028,7.466316,7.50169
S4875,6.748702,8.510282,7.42606,8.941732,7.335892,7.441182
S4889,7.177894,8.388384,7.247494,8.610114,7.633476,7.596702
S4892,6.948788,8.577194,7.357184,8.968194,7.68867,7.617948
S4897,7.001578,8.346798,7.085122,8.88533,7.757582,7.56745
S4902,7.052366,8.209766,7.247244,8.52616,7.673768,7.716156
S4908,6.958294,8.48747,7.300686,8.67826,7.576206,7.498788
S4915,6.565106,7.900974,6.857056,8.247036,7.203882,6.993914
S4917,7.032218,8.246666,7.492496,8.398632,7.661586,7.861408
S4918,6.831012,7.94787,7.241762,8.22357,7.772248,7.716104
S4923,7.013622,8.26068,7.49441,8.444536,7.600872,7.645794
S4936,7.100232,8.299924,7.351348,8.452246,7.923326,7.834214
S4944,6.70804,7.812576,7.265314,7.906178,7.288482,7.2987
S4946,6.948034,8.216942,7.523512,8.435194,7.899604,7.95557
S4948,6.97261,8.197342,7.459368,8.434608,7.943462,8.023014
S496,7.02857,8.542462,7.588708,8.674608,7.836278,7.87632
S4960,6.77043,8.203912,7.278188,8.586464,7.4876,7.457828
S4963,6.711996,8.798138,7.533026,8.963392,7.649702,7.622152
S497,6.894644,8.072634,6.970964,8.428586,7.37004,7.219466
S4976,6.9562,8.482692,7.37556,8.894718,7.79985,7.724052
S4980,6.793266,8.37617,6.925218,8.66187,7.268918,7.134086
S4981,7.029762,8.241102,7.3324,8.193786,7.828288,7.705412
S4984,6.897922,8.317378,7.327994,8.530536,7.556672,7.670962
S4995,6.87359,8.393696,7.463538,8.760516,7.667042,7.729516
S5,7.447554,8.048576,6.855544,8.437412,7.371802,7.180494
S5006,6.745532,7.958492,7.274306,8.03596,7.532522,7.440192
S5047,6.701258,8.118386,7.114398,8.35575,7.37078,7.301686
S5048,6.931664,8.089456,7.223244,8.404104,7.443722,7.520856
S5049,6.905998,8.292098,7.302358,8.44627,7.904552,7.849472
S5052,7.031298,8.223528,7.302436,8.605996,7.8336,7.854928
S5055,6.723638,8.471934,6.995042,8.81902,7.441532,7.307984
S5063,6.742662,8.81532,7.170168,9.381776,7.072022,7.268166
S5066,7.153144,8.252322,7.196252,8.303092,7.732626,7.60876
S5075,7.265458,8.301744,7.443074,8.555488,8.049706,8.001496
S5077,7.06226,8.872438,7.371882,9.165814,7.484554,7.510702
S5079,6.850512,8.094796,7.28416,8.51383,7.480916,7.560544
S5080,7.461968,8.32012,7.739054,8.359044,7.85302,7.986128
S5082,6.9506,8.564846,7.501734,8.810434,7.93609,8.002464
S5084,7.233962,8.46209,7.163206,8.785778,7.723914,7.527898
S5085,6.609034,8.285838,6.884242,8.665538,7.012496,6.913242
S5091,7.056848,8.382864,7.158672,8.61411,7.523232,7.474136
S51,6.890802,8.25251,7.23615,8.40125,7.17279,7.322742
S5105,6.51847,7.622794,6.95392,7.999308,7.02133,6.902166
S5106,6.895554,7.991286,7.189536,8.24752,7.409718,7.404432
S511,7.110012,8.37213,7.366788,8.715678,7.902254,7.863974
S5114,7.06484,7.94728,7.077578,8.232434,7.922832,7.64621
S5118,6.848986,8.434326,7.07315,8.761132,7.362572,7.235706
S5122,7.062306,8.525334,7.351032,8.800598,7.592876,7.708416
S513,7.01536,8.67027,7.1984,8.977838,7.374794,7.322588
S5133,6.932312,8.520356,7.25245,8.663464,7.560592,7.48052
S5141,7.372998,8.73247,7.189578,9.163398,7.714572,7.7636
S5144,6.767596,8.272284,7.354586,8.667486,7.921838,7.864796
S5153,6.799344,8.370344,7.162392,8.738974,7.3214,7.25325
S5169,7.002812,7.950714,7.0493,8.491958,7.556406,7.493496
S5176,6.999564,8.632136,7.347554,8.975414,7.733482,7.681374
S5181,6.815664,8.302482,7.177566,8.628192,7.414946,7.561416
S5185,6.811416,8.22581,7.401442,8.498948,7.390834,7.697434
S5186,6.886658,8.337356,7.136752,8.59394,7.458444,7.17623
S5187,7.096486,8.168966,7.375754,8.198632,8.066034,7.831992
S5190,6.186784,8.4815,6.65313,7.85532,6.441482,6.397962
S5191,6.67488,8.842762,7.191974,9.11603,7.367974,7.262296
S5197,6.855134,8.116916,7.266342,8.3932,7.489816,7.415994
S5201,6.763986,8.654356,7.181628,9.09787,7.204032,7.295116
S5203,6.848674,8.470264,6.912478,8.700092,7.447312,7.245284
S521,6.744,8.403456,7.285488,8.654362,7.443756,7.45599
S5215,7.217906,8.008548,7.293722,8.17565,8.001186,7.853124
S5218,7.088548,8.628432,7.32414,8.901912,7.603228,7.70415
S5220,6.818336,8.29785,7.185828,8.406656,7.523858,7.360334
S5222,6.851284,8.375922,7.320186,8.43376,7.449582,7.387794
S5226,6.89094,8.584752,7.2267,8.933594,7.569368,7.589314
S5233,6.886904,8.783306,7.250884,9.082262,7.187938,7.296674
S5244,6.970504,8.258174,7.152474,8.65116,7.464296,7.397674
S5251,7.04578,8.433844,7.585222,8.736946,7.597396,7.809888
S5256,7.06502,8.597494,7.566622,8.752892,7.712622,7.81135
S5276,6.744,8.41224,7.424702,8.555866,7.418784,7.51279
S5286,7.141918,8.677888,7.484738,8.74317,7.81582,8.029508
S5289,6.964126,8.411214,7.376634,8.452392,7.66295,7.619278
S5294,7.422498,8.209478,7.229176,8.517252,7.972126,7.742444
S5297,6.818076,8.81049,7.163974,9.171658,7.419968,7.336418
S5299,6.750194,8.4724,7.304776,8.9789,7.464302,7.498756
S530,7.083134,8.541194,7.713982,8.614424,7.780286,8.07001
S5303,6.981732,8.355662,7.242818,8.78873,7.54481,7.563956
S531,7.306526,8.176436,7.357944,8.391162,7.672378,7.69204
S5310,7.056534,8.30347,7.062864,8.763092,7.538578,7.33669
S5311,6.826606,8.576036,7.303444,8.87914,7.115144,7.34222
S5318,6.759686,7.975274,7.110498,7.974806,7.510452,7.328176
S532,6.924092,8.184508,7.378378,8.256554,7.58549,7.724346
S5335,7.065818,8.347892,6.929844,8.794526,7.366292,7.10946
S5338,6.898182,8.603854,7.320468,8.967112,7.75185,7.79392
S534,7.093976,8.15674,7.054464,8.621054,7.274094,7.25864
S5342,6.791374,7.947176,6.785496,7.957082,7.332838,7.171952
S5346,6.966676,8.538438,7.275946,8.932468,7.71569,7.6348
S5349,6.640566,8.334436,7.083124,8.585482,7.133514,7.034058
S5354,6.924296,8.499362,7.458388,8.746204,7.552726,7.757112
S5360,7.122658,8.416202,7.307876,8.613258,7.6397,7.587804
S5367,6.575798,8.6978,7.143756,9.15628,7.153988,7.254206
S5374,6.80387,7.880856,7.224022,8.079436,7.634062,7.456686
S5381,7.09904,8.617422,7.330492,9.006398,7.762436,7.67144
S5398,6.636302,8.22191,7.211578,8.103976,7.512986,7.302794
S5400,6.786906,8.241616,7.085974,8.774648,7.343804,7.296214
S5403,6.591542,8.49323,7.367856,8.842562,7.36552,7.53089
S5405,6.661692,8.705866,7.083506,9.167758,7.179154,7.249714
S5409,6.837524,8.374346,7.288698,8.52956,7.32106,7.415246
S5423,6.808702,8.495334,7.522806,8.54322,7.834188,7.71781
S5428,7.010284,8.509776,6.980356,8.71237,7.312402,7.234358
S5438,7.003832,8.229426,7.380654,8.531604,7.714208,7.789526
S5445,6.96971,8.433476,7.26804,8.943414,7.595824,7.563756
S5455,6.60838,7.941694,6.737372,8.308038,7.090326,6.89292
S5464,6.969942,8.186682,7.277462,8.526896,7.780518,7.646858
S5467,6.706014,7.984906,7.151594,8.241426,7.591612,7.516174
S5473,6.727916,8.036928,7.123788,8.307198,7.348572,7.33539
S5475,6.8783,7.887992,6.798288,8.220166,7.169042,6.987946
S548,6.716326,7.84997,6.961994,8.229246,7.426396,7.269598
S5481,6.671828,8.374422,6.925412,8.649602,7.347576,7.07316
S5486,7.010586,8.151382,7.254402,8.409798,7.723564,7.627532
S549,6.779118,7.920518,7.277086,8.165164,7.671418,7.60622
S5492,6.918802,8.246642,7.088188,8.438106,7.42336,7.250382
S5493,7.031286,8.96004,7.538642,9.229494,7.708422,7.69232
S5495,6.746316,8.537256,7.138642,8.821174,7.392086,7.271682
S5507,7.057508,8.332644,6.93581,8.639734,7.3991,7.254672
S5513,6.534378,8.157374,7.0443,8.31444,7.14463,7.116096
S5517,7.479096,8.118714,7.537176,8.382064,8.044516,8.041998
S5522,7.038488,8.574982,7.119052,8.855018,7.577914,7.492544
S5533,6.767582,8.588744,7.843822,8.533944,7.762904,8.131676
S554,7.134364,8.574752,7.40472,8.926656,7.780646,7.793314
S5543,6.662258,7.959388,7.014078,8.397912,7.480648,7.334884
S5545,6.808548,8.688996,7.102288,8.878704,7.528334,7.410534
S5547,6.894206,8.446232,7.033596,8.640962,7.728176,7.43659
S5548,6.601878,8.396958,7.351134,8.584932,7.462692,7.663736
S5558,6.598308,8.22029,6.88552,8.441438,7.152954,6.92762
S5566,7.033448,8.487004,7.450074,8.776906,7.773946,7.873774
S5571,6.81636,7.973776,6.973266,8.268832,7.390668,7.223496
S5577,7.166978,8.273522,7.281308,8.391092,7.873396,7.779618
S5578,6.469392,8.244262,7.382938,8.372036,7.053118,7.196086
S558,7.142626,8.652248,7.288536,8.810088,7.657182,7.517986
S5583,6.995722,8.383054,7.23428,8.660734,7.42887,7.425336
S5586,7.096478,8.122516,7.415536,8.359534,7.977264,7.918474
S559,6.928696,8.114412,7.496262,8.30598,7.588442,7.708278
S5597,6.92635,8.330078,7.137774,8.57447,7.309382,7.277426
S560,6.800716,7.97877,7.345408,8.180366,7.569804,7.619276
S5602,6.58485,8.104636,7.035332,8.272134,7.092442,7.036708
S5603,6.894172,8.661756,7.423994,8.93276,7.691908,7.78751
S5615,6.851828,8.244444,7.47323,8.408284,7.7249,7.71254
S5622,7.279122,7.99554,6.970786,8.194898,7.56936,7.2969
S5628,7.897746,8.82464,7.650676,9.06491,8.343692,8.380062
S5630,6.767922,8.48603,7.34037,8.470398,7.682504,7.665282
S5635,6.820498,8.526588,7.369976,8.571406,7.624368,7.53501
S564,6.674708,8.31101,7.096382,8.73041,7.489166,7.394798
