ID,Bcells,Monocytes,NKcells,Neutrophils,CD4_Tcells,CD8_Tcells
S64,7.88683,8.441884,8.524142,9.681098,8.214058,7.554718
S6410,8.13078,8.996206,8.782112,10.288676,8.44856,7.95557
S6415,8.105132,8.89213,8.726014,10.219138,8.531256,7.875012
S6416,8.207972,9.00026,8.854838,10.295516,8.561406,8.008542
S6432,8.17299,8.978134,8.763728,10.277488,8.251874,7.73269
S6440,7.981538,8.436236,8.48288,9.588976,8.33019,7.507936
S6452,8.068786,8.85785,8.657566,10.069518,8.31837,7.772876
S6458,8.231656,8.853474,8.797578,10.077182,8.460384,7.85919
S6470,8.14379,8.634358,8.510396,10.042096,8.274584,7.544868
S6471,7.869864,8.450418,8.377116,9.786518,8.256538,7.613528
S6474,8.067534,8.794524,8.633954,10.054576,8.614192,8.003948
S6480,8.070576,8.91033,8.671422,10.288568,8.510524,7.875814
S6492,8.09541,8.873154,8.68506,9.994966,8.698612,7.968194
S6495,7.90629,8.600954,8.537186,10.208758,8.007272,7.618136
S6498,8.177616,9.042118,8.824388,10.425412,8.564178,7.967912
S65,8.125006,8.734738,8.66608,9.7925,8.44558,7.72709
S6512,8.519636,9.058728,8.99875,10.279504,8.79542,8.151156
S6516,8.269582,8.97253,8.7312,10.14699,8.637284,7.952666
S6521,7.989668,8.936396,8.5323,10.217564,8.128158,7.554232
S6548,8.601354,9.42572,9.148962,10.339116,8.96428,8.252956
S6554,7.619238,8.517224,8.205938,10.072614,8.3501,7.438844
S6560,8.348862,8.776624,8.699456,9.949956,8.560386,7.830592
S6562,8.302816,8.947152,8.807488,10.216466,8.677176,8.052218
S6566,8.352678,9.1655,8.842232,10.20182,8.78962,7.917698
S6569,8.097344,9.10403,8.707306,10.240074,8.54112,7.958034
S6581,8.239024,9.004874,8.719664,10.24963,8.490912,7.85914
S6586,8.22477,9.216386,8.837978,10.48296,8.663992,7.900488
S6588,8.092324,8.696638,8.680214,10.02705,8.448258,7.701684
S6590,8.207226,8.665964,8.655836,10.04637,8.097408,7.688282
S66,7.969724,8.749088,8.524136,10.08517,8.415878,7.719864
S6600,8.435718,9.510856,9.006798,10.669974,8.841124,7.978772
S6601,8.081048,8.862682,8.596138,10.098406,8.217192,7.856286
S6609,8.59468,9.391544,8.913646,10.38035,8.725316,7.95511
S6614,7.98357,8.463132,8.588538,9.98106,8.304356,7.742678
S6615,8.12814,8.733398,8.6461,10.082032,8.451438,7.874252
S6616,8.53753,9.210868,8.74053,10.399792,8.923112,8.074924
S662,8.022558,8.592406,8.498062,9.866388,8.466498,7.802822
S6634,7.826542,8.589006,8.494108,9.969702,8.373724,7.680584
S6636,7.89234,8.893742,8.573984,10.13294,8.310358,7.754132
S6643,8.09774,9.004276,8.6751,10.14054,8.719048,7.870798
S6662,8.012832,8.569668,8.609022,9.753506,8.483006,7.755988
S6665,7.82285,8.457346,8.447382,9.749958,8.511306,7.633198
S6666,8.463154,8.948434,8.749442,10.258386,8.858924,8.079306
S6670,8.13564,8.64193,8.54347,9.844548,8.783948,7.80732
S6675,8.340614,9.046874,8.789078,10.032402,8.849078,7.996426
S6682,7.88257,8.65278,8.573652,9.968416,8.563462,7.884948
S6687,8.00781,8.788506,8.630902,9.860342,8.394948,7.71352
S6694,7.80576,8.46845,8.454092,9.71107,8.410286,7.58105
S6695,8.380744,9.102008,8.760888,10.180078,8.750866,8.03967
S6696,8.017656,8.662374,8.580986,10.011442,8.569834,7.840466
S6700,8.092216,8.617146,8.601958,9.99543,8.321926,7.741202
S6709,8.03059,8.526508,8.625774,9.893942,8.41505,7.851084
S671,7.941536,8.657204,8.693962,9.838224,8.200788,7.65299
S6714,8.284232,8.886702,8.863976,10.130686,9.018368,8.112868
S6716,8.367416,9.020322,8.832394,10.225344,8.463776,7.78803
S6717,7.835704,8.560544,8.556622,9.937226,7.97991,7.438262
S6723,8.095268,8.657164,8.57506,9.814984,8.399058,7.84029
S6724,8.076916,8.897388,8.725858,10.170472,8.377904,7.894586
S6725,7.852378,8.482022,8.560162,9.952626,8.535378,7.754576
S6731,8.068872,8.858294,8.68196,10.19491,8.610848,7.861244
S6735,8.351066,9.122662,8.714216,10.218176,8.688902,8.020386
S6736,7.964576,8.504908,8.457556,9.836532,8.553284,7.650684
S6737,8.420548,8.970802,8.69287,10.190458,8.575056,7.980028
S6741,8.536988,9.345066,9.04736,10.46306,9.045914,8.227276
S6742,8.06568,8.636468,8.726612,9.820578,8.142608,7.761266
S6746,8.036446,8.67885,8.704014,10.046452,8.58311,7.918114
S6750,8.12231,8.773282,8.684384,10.06175,8.451664,7.904646
S6757,8.04041,8.673214,8.576764,9.885418,8.504352,7.76587
S6762,8.023812,8.747204,8.570684,10.273846,8.316148,7.716942
S6766,8.162634,8.726468,8.685396,10.097872,8.420216,7.86955
S6770,8.047822,8.689712,8.693808,10.108694,8.43351,7.702002
S6776,8.152032,8.900144,8.738248,10.073644,8.649618,7.987764
S6777,7.998752,8.586236,8.57814,9.873968,8.220932,7.705102
S6778,8.338528,9.23375,8.76807,10.57049,8.287812,7.948156
S6784,8.171694,8.971104,8.850082,10.080422,8.835506,8.222708
S6785,8.31259,8.972062,8.879976,9.94749,8.651098,8.033262
S6789,7.687236,8.441672,8.21734,9.992032,8.131256,7.448688
S6790,8.065336,8.95072,8.724564,10.00533,8.638802,7.845138
S6792,8.582832,9.190688,9.115484,10.188454,8.906132,8.247166
S6793,8.386826,9.18078,8.80606,10.006492,8.60654,7.911214
S68,8.249784,8.884,8.72261,10.14268,8.754256,8.022048
S6803,8.087952,8.933732,8.59181,10.16834,8.772414,7.92888
S6805,8.20905,9.020912,8.844848,10.228544,8.620762,7.951012
S6813,8.289226,8.83651,8.62702,9.937112,8.953938,7.961374
S6819,7.956532,8.577218,8.407666,9.72762,7.95135,7.344878
S6821,7.983082,8.71119,8.572004,10.068656,8.76954,7.902448
S6822,8.110538,8.728424,8.732658,10.07945,8.753016,8.060418
S6825,8.051804,8.961778,8.781648,9.797752,8.70124,8.133648
S6828,8.11592,8.896292,8.642902,10.1963,8.812664,7.973528
S6831,8.374908,8.935266,8.865046,10.2277,8.328802,7.883062
S6832,8.115698,8.95548,8.676256,10.139528,8.681426,7.970896
S6836,8.112362,8.751664,8.770528,10.0223,8.804692,8.077476
S684,8.320616,8.891492,8.845088,10.160652,8.481114,7.898576
S6841,7.921786,8.598382,8.67874,9.915008,8.392112,7.761766
S6843,8.194092,8.91298,8.707918,10.278218,8.428616,7.703494
S6844,8.06009,9.089828,8.730336,10.199848,8.485604,7.852168
S6845,7.784232,8.586252,8.46219,10.003054,8.266798,7.452136
S6861,8.034594,8.780198,8.747484,9.867122,8.539504,7.910828
S6871,8.235634,8.636038,8.536478,10.064076,8.64135,7.883608
S6886,8.03291,8.749756,8.51828,9.760318,8.518508,7.679804
S6889,8.132846,8.636616,8.542536,9.94202,8.27304,7.54121
S6893,8.275876,8.914128,8.877076,10.114414,8.61581,8.008248
S6907,7.875486,8.497566,8.3595,9.78915,8.276464,7.514264
S6909,7.959606,8.638558,8.429046,10.005196,8.19972,7.37579
S6916,8.137358,8.949414,8.635442,10.190384,8.84472,8.00349
S692,7.880834,8.575342,8.596578,9.871988,8.224804,7.832176
S6922,8.114034,8.666904,8.59839,9.981306,8.841208,7.976216
S6926,8.147498,8.755122,8.525386,9.991582,8.902796,7.92807
S6929,8.060874,8.952672,8.678172,10.067232,8.214312,7.753812
S6938,8.110706,8.7048,8.628534,10.180502,8.275308,7.653446
S6941,7.988026,8.642876,8.444594,10.137914,8.356088,7.68235
S6943,7.816342,8.503842,8.525796,9.88058,7.88331,7.576398
S6950,7.977612,8.49931,8.536182,9.83237,8.298126,7.69178
S6952,7.988722,8.77157,8.653226,10.008006,8.5291,7.923704
S6960,8.290186,8.93069,8.860488,10.244752,8.823424,8.05558
S6969,7.848358,8.59348,8.525104,10.096358,8.184468,7.689482
S6973,8.210692,8.616362,8.699814,9.746724,8.523292,7.93388
S6979,8.116208,8.905998,8.658382,10.181286,8.646746,7.991234
S6983,7.919466,8.575972,8.458452,10.028766,8.42664,7.69197
S6991,8.249892,8.864728,8.685334,10.13828,8.451162,7.749958
S700,7.970318,8.60345,8.601012,10.168802,8.77009,7.93994
S7001,8.139182,9.05712,8.741262,10.048058,8.728738,7.858362
S7009,7.724248,8.257822,8.06678,9.626986,8.051378,7.145262
S7018,8.145524,8.890032,8.664436,10.126534,8.628782,7.748484
S7027,8.021936,8.802524,8.740664,10.117664,8.397214,7.749964
S7031,7.900352,8.471852,8.4281,9.729242,8.181196,7.598388
S7048,8.091926,8.723508,8.571028,10.035968,8.953304,8.002508
S7050,8.315544,9.118448,8.707344,10.19328,8.74522,7.829202
S7059,7.93979,8.66818,8.65294,9.855678,8.349754,7.867272
S7061,8.207796,8.954588,8.83758,10.115398,8.65714,8.040866
S7066,8.139854,8.86577,8.745084,10.022582,8.541466,7.903386
S7067,8.212738,8.973858,8.6999,10.081216,8.547782,7.89351
S7071,8.24227,8.837042,8.613264,10.142824,8.740678,7.919924
S7089,8.290988,8.943432,8.808774,10.214864,8.803092,8.046524
S7092,8.497942,9.316282,8.91678,10.443374,9.071466,8.074106
S7093,8.10336,8.89716,8.536132,10.134072,8.294452,7.763716
S7098,8.01276,8.835628,8.786306,10.177756,8.54191,7.847236
S7104,8.013556,8.618406,8.480678,9.925188,8.341356,7.522192
S7115,8.11586,8.952026,8.901678,10.14273,8.671014,8.024528
S7120,8.591772,9.166188,8.957294,10.330086,8.436566,7.94106
S7123,8.12568,8.775412,8.636882,10.034122,8.650874,7.93974
S7126,8.25842,8.736972,8.77603,9.977424,9.070834,8.1431
S7128,8.057922,8.826078,8.654812,9.961456,8.531246,7.878442
S7132,8.04532,8.782232,8.67784,10.193194,8.611442,7.78541
S7136,7.933058,8.652076,8.532982,9.96611,8.367412,7.66142
S7153,8.076182,8.795308,8.782408,9.99235,8.262962,7.740546
S7155,8.205376,9.25885,8.715006,10.30995,8.23245,7.579768
S7158,8.009932,8.64149,8.49964,9.96154,8.343508,7.727296
S7167,8.122754,8.873626,8.677754,10.213326,8.51839,7.733188
S7171,7.891032,8.72838,8.637272,9.970234,8.173722,7.626044
S7174,8.06739,8.597616,8.768014,9.91935,8.404898,7.914812
S7175,8.205372,8.6773,8.599924,9.783766,8.652646,7.810136
S7178,8.327348,8.925416,8.744464,10.123502,8.478548,7.825608
S7179,8.063344,8.713504,8.666154,10.060548,8.593806,7.814872
S7181,7.813322,8.592244,8.524272,9.925092,8.264862,7.662538
S7189,8.233272,9.063886,8.976438,10.255272,8.611278,8.050494
S7197,8.050946,8.923232,8.860008,10.074714,8.715706,8.09257
S7198,8.437526,8.89262,8.822906,10.03011,8.635266,7.852294
S7201,8.018298,8.75586,8.69779,10.08944,8.476576,7.907502
S7204,8.044032,8.706554,8.610156,9.848124,8.285586,7.79374
S7206,8.132522,8.749566,8.633164,9.842252,8.806348,7.893236
S7207,8.064388,8.745106,8.662064,9.950382,8.634684,8.054208
S7212,8.105598,8.694888,8.655414,9.990298,8.379416,7.889678
S7219,8.047404,8.840106,8.647178,10.050978,8.53292,7.817752
S7221,7.896632,8.702506,8.489746,9.94954,8.676522,7.805914
S7226,8.351306,8.835842,8.723268,9.818694,8.503298,7.838958
S7231,8.002602,8.666208,8.511592,10.027766,8.332612,7.782158
S7247,8.14003,8.800498,8.757606,10.136146,8.458632,7.823004
S7249,8.14041,9.153944,8.51946,10.242452,8.986628,7.968558
S7251,8.014392,8.647886,8.397274,9.792882,8.622174,7.806434
S726,8.342814,9.010586,8.832404,10.02868,8.61862,7.840882
S7260,8.00754,8.692992,8.729512,9.820414,8.283746,7.675398
S7261,8.005442,8.68452,8.53922,10.170826,8.1938,7.62072
S7270,7.985276,8.795648,8.552642,9.974884,8.61765,7.72609
S7277,8.299056,8.877764,8.834872,10.030762,8.431016,7.846752
S7280,8.555662,9.23166,9.05239,10.379564,8.727802,8.061614
S7284,8.390406,9.013488,8.913354,10.132862,8.5395,8.004122
S7288,8.076396,8.67112,8.578408,9.99513,8.591922,7.90475
S7300,8.289282,8.970356,8.856416,10.325892,8.470238,7.975352
S7309,8.015228,8.702836,8.808338,9.940352,8.383348,7.938746
S7312,8.032642,8.866314,8.641678,10.170192,7.990406,7.421238
S7315,7.973238,8.57033,8.426234,9.981166,8.407002,7.748056
S7326,8.307662,8.754712,8.798484,10.068962,8.356812,7.907426
S7327,8.499062,9.008982,8.850382,10.039644,8.680654,7.89972
S7344,8.271086,9.153658,8.851072,10.30372,8.8294,8.051514
S7360,7.975362,8.878512,8.75983,10.093878,8.60168,7.975354
S7376,8.31182,8.96397,8.779848,10.045834,8.433898,7.7729
S7378,8.385682,9.354396,9.055404,10.49161,8.661564,7.922116
S7379,8.173378,8.761476,8.718626,9.901686,8.141016,7.625006
S7383,8.367736,8.96641,8.813198,10.13695,8.49027,8.016486
S7389,8.293888,8.843104,8.763126,10.039884,8.444394,7.83656
S7390,8.109992,8.818796,8.674424,10.063056,8.410088,7.76302
S7395,8.22537,9.065084,8.73864,10.472358,8.183968,7.666848
S7396,7.736864,8.46807,8.398892,9.861244,8.232062,7.602604
S7408,8.389386,9.256744,8.85403,10.394566,9.000084,8.086308
S7433,8.005696,8.869364,8.642564,10.13481,8.446716,7.76161
S7439,8.23172,8.83252,8.838626,10.033682,8.307594,8.021134
S744,8.300722,8.862496,8.81934,10.018634,8.976568,8.13483
S7468,7.881676,8.634194,8.498354,9.972674,8.4973,7.743952
S7469,8.099124,9.00954,8.6965,10.19663,8.416934,7.700716
S747,8.02221,8.59268,8.586572,9.809478,8.366076,7.68709
S7470,8.124628,9.068396,8.754324,10.344208,8.28454,7.623064
S7474,8.361352,8.87346,8.686034,10.171724,8.595354,7.947346
S7475,8.22673,8.849326,8.844616,10.098926,8.621768,7.9817
S75,7.592788,8.4609,8.274026,9.9102,7.961656,7.39011
S7502,8.334294,8.82545,8.798854,9.988046,8.514496,7.877878
S7505,8.30737,8.772024,8.566976,9.948106,9.104114,8.077388
S7509,7.893956,8.559442,8.443732,9.734766,8.252324,7.588454
S7513,7.95069,8.7602,8.546774,10.052468,8.610546,7.776262
S7514,8.15385,8.83502,8.674684,9.925518,8.724434,7.94557
S7520,8.098794,8.528706,8.442394,9.49193,8.33247,7.639498
S7524,8.331904,8.896844,8.716812,10.175194,8.635244,7.93247
S7531,7.760882,8.735732,8.361382,9.960128,8.316904,7.481184
S7543,8.022588,8.746668,8.583166,10.230434,8.424206,7.887122
S7544,7.830376,8.744582,8.54095,10.04951,8.085628,7.569468
S7548,8.31765,8.994904,8.75129,10.302886,8.809616,8.020094
S7557,8.21223,8.844222,8.797132,10.060454,8.561198,7.896818
S7559,8.106322,8.617216,8.612692,10.024992,8.695568,7.874316
S7560,8.091438,8.61327,8.630072,9.84555,8.539402,7.780528
S7562,8.110772,8.955016,8.68145,10.071998,8.619144,7.947998
S7573,8.288886,8.875146,8.722734,10.01258,8.582304,7.83698
S7576,8.199302,8.951246,8.744178,10.10034,8.728452,7.917736
S7581,7.973164,8.660968,8.499352,9.921016,8.377164,7.78591
S7584,8.193788,9.061714,8.71244,9.99072,8.51833,7.772354
S7585,8.195124,8.966538,8.78234,10.015164,9.079662,7.99683
S7595,8.06185,8.687076,8.510068,9.827882,8.545046,7.637504
S7600,7.896038,8.652546,8.598122,9.85909,8.4392,7.844074
S7602,8.516584,9.14857,8.82473,10.23715,9.310192,8.189634
S7605,8.171406,8.721608,8.732146,10.119742,8.521662,7.858346
S7606,8.001482,8.836212,8.831738,10.139096,8.428214,7.911898
S761,7.66074,8.522398,8.26102,10.014806,7.84057,7.537698
S7622,7.99621,8.734068,8.60014,9.973312,8.420202,7.778246
S7627,8.181514,8.949286,8.748262,10.31475,8.783072,7.928214
S7630,8.122834,8.869778,8.759976,9.968198,8.306854,7.816436
S7635,8.268756,8.838752,8.748182,10.073566,8.202176,7.797526
S7639,8.411494,8.903396,8.66471,10.102792,8.32946,7.961716
S7644,8.497198,8.865448,8.958754,9.713062,8.874126,8.165514
S7652,8.148152,8.969416,8.836916,10.176504,8.306054,7.745654
S7653,7.889736,8.840922,8.521826,10.316936,8.065514,7.665604
S7655,7.990478,8.47963,8.463662,9.811244,8.528788,7.756788
S7659,8.22928,8.83425,8.646904,9.807744,8.457582,7.589086
S7660,8.011528,8.669576,8.58628,10.063716,8.350954,7.643752
S7668,8.253484,8.960934,8.780838,10.174786,8.546738,7.96944
S7670,8.435594,9.16482,9.013312,10.339262,8.89203,8.094692
S7671,8.223492,8.984952,8.70729,10.265852,8.731114,7.953652
S7673,8.17612,8.937768,8.740572,10.01377,8.585456,7.907478
S7674,8.26884,9.13485,8.918346,10.459906,8.82874,8.217122
S7678,7.869038,8.40935,8.447298,9.633614,8.268526,7.571354
S7691,7.968884,8.690544,8.744494,10.073744,8.596622,7.942126
S7693,7.958356,8.654388,8.475088,10.027648,8.566918,7.747864
S7694,8.159134,8.76813,8.639408,9.995626,8.971682,8.103434
S7699,7.91396,8.579346,8.487626,9.865656,8.398988,7.617024
S7703,8.167772,9.002424,8.869004,10.13352,8.65402,7.999292
S7711,8.375788,8.910398,8.781194,10.073452,8.522346,7.794474
S7712,7.887764,8.717436,8.624736,10.103654,8.38112,7.666356
S7714,8.225516,9.02441,8.749448,10.21166,8.30584,7.725742
S7717,8.210104,8.78382,8.565078,10.035416,8.821978,7.89826
S7723,8.010718,8.701256,8.581534,10.067286,8.377218,7.66716
S7741,8.02974,8.509482,8.435442,9.777758,8.668842,7.773824
S7743,8.391878,8.96245,8.753354,10.073594,8.315274,7.641584
S7746,7.963522,8.769676,8.627826,9.976848,8.305682,7.631642
S7747,8.068174,8.746518,8.697314,9.973592,8.60336,7.824092
S7764,8.468342,8.9667,8.82114,9.988684,8.736024,8.058354
S7781,7.994066,8.714958,8.691204,10.053014,8.447682,7.816982
S7784,8.062922,8.952544,8.632014,10.107692,8.388442,7.796484
S7795,7.934064,8.664026,8.473988,9.880054,8.121176,7.502382
S7800,7.579938,8.207908,8.215004,9.757702,8.137646,7.294038
S7803,8.273684,8.773774,8.72884,10.005852,8.630702,7.914368
S7805,8.041526,8.80249,8.714792,10.009756,8.45587,7.77898
S7806,7.828852,8.568798,8.505374,9.895076,8.266422,7.751972
S7807,8.00187,8.681566,8.539454,10.090078,8.708594,7.793028
S7823,7.989556,8.840984,8.542378,9.892526,8.640052,7.75448
S7824,8.043814,8.761192,8.607454,9.89897,8.35606,7.707556
S7827,7.841,8.40003,8.44007,9.897596,8.02597,7.553138
S7829,7.874444,8.69993,8.66858,9.965848,8.181552,7.728318
S7831,8.268588,8.950156,8.693706,10.331058,8.575822,7.915606
S7837,8.046536,8.572818,8.527944,9.976066,8.337616,7.64903
S7849,8.182668,8.8734,8.488776,10.07064,8.13068,7.785062
S7851,8.332902,8.78069,8.682342,9.908982,8.64713,7.954928
S7853,7.885694,8.489466,8.504248,9.821964,8.279528,7.797752
S7855,8.222776,9.10387,8.636096,10.24304,8.56142,7.721366
S7856,8.396068,8.882324,8.625494,9.906572,8.7396,7.750852
S7863,8.212922,9.045452,8.844346,10.0226,8.679368,8.025922
S7878,8.265898,9.064862,8.934134,10.330478,8.97742,8.099558
S7881,8.520742,9.046372,8.832846,10.248244,8.846094,8.135112
S7886,8.082254,8.666392,8.663818,9.961066,8.421212,7.799064
S7898,7.482396,8.183298,8.43821,9.743222,8.107392,7.512602
S7903,8.041522,8.85089,8.60766,10.092524,8.741398,7.970724
S7907,8.364912,8.993694,8.985518,10.22016,8.509892,7.986102
S7908,7.605126,8.122526,8.332988,9.739796,8.092246,7.697404
S7913,8.020438,8.666248,8.607282,9.80753,8.598148,7.820836
S7929,8.280768,9.047052,8.868,10.389948,8.660826,8.015344
S7930,8.047204,8.809588,8.542528,10.242166,8.535012,7.787668
S7933,7.964904,8.692778,8.494334,9.876704,7.795944,7.290858
S7936,8.179536,8.83185,8.660546,9.932418,8.499022,7.846246
S7939,8.065056,8.966408,8.731114,10.195262,8.719444,7.8619
S7941,8.189576,8.768212,8.701668,10.022606,8.534228,7.738898
S7951,8.14831,8.965006,8.789348,10.041176,8.737796,7.987052
S7955,7.890962,8.848534,8.668344,10.461874,8.20893,7.799842
S7961,8.15422,8.789048,8.714618,9.852416,8.5988,7.963988
S7978,8.326106,8.734698,8.578006,9.883004,8.487728,7.757598
S7982,7.935206,8.452438,8.478716,9.78955,8.38419,7.63504
S7994,7.93328,8.9074,8.585094,10.108468,8.218588,7.646096
S7997,8.205982,9.042944,8.744986,10.171556,8.701752,8.017202
S800,8.13809,8.823358,8.590076,10.08874,8.555412,7.86795
S8003,8.197974,9.005096,8.787616,10.077594,8.759566,8.091518
S8008,7.959582,8.509994,8.572932,9.788926,8.583596,7.885094
S8016,7.922136,8.611814,8.524672,9.985706,8.3166,7.735146
S8020,7.989532,8.711234,8.701342,9.945404,8.352778,7.769316
S8023,8.301326,8.907606,8.87167,10.149322,8.772102,8.059954
S8028,8.11264,8.743934,8.827674,9.967864,8.741872,7.984268
S8033,8.323818,9.064802,8.915108,10.24222,8.574476,8.004894
S8036,8.060268,8.829894,8.529916,10.097776,8.023664,7.483092
S8038,8.328758,8.96077,8.779128,10.137584,8.848516,8.097458
S8041,8.070432,8.674138,8.791936,9.922126,8.684524,8.01965
S8049,7.91591,8.687098,8.790836,9.822056,8.390096,7.72331
S8060,8.124844,8.816108,8.558822,9.977158,8.296514,7.723024
S8064,8.099424,8.518424,8.626238,9.739994,8.307858,7.769004
S8066,8.166798,8.6245,8.882554,9.92706,8.43781,7.869138
S8070,8.060284,8.725016,8.67465,10.05112,8.458532,7.692452
S8073,8.240154,9.02844,8.905348,10.377864,8.426838,7.789336
S8077,8.152028,8.926982,8.851132,10.11753,8.59711,7.978368
S8088,8.221696,8.801272,8.742086,9.984844,8.892536,8.162254
S8089,8.068986,8.792432,8.772364,9.99816,8.323076,7.767726
S8093,7.941872,8.507608,8.505952,9.787154,8.353326,7.764724
S810,8.022198,8.798258,8.633014,9.929006,8.607338,7.854124
S8110,8.249718,8.894804,8.708726,9.984468,8.82329,8.03932
S8119,7.997192,8.838914,8.705694,10.032464,8.129314,7.764428
S8125,8.175958,8.681782,8.710074,9.983738,8.594032,7.959778
S814,8.013448,8.865898,8.78855,10.16295,8.729098,8.038962
S8142,7.976674,8.735922,8.61125,9.843882,8.608402,7.831692
S8147,8.007704,8.636646,8.574628,9.86378,8.503146,7.853016
S8148,8.069594,8.783618,8.663994,10.003256,8.335804,7.853114
S8154,8.145358,8.9141,8.760742,10.293068,8.519144,7.902036
S8158,8.055638,8.823428,8.557928,9.948172,8.494138,7.833784
S8161,8.001022,8.666514,8.529522,9.909994,8.41079,7.74237
S8165,8.043104,8.900938,8.701192,10.172846,8.62271,7.933984
S8175,8.342654,9.27419,8.808198,10.245052,9.225852,8.11921
S8180,8.34024,9.033324,8.713818,10.367482,8.142584,7.727944
S8190,8.279286,8.879962,8.865702,9.83885,8.925362,8.118978
S8194,8.14539,8.886288,8.69171,10.130194,8.605094,7.954998
S8196,8.353826,9.036248,8.91146,10.158018,8.794374,8.033728
S8202,8.254416,8.915396,8.708076,10.09108,8.691338,7.856606
S8204,8.239198,8.790084,8.832552,10.085616,8.40514,8.02243
S8211,8.337132,9.037216,8.821736,10.287966,8.71411,8.099584
S8215,7.921516,8.777526,8.366134,10.146336,8.677198,7.588628
S8216,8.07583,8.873588,8.560582,10.074566,8.224784,7.501946
S8217,8.134114,8.671058,8.586898,9.803296,8.307966,7.668506
S8221,8.286226,8.94804,8.857734,10.014656,8.622732,7.927088
S8228,8.166182,8.81873,8.69259,9.958398,8.525816,7.784268
