ID,CD14,CD19B,CD4HelperT,CD4MemoryT,CD4NaiveT,CD4RegulatoryT,CD56NK,CD8CytotoxicT,CD8NaiveT
S7509,6.287338,6.100542,6.723394,5.914132,5.702462,5.483182,6.351944,5.723916,5.703442
S7513,6.31558,6.09267,6.818244,6.01426,5.79896,5.590232,6.514876,5.830232,5.758986
S7514,6.317658,6.066814,6.935342,5.974738,5.742114,5.517556,6.516802,5.87603,5.766736
S7520,6.254328,5.995822,6.771472,5.951586,5.72675,5.517798,6.303128,5.785852,5.724302
S7524,6.227566,6.201244,6.925918,5.863704,5.701752,5.533208,6.628876,5.916122,5.659622
S7531,6.403478,5.991066,6.71672,6.004904,5.635296,5.553478,6.326942,5.613824,5.669016
S7543,6.26145,6.204064,6.863404,5.88451,5.63808,5.513804,6.535126,5.885034,5.699676
S7544,6.370548,6.02696,6.744252,5.91604,5.654632,5.546878,6.422246,5.707958,5.680394
S7548,6.294096,6.131444,7.032562,5.968618,5.780822,5.526226,6.629662,5.902234,5.794314
S7557,6.263556,6.08628,6.886736,5.953276,5.726504,5.527132,6.496978,5.818898,5.706062
S7559,6.259944,5.972808,6.821816,5.89974,5.669072,5.585648,6.419208,5.732862,5.851114
S7560,6.281666,6.081152,6.820206,5.96582,5.712464,5.573146,6.348572,5.760886,5.761964
S7562,6.313754,6.07161,6.920616,5.919498,5.730064,5.514134,6.63334,5.887604,5.690792
S7573,6.326488,5.960554,6.883164,5.91228,5.65112,5.488448,6.472652,5.761926,5.72859
S7576,6.30282,6.081426,6.914904,5.902432,5.709406,5.517648,6.552518,5.832974,5.738288
S7581,6.269558,6.119022,6.82752,5.873732,5.694544,5.434652,6.469054,5.868408,5.708948
S7584,6.450782,6.00946,6.956016,5.993166,5.691008,5.588968,6.474132,5.741872,5.788176
S7585,6.268494,6.030664,7.005244,5.966,5.842946,5.491284,6.55389,5.87152,5.87518
S7595,6.376176,6.06767,6.76477,5.90204,5.66225,5.501394,6.358282,5.690452,5.734946
S7600,6.249784,6.073088,6.840284,5.949758,5.707452,5.525248,6.439896,5.847494,5.71718
S7602,6.289434,6.218198,7.142102,5.956508,5.863502,5.551048,6.668592,6.012972,5.833934
S7605,6.299768,6.112034,6.882292,5.940058,5.744592,5.546568,6.519432,5.759566,5.738318
S7606,6.270134,6.029592,6.842932,5.925862,5.705118,5.52042,6.51788,5.867762,5.731314
S761,6.146628,5.947184,6.706902,5.83606,5.646278,5.485016,6.241598,5.714458,5.582558
S7622,6.301272,6.071024,6.813674,5.91649,5.660056,5.506618,6.426962,5.820898,5.68023
S7627,6.264766,6.10285,6.909772,5.929106,5.692,5.55013,6.546074,5.868398,5.76743
S7630,6.390744,6.158508,6.897924,5.921176,5.639958,5.456974,6.549388,5.796064,5.657982
S7635,6.45075,6.206764,6.950502,5.980858,5.660398,5.57578,6.505002,5.729796,5.745174
S7639,6.22155,6.10162,7.036794,5.92161,5.756216,5.534686,6.62969,5.955544,5.689518
S7644,6.26797,6.148122,7.187132,6.072012,5.714408,5.624204,6.634314,5.987688,5.86043
S7652,6.433926,6.11419,6.926344,5.967634,5.63851,5.59413,6.50458,5.766136,5.733172
S7653,6.339504,6.16776,6.7935,5.853166,5.580854,5.473034,6.467816,5.729068,5.603072
S7655,6.25451,6.093776,6.753842,5.906338,5.795804,5.599418,6.430534,5.773892,5.771744
S7659,6.41641,6.055906,6.904588,6.040568,5.736596,5.649394,6.331558,5.640488,5.844314
S7660,6.302678,5.96631,6.782772,5.953778,5.66711,5.540034,6.403294,5.698158,5.753206
S7668,6.361724,6.182046,6.983154,5.946612,5.6971,5.524036,6.618408,5.90294,5.708494
S7670,6.404602,6.168276,7.130328,6.01204,5.769766,5.606652,6.65009,5.880324,5.860998
S7671,6.345342,6.053108,6.965836,5.918222,5.771862,5.559258,6.593408,5.857156,5.702872
S7673,6.34371,6.128702,7.00725,5.948412,5.720302,5.516792,6.53673,5.880584,5.720164
S7674,6.374696,6.28621,7.137636,5.959746,5.821884,5.600308,6.81359,5.991064,5.82334
S7678,6.329788,5.964562,6.676614,5.93484,5.693934,5.558622,6.288782,5.69188,5.711548
S7691,6.2545,6.087786,6.84124,5.921216,5.647856,5.519288,6.54893,5.865988,5.702456
S7693,6.323972,6.15061,6.771416,5.972798,5.679278,5.551308,6.458958,5.801944,5.69818
S7694,6.225384,6.155948,6.967914,5.901144,5.855808,5.472632,6.618708,6.021286,5.805988
S7699,6.346536,6.034916,6.745302,5.9686,5.701404,5.59487,6.333008,5.754464,5.771986
S7703,6.36708,6.097276,7.057182,5.925524,5.648466,5.576144,6.60049,5.815274,5.770798
S7711,6.348806,6.103108,6.933518,6.057144,5.673662,5.572642,6.489222,5.69519,5.786128
S7712,6.313854,6.076656,6.83694,5.878934,5.669928,5.606054,6.409322,5.751102,5.7168
S7714,6.360634,6.079348,6.871876,5.928722,5.628284,5.47697,6.5832,5.717126,5.607874
S7717,6.154944,6.155182,6.71233,5.815374,5.62177,5.4147,6.518932,5.953794,5.682142
S7723,6.354684,6.014716,6.756182,6.025942,5.663682,5.599436,6.341254,5.6515,5.74253
S7741,6.166264,6.023354,6.685858,5.9324,5.800194,5.534318,6.360004,5.80286,5.819924
S7743,6.411452,6.042066,6.808618,5.954934,5.585512,5.529748,6.465776,5.72564,5.719706
S7746,6.35078,6.049958,6.80623,5.950898,5.676918,5.537536,6.38407,5.716338,5.726968
S7747,6.32618,6.084532,6.91197,5.962438,5.71716,5.470002,6.547682,5.82739,5.732772
S7764,6.269374,6.114124,7.036196,5.995306,5.744278,5.474988,6.620042,5.952924,5.68361
S7781,6.294758,6.116236,6.859208,5.94801,5.619204,5.511764,6.520258,5.84587,5.696308
S7784,6.3498,6.121434,6.818318,5.93991,5.553638,5.551006,6.472118,5.75074,5.692468
S7795,6.349456,5.990954,6.748166,5.939036,5.671958,5.455114,6.405584,5.721428,5.663788
S7800,6.260346,5.930598,6.535162,5.903806,5.640018,5.61723,6.147568,5.612332,5.667404
S7803,6.303148,6.124628,6.909542,5.969104,5.719286,5.556828,6.556078,5.857004,5.73394
S7805,6.33535,6.074674,6.816732,5.868078,5.6528,5.446766,6.523668,5.791826,5.637124
S7806,6.318926,6.082102,6.824362,5.852976,5.719764,5.460936,6.50882,5.84163,5.67302
S7807,6.266032,6.036136,6.721094,5.883538,5.650228,5.599192,6.398228,5.79769,5.679518
S7823,6.354892,6.05834,6.838736,5.961906,5.694194,5.577608,6.431742,5.882794,5.772122
S7824,6.321936,6.063686,6.800268,5.92304,5.687192,5.530314,6.40272,5.754824,5.68864
S7827,6.37318,5.92442,6.615688,5.95457,5.573636,5.595366,6.333086,5.56906,5.678082
S7829,6.321034,6.08643,6.873072,5.867292,5.670494,5.479756,6.511092,5.780838,5.65873
S7831,6.320422,6.214546,6.924612,5.936268,5.624724,5.56114,6.593122,5.898766,5.682294
S7837,6.274244,6.036214,6.723338,5.94687,5.714652,5.553274,6.385164,5.693364,5.654088
S7849,6.290532,6.061096,6.93609,5.922754,5.675572,5.46868,6.508678,5.770736,5.669968
S7851,6.29853,6.179076,6.966468,5.947306,5.716532,5.46879,6.61015,5.88284,5.667172
S7853,6.240098,6.086996,6.809058,5.898364,5.709124,5.413526,6.447648,5.822942,5.71457
S7855,6.460318,6.028578,6.973306,6.019112,5.725932,5.594358,6.44642,5.676444,5.79087
S7856,6.332544,6.057914,6.937408,5.985518,5.761124,5.496346,6.397796,5.712498,5.764178
S7863,6.333728,6.13598,7.041714,5.951888,5.577372,5.560962,6.522996,5.830886,5.754552
S7878,6.31132,6.110722,7.04731,5.936158,5.836834,5.593798,6.623452,5.939432,5.81035
S7881,6.288484,6.242834,6.986,5.919146,5.788628,5.5993,6.63588,5.872252,5.80751
S7886,6.30092,6.061026,6.860814,5.883084,5.65362,5.476842,6.426464,5.865164,5.693072
S7898,6.207948,5.939998,6.665478,5.914396,5.653428,5.455636,6.403124,5.793946,5.70613
S7903,6.267432,6.176304,6.900758,5.916924,5.74303,5.524856,6.583514,5.945564,5.751816
S7907,6.36278,6.126632,6.995348,5.966286,5.661062,5.510844,6.678808,5.879522,5.703028
S7908,6.093084,6.080978,6.66983,5.847032,5.724366,5.48761,6.490444,5.89645,5.75921
S7913,6.249728,5.94287,6.863396,5.9204,5.710044,5.477808,6.45056,5.781306,5.718742
S7929,6.461066,6.100504,7.047638,5.925678,5.756406,5.60055,6.547372,5.794074,5.781028
S7930,6.269778,6.0878,6.81967,5.864222,5.64003,5.528952,6.418654,5.801104,5.695024
S7933,6.436052,5.993908,6.707004,6.000198,5.758362,5.694196,6.244718,5.458736,5.773242
S7936,6.319372,6.105506,6.880594,5.917602,5.677556,5.499966,6.50175,5.839886,5.716712
S7939,6.344296,6.055516,6.890756,5.93698,5.69594,5.47087,6.547292,5.798212,5.693912
S7941,6.389462,6.093684,6.884128,5.967654,5.73789,5.607622,6.474066,5.79047,5.772596
S7951,6.317116,6.083882,6.951356,5.966924,5.72903,5.517256,6.53029,5.889716,5.780808
S7955,6.295056,6.131974,6.826764,5.85992,5.674798,5.480218,6.540648,5.802686,5.620686
S7961,6.251058,6.12846,6.9896,5.945766,5.749134,5.441334,6.606852,5.93349,5.684504
S7978,6.309064,6.164078,6.804192,5.956672,5.638244,5.504734,6.415838,5.78486,5.70588
S7982,6.281596,6.06709,6.674316,5.913844,5.619448,5.552742,6.344252,5.742278,5.673706
S7994,6.379574,6.119954,6.874546,5.887918,5.674434,5.574478,6.453106,5.677288,5.67298
S7997,6.33724,6.115378,6.994144,5.940492,5.70995,5.509438,6.568018,5.891874,5.814684
S800,6.287566,6.153204,6.923538,5.940346,5.73725,5.493934,6.567928,5.922116,5.736038
S8003,6.337358,6.141468,7.125956,5.96869,5.81113,5.55883,6.645066,5.907432,5.773246
S8008,6.26942,6.13264,6.819766,5.931058,5.71828,5.47733,6.529782,5.89568,5.764718
S8016,6.335896,6.043328,6.800428,5.959268,5.807462,5.517296,6.437086,5.784868,5.816842
S8020,6.277204,5.989962,6.69289,5.889682,5.597,5.49817,6.419436,5.732606,5.635038
S8023,6.3305,6.155396,7.00347,6.01874,5.769758,5.544904,6.606094,5.968248,5.794456
S8028,6.253468,6.0697,6.896092,5.881714,5.740262,5.505738,6.517962,5.90048,5.806152
S8033,6.383636,6.138764,6.962788,5.940334,5.64353,5.551354,6.647174,5.855586,5.74498
S8036,6.417812,6.12691,6.752762,5.917722,5.621106,5.594756,6.342468,5.588464,5.729294
S8038,6.296672,6.293198,7.022382,5.975572,5.731666,5.554104,6.602384,5.99141,5.777296
S8041,6.157552,6.063396,6.941762,5.923226,5.739258,5.49118,6.565054,5.946756,5.748232
S8049,6.36672,5.943872,6.847916,5.97975,5.640856,5.50596,6.40764,5.719512,5.670952
S8060,6.335728,6.064062,6.823052,5.847212,5.667516,5.480328,6.435616,5.754322,5.702234
S8064,6.283076,6.031944,6.790222,5.923752,5.642578,5.506516,6.48735,5.791814,5.675624
S8066,6.206708,5.986198,6.805976,5.779006,5.588014,5.549056,6.458662,5.754858,5.679944
S8070,6.320442,6.064036,6.774758,5.93008,5.633968,5.53768,6.34559,5.732652,5.702304
S8073,6.467658,6.02567,6.88747,5.974716,5.588494,5.550832,6.515234,5.7087,5.740408
S8077,6.369518,6.149034,6.973178,5.986892,5.67036,5.555572,6.602416,5.78448,5.726618
S8088,6.219998,6.069284,7.008878,5.927544,5.903512,5.548342,6.600192,5.96763,5.89928
S8089,6.34227,6.07277,6.903776,5.976752,5.673762,5.516098,6.496792,5.792702,5.740132
S8093,6.296856,6.009936,6.74801,5.93231,5.708502,5.481034,6.399052,5.791786,5.709716
S810,6.243942,6.066726,6.859038,5.922844,5.680194,5.506806,6.508806,5.848914,5.75528
S8110,6.2452,6.18059,6.996526,5.964206,5.820248,5.555944,6.630196,5.952504,5.774744
S8119,6.626546,6.321188,6.949874,6.100536,5.900918,5.679904,6.566626,5.914062,5.848964
S8125,6.25323,6.133586,6.923616,5.936032,5.72804,5.510968,6.505626,5.854432,5.75355
S814,6.250522,6.111136,6.938952,5.938102,5.647406,5.528202,6.634098,5.952206,5.648726
S8142,6.327442,6.069258,6.85978,5.96406,5.721566,5.54991,6.464808,5.80749,5.770478
S8147,6.199078,5.920512,6.769266,5.855382,5.668286,5.518414,6.429238,5.856272,5.715302
S8148,6.210158,6.16231,6.875658,5.883338,5.652,5.526586,6.53696,5.808342,5.63064
S8154,6.359332,6.148046,6.931102,5.939544,5.726058,5.554112,6.545316,5.858354,5.735716
S8158,6.25841,6.185,6.92442,5.850716,5.759016,5.456916,6.504206,5.841728,5.702176
S8161,6.269216,6.044994,6.771546,5.876296,5.67687,5.501566,6.428448,5.811802,5.683744
S8165,6.33464,6.111562,6.987318,5.954002,5.70321,5.489254,6.630736,5.89865,5.713992
S8175,6.289202,6.069624,7.067032,5.947412,5.774564,5.579206,6.660462,5.941978,5.852634
S8180,6.447966,6.143302,6.90356,5.968294,5.648274,5.68151,6.49591,5.642748,5.760234
S8190,6.314752,6.129234,7.075276,6.00208,5.811594,5.571638,6.570982,5.93232,5.882782
S8194,6.290732,6.205666,6.980926,5.934186,5.700578,5.488916,6.55851,5.919558,5.706502
S8196,6.292248,6.114642,6.998726,5.896636,5.650062,5.504024,6.536776,5.837722,5.756678
S8202,6.30093,6.116024,6.899628,5.909412,5.698606,5.55735,6.482318,5.834732,5.777904
S8204,6.283312,6.250466,6.991824,6.002224,5.658088,5.55763,6.584182,5.875722,5.70198
S8211,6.403438,6.224392,7.038314,5.93687,5.829734,5.530332,6.752688,5.883292,5.769068
S8215,6.199068,5.956618,6.679246,5.777498,5.658884,5.495936,6.343102,5.681836,5.689882
S8216,6.3725,6.013868,6.753928,5.951838,5.553738,5.556348,6.326138,5.612722,5.72207
S8217,6.327462,5.951796,6.78828,5.969942,5.690474,5.54035,6.425876,5.74245,5.735836
S8221,6.36301,6.055916,7.018164,6.056996,5.723456,5.53554,6.467152,5.790392,5.806634
S8228,6.386732,6.08909,6.892584,6.016588,5.673066,5.57741,6.49023,5.74707,5.759344
S823,6.36113,6.110902,6.885508,5.916434,5.63794,5.523862,6.536588,5.825456,5.668738
S8230,6.390042,5.96032,6.542384,5.914902,5.62883,5.599062,6.157542,5.526802,5.743706
S8231,6.403966,6.064198,6.966024,5.976056,5.737676,5.545088,6.474268,5.77274,5.751698
S8237,6.316408,6.075478,7.117724,6.060308,5.80645,5.563702,6.593944,5.867366,5.79754
S8241,6.420752,5.986406,6.886448,6.013562,5.72851,5.61687,6.519062,5.706396,5.760732
S8242,6.397114,6.048342,6.664102,5.916636,5.701274,5.597826,6.31489,5.654204,5.694152
S8250,6.293088,6.119786,6.761658,5.95985,5.736478,5.588088,6.39557,5.728726,5.788234
S8256,6.30445,6.131594,6.971702,5.983416,5.726342,5.607862,6.537686,5.80797,5.808934
S8267,6.420052,6.019698,6.904784,6.064908,5.757312,5.657278,6.347816,5.670766,5.818984
S827,6.232688,6.129574,6.809534,5.932386,5.687964,5.546492,6.460808,5.849692,5.715736
S8276,6.313732,6.217768,7.03561,5.928832,5.678742,5.565794,6.60048,5.910612,5.731494
S8281,6.348444,6.135448,7.036758,5.92008,5.774768,5.586444,6.62419,5.862482,5.815602
S8283,6.205298,5.997718,6.765894,5.850476,5.689242,5.531124,6.403138,5.819158,5.720542
S8294,6.39486,6.12177,6.857778,5.964448,5.614078,5.559584,6.335568,5.72069,5.720178
S8299,6.32631,5.933706,6.694934,5.936642,5.65309,5.507182,6.289712,5.71354,5.730698
S8306,6.364264,6.254634,7.014728,5.92956,5.723584,5.597828,6.67723,5.941296,5.764784
S8308,6.428572,5.994778,6.7556,6.032308,5.6556,5.634802,6.396408,5.675588,5.74071
S8310,6.367,6.047096,6.79229,5.932602,5.632458,5.58897,6.328314,5.691042,5.70858
S8312,6.43501,6.085316,7.086416,6.052454,5.77375,5.57686,6.481518,5.749746,5.795238
S8313,6.312676,6.050448,6.975082,5.917668,5.868242,5.579322,6.55703,5.953556,5.791618
S8323,6.235758,5.971824,6.733516,5.84067,5.682118,5.551498,6.41737,5.828528,5.687074
S8325,6.227286,5.920728,6.62023,5.913054,5.631802,5.538006,6.26471,5.67194,5.737478
S8327,6.24992,6.07593,6.81525,5.910838,5.690148,5.533064,6.4973,5.905772,5.787172
S833,6.364634,6.052144,6.815376,5.973718,5.653392,5.524468,6.388224,5.713608,5.708916
S8336,6.235878,5.978518,6.76885,5.934426,5.676212,5.535786,6.397834,5.831712,5.759936
S8346,6.359512,6.073492,6.80214,5.984456,5.633928,5.571816,6.39731,5.751384,5.697836
S8350,6.306252,5.92661,6.702954,5.879564,5.713362,5.505878,6.362874,5.76334,5.749256
S8352,6.319178,6.154106,6.935378,5.945308,5.718462,5.541606,6.565858,5.861682,5.793784
S8353,6.192072,6.093156,6.888742,5.907212,5.702652,5.413406,6.614776,5.921892,5.674084
S8355,6.281988,6.060958,6.756218,5.930718,5.552218,5.52053,6.362522,5.706526,5.625382
S8363,6.250702,6.20431,6.937054,5.911614,5.717016,5.429502,6.55525,5.88538,5.741932
S8382,6.252632,6.076678,6.88574,5.926964,5.685032,5.587862,6.529532,5.8571,5.841126
S8383,6.368094,6.14552,6.990562,6.01036,5.728776,5.530084,6.58159,5.79745,5.73925
S8389,6.18349,6.060928,6.732162,5.825332,5.779186,5.568802,6.408874,5.794732,5.73588
S839,6.302002,6.02439,7.038452,5.95885,5.779888,5.474074,6.594438,5.831288,5.74781
S8393,6.20186,6.138332,6.952694,5.91957,5.760924,5.528026,6.624542,6.001496,5.730484
S8394,6.308948,5.997512,6.859004,6.027384,5.726148,5.497038,6.459524,5.79996,5.676386
S8399,6.287662,6.064636,6.971158,5.948512,5.742718,5.541908,6.534734,5.87862,5.73583
S841,6.349442,6.082588,6.940834,5.974444,5.722952,5.525616,6.513932,5.783168,5.791476
S8413,6.345432,6.065726,6.879792,5.983786,5.66226,5.584844,6.389018,5.699238,5.772408
S8419,6.325576,6.192354,6.974896,5.93785,5.692154,5.66189,6.600448,5.869606,5.754498
S8421,6.36606,6.07887,6.713338,5.999578,5.669848,5.578254,6.276986,5.62101,5.72456
S843,6.277028,6.03631,6.866202,5.933054,5.684546,5.43806,6.453422,5.834804,5.67654
S8439,6.40286,6.093682,6.79016,5.908576,5.581984,5.578602,6.42861,5.65239,5.637978
S8440,6.359118,6.114246,6.866616,5.974698,5.72038,5.570474,6.501502,5.83297,5.794926
S8446,6.29324,6.041952,6.699174,5.894316,5.610972,5.574286,6.328042,5.685276,5.66552
S8456,6.348748,6.003978,6.874626,5.945602,5.664088,5.540882,6.44951,5.78633,5.699104
S8458,6.229336,6.108308,6.726024,5.870034,5.619626,5.51128,6.473614,5.796826,5.66359
S8461,6.340906,5.935064,6.494308,5.941614,5.636106,5.659842,6.266862,5.534508,5.774826
S8471,6.315034,6.055836,6.79558,5.944694,5.688416,5.591732,6.389774,5.719846,5.717884
S8474,6.31696,6.19763,6.893828,5.878696,5.637916,5.595538,6.44845,5.788988,5.763098
S8479,6.341012,6.06049,6.775582,5.931126,5.613264,5.513658,6.432546,5.742176,5.67994
S848,6.374202,6.145906,6.947372,5.95977,5.677482,5.548414,6.545376,5.783786,5.686494
S8492,6.31802,6.101898,7.073106,5.994306,5.815882,5.570616,6.634124,5.918754,5.86049
S8499,6.334306,6.13189,6.838774,5.878086,5.60739,5.47727,6.549434,5.859482,5.593066
S8508,6.219818,6.049824,6.777506,5.908504,5.611098,5.519032,6.35866,5.709034,5.690578
S8513,6.205352,6.10571,6.80442,5.834122,5.714136,5.513066,6.533626,5.7699,5.628232
S8517,6.366878,5.897178,6.831278,5.933982,5.655606,5.606058,6.25915,5.66736,5.723006
S8519,6.281398,6.13623,6.95744,5.91682,5.731236,5.53293,6.542828,5.891116,5.744748
S8528,6.276822,6.057846,6.864182,5.849912,5.623258,5.468496,6.557766,5.79256,5.64434
S8531,6.248896,6.11815,6.779742,5.868936,5.641208,5.479624,6.56085,5.87162,5.666424
S8539,6.39615,6.107826,6.952314,5.971004,5.734522,5.600836,6.503888,5.772646,5.806472
S8540,6.539648,6.202872,7.267074,6.0011,5.748974,5.640462,6.721814,5.834302,5.809404
S8545,6.351632,6.270462,6.967288,5.889162,5.643862,5.536126,6.595446,5.882544,5.685976
S8547,6.302942,6.037562,6.933586,5.945348,5.694928,5.52061,6.520956,5.79437,5.727456
S8557,6.146608,6.25256,6.936484,5.820642,5.78614,5.458848,6.651732,6.087618,5.743642
S8563,6.29707,6.073714,6.812726,5.902544,5.644352,5.554788,6.41165,5.7322,5.722142
S8567,6.28341,6.06609,6.735154,5.891194,5.630926,5.553156,6.349606,5.74542,5.67557
S8575,6.26459,6.233472,7.041328,5.98146,5.85934,5.560242,6.72415,6.052424,5.821024
S8586,6.310632,6.156122,6.95779,6.016048,5.689002,5.52625,6.49806,5.817658,5.700976
S8587,6.296724,6.08153,6.834398,5.888904,5.673704,5.469348,6.509824,5.797192,5.612462
S8588,6.40961,6.081864,6.968734,5.935614,5.684326,5.545814,6.583436,5.810994,5.681348
S8590,6.473248,6.116472,6.99797,5.935078,5.641922,5.53642,6.640884,5.741858,5.726366
S8592,6.139728,6.104944,6.748496,5.848056,5.755722,5.538418,6.452396,5.8757,5.675548
S8594,6.126466,5.91515,6.603196,5.81716,5.618798,5.47868,6.270868,5.56898,5.62028
S8596,6.252656,6.171306,6.986562,5.902392,5.64894,5.489196,6.58331,5.942416,5.724376
S86,6.344924,6.045394,6.990024,5.944148,5.711474,5.662912,6.400846,5.73557,5.802612
S8608,6.249352,6.135862,6.929182,5.85465,5.756102,5.590022,6.59085,5.906604,5.792492
S8612,6.310096,6.00977,6.899288,5.936648,5.720404,5.512752,6.50708,5.750292,5.700206
S8618,6.310474,6.112962,6.996854,5.97468,5.7196,5.51959,6.53985,5.840088,5.791614
S8633,6.305214,6.064084,6.902328,5.948218,5.698672,5.474998,6.46669,5.85586,5.73303
S8638,6.325362,6.108932,6.930234,5.903386,5.687378,5.477808,6.55094,5.899498,5.647466
S8639,6.33538,6.289376,7.075706,5.965568,5.723924,5.56814,6.672188,5.938998,5.785258
S8641,6.328854,6.08453,6.752718,5.878638,5.60155,5.483636,6.433622,5.79793,5.638462
S8644,6.143818,6.042318,6.61337,5.857238,5.697628,5.537662,6.459076,5.83369,5.747474
S8645,6.30653,6.053034,6.830756,5.95502,5.694712,5.482638,6.428912,5.790236,5.688386
S8658,6.303444,6.169906,6.991288,5.929284,5.701942,5.52366,6.52575,5.859462,5.733666
S8665,6.333094,6.103182,6.98529,5.990766,5.759846,5.586588,6.612438,5.833918,5.7996
S8668,6.406776,6.066032,6.762904,5.963994,5.686154,5.520542,6.455108,5.657052,5.732544
S8669,6.37115,6.01038,7.06162,5.972886,5.755096,5.621962,6.652288,5.911512,5.841282
S8671,6.299998,6.179302,6.843276,5.927866,5.676496,5.485572,6.54381,5.951232,5.731812
S8672,6.371732,6.10988,6.885494,5.974232,5.616344,5.623872,6.456176,5.795938,5.722154
S8674,6.489434,6.114756,7.022578,6.0652,5.751674,5.660392,6.480258,5.75579,5.853142
S8678,6.24344,6.023438,6.933064,5.986682,5.710702,5.493894,6.57566,5.923486,5.764648
S8685,6.321916,6.131406,6.958362,6.008124,5.681678,5.605102,6.536086,5.831958,5.795776
S8689,6.211142,6.02355,6.74647,5.92308,5.70453,5.491268,6.319154,5.734854,5.731052
S8692,6.406566,6.080846,6.940134,5.98419,5.618974,5.568728,6.594162,5.739618,5.736766
S8715,6.304124,6.047466,6.840396,5.955524,5.680626,5.548454,6.421622,5.781948,5.802674
S8725,6.302328,6.093686,6.941832,5.969456,5.701568,5.604216,6.548612,5.83042,5.751388
S8729,6.378582,6.251926,7.030226,5.94428,5.672926,5.493168,6.630164,5.840304,5.72516
S8731,6.283032,6.11593,7.089692,5.970288,5.854612,5.574988,6.648448,5.985146,5.857118
S8734,6.228888,6.200712,6.947016,5.871868,5.795992,5.465574,6.558292,5.950146,5.729376
S8739,6.281732,6.042194,6.88494,5.91035,5.760032,5.463924,6.460148,5.852168,5.696208
S874,6.324722,6.122446,6.84517,5.897752,5.667482,5.55421,6.48165,5.74396,5.637734
