naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
S15184	0.028483954121636	0.00511967753077395	0.00677787066992343	3.94260981047685e-05	2.6364534273358e-05	0.0913452756696218	0.204385149263557	0.0692656638577337	0.000559095015686193	0.0067063107999225	1.18403843992363e-05	4.41410226250376e-05	0.0826852199984474	9.15161387762759e-06	1.22923691788309e-06	9.16097014797148e-05	1.44267549488144e-05	3.58294347259662e-06	3.2107945861956e-05	0.290140303726493	0.214257599110245
S15192	0.0183289803027116	0.017679617445072	0.00619339605699052	8.8186603651917e-05	1.69983868343689e-05	0.10555416869767	0.203103098232364	0.0607934451772592	0.000131301013790991	0.0068752737250028	1.66096180382586e-05	1.00400475176962e-05	0.0792882526697781	4.44488780166069e-06	1.69257443805466e-05	5.6849170561456e-05	5.31223062602505e-05	3.83135728253515e-06	4.68801929554353e-05	0.288286223578548	0.21345235478553
S15193	0.00807449090901515	0.0187366333877141	0.00959526058296915	4.97611205630271e-06	2.3862672180654e-05	0.0986466908116086	0.201447793434729	0.0701477948669612	0.000204352821706135	0.00833651870995323	1.38566733373376e-05	2.53861519296312e-05	0.0818737816214454	6.40172411623596e-06	2.95495263918397e-05	0.000183445951407988	6.52797280405263e-05	1.36446934208705e-05	8.86829749783795e-06	0.285262804246863	0.217298607076657
S15198	0.0102760863777677	0.0179260243302185	0.000109249140495623	3.31462128324862e-05	1.50778423614475e-05	0.0967854579751733	0.22486881522428	0.0562021154210351	0.000129385673976348	0.00544663543280292	1.06676024114614e-05	1.72064245578152e-05	0.0813424073137243	2.94854025813712e-06	1.96457043750581e-05	0.00010074965154358	8.57588119448878e-06	4.07476874245479e-06	5.17195530764556e-05	0.292926482313592	0.21372352861558
S1520	0.0242959279217583	0.00260932374540302	0.0161966350663656	3.62337641569339e-06	2.64574865226164e-06	0.0977197269000616	0.209544401202158	0.056073335663589	0.000133320697421253	0.00605970301024163	1.15607449791509e-05	1.08099019146407e-05	0.0838624121130111	3.67123216610068e-06	1.42177053292773e-05	8.02984683946291e-05	6.66640177045299e-05	1.63700560957449e-06	1.87416881598884e-05	0.289277221007595	0.21401412278307
S15208	0.0149997304662685	0.01126995112076	0.0111942427301857	2.62815739786945e-05	1.61060052746383e-05	0.0887885402125858	0.192975229472603	0.0767062134248241	0.000104781022243794	0.00864870038992949	2.24318829240353e-06	1.52009999779708e-05	0.0839503759258568	1.45413732648942e-05	1.40800045786179e-05	0.000150857294107672	1.1452384689424e-05	6.05407516400981e-06	6.22773982069879e-05	0.294044948456244	0.216998192480964
S1521	0.00242538510824927	0.0219280818862842	0.00356774187312036	3.26254348295655e-05	1.65258355809407e-06	0.0900603157026343	0.205009377510499	0.0614512532973614	3.16983140147828e-05	0.0102730252305476	2.4759358986234e-07	1.72093141606848e-05	0.0794680022922714	6.58404749287194e-06	1.50762431318852e-05	6.17415399352863e-05	5.97071860782165e-05	2.16826247123897e-05	1.09267775873149e-05	0.306464722513316	0.219092942926626
S15216	0.0243253422788054	0.00191493117939245	0.000430631109307576	3.06950501978739e-05	2.87623564632303e-05	0.100305876261704	0.217527199999131	0.0618607973888257	0.000168310345503542	0.00576064075394245	2.16911074277796e-05	2.87896579978198e-05	0.0827297633243984	2.26909979685756e-05	1.52593363651364e-05	0.00010086254949766	2.99322183100476e-05	2.42051797359738e-06	1.17309009508899e-05	0.286452223099126	0.218231449566711
S15218	0.0150293489173583	0.0111180043223067	0.00420004907758646	4.143772895117e-05	3.38728180258996e-06	0.093663005151425	0.209583730615978	0.0529889500150961	0.00015750106904992	0.0110101183398304	1.57376759461388e-05	1.28558960404384e-05	0.0783703608042023	3.99616642371292e-06	5.20819044651472e-05	1.57639597104414e-05	1.4764095182248e-05	2.19886815429788e-07	7.12001018116979e-06	0.307350509890355	0.216361057191294
S1522	0.000170670568863649	0.0261312411400665	0.00337501474031523	2.16924272292739e-06	3.12652071937997e-06	0.0965120432674777	0.221023781519947	0.0689927097272233	0.000116612160808619	0.00389549596230376	1.44670958542422e-05	5.68853104700233e-06	0.0766345082603983	4.52974068527462e-07	2.15109646281217e-05	0.0001276703822745	1.36430765229135e-06	4.1539791078623e-06	8.18951417350141e-06	0.289708550902893	0.213250578237454
S15223	0.0256481715515629	0.0019337613677563	0.00652791062147902	1.2576794577514e-05	2.71504785194681e-06	0.0864522426744316	0.212233194344629	0.0626227334562275	0.000594603389392872	0.00955513305252536	6.73001021015659e-06	1.77669247288973e-05	0.0807443475854112	2.03260861897834e-06	1.30606913125678e-05	0.000281197142285178	1.96551202202709e-05	4.22748293847785e-06	1.86457635022685e-05	0.298461183438664	0.214848110931674
S15237	0.0114443303248493	0.0215915750013809	0.00188565293538618	3.07602290590238e-06	3.48681156085327e-06	0.100130642642687	0.207049373966779	0.0750249773580629	0.000291729993594687	0.00331908172599223	7.42012279145264e-06	7.06644504389017e-06	0.0797284485227315	2.23288631458999e-06	1.8951623758689e-05	0.000130897569095461	4.88953648085564e-05	1.18565141302197e-05	2.77232950900753e-05	0.284319597520733	0.214952983352304
S15239	0.000799824952646807	0.0282099443544595	0.000278070703638314	6.48121879895117e-06	8.56646208135491e-06	0.0931114177101547	0.214656800965255	0.0688227010138428	0.000127637847036713	0.00343338174364148	1.37244235432875e-05	1.5366054554041e-05	0.0840364159447085	4.6000449790706e-07	1.73322374889285e-05	0.000249387093014792	3.94824736126104e-05	3.40512360786626e-06	1.69478895928081e-05	0.292415197299582	0.213737454484242
S15241	0.032008138114282	0.000143970351493051	0.00848951603439952	4.28990812321825e-05	1.12591638959129e-05	0.0867798374520297	0.202564211599699	0.0613494122225659	0.000403536393277751	0.0147131424733406	2.31614577468451e-06	3.12860892934228e-05	0.0768195134387293	5.28781246991393e-06	1.24898477319996e-05	0.000169438175680942	2.59184013830504e-06	3.99690214000999e-06	2.0235885473996e-06	0.301542581397893	0.214902551875386
S15246	0.0156936006994689	0.0111673602204365	0.00463046507235297	3.9882004283598e-05	1.0415350883683e-06	0.0967287762797215	0.217200497332059	0.0654881579344257	0.000207272274297888	0.00642198174692769	1.23175603309924e-05	2.97115964624033e-05	0.0805662878544835	1.27284556354692e-05	6.36151479833149e-05	6.75523526133861e-05	7.85035339843178e-05	1.52429969021021e-06	4.09895253855699e-05	0.284249730919706	0.217298003654662
S15254	0.00670371321384391	0.028555495076042	0.00369469491270343	4.66845245862625e-06	1.29500201247639e-05	0.0786196220179443	0.189029429728786	0.0883699380617505	0.00017056904577593	0.0109590707817588	3.73708197175134e-06	2.57832152495e-06	0.0753425139481	8.83405087322997e-07	2.39321612557224e-05	8.16530088414689e-05	4.80727259047734e-06	1.03559982403637e-05	8.29668059390146e-06	0.301715841693084	0.216685249117522
S15258	0.00221160259930305	0.0246933398858353	0.00675614475838488	2.04093628863092e-06	2.18111164060397e-06	0.101631006113956	0.208730423204091	0.063861102838063	0.000154471834770022	0.00559980264083395	1.77669717959531e-05	1.6494632058934e-06	0.0782734690453919	5.80757961606302e-06	8.93731860505796e-06	4.84590096039666e-05	3.00633420052697e-05	7.55990863173187e-07	6.60092417183538e-06	0.293938256726218	0.214026117705356
S15259	0.000330411054886543	0.0310118376875947	0.000306115331809368	3.4361220261689e-05	9.88856075343039e-06	0.106167760607779	0.207010890990975	0.0720751776905665	0.000186125435368788	0.00229889678951189	6.14401908748769e-08	2.66068980720665e-05	0.0819489062175799	5.90004029564892e-06	2.3787424122629e-06	0.000704382694894424	5.94267309556448e-05	2.8795438867142e-06	3.0462228870463e-05	0.284594161220212	0.213193368873122
S15264	0.0176491049299978	0.00728296223429114	0.000406472554617825	4.37251506954561e-05	6.1168732990203e-07	0.110646146469194	0.221262726438642	0.0649790224217008	0.000540903492052012	0.00353895620384231	1.13462589867587e-05	4.06293365286672e-06	0.0819268773962862	3.22884762589012e-05	1.14131620432178e-05	8.07694654790672e-05	5.05491110050481e-05	2.31989946963465e-05	2.13615913613343e-05	0.277774724089847	0.21371277693802
S15266	0.00693091520320287	0.0229701704798615	0.00553885253143773	2.63219755386596e-05	9.36212451287645e-06	0.0883153979249711	0.200010999097138	0.0624461356115204	0.000511634908746564	0.0113051349106214	4.69633603338448e-06	1.65961383023217e-05	0.0814733997221471	1.61583962522877e-05	5.5707391872858e-06	0.000111857555013711	1.59077177906962e-05	8.79250567991944e-06	5.16087579707531e-05	0.30370350246913	0.216526984894942
S15273	0.000372323538676327	0.0277076907475657	0.00245612624256722	1.24876272781292e-05	1.36818911363954e-05	0.0923493591008432	0.223241187655056	0.0575749759358991	0.000278975960778925	0.00816078891102557	1.66485354240561e-05	1.81970975788907e-06	0.0786558576531505	1.34822800696016e-05	2.93733876865248e-05	1.41305241612501e-06	5.10896021835108e-05	4.81842599350865e-06	1.11519887825554e-05	0.294296641793604	0.214750105960104
S1528	0.00188693132927816	0.0274634248259895	0.000715893718386783	2.17061102129448e-05	1.49732709358471e-05	0.103158200783817	0.227124608752543	0.0615011256305372	0.000108574652882144	0.0060421128811518	8.15446840312594e-06	1.13450714458911e-05	0.0727897744193953	3.73768056383753e-06	4.5804401941875e-07	4.12596134216438e-05	4.78272102665345e-05	6.14818441279663e-06	9.08755293813427e-05	0.285472873618759	0.213489994204197
S15285	0.00476862774826943	0.0223890054859246	0.0010221982556893	2.38491673550497e-05	1.614909954064e-06	0.104038487735169	0.204276700266097	0.0707969530543498	0.000198114900190102	0.00657829829429977	1.46571996860711e-05	3.07901365350937e-05	0.0773950493319329	6.43862978905819e-06	7.30089782622969e-06	0.000163051152082743	1.97573581116501e-06	4.88768859254697e-06	3.79301697920298e-06	0.293133245593453	0.215144960800014
S15294	0.0254387837054733	0.000909719117781791	0.00887018425729269	1.32516973168764e-05	8.10153144908434e-07	0.108982039549211	0.198368149233479	0.0695772554032917	0.000408712007200032	0.010448129853881	1.70929599831304e-05	1.44000950288078e-05	0.0767431143292384	1.78268306946661e-06	3.16397543747789e-06	0.000364884702582557	2.30313343842022e-05	1.31391511455832e-05	7.46075506731118e-06	0.286218635580246	0.213576259455744
S15304	0.0059830024577106	0.0207956531356017	0.00535106901502091	4.9604197620192e-06	2.4489344528067e-06	0.076336712843157	0.226515889964838	0.0761310252845989	0.000162407129358495	0.00790489796718327	1.72470535114213e-06	2.47183999835856e-05	0.0757952323796091	0.000126488597243743	1.22366348914029e-06	4.03706513836784e-05	4.42462820479309e-06	2.18746025555094e-05	5.36267548810486e-06	0.289974949688417	0.21481556285659
S15308	0.0173956092398504	0.0063057910816541	0.000305943397713554	2.47456302424686e-05	8.4873235537118e-06	0.103626948160237	0.213165397165645	0.0685143855463859	0.000159184426100386	0.00476292045668212	3.05146110296806e-08	2.34854174701495e-05	0.0840181211027558	6.27024865309928e-06	3.37204225695609e-05	5.70977739729855e-05	3.77767962704079e-05	1.35231075496043e-06	7.63310832069605e-06	0.286879144981391	0.214665954895166
S15313	0.00448659810536896	0.0304311155514473	0.000776348177477518	7.28563727747154e-06	8.67522114956996e-06	0.0944114109708639	0.21528386928284	0.0695038253469927	0.0001946096783171	0.00327627903651178	2.84390948520279e-05	3.85315291219327e-06	0.0753998306668065	2.70194883387484e-07	2.78584386279798e-05	0.000215628843120217	2.13074823027792e-05	6.43310207233743e-06	1.82455251116478e-05	0.293026632734262	0.212871483756803
S15329	0.0290301020765887	0.000618856456742085	0.00469137881205293	3.57351843091948e-05	1.76247654707495e-05	0.0952623680876941	0.223520570171024	0.060856884944556	1.52874807183529e-06	0.00900991715610647	4.7029330452585e-05	1.82800561549733e-05	0.0804812145639012	7.50321677815142e-06	2.93693385698275e-05	0.000234882214298422	8.22286488369181e-06	1.56510774434147e-05	2.27126048910702e-05	0.283764620310555	0.212325548019456
S1533	0.0189155007254208	0.00647995815458027	0.00464947680352071	3.73950647086201e-05	2.82426751144358e-06	0.0805955334089419	0.202555395726426	0.0687069657818801	0.000803263312257166	0.00850886012713213	3.12412771097878e-06	1.57292549167771e-05	0.0855503202799214	9.01276926951015e-06	2.54171838957074e-05	8.99485088806137e-05	1.6722968916261e-06	8.94138916398863e-06	8.56827604418657e-06	0.305711815401064	0.217320277139861
S15338	0.000558689016128776	0.0284174313222143	0.00034331470419409	3.85436494478193e-05	3.81449630619721e-05	0.0966748153701921	0.205856281073575	0.07413805837031	0.000209525545909186	0.00689300072732785	5.99618306831385e-06	1.67464876205185e-06	0.0815475561415488	1.93026502218032e-06	1.76323248617919e-05	0.000201079821808318	2.89110663446053e-05	2.09475971582041e-05	4.06649672844313e-05	0.291382173772809	0.213583628468971
S15340	0.00141929665031818	0.0297575216914889	0.00155061042901316	2.28794309197163e-05	1.4520902796281e-06	0.0954839103671673	0.204367088897793	0.0718638663667384	0.000146602957812662	0.00421256093828973	1.55463724199035e-05	2.54366711852561e-05	0.0813757575609189	5.88780933519568e-05	1.28550335495449e-05	0.000183692490253059	2.18698412592302e-05	1.77088327796992e-05	1.02673131165101e-05	0.294726336858086	0.214725861113259
S15345	0.0106280105286839	0.0137214529710793	0.00284773876702357	1.32909862948863e-05	2.41378029581063e-06	0.0827253618565262	0.226205220339631	0.0626054932950632	0.000151026981072021	0.0118902380516452	4.1826957855797e-06	5.03394688018422e-06	0.0760868248624099	7.373036219015e-06	1.4173287297289e-06	0.000421740644951887	4.8042249785032e-06	1.71582772839591e-06	2.97811976988484e-05	0.29983078847739	0.212816090199912
S15354	0.0240987171099761	0.00455928771978752	0.00261222685004507	3.60635554060996e-05	1.30356239164902e-05	0.0944066054487598	0.20509489454417	0.0494081496151071	0.000141204193945292	0.0344199925185432	9.70612103428044e-07	4.90541363136973e-06	0.0775415852066898	1.34357267026415e-05	1.92884594264253e-05	4.17203252159106e-05	2.06934974505748e-05	1.53754766175777e-06	3.6597921167309e-05	0.296124545192308	0.211404542917986
S15366	0.00905079137085933	0.0234467282637115	0.00839949792430667	1.10776423480955e-05	2.87261938362696e-05	0.10031742144052	0.195599599451089	0.060877244756404	0.000872813168830386	0.00853111015737178	4.34748772047051e-05	2.53379699245639e-05	0.0746245926473088	8.96990651331681e-06	7.46955536761421e-07	3.42613844138434e-05	6.69712392391896e-05	1.67336869989795e-05	4.73340022413263e-06	0.300823325227694	0.217215842335664
S15368	0.0129319744127678	0.0202840008214868	0.00238928913784491	3.52743832264343e-05	7.44261995356418e-06	0.0868683250717429	0.213032217096925	0.069435343482432	0.000369452599557478	0.0075995752594724	3.92740592149376e-06	4.55375919019976e-05	0.0793995158643382	4.31419585716376e-05	4.17278150965322e-05	8.01828441113106e-05	5.03483872208045e-05	6.7045166139584e-07	4.71249265431033e-05	0.292009142087699	0.215325785781525
S15372	0.0151795475867341	0.00713900616217495	0.0142560171518784	2.17130415197661e-05	6.58879811852304e-06	0.0913185731551278	0.21176951382945	0.0644603369439838	0.000200076393072766	0.00547397356497228	1.01110856532498e-05	7.68122911869655e-06	0.0862977967554232	1.09040634941686e-05	1.19380148858414e-05	5.9012442749458e-05	2.58674722222265e-05	1.4439890624206e-06	2.6114981891661e-05	0.29113634594061	0.212587437397857
S15374	0.0285809819787718	0.00221342310105818	0.00432376372680225	4.91463008746738e-05	8.40581546829024e-06	0.0854753665368075	0.205440596153952	0.0678778244108876	0.00111610693434434	0.00839900967997121	6.94652337181967e-07	5.07149549403958e-07	0.0798985067271832	1.60817457598114e-06	4.80627690750168e-06	0.000232955408336574	2.50659937707389e-05	4.2312487922708e-06	1.53966551289094e-05	0.301668530475572	0.214663072598909
S15375	0.00114025142995579	0.0325958888430259	0.000585950035650455	2.36932896074994e-05	1.31751577109613e-05	0.0973025704334598	0.218343090156532	0.0685137518289719	0.000237909287887765	0.00459882695053036	8.24831354286202e-06	2.23855970027207e-05	0.0778467848640501	1.31418291119014e-06	3.28488179319886e-07	0.000244653581421013	1.21412115885391e-05	2.49631947763336e-06	2.28719231848087e-05	0.286079229088524	0.212404439016785
S15380	0.0327873314199595	0.000280890965666471	0.000670540333837266	3.38062945272105e-06	4.10292680528225e-05	0.0929138315291854	0.204436198584929	0.0663633291563243	0.000166731373004004	0.00699375363545985	2.458248396328e-05	5.34251381902286e-07	0.0829469812714757	4.16499242361491e-07	1.6465387237278e-05	0.000202516683734142	1.63265242185353e-05	3.77684569913158e-05	4.47243518484151e-06	0.294760117374187	0.217332801736513
S15382	0.00176842419798039	0.0294535780566706	0.00241950344521836	3.452273408593e-05	2.32185540885506e-05	0.088056797543097	0.208354632145656	0.0720500618616244	0.000161735647051532	0.00871535980550229	8.23060728501329e-06	7.19800349415734e-08	0.0762820040428459	2.62268537673316e-06	9.1572899841369e-06	8.46511750672864e-05	3.39254713168087e-05	6.3344424516208e-06	1.52988912667747e-05	0.295458979424969	0.217060889998426
