ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated,Plasma cells,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Dendritic cells resting,Dendritic cells activated,Eosinophils
S23692,6.23230967742,6.19696153846,7.31712307692,7.1259,7.12293,8.65628095238,6.33317272727,7.22189230769,4.90083846154,6.67726666667,6.4921,5.75902352941,6.05767391304,5.94583,5.07344285714,5.98346896552,6.0543,6.06736666667,6.11828571429,5.49665,5.786255,6.32472727273
S2370,6.31713870968,6.1798,7.39738461538,6.831765,6.833895,8.66273571429,6.15101363636,6.83713076923,4.78175384615,6.1138,6.48515333333,6.08527352941,6.07329565217,5.85374,5.1632047619,5.83909655172,5.78930833333,5.98703030303,5.67647142857,5.433325,5.89407,6.48079393939
S23700,6.35025806452,6.18905384615,7.51128461538,6.9813,6.99945,8.50543571429,6.54743636364,7.46204615385,4.93553846154,6.33356666667,6.55373333333,5.85302352941,6.13484347826,5.999585,5.10585238095,6.06955517241,6.04154166667,6.04957878788,6.07142857143,5.439885,5.804695,6.43262424242
S23704,6.36043870968,6.33232307692,7.37416923077,7.164665,7.31832,8.32092142857,6.26395,7.04740769231,4.8548,6.67805,6.47984,5.84078235294,6.26711304348,5.81035,5.10988571429,6.18943103448,6.175775,6.0495,6.52496428571,5.76905,5.779635,6.49103030303
S23707,6.37534516129,6.19466923077,7.0441,6.65774,6.877465,8.37965714286,6.60517272727,7.36116923077,4.79324615385,6.58933333333,6.38298666667,5.78265588235,5.84319130435,5.76038,5.07166666667,5.90506206897,6.11574166667,6.0431969697,5.95652857143,5.265995,5.650015,6.01533636364
S23709,6.34755806452,6.05297692308,7.18095384615,6.848135,6.62874,8.53548333333,6.41724090909,7.41425384615,4.95909230769,6.44513333333,6.25761333333,5.97612941176,5.99992173913,6.033885,5.06585714286,5.97923448276,6.0557125,6.07538484848,5.86340714286,5.367245,5.855025,6.35005454545
S2371,6.61889032258,6.46125384615,7.12420769231,6.841745,7.300815,7.73544047619,6.74386818182,7.80262307692,5.16176923077,7.09978333333,6.27808666667,5.76351176471,6.02903043478,5.557185,5.01734285714,5.99240689655,6.39555,6.06230606061,6.40875,5.51821,5.809285,6.00098181818
S23713,5.98094193548,6.13973076923,7.42859230769,6.822575,6.926195,8.4996,6.46888636364,7.34713076923,4.77066923077,6.31751666667,6.55585333333,5.95159117647,6.1367826087,5.77344,5.03472380952,5.88251034483,6.0105875,5.90197878788,5.94100714286,5.502635,5.70444,6.41497272727
S23714,6.34567741935,6.12500769231,7.27993076923,7.000595,7.201315,8.58546666667,6.3641,7.18862307692,4.84059230769,6.71833333333,6.56644666667,5.88747058824,6.10715217391,5.846255,4.99482380952,5.87916206897,6.104475,6.06073030303,6.13718571429,5.547055,5.646075,6.12639090909
S23721,6.57288387097,6.31804615385,7.2802,7.036205,7.21948,8.58792619048,6.5092,7.60020769231,4.95929230769,6.5673,6.32276,5.87290294118,6.1012,5.84253,5.06775238095,6.06634827586,6.1479625,6.04446060606,6.11030714286,5.451585,5.768965,6.29347878788
S23727,6.50719677419,6.27990769231,6.94777692308,6.991895,7.13034,7.91932142857,6.52912727273,7.49258461538,5.08726923077,6.56558333333,6.30860666667,5.90642352941,5.96478695652,5.796935,5.10937142857,6.0508137931,6.1913125,6.0758969697,6.33917142857,5.412425,5.821345,6.14631818182
S23729,6.02984516129,5.95583076923,7.21006923077,6.664845,6.839425,8.12291428571,6.41198181818,6.87913076923,4.84062307692,6.34461666667,6.4653,5.88061470588,5.96998695652,5.72997,5.1904047619,5.73586551724,5.88243333333,6.06452424242,5.94322142857,5.55112,5.592415,6.18732121212
S23733,6.39375483871,6.14551538462,7.47893846154,7.023125,7.17651,8.72714047619,6.39965,7.4271,4.8031,6.42695,6.57770666667,5.87225882353,6.11905217391,5.92732,5.0082047619,5.98939310345,6.02360416667,6.06428787879,6.04367142857,5.45908,5.801715,6.39682121212
S23736,6.09998064516,6.08221538462,7.13345384615,6.41366,6.59186,7.84539047619,6.32031363636,6.86542307692,4.97563076923,6.04686666667,6.3371,5.87843823529,5.96949130435,5.65479,5.09193809524,5.81736206897,5.95854166667,6.05026363636,5.81173571429,5.45355,5.684295,6.0271030303
S23745,6.29017096774,6.31111538462,7.41424615385,6.82796,6.991535,8.49181428571,6.38623636364,7.17338461538,4.80122307692,6.3291,6.64561333333,5.89965294118,6.09932173913,5.99034,5.1687,6.09876896552,6.11364166667,6.04001212121,6.20885714286,5.410915,5.96026,6.47273030303
S23750,6.04243225806,6.21064615385,7.37182307692,6.980395,6.962675,8.40517380952,6.23009545455,6.84350769231,4.81150769231,6.17033333333,6.48734666667,5.95357058824,6.09743913043,5.88904,5.08191904762,5.90637931034,5.94958333333,6.01274848485,6.02619285714,5.55562,5.821865,6.33035151515
S23751,6.48540322581,6.16890769231,7.34206923077,6.80385,7.10428,8.55591428571,6.36173636364,7.30898461538,4.8808,6.31078333333,6.47438,5.87650588235,6.18316521739,5.85958,5.0639952381,6.0097137931,5.9934125,5.93631515152,5.96030714286,5.458145,5.86693,6.33028181818
S23752,6.10631612903,6.07144615385,7.09214615385,6.89194,6.93204,7.83807857143,6.26662272727,7.08534615385,5.00555384615,6.41041666667,6.19436,5.89563235294,6.08722173913,5.862655,5.21411904762,5.95912068966,6.03807916667,6.0272,6.11310714286,5.34601,5.959735,6.55060606061
S23760,6.1712483871,6.28242307692,7.42971538462,7.073825,6.927515,8.40137619048,6.41494545455,6.98596153846,4.86435384615,6.55031666667,6.37548,5.87369411765,6.01198695652,5.802285,4.98438571429,5.8589862069,6.04200416667,6.05593939394,5.99724285714,5.459685,5.700785,6.18654545455
S23768,6.45292580645,6.2636,7.63962307692,6.860795,6.843165,8.60294047619,6.33351363636,7.06127692308,4.85653846154,6.56918333333,6.63170666667,5.98959705882,6.24406086957,6.003885,5.13026666667,6.00043793103,6.03667083333,6.03157575758,5.83636428571,5.675505,5.80404,6.50997575758
S23771,6.63405483871,6.23844615385,7.23832307692,6.83353,6.980555,8.38050952381,6.6919,7.72543846154,5.03173076923,6.79261666667,6.40241333333,5.84457352941,6.00344347826,5.601425,5.00346190476,6.04704137931,6.340625,6.10282424242,6.10759285714,5.3903,5.971645,6.13782121212
S23784,6.46248709677,6.14444615385,7.26012307692,6.888655,7.163705,8.19782380952,6.41601818182,7.37973076923,5.09960769231,6.3885,6.48474,5.91851176471,6.07329130435,5.842815,5.09646666667,5.98100689655,6.03914166667,6.07223939394,6.11579285714,5.48154,5.82181,6.36292121212
S23790,6.06179354839,6.12186923077,7.34203846154,7.087925,6.94546,8.0494952381,6.32031363636,6.87979230769,4.90065384615,6.15013333333,6.40840666667,5.83772941176,6.01016521739,5.82902,5.14083809524,5.88824827586,5.90292083333,6.03089090909,5.98621428571,5.455885,5.676965,6.09133636364
S23795,6.42228387097,6.35486153846,7.17343076923,7.03177,7.24627,8.22375952381,6.49216363636,7.36378461538,5.05706923077,6.9456,6.34236,5.88510882353,5.96831304348,5.598995,5.15952857143,6.20233448276,6.23597083333,6.17357878788,6.42455714286,5.37848,5.81411,6.28528484848
S238,6.18098064516,5.95644615385,6.9492,6.695535,6.923055,7.95171190476,6.52233636364,7.30676153846,4.93467692308,6.52465,6.38109333333,5.82872941176,5.94553913043,5.80136,5.1231047619,6.04737586207,5.96364166667,6.11638484848,6.09115,5.230745,5.710225,6.08011212121
S23800,6.44099032258,6.56115384615,7.31691538462,7.104925,6.852055,8.01476904762,6.30188636364,7.11949230769,5.05641538462,6.37815,6.33975333333,5.80517647059,6.10530434783,5.8752,5.07637142857,6.12254827586,6.1517125,5.97506666667,6.08373571429,5.39657,5.96881,6.58415151515
S23801,6.11964516129,5.93380769231,6.98180769231,6.673715,6.81476,8.22327619048,6.41920909091,7.20123076923,4.89923846154,6.22895,6.26106,5.71352352941,5.80276086957,5.707035,5.13863333333,5.81312413793,6.02175,6.09912727273,5.89511428571,5.37036,5.54708,6.13313636364
S23803,6.04235483871,6.0089,7.46769230769,6.958685,6.949565,8.54474285714,6.36095,6.94924615385,4.85183846154,6.26515,6.46847333333,5.90327352941,6.0949173913,5.69816,5.01585714286,5.94101724138,6.01611666667,5.95568484848,5.89967142857,5.4518,5.666625,6.25416363636
S23808,6.10892258065,6.09738461538,7.27716153846,6.96838,7.062315,8.44418333333,6.29748636364,7.06553076923,4.85349230769,6.17186666667,6.43844,5.87709705882,5.99117826087,5.89444,5.09213809524,5.9344137931,5.86499166667,5.91422424242,5.96784285714,5.36288,5.78196,6.47155454545
S23811,6.71291935484,6.30286923077,7.02764615385,6.716065,7.12558,8.10323095238,6.50204545455,7.54767692308,4.90895384615,6.46315,6.40734666667,5.83751176471,5.96055217391,5.846945,5.09716190476,6.01322413793,6.27974583333,6.04861818182,6.15968571429,5.4113,5.80209,6.24826969697
S23821,6.33743870968,6.13480769231,7.28343076923,7.006565,7.018665,8.57376190476,6.256,7.05950769231,4.71457692308,6.17076666667,6.42509333333,5.82234705882,6.09844782609,5.93167,5.11397142857,5.94167586207,5.88185833333,5.95635454545,6.0663,5.435625,5.84621,6.43596666667
S23826,6.23545483871,6.24634615385,7.16359230769,7.15692,7.735195,8.03289761905,6.40447727273,7.20322307692,5.05538461538,6.47928333333,6.43514,5.82045,5.94454782609,5.64862,5.12148095238,6.11234827586,6.27946666667,6.16285151515,6.49704285714,5.431315,5.902395,6.40057878788
S23830,6.29691612903,6.23349230769,7.56446153846,6.848145,6.919975,8.4768047619,6.37238636364,7.17746923077,4.95687692308,6.52741666667,6.48996666667,5.88929117647,6.12838695652,5.962165,5.04215238095,5.91804482759,6.00960833333,5.99384848485,6.07837142857,5.56406,5.815595,6.31065757576
S23839,6.24827741935,6.2085,7.27666923077,6.92347,6.93282,8.15296904762,6.37173181818,7.33486153846,5.1258,6.36205,6.4818,5.77384705882,6.15373043478,6.033595,5.2834952381,6.08325862069,6.07985416667,6.0249030303,6.21340714286,5.51625,5.968485,6.58988181818
S2384,6.31983870968,6.13254615385,7.32172307692,7.102225,7.058795,8.44571428571,6.37595454545,7.27960769231,4.81384615385,6.26863333333,6.3775,5.85757941176,6.05020869565,5.797435,5.01990952381,6.08511724138,6.07581666667,6.07451212121,6.05497857143,5.422895,5.84422,6.28994545455
S23841,6.28049677419,6.18345384615,7.57266153846,7.00236,7.102,8.61064761905,6.39428636364,7.24752307692,4.95905384615,6.47836666667,6.4527,5.86716176471,6.08547826087,5.87089,5.21168571429,6.07173103448,6.03425833333,6.01158484848,6.07426428571,5.587795,5.79622,6.29124242424
S23846,6.65583225806,6.48660769231,7.49617692308,7.01245,7.20169,8.72315714286,6.56326363636,7.50932307692,4.82771538462,6.93033333333,6.48025333333,6.13739411765,6.23235217391,5.603795,5.0533,6.09314827586,6.23777916667,6.03748787879,6.18862857143,5.50352,5.984975,6.57016363636
S23847,6.42425483871,6.3857,7.37486153846,6.89243,7.148715,8.66159285714,6.51604545455,7.51203846154,4.99260769231,6.47526666667,6.44278,6.13762647059,6.02292608696,5.73943,5.0086,5.99774827586,6.1885125,6.01362424242,6.003,5.25425,6.103255,6.07652424242
S23852,6.17041935484,5.92725384615,7.08249230769,6.898275,7.07881,8.48950952381,6.33724090909,7.02543846154,4.89941538462,6.62525,6.56759333333,5.81390588235,5.8017,5.85057,5.22512857143,5.90595517241,5.98035416667,5.99898181818,6.06323571429,5.36599,5.708825,6.06043030303
S23858,6.24790645161,6.17494615385,7.41266153846,6.956635,7.01266,8.2530547619,6.32894090909,7.40112307692,4.89757692308,6.57906666667,6.42425333333,5.87171470588,6.09706521739,6.00241,5.0979952381,5.91103448276,6.05364583333,5.95716060606,6.15109285714,5.525885,5.829095,6.45544848485
S23868,6.32227096774,6.19790769231,7.10428461538,7.092195,7.016745,8.15394285714,6.50678636364,7.29704615385,4.93570769231,6.54805,6.45097333333,5.77224411765,5.99923478261,5.812755,5.09442857143,6.15273793103,6.16783333333,6.05764545455,6.20210714286,5.37301,5.81768,6.39446060606
S2387,6.27448709677,6.16036153846,7.49866153846,7.104735,7.20808,8.44988333333,6.45121363636,7.24861538462,4.89623846154,6.49656666667,6.40794,5.90306470588,6.13232173913,5.798745,5.0067,5.98751724138,6.043425,5.98503636364,6.18348571429,5.62721,5.858185,6.35652727273
S23877,6.19893548387,6.48376923077,7.31579230769,6.95235,7.29809,7.67578809524,6.34626363636,7.19341538462,4.98255384615,6.5809,6.27896,6.24021764706,6.10633478261,5.72146,5.03533809524,6.04691034483,6.16257083333,6.07103030303,6.22074285714,5.421175,6.048735,6.24155454545
S23891,6.28560645161,6.03573846154,7.36701538462,6.721205,6.953705,8.46441666667,6.28983636364,7.15083076923,4.95773846154,6.26551666667,6.48099333333,5.87425882353,6.03223478261,5.62413,4.97160952381,5.89813103448,5.93890833333,6.00781515152,5.92172142857,5.52174,5.76562,6.12519393939
S23892,6.40282258065,6.18854615385,7.33504615385,6.805725,7.021815,8.30625,6.46071363636,7.31423076923,4.90156153846,6.51863333333,6.28608,5.83768235294,6.05318695652,5.67301,4.92511428571,5.97411724138,6.09625416667,5.98654848485,6.13704285714,5.405965,5.72577,6.19214242424
S23893,6.43619677419,6.27451538462,6.64067692308,7.14142,7.649515,7.54127857143,6.41277727273,7.45973076923,5.1091,6.36938333333,6.18004666667,5.71887058824,5.92075652174,5.766005,5.17920952381,6.13482758621,6.17120833333,6.10871515152,6.3863,5.174635,5.99578,6.00392727273
S23894,6.20128387097,6.27676923077,7.43796153846,6.72674,6.716125,8.37198571429,6.20361818182,7.01930769231,4.962,6.32141666667,6.36816666667,5.87320588235,6.06917826087,5.801095,5.25903809524,5.96203103448,5.88842083333,5.85985454545,6.11407857143,5.54837,5.824085,6.47873030303
S23897,6.45310967742,6.39648461538,7.22704615385,6.981655,7.186005,8.40756428571,6.37076363636,7.22288461538,4.91456153846,6.47861666667,6.43425333333,5.83249705882,6.00526086957,5.71424,5.0683,6.07207931034,6.12862083333,5.9648969697,6.14624285714,5.36021,5.785585,6.39946363636
S2391,6.26972580645,6.24183076923,7.1679,6.84727,6.93169,8.44444285714,6.30464545455,7.19514615385,4.89869230769,6.2962,6.45700666667,5.89994411765,6.12924347826,5.775475,5.08638571429,5.94633793103,5.87324583333,5.93744242424,6.13932142857,5.392785,5.851625,6.20716666667
S23911,5.95343225806,6.35425384615,7.62606153846,7.03196,7.1026,8.43011428571,6.24,7.10729230769,4.81074615385,6.43903333333,6.60932666667,5.91184411765,6.26524782609,5.84952,4.98135238095,5.93735517241,5.96015,6.00391818182,6.16018571429,5.560695,6.162405,6.39108181818
S23913,6.1501516129,6.15140769231,7.73674615385,7.05957,7.036175,8.66973333333,6.39373636364,7.25146923077,4.97300769231,6.54808333333,6.49244666667,6.00133235294,6.23868695652,5.73659,4.98321904762,5.87338275862,6.03543333333,5.98001515152,5.99145714286,5.54141,5.796055,6.34517272727
S23920,6.86179677419,6.79909230769,7.69474615385,7.192855,7.0169,8.60227380952,6.30524545455,7.20393846154,4.9386,6.4889,6.46446666667,6.03897941176,6.2186,5.86184,5.14995238095,6.15815862069,6.08511666667,6.10357272727,6.06592142857,5.69046,5.97612,6.42038787879
S23923,6.23637741935,6.09422307692,7.57188461538,6.813555,6.68211,8.69862619048,6.43192272727,7.05230769231,4.86428461538,6.24116666667,6.65118,5.86903235294,6.08702608696,5.96178,5.04616190476,5.9958137931,6.02837083333,6.0873,5.83937857143,5.42093,5.645995,6.29670909091
S23926,6.19002903226,6.10273846154,7.16088461538,6.67005,6.668775,8.23893333333,6.46395454545,7.1809,4.96723076923,6.43358333333,6.41418,6.00985882353,6.01999565217,5.694515,4.97694285714,5.95222413793,6.04287916667,6.06921212121,5.92910714286,5.361695,5.89832,6.01810909091
S23936,6.18514516129,6.33988461538,7.59449230769,7.018125,6.84708,8.4532047619,6.22255909091,6.97717692308,4.96477692308,6.2298,6.47927333333,5.93435882353,6.1694173913,6.04418,5.36094761905,6.21618965517,5.98275,6.00420909091,6.22578571429,5.709605,6.018775,6.70806363636
S23940,6.44622258065,6.37613846154,7.24485384615,7.012485,7.20841,8.10586190476,6.47485454545,7.43,5.07833076923,6.6008,6.35898,5.89278529412,5.98719565217,5.764115,5.01396190476,6.00343103448,6.0930625,5.99415151515,6.36044285714,5.447565,5.966075,6.36264545455
S23944,6.40999677419,6.27005384615,7.53753846154,6.984845,7.125295,8.79491666667,6.28517272727,7.07469230769,5.18216923077,6.34756666667,6.44548666667,6.06757352941,6.15128695652,5.913725,5.36309047619,6.08876896552,6.0390625,5.95767575758,6.12092857143,5.686235,5.841975,6.55548787879
S23949,6.50724516129,6.19891538462,7.30569230769,7.084175,7.29407,8.33533333333,6.54726363636,7.3397,4.94583076923,6.7223,6.45433333333,5.82835294118,6.10423913043,5.84642,4.96330952381,6.08117586207,6.1588125,6.07864545455,6.00207142857,5.598355,5.69566,6.24482121212
S23951,6.43987096774,6.29338461538,7.40106923077,6.65663,6.744495,8.49625714286,6.25545,7.36766153846,4.82581538462,6.34986666667,6.51254,5.78014411765,6.1636826087,5.80802,5.01281428571,6.01516551724,5.88585416667,5.87938484848,6.02434285714,5.50672,5.843815,6.34013333333
S23952,6.27453870968,6.17114615385,7.44414615385,7.349995,7.505945,8.2048047619,6.42458181818,7.30602307692,4.84446153846,6.97903333333,6.37898666667,5.89570294118,6.11186521739,5.77239,4.9612047619,5.97692068966,6.20989166667,6.02976363636,6.47403571429,5.58869,5.841385,6.39591212121
S23956,6.11903870968,6.01346153846,7.32233846154,6.771075,6.998285,8.39980952381,6.42909090909,7.13222307692,4.90500769231,6.27606666667,6.41344,5.97008235294,5.96047826087,5.651355,5.10387142857,5.90500689655,6.0955875,5.94931212121,6.13659285714,5.40259,5.791685,6.0981
S23967,6.31215483871,5.97663076923,7.0638,6.75819,6.792765,8.26704285714,6.39733181818,7.37184615385,4.96367692308,6.3642,6.34237333333,5.93035294118,5.86092173913,5.91191,5.05187142857,5.93140689655,5.93850416667,6.03136060606,6.00291428571,5.22392,5.73674,6.28556969697
S23969,6.5627483871,6.26089230769,7.28833846154,6.575595,6.72834,8.50730238095,6.54695,7.43056153846,4.9752,6.3549,6.45713333333,5.80609117647,5.99754347826,5.762125,5.0280952381,5.96707586207,6.0181875,5.90962121212,5.91104285714,5.321575,5.743775,6.18056969697
S23970,6.1526483871,6.10186153846,7.37966923077,6.904295,6.91607,8.47892619048,6.29714545455,7.12484615385,4.86298461538,6.29876666667,6.44351333333,5.87649705882,6.07101304348,6.01039,5.1946,5.89227241379,5.8540625,5.89879090909,5.86650714286,5.59934,5.830545,6.54466060606
S23971,6.49491290323,6.15086923077,7.4165,6.97448,6.925445,8.5897547619,6.57565909091,7.1631,4.88273076923,6.64851666667,6.46042,5.9844,6.0876,5.831065,4.99783333333,5.99656206897,6.1977375,6.1489030303,6.03487142857,5.435355,5.70591,6.11026969697
S23972,6.51608709677,6.2931,7.21900769231,7.007085,7.12638,8.3473047619,6.43596363636,7.44442307692,4.92826153846,6.85085,6.39032,5.80153823529,6.07572608696,5.928735,4.99482380952,6.02351724138,6.0812625,6.02126060606,6.37627857143,5.497,5.89966,6.21738484848
S23986,6.76022258065,6.29059230769,7.26013076923,6.79001,6.815445,8.35330952381,6.54369090909,7.42371538462,4.95771538462,6.55755,6.45603333333,5.86284117647,6.07673913043,5.79161,5.0721047619,6.09377931034,6.11833333333,6.04782121212,6.03137857143,5.435585,5.737215,6.35156666667
S23988,6.38896129032,6.45626153846,7.44113076923,7.045075,7.215315,8.114,6.55369545455,7.50596923077,5.10833076923,6.54761666667,6.61226,6.01989117647,6.17107391304,5.92025,5.18802857143,6.31134137931,6.30402916667,6.11151818182,6.44665,5.674385,6.079515,6.65952424242
S23989,6.28788709677,6.25764615385,7.45089230769,7.125735,7.14848,8.57095714286,6.43309090909,7.30876153846,5.02463846154,6.30846666667,6.54492666667,5.90140294118,6.2304173913,6.016365,5.08743809524,5.93547931034,6.0951625,6.0165030303,6.25767142857,5.518835,5.867735,6.4518
