ID,Bcells,CD4_Tcells,CD8_Tcells,Endothelial,CAFs,Macrophages
S5990,8.456198,8.49805,9.196778,8.101254,7.299464,8.776572
S5997,8.55808,8.576348,9.260058,8.041006,7.315298,8.688338
S6001,8.300686,8.369804,9.007102,7.72027,7.041948,8.420436
S6011,8.581432,8.605792,9.191576,8.047744,7.280824,8.543108
S6014,8.613716,8.502704,9.120792,7.93279,7.256498,8.490408
S6019,8.574696,8.546016,9.209646,7.89798,7.228396,8.501104
S6021,8.691854,8.794112,9.32126,8.126246,7.544386,8.94476
S6022,8.513272,8.55606,9.05292,7.852742,7.266832,8.496326
S6028,8.665932,8.5767,9.187132,7.911114,7.261696,8.59758
S603,8.44859,8.375826,8.885188,7.782788,6.97768,8.272644
S6033,8.603212,8.627502,9.107442,7.951752,7.188678,8.563538
S6034,8.775466,8.877754,9.45847,8.174616,7.559992,8.936522
S6041,8.270302,8.240816,8.861898,7.611836,6.942766,8.281096
S6047,8.375486,8.380302,8.864066,7.701558,7.207652,8.630904
S6049,8.952186,8.903102,9.212624,8.05433,7.399988,8.762612
S6051,8.435484,8.429048,9.097048,7.743328,7.061588,8.45399
S6058,8.988152,9.09848,9.374246,8.270496,7.487058,8.815736
S6063,8.924818,9.046798,9.295176,8.127504,7.393302,8.598082
S6065,8.68639,8.720014,9.242088,7.944142,7.211542,8.55792
S6068,8.608026,8.665744,9.306046,7.991462,7.24681,8.623208
S6099,8.539964,8.359838,8.598996,7.635662,7.084876,8.080004
S6104,8.755468,8.775348,9.28521,8.227152,7.52627,8.882118
S6105,8.80765,8.943756,9.301234,8.183258,7.439184,8.800818
S6106,8.888766,8.978754,9.261398,8.220126,7.50785,8.899682
S6107,8.314102,8.527644,9.239702,7.946768,7.344172,8.993994
S6114,8.987598,9.089402,9.425264,8.233864,7.526012,8.88064
S613,8.39428,8.403626,8.927914,7.912824,7.098934,8.594742
S6131,8.887248,8.981354,9.348504,8.190196,7.300624,8.905308
S6134,8.282326,8.260378,8.871484,7.821212,6.996036,8.45729
S6140,8.597218,8.672138,9.17568,8.031076,7.388878,8.717178
S6156,8.814246,8.834262,9.334946,8.3176,7.65385,9.169756
S6164,8.621694,8.58868,9.182614,7.933824,7.227874,8.482068
S6173,8.407172,8.413746,8.864044,7.787064,6.974472,8.372262
S618,8.72918,8.738632,9.35494,8.134682,7.423568,8.835326
S6195,8.162446,8.107038,8.919636,7.903016,7.205638,8.68733
S6198,8.55964,8.578456,9.190262,7.866052,7.204216,8.495758
S620,8.659218,8.828688,9.390366,8.165806,7.452872,8.940718
S6200,8.380256,8.592344,8.968736,7.872854,7.211486,8.378088
S6203,8.517886,8.636494,9.187866,7.989786,7.34149,8.57783
S6205,8.929656,8.631708,8.896876,7.722192,7.157922,8.21726
S6210,8.457012,8.35024,8.973458,7.830518,7.1278,8.311494
S6214,8.553792,8.52435,9.207806,8.05282,7.350356,8.636786
S6216,8.296426,8.372284,8.954292,7.828982,7.126864,8.434146
S6219,8.775962,8.838938,9.240632,8.006914,7.315496,8.691016
S6225,8.830126,8.78004,9.14471,8.020954,7.183646,8.41929
S6227,8.861152,8.984638,9.287838,8.091932,7.4546,8.811524
S6234,8.527116,8.451688,9.001884,7.928746,7.185886,8.55397
S624,8.620782,8.681514,9.108822,7.909738,7.321328,8.685134
S6240,8.681302,8.828012,9.316528,8.051236,7.436874,8.756502
S6244,8.604222,8.554784,9.161858,7.840826,7.170768,8.54224
S6250,8.528116,8.58881,9.262264,8.179322,7.513574,9.063604
S6255,8.573102,8.759978,9.320826,8.058206,7.413394,8.744872
S6256,8.709162,8.708264,9.301284,8.018206,7.338874,8.573642
S626,8.437356,8.414418,8.91013,7.984414,7.290642,8.669024
S6260,8.640892,8.645296,9.18567,7.889144,7.092288,8.380026
S6263,8.613258,8.531448,9.152372,8.056484,7.402508,8.808788
S6284,8.254014,8.355158,8.815958,7.827504,7.14873,8.2862
S6302,8.294622,8.31658,8.898784,7.795254,7.054976,8.287168
S6310,8.677762,8.71113,9.351352,8.04643,7.44802,8.668012
S6321,8.412212,8.403774,9.123978,7.949368,7.203528,8.846622
S6324,8.727714,8.714022,9.29337,7.919212,7.354956,8.621894
S6330,9.314616,9.297896,9.570596,8.325984,7.61615,9.13914
S6331,8.666292,8.797218,9.252348,8.201748,7.486496,8.732912
S6333,8.477094,8.438446,9.171084,7.997584,7.303948,8.619956
S6336,8.689248,8.782948,8.956022,7.974418,7.204216,8.409298
S6337,8.837324,8.951372,9.331088,8.2978,7.457186,9.15319
S6351,8.42686,8.485814,8.951884,7.894074,7.19061,8.418718
S6355,8.520728,8.700682,9.207868,7.921726,7.255382,8.632556
S6356,8.580786,8.690704,9.14124,7.98261,7.379964,8.799602
S6358,8.51967,8.56527,9.188972,7.818582,7.26908,8.488726
S6360,8.46643,8.640676,9.288454,7.929288,7.30971,8.608364
S6364,8.592676,8.668676,9.40052,8.270468,7.577964,8.969964
S6367,8.502998,8.454798,9.10132,8.029072,7.33095,8.779644
S6370,8.432498,8.487992,9.093306,7.831708,7.227672,8.624828
S6388,8.79793,8.807836,9.26359,8.194166,7.554574,9.145946
S6391,8.71736,8.735474,9.22631,7.958002,7.331532,8.66054
S6395,8.738464,8.805426,9.096822,8.070404,7.1736,8.518692
S6399,8.59959,8.766198,9.147342,8.016844,7.243474,8.51502
S64,8.24416,8.244468,8.873804,7.782108,7.094812,8.405916
S6410,8.56685,8.72261,9.395476,8.17367,7.403576,8.821438
S6415,8.616482,8.743212,9.23,8.072996,7.327504,8.696342
S6416,8.712328,8.831488,9.459422,8.0107,7.341024,8.800298
S6432,8.50837,8.563212,9.150306,8.124254,7.380136,8.743642
S6440,8.347324,8.365998,8.82071,7.770076,7.090768,8.40606
S6452,8.54963,8.4773,9.199874,7.920582,7.238938,8.615724
S6458,8.590096,8.668558,9.26838,8.006776,7.32827,8.58598
S6470,8.489598,8.383684,8.994812,7.9771,7.193346,8.608232
S6471,8.394262,8.34182,8.869528,7.773564,6.991036,8.392066
S6474,8.630988,8.712486,9.23754,7.974346,7.306762,8.564752
S6480,8.615988,8.629512,9.315108,7.934416,7.318314,8.71705
S6492,8.667762,8.807666,9.238236,7.995876,7.408182,8.55759
S6495,8.34752,8.328116,9.173814,7.893316,7.1169,8.498318
S6498,8.750148,8.903988,9.393864,8.17468,7.401662,8.81793
S65,8.597418,8.494792,8.893616,7.922878,7.251246,8.59494
S6512,8.922318,8.989048,9.54871,8.146204,7.404288,8.963602
S6516,8.743094,8.871472,9.293832,8.089552,7.466354,8.716726
S6521,8.277162,8.475454,9.178864,7.970482,7.24233,8.79593
S6548,9.0372,9.226912,9.68727,8.335278,7.760406,9.124724
S6554,8.465788,8.51422,8.906472,7.841902,7.056272,8.549896
S6560,8.677066,8.63326,9.161598,7.995686,7.324878,8.72062
S6562,8.789836,8.90009,9.390374,8.18849,7.390132,8.758568
S6566,8.838096,8.853012,9.286048,8.128094,7.55001,8.89178
S6569,8.677234,8.82156,9.286318,8.03249,7.511368,8.75013
S6581,8.672412,8.75078,9.245656,8.143394,7.457312,8.8064
S6586,8.807402,8.901518,9.365908,8.286508,7.560968,8.984096
S6588,8.6425,8.62709,9.145202,7.96785,7.20478,8.49677
S6590,8.377034,8.302968,9.09624,7.771744,7.158958,8.591942
S66,8.556624,8.535392,9.099676,7.890354,7.111226,8.517806
S6600,8.983286,9.179828,9.547418,8.463988,7.797636,9.29944
S6601,8.300756,8.625604,9.255968,7.98861,7.313074,8.78502
S6609,8.938132,8.999448,9.267806,8.297808,7.661172,9.17063
S6614,8.415706,8.40097,9.062956,7.797428,7.192538,8.406892
S6615,8.573242,8.667692,9.146176,8.016154,7.353322,8.62291
S6616,9.13097,9.113494,9.447718,8.249474,7.638688,9.122434
S662,8.536432,8.554924,9.060456,7.843774,7.175426,8.44734
S6634,8.44869,8.455502,9.001866,7.887508,7.102814,8.474012
S6636,8.389342,8.550518,9.14631,7.91278,7.25623,8.61635
S6643,8.758246,8.87995,9.343078,8.02279,7.3432,8.86992
S6662,8.559048,8.497984,8.983818,7.896756,7.12055,8.377032
S6665,8.471266,8.509266,8.901826,7.856292,7.108222,8.280058
S6666,8.92376,8.947384,9.357938,8.09278,7.486736,8.919488
S6670,8.732702,8.772494,9.10018,8.062326,7.26326,8.487422
S6675,8.825824,8.915766,9.292656,8.075202,7.491302,8.71892
S6682,8.573462,8.643814,9.174412,7.897254,7.160782,8.394532
S6687,8.516972,8.52045,8.994688,7.946046,7.328842,8.553396
S6694,8.395008,8.399866,8.873894,7.793296,7.019338,8.297362
S6695,8.834118,8.87845,9.356504,8.093868,7.49655,8.947684
S6696,8.62068,8.631412,9.12233,7.914318,7.214818,8.471736
S6700,8.413454,8.479174,9.13737,7.86043,7.250798,8.476896
S6709,8.448926,8.56176,9.115522,7.864864,7.223378,8.328484
S671,8.3516,8.387018,9.136974,7.781748,7.11596,8.392102
S6714,9.056304,9.051086,9.406666,8.156498,7.426522,8.692428
S6716,8.644118,8.67865,9.312378,7.96729,7.401152,8.974012
S6717,8.151788,8.169306,8.985844,8.040994,7.151976,8.663788
S6723,8.564068,8.500286,9.04404,7.769574,7.131108,8.372912
S6724,8.484308,8.64049,9.212056,7.944104,7.289398,8.642454
S6725,8.505798,8.64587,9.04493,7.956498,7.064852,8.426538
S6731,8.742008,8.806252,9.247154,8.080606,7.30462,8.793154
S6735,8.721346,8.877954,9.322634,8.106904,7.513172,8.959444
S6736,8.511918,8.630978,8.888286,7.906974,7.052962,8.527176
S6737,8.752788,8.731468,9.312682,8.039494,7.372334,8.850524
S6741,9.105466,9.266054,9.610508,8.42008,7.698406,9.135472
S6742,8.368316,8.373444,9.115196,7.804748,7.093962,8.328558
S6746,8.659284,8.706718,9.20978,8.064104,7.25867,8.521804
S6750,8.637188,8.641706,9.23881,7.799932,7.132254,8.522378
S6757,8.523874,8.572882,9.030472,7.847104,7.267506,8.51637
S6762,8.447156,8.600742,9.231416,8.054808,7.310124,8.724562
S6766,8.646028,8.570202,9.165516,7.887674,7.203958,8.593596
S6770,8.515354,8.57425,9.17567,7.958868,7.182952,8.599446
S6776,8.745462,8.821136,9.312964,7.964718,7.310078,8.580116
S6777,8.436378,8.38124,9.06409,7.73782,7.185456,8.409922
S6778,8.548664,8.743974,9.44936,8.130892,7.59834,9.11004
S6784,8.78655,8.971498,9.358826,8.11939,7.469934,8.729532
S6785,8.779332,8.837484,9.349124,8.017304,7.360268,8.744512
S6789,8.227952,8.26357,8.84522,7.79968,6.94075,8.450606
S6790,8.675464,8.779076,9.221308,7.989222,7.341536,8.599496
S6792,8.956998,9.077242,9.580696,8.190096,7.52938,8.957798
S6793,8.72344,8.827344,9.108708,8.207454,7.552262,9.05049
S68,8.8251,8.869648,9.2155,8.126128,7.366162,8.746196
S6803,8.861626,8.924444,9.202298,8.200966,7.392072,8.822452
S6805,8.65815,8.761754,9.364366,8.105482,7.493244,8.795318
S6813,9.016014,8.936368,9.194446,8.06961,7.391182,8.680878
S6819,8.223078,8.053348,8.846476,7.63471,7.018102,8.427122
S6821,8.746644,8.842576,9.093986,8.167132,7.190572,8.698028
S6822,8.79844,8.908168,9.247554,8.03322,7.33634,8.557138
S6825,8.686584,8.83342,9.244292,7.961344,7.465604,8.624508
S6828,8.830168,8.924388,9.298056,8.13559,7.359836,8.656938
S6831,8.644266,8.60196,9.364502,7.981846,7.290988,8.755166
S6832,8.792732,8.848502,9.319766,8.010714,7.377398,8.75813
S6836,8.807066,8.870866,9.299952,8.077144,7.338926,8.612388
S684,8.696892,8.742262,9.25344,8.118586,7.413992,8.849406
S6841,8.430406,8.497716,9.099856,7.849676,7.177964,8.462926
S6843,8.542586,8.61113,9.28178,7.933028,7.299834,8.856898
S6844,8.557842,8.697772,9.34298,8.037624,7.380264,8.771658
S6845,8.348812,8.250588,8.955776,7.789668,7.1211,8.486112
S6861,8.621024,8.622316,9.182952,7.862416,7.282052,8.50087
S6871,8.741314,8.658308,9.187144,7.946394,7.169314,8.62313
S6886,8.544876,8.608,9.048872,7.844,7.270562,8.427046
S6889,8.431066,8.335274,8.96035,7.858176,7.11019,8.727054
S6893,8.705664,8.76554,9.295242,7.983786,7.282072,8.749768
S6907,8.276416,8.350312,8.892232,7.763546,7.078316,8.461966
S6909,8.314216,8.309928,8.937566,7.87797,7.143166,8.682766
S6916,8.89009,8.980322,9.268922,8.185678,7.483002,8.772448
S692,8.375542,8.419922,9.016564,7.789672,7.077842,8.397618
S6922,8.822534,8.85292,9.197186,8.138986,7.21444,8.529078
S6926,8.915214,8.901714,9.314892,8.044742,7.445624,8.721476
S6929,8.418164,8.542552,9.155612,7.940148,7.379718,8.643612
S6938,8.471722,8.445866,9.112586,7.949236,7.264324,8.700976
S6941,8.457818,8.503174,9.079734,7.92122,7.09245,8.54488
S6943,8.172616,8.132904,8.986746,7.671882,7.02483,8.296388
S6950,8.48621,8.329002,9.020998,7.812934,7.11378,8.39337
S6952,8.58716,8.685378,9.101604,7.915738,7.245858,8.562786
S6960,8.872062,8.994384,9.288644,8.143396,7.438374,8.726502
S6969,8.355744,8.366404,9.139262,7.782326,7.060818,8.491602
S6973,8.622788,8.570402,9.120624,7.823202,7.195724,8.396534
S6979,8.753572,8.81221,9.305214,8.030058,7.346574,8.685306
S6983,8.520384,8.5419,8.99047,7.914532,7.035478,8.468812
S6991,8.666466,8.677504,9.105702,7.936624,7.26991,8.61617
S700,8.780078,8.822802,9.318086,8.068528,7.248242,8.56674
S7001,8.718668,8.79055,9.291876,8.018356,7.494862,8.817658
S7009,8.114414,8.046622,8.574278,7.629382,6.837386,8.161972
S7018,8.635566,8.772424,9.197014,8.0104,7.427762,8.693306
S7027,8.528642,8.64455,9.191778,7.93316,7.259732,8.555726
S7031,8.329242,8.27849,8.965104,7.81672,7.043944,8.308646
S7048,8.923238,8.987818,9.241822,8.013666,7.287296,8.605118
S7050,8.775788,8.855752,9.230202,8.13594,7.568892,8.904488
S7059,8.41537,8.495152,9.144736,7.787718,7.22888,8.371822
S7061,8.773432,8.828952,9.356426,7.992512,7.39393,8.596642
S7066,8.68922,8.63707,9.193924,7.97891,7.30488,8.583996
S7067,8.676742,8.691222,9.219578,7.985648,7.396304,8.719296
S7071,8.854566,8.928992,9.189836,8.105752,7.275906,8.640406
S7089,8.90031,8.947028,9.35327,8.131232,7.469358,8.726216
S7092,9.214382,9.214686,9.479968,8.462856,7.80429,9.157502
S7093,8.482778,8.512346,9.098684,7.940874,7.25132,8.738054
S7098,8.576702,8.722228,9.309492,8.074896,7.391664,8.584882
S7104,8.502014,8.415124,8.92637,7.87985,7.210386,8.561604
S7115,8.693084,8.82739,9.444616,8.09151,7.45392,8.685308
S7120,8.61048,8.794634,9.408752,8.26838,7.6643,9.12409
S7123,8.72553,8.78464,9.14678,8.097154,7.334368,8.602202
S7126,9.056852,9.051364,9.370472,8.052432,7.424998,8.550522
S7128,8.623472,8.638374,9.21472,7.872962,7.274722,8.502392
S7132,8.65045,8.754524,9.154504,8.056344,7.274542,8.733094
S7136,8.437566,8.541702,8.94103,7.860774,7.179378,8.407058
S7153,8.458826,8.495038,9.238224,7.946674,7.29131,8.576496
S7155,8.423582,8.626026,9.172084,8.095948,7.487112,8.985042
S7158,8.479566,8.442206,9.02776,7.862514,7.252298,8.446514
S7167,8.613464,8.741304,9.199566,8.067472,7.268488,8.733536
S7171,8.301782,8.369358,9.036424,7.915714,7.247594,8.538488
S7174,8.5194,8.512068,9.273994,7.895436,7.238556,8.453008
S7175,8.685028,8.674138,9.12887,7.905768,7.213046,8.451122
S7178,8.664674,8.676592,9.212604,7.894338,7.36802,8.816646
S7179,8.618642,8.612378,9.207344,8.00022,7.28026,8.533146
S7181,8.362924,8.353202,9.06235,7.815228,7.129542,8.418476
S7189,8.706564,8.81588,9.401438,8.112166,7.462938,8.852694
S7197,8.686892,8.805416,9.405228,8.045458,7.314636,8.668984
S7198,8.740412,8.78864,9.18727,8.10577,7.320504,8.788664
S7201,8.559342,8.610588,9.251656,7.905654,7.213668,8.557334
S7204,8.402016,8.451078,9.152754,7.810908,7.216782,8.485084
S7206,8.820954,8.755294,9.115738,8.029052,7.227698,8.593292
S7207,8.686576,8.853602,9.188062,8.00779,7.225912,8.543592
S7212,8.500428,8.551354,9.172636,7.82498,7.188718,8.467634
S7219,8.585386,8.65672,9.273472,7.959878,7.307264,8.576974
S7221,8.662436,8.745208,9.047766,7.979036,7.283308,8.56602
S7226,8.606472,8.602368,9.089116,7.98221,7.328364,8.602496
S7231,8.439216,8.505302,9.140766,7.9411,7.257642,8.513686
S7247,8.612166,8.61056,9.185006,8.020104,7.240542,8.633448
S7249,9.01848,9.097778,9.166018,8.146688,7.630738,9.03696
S7251,8.67257,8.720114,8.986184,7.895264,7.190282,8.342516
S726,8.710468,8.823962,9.31946,8.000804,7.558196,8.818854
S7260,8.375084,8.514894,9.038718,7.92668,7.241386,8.46514
S7261,8.416092,8.381294,9.062062,7.805824,7.128678,8.594012
S7270,8.669802,8.69575,9.116512,8.018616,7.266472,8.79151
S7277,8.644644,8.608296,9.17388,7.997922,7.25728,8.688548
S7280,8.860618,8.998582,9.52436,8.242124,7.54844,8.974616
S7284,8.738212,8.779778,9.248074,8.234984,7.426376,8.903558
S7288,8.680214,8.747022,9.153424,7.920084,7.197936,8.643676
S7300,8.621398,8.831258,9.399642,8.166736,7.519484,8.869242
S7309,8.498344,8.559942,9.251078,7.87289,7.183894,8.401062
S7312,8.330146,8.244746,8.932552,8.04545,7.312402,8.80619
S7315,8.46747,8.4497,9.099834,7.723228,7.11597,8.53167
S7326,8.534954,8.603472,9.176164,8.039556,7.229664,8.780424
S7327,8.82677,8.813254,9.338654,8.005362,7.486642,8.942854
S7344,8.856654,8.997038,9.44796,8.185972,7.577062,8.943558
S7360,8.559358,8.797688,9.32988,8.072708,7.404334,8.592448
S7376,8.656502,8.614914,9.19784,8.060046,7.480388,8.723936
S7378,8.785034,8.954508,9.491888,8.275648,7.742882,9.138538
S7379,8.364708,8.370092,9.114944,7.925676,7.223684,8.638558
S7383,8.723894,8.69361,9.37951,8.02398,7.388484,8.809846
S7389,8.679794,8.621566,9.264648,7.880076,7.291814,8.537632
S7390,8.576688,8.55575,9.123682,7.916106,7.22149,8.707314
S7395,8.45044,8.52423,9.262126,8.129366,7.388952,9.10754
S7396,8.336466,8.334254,8.913466,7.769324,6.940016,8.295434
S7408,9.047088,9.150032,9.328216,8.368554,7.550896,9.042198
S7433,8.506218,8.619978,9.198318,7.955166,7.283634,8.630998
S7439,8.444212,8.630646,9.451152,7.95985,7.348538,8.68805
S744,8.996258,9.069524,9.330708,8.127002,7.420904,8.623468
S7468,8.49709,8.517174,8.99228,7.854844,7.23163,8.626466
S7469,8.555206,8.61906,9.26234,8.07533,7.473472,8.892856
S747,8.46815,8.434448,9.014062,7.781184,7.221942,8.38579
S7470,8.524056,8.597186,9.171736,8.164642,7.5114,8.933538
S7474,8.696942,8.74457,9.287476,7.987476,7.272174,8.771186
S7475,8.675302,8.820732,9.32332,8.099314,7.287912,8.756698
S75,8.02534,8.135894,8.783628,7.801954,7.055668,8.368766
S7502,8.679768,8.697158,9.142452,7.993784,7.22278,8.729162
S7505,9.107344,9.069038,9.180362,8.195492,7.377088,8.828406
S7509,8.347678,8.290104,8.824778,7.773304,7.098912,8.360496
S7513,8.57157,8.609358,9.10599,7.89245,7.228204,8.56833
S7514,8.692346,8.730346,9.21142,8.001788,7.379008,8.547256
S7520,8.450086,8.351006,8.882938,7.796444,7.17073,8.294006
S7524,8.804364,8.818622,9.263374,7.95546,7.259112,8.77469
S7531,8.359774,8.359302,8.90158,7.852856,7.297916,8.586064
S7543,8.565398,8.58827,9.282832,7.885534,7.222676,8.667726
S7544,8.324108,8.23878,9.031208,7.859622,7.199412,8.527382
S7548,8.804502,9.000202,9.358996,8.160582,7.493096,8.940864
S7557,8.698444,8.67338,9.235674,7.919184,7.349294,8.514708
S7559,8.761408,8.714642,9.12429,7.99338,7.110436,8.535414
S7560,8.60696,8.582838,8.98178,7.922026,7.285354,8.40781
S7562,8.601356,8.753054,9.264444,7.946104,7.38051,8.736256
S7573,8.687952,8.674996,9.212076,7.877156,7.258722,8.826778
S7576,8.837976,8.862726,9.184376,8.156054,7.416458,8.794754
S7581,8.46399,8.50905,9.038032,7.81588,7.112104,8.359586
S7584,8.638284,8.647104,9.142676,7.980546,7.386006,8.74454
S7585,8.855096,9.065856,9.379402,8.13326,7.618892,8.860198
S7595,8.475244,8.442928,9.01572,7.915402,7.238188,8.697412
S7600,8.468952,8.520422,9.114758,7.87502,7.199976,8.452848
S7602,9.359994,9.336464,9.443084,8.435908,7.640034,8.968254
S7605,8.58417,8.675872,9.163954,8.049278,7.267762,8.613066
S7606,8.502652,8.754538,9.283888,8.016618,7.31867,8.61445
S761,7.962836,8.160144,9.049242,7.59835,7.158866,8.458706
S7622,8.541582,8.551282,9.023652,7.90596,7.265448,8.559076
S7627,8.88982,8.867252,9.311032,8.141858,7.434988,8.891836
S7630,8.491384,8.54789,9.172002,7.929502,7.291628,8.600274
S7635,8.52401,8.437126,9.168778,7.909154,7.244184,8.594488
S7639,8.49014,8.663074,9.346392,7.957548,7.462914,8.901014
S7644,8.934908,8.919884,9.345144,8.078506,7.478712,8.633802
S7652,8.58052,8.608482,9.257284,8.09609,7.424392,8.652444
S7653,8.278812,8.458932,9.165678,7.878836,7.216482,8.7527
S7655,8.531102,8.64364,8.889556,8.014108,7.10766,8.492844
S7659,8.55602,8.542118,9.005462,8.013918,7.482492,8.684642
S7660,8.507532,8.520578,9.032782,7.93514,7.187744,8.512452
S7668,8.727304,8.71189,9.348112,7.94871,7.342732,8.681584
S7670,8.857024,9.083596,9.502728,8.33814,7.573568,9.10532
S7671,8.795148,8.95314,9.338732,8.19974,7.429642,8.81419
S7673,8.669646,8.702308,9.220516,7.959372,7.37325,8.602702
S7674,8.90462,9.017968,9.558446,8.351802,7.563742,8.988804
S7678,8.333072,8.31768,8.911358,7.770958,7.021678,8.328536
S7691,8.605934,8.675182,9.275488,7.941006,7.18756,8.500676
S7693,8.581312,8.526342,9.05835,7.890054,7.136664,8.531076
S7694,8.948208,8.980514,9.252104,8.100518,7.344266,8.593228
S7699,8.464556,8.507054,8.891236,7.93085,7.200602,8.465426
S7703,8.673706,8.851988,9.322972,8.21714,7.495536,8.758214
S7711,8.618646,8.667786,9.193084,8.004608,7.444692,8.86106
S7712,8.409746,8.543624,9.06855,7.991854,7.20531,8.60312
S7714,8.53248,8.56945,9.263088,7.864742,7.324562,8.75781
S7717,8.91489,8.93321,9.226048,7.934032,7.258934,8.684492
S7723,8.491798,8.479882,9.122856,7.966154,7.318802,8.592878
S7741,8.671158,8.719748,9.01058,7.931262,7.190398,8.465092
S7743,8.544872,8.50464,9.164098,7.948442,7.35961,8.926678
S7746,8.434278,8.44128,9.055066,7.921366,7.282608,8.546136
S7747,8.627614,8.689748,9.154252,7.935574,7.291934,8.504806
S7764,8.869562,8.837654,9.368942,7.925144,7.342888,8.764908
S7781,8.506822,8.592378,9.168746,7.866672,7.243596,8.490778
S7784,8.548976,8.540014,9.097898,8.016776,7.38893,8.782538
S7795,8.224832,8.294236,9.002502,7.784246,7.169788,8.547324
S7800,8.11361,8.078442,8.619212,7.722942,6.803828,8.219172
S7803,8.687334,8.672672,9.257886,7.912424,7.251152,8.702538
S7805,8.545422,8.571328,9.256434,7.905934,7.241514,8.510474
S7806,8.354288,8.376788,9.05066,7.773748,7.077002,8.389208
S7807,8.69633,8.757758,9.084346,8.160186,7.364462,8.66246
S7823,8.592892,8.747912,9.139524,8.051696,7.314132,8.592718
S7824,8.44113,8.499176,9.001812,7.907256,7.330286,8.652638
S7827,8.223496,8.13677,8.897778,7.87732,7.071566,8.450506
S7829,8.35853,8.340044,9.117406,7.84248,7.172768,8.412268
S7831,8.697106,8.759318,9.233244,7.99537,7.312572,8.844706
S7837,8.446158,8.458116,8.909028,7.916454,7.163512,8.565524
S7849,8.335182,8.43379,9.184108,7.923774,7.379896,8.837402
S7851,8.677222,8.750236,9.304756,7.841196,7.26434,8.567268
