CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	otherCells
S17603	4.01317538206646e-05	0.0769034636182706	6.37741134414204e-06	0.000813207971262996	4.69719158034904e-06	1.76481791366399e-09	1.17117188487577e-08	5.33787282269367e-09	0.922232103239312
S17609	1.43778016651334e-08	0.0775806570649281	5.69325638113157e-06	0.000117609829087632	7.61756138532142e-05	2.23098503102731e-08	1.29993961334455e-08	1.43146013555042e-07	0.922219671402688
S17621	4.73424532606804e-05	0.0784530167207538	4.75798239350257e-09	1.4647576821135e-05	4.7566214952334e-06	6.36933865648248e-07	8.6799764831832e-08	4.28565060123513e-05	0.921436651630044
S17641	6.08251591028256e-07	0.0775351132129847	8.52575130252076e-06	8.82863807251156e-05	4.30360148732548e-06	4.82832250569113e-08	1.27568429463507e-08	1.09478943309775e-06	0.922362006972408
S17645	1.12496711202767e-08	0.077381852260021	6.59987678275629e-05	0.000646905360178122	5.76342884700166e-05	4.98063660880315e-07	2.77727732555445e-10	1.03595535002558e-06	0.921846063777094
S17649	1.54469868406296e-07	0.0766685258252393	0.000164751296673211	0.000812816835642491	9.49767865046623e-05	4.3094452377317e-06	1.46398372441262e-10	4.50394250253731e-06	0.922249961251933
S17650	1.22742549838934e-05	0.0778852214744281	5.57278263200105e-09	9.22257940279359e-05	0.000139181703007915	1.37867572292724e-05	6.9956023369458e-10	3.43679359501636e-08	0.921857269376044
S17652	4.11177157583411e-06	0.0772542950573715	2.94117217994864e-06	1.11170189096219e-05	0.000261993597445159	4.17723566031384e-06	5.21926011520249e-08	2.99632320004079e-10	0.922461311654624
S17654	5.87087889613734e-07	0.0764162633690349	1.49379994464517e-05	0.000673602443335055	0.000200431151931033	8.282568006233e-09	1.48773797914377e-09	1.12805842572094e-05	0.9226828875938
S17658	3.56558565850632e-06	0.078418245933289	0.000198540028252355	9.18250734882707e-06	9.9270886927029e-06	1.30378877906839e-05	7.77497191297968e-10	9.94948137756706e-08	0.921347400696657
S17660	1.20269027781872e-05	0.0777539199132434	8.6597555933096e-05	0.00034007462805867	0.000199899684178927	2.0239904346184e-05	6.20341873534224e-10	1.0055543452466e-06	0.921586235236774
S17663	1.43871577484977e-07	0.0782744179929979	2.45838149352419e-06	0.000133814644618053	2.55092896757388e-05	1.24691984240786e-08	1.16392139000948e-06	7.56356715060589e-09	0.921562471865482
S17664	3.85700514797658e-05	0.0779316766321776	1.38747235980406e-08	0.000648073826677739	2.14274393841649e-06	2.11160228763958e-10	8.95449438664535e-11	1.24677589080091e-07	0.921379397892709
S17670	1.0104856211847e-06	0.076190434785833	0.0016547970889431	3.88609024133215e-05	1.27866393435444e-08	2.038500340913e-05	2.21016340064472e-09	2.52404407615389e-09	0.922094494212933
S1770	2.52180761004493e-06	0.0768073740348712	0.000145169752358044	0.000143376747386636	0.000337741492470379	9.74601054871258e-07	1.93485465321917e-09	2.07094300737577e-07	0.922562632535094
S17704	8.75225817793326e-07	0.077072413867897	2.77390369845096e-07	0.00026881455561567	2.80057311942113e-05	2.86551742266259e-07	1.12940714127589e-08	1.72988271096103e-05	0.922612016556182
S17712	1.35300778243482e-05	0.0776799057447478	4.31851794621429e-05	0.000144125187716074	2.98664863725382e-06	3.89994173916184e-05	2.41600420946483e-08	5.79267180334436e-08	0.922077185657461
S17720	1.77833978093596e-05	0.0788714099186933	8.48702445952412e-08	6.28995590134176e-05	9.22195680034412e-06	3.81391354063564e-08	2.85120562505535e-10	1.11336810632117e-05	0.92102742819212
S17726	0.000424820361898092	0.076875241784735	4.01039286464282e-06	0.000622851048847385	0.000208194630866321	1.31343473681895e-06	3.640768418392e-09	2.948888282361e-05	0.92183407582246
S1773	1.67916357027589e-06	0.0772215839662621	4.24376158432475e-06	0.000141372216865945	2.47783287520202e-05	2.33899724170355e-08	9.17274573668955e-07	1.60361990086071e-08	0.92260538586222
S17734	7.08606229987289e-08	0.0767982773110608	1.48442948715383e-08	0.000512081705951744	4.31617847173933e-05	2.06269804374977e-08	2.38307303010224e-06	6.14326391607736e-09	0.922643983650078
S17735	2.12802567810047e-06	0.0757865983641636	1.68028446537735e-06	0.00112601538805455	1.64511776750117e-05	1.08512896363756e-07	1.39440742667887e-08	1.97629336236888e-06	0.92306502800963
S17753	1.31409883946449e-07	0.0780420739942742	4.08051453463945e-05	3.84819013052552e-05	0.000153421094666985	4.77710456804602e-08	4.69709739838369e-07	5.52963303655488e-07	0.921724016010434
S17755	0.000493028401305242	0.0776164564737316	2.8756302929714e-06	5.104530169669e-05	1.06326045978728e-06	2.88540313836508e-09	1.25392564663961e-07	9.46597634859597e-09	0.921835393188569
S17759	6.32875722383931e-07	0.0774366010206194	4.06294539653716e-05	4.52416536551052e-05	0.000197675463054768	1.74748592036114e-08	2.55377084194862e-07	4.59178095612467e-06	0.922274354900083
S17767	2.09612164860706e-05	0.0770069188216047	4.74984016836233e-08	5.19445402134112e-05	0.000265584540451614	5.26793843446888e-06	1.95175938939729e-08	4.43097103528244e-05	0.922604946216461
S17774	3.51693308967151e-08	0.0748091025370057	0.00147183285615886	0.00020893638919362	3.12910493494863e-07	2.17977517788808e-05	3.14163590357097e-10	6.13780613422335e-08	0.923487920693814
S17783	3.9039085696822e-06	0.0778169898734761	0.000170916277904256	5.40830986783731e-06	0.000175635506235256	1.86706609240389e-06	4.9633579598951e-08	7.82140692026647e-08	0.921825151210206
S17784	1.63405083778661e-08	0.0766946593154976	3.68347975873201e-06	0.000628158541980598	9.30034107907414e-06	5.59261964024658e-06	4.07390325545356e-10	6.08016254327464e-08	0.92265852815252
S17790	5.29334725410749e-07	0.0759980209201944	0.000999013848320903	0.000348258747909013	6.81569952350664e-05	2.11330803113947e-05	1.29742969240967e-09	1.0605933175732e-07	0.922564779716542
S17791	7.86000277281966e-06	0.0766854292102597	3.41760451281363e-06	0.000156132316942839	5.17737510340693e-05	8.77333887798016e-09	2.38625427982766e-08	2.8054239432698e-09	0.923095351673172
S17792	3.88924046084581e-08	0.0766578528963907	1.01539127646695e-05	2.49598078368513e-06	0.00103161769845471	5.26228152351412e-05	6.36781583539352e-10	4.43289599778178e-07	0.922244773877585
S17793	1.35550309360024e-07	0.0777226703982791	1.57593987813102e-05	0.000333685811196994	7.15250324641555e-07	2.18376728582117e-07	1.09923216344277e-08	1.70018238917289e-06	0.921925104039669
S17799	4.06638681720253e-07	0.0768053279910339	5.29708495429352e-05	1.59594758411955e-07	0.00102238162123816	2.7253384872237e-05	7.20838719777942e-10	2.77257895935879e-06	0.922088726620075
S1780	8.16293903343706e-05	0.0770197782613425	3.10685700671973e-07	0.000460677806925455	4.47706285083345e-05	7.48370521090039e-08	1.68220278841431e-06	3.21984025049847e-06	0.922387856347098
S17801	6.25711158026913e-07	0.0780451892849896	0.000303931433230438	2.00460059258312e-06	1.26848714424085e-05	7.67027833371645e-08	1.74601725260029e-07	3.55574806575315e-07	0.921634957219272
S17806	4.27469818161772e-08	0.0773816592204157	1.44633804502309e-06	0.000362954397939097	7.27742777122673e-08	1.37915565718714e-08	1.45614821158527e-07	6.7959148007976e-09	0.922253658320048
S17808	6.55494401527611e-06	0.0777135668666538	2.811207044706e-05	1.68911857459108e-05	1.04607067482334e-08	2.57311649793548e-05	1.67756670824707e-06	6.2151000470355e-09	0.922207449525644
S17810	8.69785651712685e-07	0.0777864183495255	0.000177953485425157	5.99073458144706e-07	4.47212810987521e-06	7.89131356906009e-05	1.84623015942333e-10	1.56119340902085e-06	0.921949212664107
S1782	1.42378419733094e-07	0.0777936880054673	2.06979817591636e-05	0.000433923006756369	1.04703986597576e-06	7.82699396764608e-08	7.47703073358707e-09	9.69547273118292e-08	0.921750318886034
S17823	8.42498552007237e-08	0.077255436820045	1.25648667702426e-05	4.36517894168105e-05	7.77582330810955e-06	1.99899697656584e-08	5.08744728883551e-09	5.62724952523013e-08	0.922680405100692
S17828	2.43692475760305e-05	0.0760154788974897	1.75780520770215e-05	1.88730632613836e-07	2.85133038485359e-06	4.09913770507052e-08	5.64789883462772e-08	7.17856930564087e-09	0.923939429092905
S17839	8.07406157279932e-07	0.0765419104466548	2.1581530229079e-05	0.000124706420482772	8.32111563083006e-06	8.61419940748879e-08	1.22873167917124e-08	1.66322726620275e-05	0.923285942378872
S17843	0.000206802504895663	0.0770995808626764	3.11099303912763e-05	1.38006540124814e-07	4.8154932695e-06	4.35763936391931e-08	1.89002844750613e-10	7.17044086773137e-07	0.922656792392744
S17845	2.0974840266065e-07	0.0769494804261355	1.00230776014952e-07	0.000955203946754137	0.000125422153484586	1.20678228325701e-05	1.9172243628851e-09	9.64964147779364e-08	0.921957417257975
S1785	4.29423957444087e-07	0.0761092975342546	0.000123231261074506	0.000466613944951658	0.000274120929951789	3.30238146197069e-07	5.80047176923336e-09	8.77860338300434e-07	0.923025093006854
S17850	1.83741724585287e-05	0.0776719754092937	3.15370622695348e-07	0.000299346617101307	5.57201122784505e-06	6.09530013811469e-09	2.49650634176011e-07	2.51074080923504e-08	0.922004135565954
S17857	1.31018968160726e-05	0.0775334886839608	8.82100230029099e-05	0.000665587682918656	2.08208939795745e-07	4.04155286171558e-07	1.20787937694783e-06	2.92921095227983e-06	0.921694862258746
S17859	1.09736606177341e-07	0.0775341536978359	6.23267015086392e-05	1.83905537258505e-05	1.63177602168566e-05	3.86670092846511e-05	1.82392889150466e-09	3.22074151736853e-08	0.922330000509478
S17865	8.56404173320955e-07	0.077147473525533	1.46585139097988e-06	0.000333661023921787	6.15954464833561e-05	1.01250755780782e-07	1.20240131030014e-08	3.08049675282265e-05	0.922424029506201
S17868	4.20348053786986e-06	0.0777069898915092	7.15814237726886e-06	6.39741885144347e-05	3.27169290837541e-06	6.92081657128027e-08	6.98375357237199e-10	5.98761963716475e-08	0.922214272821415
S1787	3.50607218856415e-08	0.0785378812811177	3.7810956198381e-06	2.2924814085723e-07	3.92449862262312e-05	6.88180173346494e-09	1.04458830741055e-08	8.44718371923741e-06	0.921410363816769
S17879	2.54613475647091e-07	0.0762154709417226	1.27860144066506e-07	0.000424615106684524	0.000404611949963714	1.10592109695814e-06	6.08605003956774e-08	3.16022402338025e-08	0.922953721144172
S17881	3.5818602125861e-06	0.0777297042613144	6.37251893784193e-05	0.000348524012463157	4.64592812474646e-06	8.35731732148534e-09	1.07663902164834e-08	1.54277328548616e-06	0.921848256851514
S17884	4.78398085944515e-05	0.0766927503086343	2.19822304023096e-05	0.000745624914212317	5.35314799960175e-07	2.57882092076294e-05	8.08684303555555e-06	2.91421740713028e-06	0.922454478153706
S17893	4.82596711519053e-08	0.0768056935909855	2.93643201948357e-05	0.000787391872682868	9.93917705026563e-05	9.24201160016245e-09	9.14639418652218e-08	5.7196733041581e-06	0.922272289806705
S17897	0.000110405238332445	0.077387397785802	1.74135506723842e-08	0.000113092268932757	5.55276393097856e-05	4.75840364312139e-09	9.14243952040321e-10	8.72334898307751e-06	0.922324830632442
S17899	2.97929412307936e-07	0.0771355471589776	7.63612887967528e-06	0.000556169419996594	2.31058644828794e-05	4.02070069754197e-08	4.03557674448476e-10	2.02727069096476e-08	0.922277182614979
S17913	2.03751933471916e-06	0.0776023747466591	9.73874956071818e-06	0.00015923106025863	0.000234931435279111	1.55638626220769e-06	2.06537075463349e-09	4.2442426148018e-07	0.921989703613013
S17917	5.42450022548844e-05	0.0776362815655109	3.29545618984553e-07	1.21021389115333e-07	0.000543005467758658	1.00593797418836e-06	9.97216543943493e-09	3.86818104525507e-08	0.921764962805517
S17928	2.00387598735505e-07	0.077725210541562	1.00761699226514e-05	0.000599919115801525	6.67423822766363e-06	3.99807866430751e-07	2.92986838976541e-08	8.71768890847773e-09	0.921657481722648
S17936	3.13822014930046e-07	0.0773946894229279	6.19613786498892e-08	0.000319462416258169	0.000308910934420843	1.86887393139951e-05	3.9365667422566e-09	6.1408831753911e-08	0.921957807358287
S17938	4.14366988696138e-07	0.0773215879275379	2.52401421884273e-05	0.000333966247655053	5.38138929478041e-06	1.78741499733766e-08	8.6863647499155e-08	3.39215911287613e-07	0.922312965972626
S17940	2.33597361288979e-06	0.0778325686932825	8.47414981668612e-05	4.12256495571091e-08	6.03578192166654e-05	3.94012367241235e-05	6.47410907025585e-10	9.25722888123266e-07	0.921979627183048
S17946	1.20414048958631e-07	0.0774126555650325	1.39993169502722e-05	1.99275186424423e-07	0.000282411413766938	3.57775666982143e-06	6.91097967547837e-10	2.50867728993426e-05	0.922261948794348
S17948	3.2167641395451e-08	0.0765566108402735	2.67880355941836e-06	3.47167238708039e-08	0.000393477420425011	1.06898976405803e-08	1.46691675701054e-06	5.10581888137753e-09	0.923045683338903
S17949	5.62288193224002e-06	0.0769529623359754	1.7557678779972e-06	0.000782619155167527	2.64387586524168e-05	1.5722723187528e-08	2.99811693834533e-07	1.59028295546678e-07	0.922230126537682
S17959	3.81334410182522e-05	0.0774835651090036	0.00021219153008953	2.66539126805977e-07	0.000185377796336568	3.48422121069202e-08	1.13154925048631e-10	0.00023203319864888	0.921848397430409
S17960	7.03470057481357e-06	0.0773918640417148	4.32958087095577e-09	1.03225759910751e-07	2.7933415755339e-05	3.00860373123284e-05	8.97049252116461e-10	5.37358204809298e-08	0.922542919616432
S17973	2.93296467801281e-08	0.0768595271818483	2.76216171965525e-06	0.000167140510964218	0.000228464600250122	2.04966334778331e-08	3.01813145383455e-10	9.10588094620856e-07	0.92274114482903
S17985	5.02335716229029e-08	0.0772940410594726	1.95857722379556e-07	0.000496569033077934	6.6046870042412e-06	4.47162641782479e-09	8.4715771126662e-10	1.37623956432737e-07	0.922202396186411
S17988	6.64959333072192e-06	0.0761306652766157	5.6104638589409e-09	0.000629206857167501	6.35208993512486e-07	6.00119152513222e-08	1.02523098514494e-07	1.35341309286487e-06	0.923231321505322
S17993	8.41325757339915e-06	0.0775844490684352	7.97105811654329e-05	9.97078177700897e-05	3.32632244025312e-05	1.1583343647928e-08	1.10226997105098e-09	2.96695031927335e-06	0.92219147641472
S18000	1.38703672333742e-08	0.0768434677643996	2.08877189138531e-08	0.000498558462561077	0.000302458828850907	7.00657509849917e-09	8.37736480061736e-09	8.82919367434237e-06	0.922346635608488
S18003	3.59393025316266e-07	0.076978108682549	7.70526687855164e-08	0.000118948001179453	0.000207905863626563	3.02437425786277e-06	2.28456254972208e-08	5.16435446852952e-06	0.922686389432599
S18005	3.85264307239646e-07	0.0769984600713312	6.19325103589368e-08	3.42330402790065e-06	0.000158364831762627	3.67209228782319e-06	9.84400841877264e-10	1.89812503732345e-05	0.922816650268999
S18007	1.2177639683235e-05	0.0761640723591032	2.46783779084282e-05	4.64301969884843e-06	0.00107455883344015	3.2989956063573e-08	9.10571392893158e-10	1.80925342332618e-07	0.922719654944296
S18013	4.66686703576187e-06	0.0764407178175412	3.57238479439492e-09	0.000337424043566228	0.000631657316523164	4.88861100026551e-08	7.77568138671041e-07	1.33210774849697e-07	0.922584570717925
S18015	3.06098768128244e-08	0.076905235785098	1.1841528769304e-07	2.43037492395577e-05	7.05274827599467e-06	2.7330421388484e-08	2.23741638736997e-08	6.74684978596372e-08	0.923063141519139
S18016	1.26817979413707e-06	0.0782464726223468	1.44241568517991e-05	0.000193470035233906	1.78034758820737e-05	1.89123016418768e-07	9.72790137032286e-10	2.72955622562577e-06	0.921523641877859
S18028	2.2283372668531e-08	0.0764872880669024	4.24505570098546e-05	0.000728858868235961	5.12055491205167e-06	8.86731615866758e-07	4.38558028731679e-07	1.59929978941059e-07	0.922734774449944
S1803	5.19727217132438e-07	0.0759484266113109	8.69057055268624e-06	2.14333814954242e-05	0.000422801399638841	1.94513354025385e-05	6.18222970909102e-10	2.13110346000966e-07	0.923578463245813
S18037	3.19054115322929e-07	0.0789015806582721	1.12752854127832e-08	0.000150802304440042	1.80440347586035e-08	2.99038695510987e-07	3.64989240367575e-09	6.81245510779645e-06	0.920940153520157
S18038	1.51611675414509e-07	0.0774890972773251	4.31315737354243e-07	8.13709218903262e-07	0.000515513073026096	5.93979969333112e-07	1.24078595583474e-08	2.03134741700046e-06	0.921991355277771
S18040	1.84041624053575e-08	0.0780230447292004	3.77604018577817e-08	1.09106276661504e-05	4.59009947856134e-06	8.98145584543292e-07	4.23711784781753e-10	1.10332687362175e-05	0.921949466541058
S18046	2.69039597303244e-07	0.0779603965853965	2.29617231001395e-05	3.29392750293285e-05	4.15086295359455e-05	4.2646951561416e-09	9.29482269007779e-09	1.14325641540411e-08	0.921941899755259
S18055	2.68129887037623e-07	0.0757059647854258	7.66567113886856e-07	1.74461919779423e-07	0.00135487618974935	1.24236922623156e-05	1.48038810561528e-09	9.21748650882251e-07	0.922924602944603
S18060	8.72583763338753e-08	0.0774885173304153	9.02041734310475e-07	0.000132343400993378	2.50477683025489e-05	2.66108359218591e-08	5.92029947432361e-11	1.46006762783596e-06	0.922351615462511
S18063	9.28515811132242e-07	0.0770625127535508	5.67826522994937e-05	0.000212978367217998	0.000117259873683699	1.31501676949892e-05	1.16801634594722e-09	2.94226572738827e-08	0.922536357079068
S18064	4.43433981031053e-08	0.0772694117685004	8.87814831995093e-08	4.64950781708349e-08	5.26468455748719e-05	3.90807117207758e-06	1.94271538450902e-09	8.64293269979977e-07	0.922672987458808
S18067	2.58699577450958e-06	0.0769902719193485	5.18754467567478e-05	0.000130642587505409	0.000642945188541826	7.10156165340224e-08	2.24738645008887e-08	1.12940518156708e-08	0.92218157307854
S18071	4.5181760479681e-08	0.077606292162299	8.6007771379966e-06	0.000326066529742583	2.6745983168845e-05	8.86351585706221e-09	4.28596715703945e-10	1.23939771794302e-08	0.922032227679801
S18079	7.89166612046463e-07	0.0773669401544014	3.08883609032818e-06	9.17555240990666e-06	1.14330426661181e-05	7.42918603509883e-08	2.36379609270148e-08	5.58464327570402e-09	0.922608469733356
