naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	otherCells
S25717	0.0301076528097967	0.0459998764669501	0.22285472816805	0.0277865893739793	0.0365187545547414	0.0292907735293291	2.52657892648328e-08	0.178570108424396	0.428871491406968
S25719	0.024656064084686	0.0495506790038438	0.227162379222806	0.0302019736639382	0.034341638178341	0.0265296198832575	1.359011353784e-09	0.172595185102771	0.434962459501345
S25726	0.0235551794697221	0.0544897157103671	0.229278313505172	0.0287625445091314	0.0337657078200225	0.0285128489860943	9.32073803335978e-09	0.174165841223922	0.427469839454831
S25727	0.0154794232684345	0.0587763062872839	0.226331077891726	0.0273716742491786	0.0340831779857028	0.0287493466551307	1.26604849578467e-08	0.170148366017311	0.439060614984747
S25744	0.0223551022629291	0.0512783684299562	0.235046592361481	0.0310960746073775	0.0348760611718462	0.0265681878058628	1.48967974755104e-09	0.169806562092474	0.428973049778393
S25748	0.0213145044583708	0.0568043858749905	0.222314452056323	0.0324601786140489	0.037076769508446	0.027028031578595	4.0065981163379e-09	0.181138590637795	0.421863083264833
S25754	0.0066423098672332	0.0638023447926304	0.221020973246673	0.0264640312796924	0.0352360485899235	0.0327441801923041	8.97424343560095e-09	0.1763902822735	0.4376998207838
S25763	0.00709275145238981	0.0637187378712747	0.231876894939427	0.0298539305226902	0.0342713567883133	0.0278999807664612	1.61066100459305e-09	0.174668395810762	0.430617950238021
S25767	0.00970518172940217	0.0671458146394216	0.239051151620078	0.0276926582751284	0.0384382020094421	0.0244428942532691	1.32645478598759e-08	0.169412627795338	0.424111456413373
S25773	0.0289560187977075	0.0459691234047691	0.222502526919556	0.0280899821559256	0.0336362386879179	0.0309836234422229	1.65175600030827e-08	0.17375436066254	0.436108109411801
S25775	0.0192373973387718	0.0556558903644894	0.244031363394731	0.025012974935404	0.0341666694570591	0.0268055963657648	4.52805102780237e-09	0.17119409594606	0.423896007669669
S25776	0.0245706584858988	0.0503292635275873	0.226027904019921	0.0312192647108162	0.0357739528792288	0.0324402461826495	5.957199026404e-08	0.172987895928795	0.426650754693113
S25778	0.0292193488369506	0.0483537758141112	0.231600001093722	0.0279454028269389	0.0372982785634925	0.027481105205558	3.09841743918923e-09	0.177396140619376	0.420705943941433
S25781	0.0184753947238829	0.0530909024316802	0.239581107180528	0.0264091008265671	0.0310505739371683	0.0264036107051852	1.83411262049324e-10	0.177917682337343	0.427071627674235
S25783	0.0175838342153687	0.055188968149981	0.23765365164212	0.0253833408057519	0.0358675427694826	0.0230713117084885	6.29910205257482e-11	0.168629521063891	0.436621829581926
S25785	0.0318490807598785	0.0446820666708412	0.226674000518138	0.0279082256879243	0.0374113995912293	0.0285962754252131	2.13335920421755e-09	0.174799283405259	0.428079665808157
S25792	0.0314796141242213	0.0471398797018291	0.224852266727792	0.0280521713173831	0.0349064909163047	0.0316026546507771	2.01718316673151e-09	0.173689551373383	0.428277369171126
S25803	0.0150224516273697	0.0581280167515669	0.234340655537297	0.0257824741547878	0.0365077308149373	0.0238930415056749	1.56008218768558e-09	0.175991681523776	0.430333946524508
S25808	0.0170901411330112	0.0541956077027121	0.204606937868104	0.0240946942663343	0.0357939974429425	0.0372045095985016	1.87289179657356e-09	0.184671719710478	0.442342390405025
S25823	0.0318116947716736	0.0486856453812548	0.226937744631084	0.0326369214912493	0.0344919532143044	0.0283907649709579	1.98214197116792e-09	0.173542395408198	0.423502878149136
S25824	0.0154779796314721	0.0594810421453189	0.242007061348718	0.0267160951077297	0.0337698852930154	0.030306892937474	1.95862178347507e-08	0.16807867918651	0.424162344763544
S25833	0.0257344224427135	0.0522398437115908	0.227382115323262	0.0287436496626519	0.0379156043195655	0.0247553010880711	1.02653803528053e-08	0.174153670145615	0.42907538304115
S25835	0.0138130445768962	0.0597616155744635	0.217273054814022	0.0318692819872521	0.0365127544513345	0.0295740199436062	9.82329772168434e-09	0.180465308098314	0.430730910730814
S25845	0.02739711109918	0.054165748108258	0.225148656137645	0.0314909968140488	0.0394219069834257	0.0253150772264185	3.25111536068882e-09	0.176196437633619	0.42086406274629
S25847	0.0107826344537608	0.0618940427218033	0.232575399620217	0.0271989866115372	0.0390355225617205	0.0235346153541774	4.86752755408801e-10	0.179801148317673	0.425177649872358
S25848	0.0178666280032598	0.053372228161149	0.22991495425903	0.0280655307093895	0.0359003405517484	0.027947654495261	3.00633486573012e-08	0.172865185383277	0.434067448373536
S25849	0.0181397946868812	0.0583631965762064	0.236643184417196	0.0300998690182885	0.0367604050149487	0.0259936893288846	6.4138328359715e-09	0.172298832530189	0.421701022013573
S25858	0.0301014685712641	0.042369785702311	0.234229409779402	0.0270583230543769	0.0343744772638276	0.0283379614166719	1.19827272660897e-11	0.176482624360473	0.42704594983969
S2586	0.00847898080372842	0.0653844932888563	0.225655735782956	0.0282893480833818	0.0364742015648606	0.0256792189895603	5.70231414181905e-09	0.181209149076304	0.428828866708038
S25861	0.0212542343932814	0.0525198342349629	0.234698847739504	0.0278638486362479	0.0353638217131807	0.0288181896733293	3.95633238853508e-08	0.171615831208579	0.427865352837591
S25867	0.0209070743645577	0.0559463118576393	0.224326486690721	0.0291362586692101	0.0365047031176598	0.0263583570775236	5.25750097500402e-09	0.171501770616139	0.435319032349048
S25874	0.0236636704981298	0.0504793867974171	0.240789192633829	0.0287196866830072	0.0335550271877929	0.0282985030997359	1.62048070854467e-09	0.170266079040748	0.424228452438859
S25883	0.0194528881921193	0.0528527337028834	0.22372625802577	0.0293416013180659	0.038582250575201	0.0271710925519132	1.58022748104784e-09	0.176625684820384	0.432247489233435
S25886	0.0296704391541522	0.0441028959575132	0.239686061404472	0.0298295811692749	0.0338892965533001	0.0231926230360482	2.5220599728484e-08	0.17027642892201	0.42935264858263
S2589	0.0188027420904316	0.0604089700877222	0.224470251870453	0.0288563425253535	0.0370418761658882	0.0279211147704116	3.53486567502736e-08	0.177833927863986	0.424664739277098
S25892	0.0150395175722466	0.0540907992052018	0.225062411597127	0.027269482156471	0.0338844286554966	0.0305265214668608	2.16756921444571e-09	0.174971714238794	0.439155122940233
S25895	0.0194587089952341	0.0581457639707221	0.237762519982973	0.0264307129290435	0.0325964180617774	0.0281816401929805	7.07212261315163e-08	0.169182040654936	0.428242124491107
S2590	0.0307742342066964	0.0472866192430115	0.227646006867443	0.0306249152093632	0.0373194735003012	0.0263902922361919	5.62745254396547e-09	0.172259252841849	0.427699200267691
S25907	0.0262542176021317	0.0451862195655999	0.230534035369404	0.0281077137673389	0.0346294559650655	0.0310210424006773	3.62944635651416e-07	0.173468019018845	0.430798933366302
S25923	0.0184440175100929	0.059156335467109	0.231579238943014	0.0297738011806674	0.0359448009079597	0.02766429295487	5.71206500552177e-09	0.171240348696636	0.426197158627587
S25926	0.0249648754659258	0.0553276463855698	0.235730110057914	0.0287128966053786	0.0360002129656702	0.0269176095247572	4.25520963836042e-09	0.176129311803534	0.41621733293604
S2593	0.0170906692381395	0.0615159089713654	0.225813310070104	0.0297054588541999	0.0330848087421371	0.0309695571537923	7.23697789366498e-09	0.178052713712886	0.423767566020398
S25930	0.00732681167113806	0.0681889730142255	0.232531034272663	0.0289667174626477	0.0339442446490281	0.0268698472443958	1.75700436566352e-09	0.178398207609475	0.423774162319423
S25931	0.00537578622020554	0.0684580119799972	0.233846858335165	0.0278274457163847	0.0374874783020287	0.0244782136557692	8.76056951182183e-09	0.173124925468255	0.429401271561625
S25932	0.0258242554643396	0.0513555275478449	0.232550729780941	0.0299461553103901	0.0353632613593289	0.0284480279250231	1.86002355103795e-08	0.170134589895693	0.426377434116204
S25935	0.0164156337472291	0.0567129618974762	0.235602158150073	0.0304115859243367	0.0356626926211654	0.0259271771537445	2.66001396417254e-09	0.174598821185875	0.424668966660086
S25953	0.0177360505555263	0.0624292995986805	0.237500058535852	0.0302250605598142	0.0379034791087551	0.025446626506008	3.49604711792091e-09	0.171780904123111	0.416978517516206
S25956	0.0358483414501616	0.0445807976821741	0.231446001951986	0.0275850291605426	0.034063012151255	0.0302367658766039	1.73847342730513e-08	0.171287096585979	0.424952937756564
S25963	0.0237202287624134	0.0486823690402033	0.241174018023304	0.0277713758891263	0.0329466879140544	0.0289567040681913	9.95901183060241e-08	0.167331941545401	0.429416575167188
S25968	0.010563574018368	0.0616938237690097	0.228089122877214	0.0305885744774854	0.0351049527245509	0.0298830592167591	8.03219385876484e-08	0.171788685669115	0.432288126925559
S25977	0.0146176015910275	0.0629885649224442	0.225867030135934	0.0263655321641224	0.0363821600686476	0.0256001329661159	7.16319644968547e-09	0.171953215400154	0.436225755588358
S2598	0.0287988276814365	0.0464704680196104	0.231965625504358	0.0259723636651137	0.0336078489395319	0.0288056284789592	2.91314971424497e-09	0.17244977304373	0.43192946175411
S25980	0.0243267838509618	0.0495370210719344	0.235336739364369	0.0298350505050365	0.0345514284385255	0.0247000829983559	9.16675797234708e-09	0.1718054133357	0.429907471268359
S25982	0.0246855336708844	0.0545709309470749	0.21397634294204	0.028814741060908	0.0372986742371479	0.0300256848419518	5.17145867942594e-09	0.176188612465435	0.434439474663099
S25993	0.0229376945853454	0.05561384182444	0.222472242127907	0.0295962140460181	0.0369752022325393	0.0281184139888298	6.06178932836388e-09	0.172884863998687	0.431401521134444
S26	0.0246441445869284	0.0565893311469281	0.231626337713384	0.0283565503085057	0.0361286924324295	0.0268713108157364	3.00654386988708e-09	0.170811740570979	0.424971889418565
S26000	0.0289202721663628	0.0437921858428836	0.227431164790307	0.0307891644732815	0.0356272506898401	0.0290544459030284	1.3341245204517e-08	0.172337021193902	0.43204848159915
S26002	0.0194248965518459	0.0555706384326571	0.230743977830387	0.0279491047856882	0.037437449048185	0.0251249082067658	1.22597982018145e-08	0.174759627457613	0.428989385427059
S26005	0.0176156934102431	0.0609609851953163	0.219118583776755	0.0285065929069786	0.0390146840945477	0.0259379207897869	9.2659024464721e-09	0.178308743569166	0.430536786991304
S2601	0.0108700844820495	0.0678793151694229	0.234920784929644	0.0301077337892949	0.0354856995313399	0.0256225361527123	4.41185475154229e-10	0.173868230592146	0.421245614912205
S26014	0.00758719939995092	0.0662068193189813	0.23556396216655	0.028928148399215	0.0322390438790694	0.0251796493711721	3.91937417340892e-09	0.178374206934109	0.425920966611577
S26019	0.0321622263786118	0.0453789752611662	0.230611143825943	0.0275894359166851	0.0366737629097211	0.0254353887169377	6.38028177462188e-09	0.168861578922038	0.433287481688615
S2602	0.0303886961143834	0.0464818364606958	0.224745204299115	0.0272529121661203	0.0336198381114399	0.0286759524166223	8.04233876426177e-08	0.174315752993384	0.434519727014852
S26020	0.0288081244899132	0.0456438480670478	0.231742480610338	0.0271452270369334	0.034219192685266	0.0282198124123905	9.41241768988379e-10	0.174383450667963	0.429837863088906
S26021	0.0188719460700359	0.0557977298163391	0.218613311263462	0.0288160922118725	0.0359327939601805	0.0297968926678193	3.66059810615818e-08	0.173961408872892	0.438209788531418
S26026	0.00495055164194204	0.0704694055267566	0.223172501532164	0.0274502377090558	0.0371964619746869	0.0294340125072543	9.18729005776772e-09	0.177051867245979	0.430274952674871
S26031	0.0114892500361989	0.0637633011258405	0.222809087544966	0.028906459492716	0.0362388692269708	0.0274474216690868	1.03185871586559e-08	0.176524898622491	0.432820701963143
S26042	0.00963621640406745	0.0627972463275147	0.232418966299133	0.0278237660374476	0.0342291616268961	0.0295069105010533	1.59354995599819e-08	0.176317269724302	0.427270447144086
S26047	0.0097374999093395	0.0603746025208832	0.214565488125166	0.0259090126669758	0.0360172456562898	0.0341741393877682	1.56490059178908e-07	0.178212476376925	0.441009378866594
S26057	0.0164989218389072	0.0557357240838681	0.212836682300608	0.0272757902590771	0.0362479918169852	0.0306517693043264	5.12657775852002e-09	0.177303700762079	0.443449414507571
S26071	0.0211702898988167	0.0457603764157425	0.231826450482101	0.0298310020538347	0.033461473719449	0.0332766557120306	3.70350715129942e-09	0.170357786370804	0.434315961643715
S26073	0.0128582973825613	0.0661707429106616	0.227339319397438	0.0278211773676668	0.0372834358155645	0.0249375845492396	3.14988872671264e-09	0.178690574324977	0.424898865102003
S26078	0.0278936574165599	0.0532148305135422	0.228384005384874	0.0272812117364008	0.0360869623616851	0.0253061282451213	5.60536201213862e-08	0.175327912742318	0.426505235545878
S26084	0.0300983002677183	0.0479015821414296	0.234043823581727	0.0283986740408418	0.033438187718375	0.0301842895718378	6.45425793537039e-09	0.172486680446211	0.423448455777602
S26085	0.0220207481056384	0.0555063769278857	0.228677927097015	0.0284685164924534	0.033691638537472	0.026291830572856	1.10453292356529e-08	0.175084895860124	0.430258055361226
S26088	0.0171047715296464	0.0573039325581167	0.228935552572399	0.0287613742417762	0.0350566282115191	0.0254554048066295	5.27470089382734e-09	0.171978031318746	0.435404299486466
S26091	0.0128765046004414	0.0582694388491067	0.241967837650714	0.0239467280013478	0.0338191018037926	0.0279684720501546	3.38221398173468e-08	0.171651075781251	0.429500807441052
S26098	0.0165929553083893	0.0633976391426524	0.224956040311004	0.0263865160100591	0.0365574829475456	0.0272361631469573	7.75310056593614e-09	0.172938968630305	0.431934226749987
S26110	0.018731073746748	0.0528257195718042	0.202661314763084	0.0274493028054954	0.0350926428438481	0.0341618034687789	1.11831469850317e-08	0.180827095934772	0.448251035682322
S26116	0.0269984796010779	0.0487844641804956	0.233700402130327	0.0276818480190144	0.0359155696310633	0.0269412744055672	2.68183719636736e-08	0.173757556522792	0.426220378691291
S26120	0.0281847482543821	0.0485659575739111	0.221228102448982	0.0348736035320219	0.0329716049475966	0.0333994065123517	1.00409454692548e-08	0.175850251874209	0.4249263148156
S26129	0.0250955189321843	0.0479210485963508	0.225995855147964	0.0267833487661497	0.034419857521502	0.0287451069662861	4.06741256603788e-09	0.174390998097703	0.436648261904447
S26132	0.0245092160384449	0.049135495328789	0.247980063546874	0.0263849725458896	0.0362931669522349	0.0261198935333499	1.03458082696753e-09	0.169108387902121	0.420468803117716
S26133	0.0255099969248214	0.0490818936716006	0.245791837085551	0.0294657054926103	0.0372576904852002	0.0222826078462994	5.60430935797748e-09	0.174015080690924	0.416595182198684
S26138	0.0190824232586617	0.0563842284122762	0.224196251877435	0.0312903951354089	0.0350082369832237	0.028640431925216	5.90852450859298e-09	0.174840306084947	0.430557720414307
S26142	0.0193802746083251	0.0537180565612674	0.222070107382248	0.023137143248833	0.0339761283367874	0.0315317353163389	2.88303944814129e-09	0.171253536333387	0.444933015329774
S26147	0.0121798150791711	0.0631542865309382	0.22670818693241	0.0300400841614273	0.0332328497820926	0.0278121614281369	1.5748368415656e-07	0.17471305541405	0.43215940318809
S26148	0.021577886341534	0.0568110430371837	0.232339214958849	0.0281692917051873	0.0347202349202538	0.0257981139621086	2.11748500966566e-07	0.171126601082486	0.429457402243896
S26149	0.021704369879749	0.053579909667089	0.237528268334786	0.0302168947751137	0.038359076986913	0.0219824096027845	1.68853881282216e-08	0.173467332991591	0.423161720876586
S26151	0.0118677323625346	0.0659110608062543	0.229066656018633	0.0279107743498999	0.0359951999367786	0.0263776315558668	1.45956397539412e-09	0.175697979245428	0.427172964265041
