B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	otherCells
S10551	0.0461346282080786	0.0245481202392264	0.00862432825103749	1.17797106825575e-07	0.109614790707321	0.0741912959730064	0.0051199720686807	0.0260610901703258	0.0595230831391919	0.00743168262179321	0.0310053381104462	0.607745552713786
S10552	0.046609049841893	0.0235064179786317	0.00461136486541486	3.15341309687789e-06	0.108412570470035	0.0682040772231306	0.00855084606641148	0.0272050966609849	0.0579993901232331	0.00948871630386446	0.0285450237907219	0.616864293262582
S10555	0.0484647783057913	0.0225565210233366	0.00276778708894229	2.05062595425278e-07	0.113298677982287	0.0846858205947955	0.00674222210815049	0.0242563198568153	0.0572607542881909	0.00985517206632353	0.0258211138419365	0.604290627780835
S10559	0.0442640013406385	0.0235353180916369	0.0108854050820861	9.50943423133947e-05	0.109932866825777	0.066455766943943	0.00629847379536228	0.0270997236029281	0.0609669418287014	0.0113427788937884	0.0269106436057458	0.612212985647079
S1056	0.0501169796280977	0.0245525749855635	0.011173063796743	9.94710739753714e-08	0.112017297635065	0.0710722591250459	0.0054514128435447	0.0272233122281088	0.0575691280366317	0.00863151221550503	0.0299459935343328	0.602246366500288
S10563	0.0503881264337169	0.019407863473352	0.00754146333419864	0.000339844375024944	0.111617978059214	0.07529029259052	0.00605874408039224	0.0263654105032289	0.0592496449822824	0.0100338050627882	0.0302873296549524	0.60341949745033
S10574	0.0430900742423835	0.026888300424081	0.0122636777901342	0.0011192105750655	0.114326688857325	0.0701421893492595	0.00638696928299357	0.025720991102863	0.0581894922050962	0.00979919936985126	0.0255134906359294	0.606559716165018
S10576	0.0458609705673431	0.0235537706781595	0.0049884996734173	1.71002030009218e-08	0.108583436086288	0.0683199450453864	0.00753094197149257	0.0265964588260099	0.0575826012576513	0.00870859688427524	0.0312154266860363	0.617059335223738
S10578	0.0429499096932434	0.0252533908875176	0.00552861387652192	8.42362379374239e-07	0.105245950420698	0.0699729354007077	0.00613247176374677	0.0260001820448426	0.0595737642393972	0.0112614265031751	0.0295552097390996	0.618525303068671
S10579	0.0399115110968536	0.0298655147749564	0.00984821162159482	5.1387726199317e-08	0.107578569515033	0.0697148956937557	0.00666407609236741	0.0251120496698172	0.0580700988722716	0.00973549554279166	0.0291855523535326	0.614313973379299
S10582	0.0499426212130414	0.02289419998384	0.0103953060685995	2.99113588237908e-07	0.109472572163158	0.0677507755267008	0.00882293328830437	0.0253765672367041	0.0572284212480761	0.0105125275596927	0.0274705413303958	0.610133235267899
S1059	0.05087226765129	0.0212434348523502	0.00962543994207817	1.91569259105573e-07	0.109307774138085	0.0717587368353335	0.00717350752051109	0.0260052687521644	0.0580572233488795	0.0133989276638042	0.0237544364667047	0.608802791259541
S10599	0.0495592294694761	0.0216919013894441	0.0117682394110893	0.000439072944772781	0.107790889642296	0.063556748882871	0.00482779136220125	0.0266864762572623	0.0614794492168541	0.00907638088310872	0.0313968719189151	0.611726948621709
S10611	0.042471676218208	0.0267466088928419	0.012711436067167	8.01581032393162e-06	0.110858132267548	0.067115453172854	0.00700503969903285	0.0263269486379538	0.059269182731005	0.0116911576028078	0.0269996629264596	0.608796685973799
S10614	0.0461468927842982	0.0227943716339471	0.0112125812879448	1.37134636715202e-07	0.106808336997722	0.0673038833944586	0.00801190839599127	0.0256753422055585	0.0592701535109842	0.0103110876419982	0.0281203127919552	0.614344992220505
S10624	0.0402177766365096	0.0354957465572059	0.00847560264675617	8.65084095739677e-08	0.111141609143701	0.0694360304941381	0.00639801155232979	0.0304062765269468	0.0577873320894019	0.00992744522744859	0.0274402408175584	0.603273841799594
S10632	0.0491252667519974	0.021843655385923	0.00682162320404962	0.00477333543377902	0.111438699075259	0.0640193793187782	0.00784953458250816	0.0258750873339041	0.0572973401880122	0.0117229506106284	0.0269390860517778	0.612294042063383
S10634	0.0514470576543362	0.022885139829288	0.0122579250927488	1.336878383102e-06	0.111557321170708	0.0671653903211579	0.00680657982342989	0.0250001852148328	0.0565109250504671	0.00989075756958199	0.0273812274536511	0.609096153941415
S10638	0.0498809560954772	0.0198138018558958	0.00656052838437924	6.25339503124152e-07	0.110637117576177	0.0735413156497897	0.00515619624098749	0.0288653186981569	0.0603423487129746	0.0123601714143237	0.027365448120445	0.605476171911891
S10644	0.0455926058951713	0.0246621398489383	0.0120162237504802	3.45710272913008e-07	0.11361268894306	0.0718003846047522	0.00679232391732474	0.0255938791148064	0.058323635705583	0.0129882771570669	0.0251094266634314	0.603508068689113
S10649	0.0443905307163748	0.0244507750667529	0.00805922439846618	5.9958387629731e-07	0.10916717378845	0.0689192559711826	0.00852066714752235	0.0268577927012329	0.0565953257898429	0.0102469902018385	0.0290341413375456	0.613757523296915
S10652	0.0506305979003258	0.0210057017908274	0.0040518989605325	6.89486329981903e-08	0.108160819039668	0.0694787198077193	0.00953861730839364	0.0258999572588431	0.0556101842690073	0.0119278284020966	0.0269950855181344	0.616700520795819
S10654	0.0430443138692953	0.0273769645342011	0.0109849992658662	0.00113709649892294	0.111888819988993	0.0643133987358476	0.00543960308427146	0.026245336882406	0.0585405113260397	0.0114169348875999	0.0280899669601647	0.611522053966392
S10655	0.0389830373491474	0.029996136624837	0.0112125925783734	5.56154251003116e-06	0.113301699313162	0.0689154393852012	0.00695450646579483	0.0257367543834223	0.058454066764066	0.0115269493480623	0.0272906279102767	0.607622628335147
S10656	0.0450608229390431	0.0244578238836581	0.00895849312313928	0.00254588513003179	0.113077346839675	0.0722822243246926	0.00834514546747077	0.0256164158416403	0.0558741257238524	0.0132649533598531	0.0264409559773026	0.604075807389641
S10657	0.0471993370532122	0.0238882991563793	0.00398778872078167	1.69419217238936e-07	0.109661464764536	0.0718027773402793	0.00664401887606412	0.0273891313614427	0.0565142152152698	0.0120378850236873	0.0273453801789811	0.613529532890149
S10658	0.0487849401871961	0.0254604544289682	0.0111004772681432	1.55326652599145e-07	0.112766340889794	0.0697815607342245	0.00798521744865558	0.0245686031978536	0.0569634323905437	0.0144255336743948	0.0235960864880261	0.604567197965547
S10660	0.0410689249113237	0.0283252260421879	0.00618534618824462	0.000573622193205766	0.114341237774238	0.0772969816384738	0.00527084118241146	0.0261192175127462	0.0576414842480988	0.010142612489009	0.0272664825171652	0.605768023302895
S10661	0.0473927139416442	0.0264343392366016	0.0118339561204685	2.20976670072463e-07	0.114974810882176	0.0702798426618807	0.00813995153153186	0.0249843867141843	0.0569058434558126	0.00969145250755602	0.0257703216380054	0.603592160333469
S10676	0.0415532682615219	0.0307000971161427	0.00437193135270536	3.72658254150952e-06	0.109024254064726	0.0640470149741824	0.00670216676310989	0.0315702569883455	0.0584265123603072	0.0136599855608813	0.0261742673452852	0.613766518630251
S1068	0.0514425887391767	0.02205933977681	0.0121688473795474	1.39380635006896e-07	0.113106550591638	0.0704678820009079	0.00631319645060973	0.0264887184617227	0.0581677070041874	0.011480083565898	0.0262297696998867	0.602075176948981
S10681	0.0470659330455353	0.0222929345417307	0.00488043406859028	5.94729364758553e-07	0.106582749361193	0.070098269622121	0.00760468592488189	0.0267616755207098	0.0568337684891791	0.0140058351818769	0.026445443920705	0.617427675594112
S10686	0.042295165966684	0.0274187527122091	0.00735216651938924	0.000204288608926328	0.109386446813393	0.0712905066700583	0.00708862515080328	0.0257659442405791	0.0594931599746585	0.0106853164337691	0.0275664279650793	0.61145319894445
S10688	0.0443264363107822	0.0246370018375655	0.0133794288186587	4.91126332629718e-06	0.115827624561206	0.0683120598135522	0.00637296225676175	0.0270468282196757	0.0568971293082725	0.0096606529910722	0.0291481945967923	0.604386770022335
S10690	0.0425002910531277	0.0268451881149814	0.00794494436869199	7.29296574425824e-07	0.108419190608545	0.0695992361429501	0.00768789889763398	0.0269891573046696	0.0573744927368779	0.0108983662914317	0.0264706529527942	0.615269852231722
S10698	0.046399558082299	0.0249630725119116	0.0106840216039252	3.82445905764827e-07	0.116570186136148	0.0725654819048841	0.0059676728672774	0.0259015110103039	0.058529860802467	0.0085358857090859	0.0276805210453245	0.602201845880467
S107	0.0420129302944296	0.0272581834288552	0.0104493203209534	5.11794721186266e-08	0.11121830149848	0.0754551837133684	0.00829209364268256	0.0256352399061493	0.0562294313802483	0.00969276594986178	0.0286050096038986	0.605151489081601
S10703	0.0461176304314474	0.0229273596651555	0.0122960358208016	0.000260046161341977	0.112045585477921	0.0712143410335936	0.00605008423769509	0.0256637285090105	0.0584795552809168	0.0125736060105031	0.0251908607578807	0.607181166613733
S10726	0.0509940328077037	0.0217643334955399	0.0127653457263249	4.38670028008202e-07	0.10991577445564	0.0674277914960986	0.00692599541623696	0.0266485391734209	0.0572827077964261	0.0100229538717079	0.0277082453961557	0.608543841694718
S10729	0.0478484161017803	0.0215847863727485	0.00770345541869841	8.65306004476648e-08	0.107023908560896	0.0715169872707089	0.00596402692352512	0.0270548756306155	0.0602437163046676	0.0104787318781588	0.0283937042861309	0.61218730472147
S10733	0.0450416004897593	0.0247053099182382	0.0103921661485352	0.00124013913442515	0.113691384661281	0.0677094405116758	0.006970502330075	0.0247764183009467	0.059194947847101	0.0119446794169208	0.0271378938347976	0.607195517406245
S10734	0.0471503765282444	0.0239156691945675	0.00663475263633157	4.98618392869334e-07	0.110918541395036	0.0730965553569205	0.00648947280657743	0.0246562225888466	0.0612952973477998	0.0104478527938981	0.0277536894511089	0.607641071282276
S10735	0.0481334714314284	0.0267483892726067	0.00912056397611036	2.94481758632339e-06	0.110266428821943	0.0688321943154977	0.00769436520331583	0.0258294245647185	0.0579153381122019	0.00964708282840792	0.0264697395776856	0.609340057078498
S10740	0.0478111787042788	0.0200636510538935	0.012018984138481	1.79678709196118e-08	0.109909519434962	0.0687815532950159	0.0062662546197382	0.028047007655936	0.0624536396373856	0.00528038363881775	0.0323296000287024	0.607038209824918
S10745	0.0494623914587561	0.0237103244952177	0.0054380639915403	0.000675934045107929	0.104913139363616	0.0664214787516756	0.00988608698404583	0.026259894533344	0.0587691405987577	0.00986157071813308	0.0282771291613316	0.616324845898474
S10748	0.0490757654657465	0.0216054559896919	0.0105179572007173	3.11387498088e-06	0.11014932719262	0.0700505579877535	0.00709888599483494	0.0253860074343562	0.0581704637422478	0.012177095977862	0.0266716765887725	0.609093692550416
S10753	0.0519472678546355	0.0191420168107065	0.0134057727704157	3.18554948816189e-08	0.110624613029316	0.0686034446259963	0.00654356379395802	0.0258226240908173	0.060816316433264	0.00829044693008055	0.0285523027972646	0.606251599008051
S10756	0.0515164386981756	0.0223335513343141	0.00867973483490291	1.57676351603863e-05	0.112140622432669	0.0691310022190481	0.00709172840424348	0.0256350199196936	0.0582103252712141	0.00843913915796549	0.0276546424438632	0.60915202764875
S10757	0.048558458205835	0.0233539635819582	0.0111321109027084	2.99205512444288e-06	0.118952905402737	0.0761004782355332	0.00615867416567437	0.025053307900858	0.0578110774413608	0.012369958905525	0.024816920357722	0.595689152844963
S1076	0.0510389951630097	0.0229739788456546	0.0140576264162474	7.3282947268133e-07	0.110641502019447	0.0669128785033089	0.00784163366284991	0.0255842249385183	0.0587563386647408	0.0131772974064179	0.0238408531429861	0.605173938407347
S10764	0.0489831780791569	0.0204900651413015	0.00738308724356902	3.43524550609775e-07	0.108697860096774	0.0712493726568169	0.00766738090406992	0.0262699424635204	0.0566286826472076	0.0126287781213609	0.0276880511129984	0.612313258008673
S10767	0.0490776323061745	0.0228288653382731	0.00726834244696379	1.16040423646423e-05	0.111866912132484	0.0777500816123032	0.00615154492124024	0.0248112027243277	0.0570564027359711	0.0124984919153684	0.0248872423034257	0.605791677521103
S10776	0.0517565814634971	0.0201314579305639	0.0107047570280148	1.91176069267636e-07	0.110981203570425	0.0676543322190215	0.00808913429543168	0.0251663335716427	0.0591650883429878	0.0105325543141562	0.026739697136711	0.609078668951479
S10778	0.0450740259058187	0.0256463852920321	0.0112913448154196	1.8448391246212e-06	0.11113219837997	0.0701413302359814	0.00783707985425193	0.0261376060989115	0.0587430155886667	0.0103918009098431	0.028572252331666	0.605031115748314
S10784	0.0521366490064487	0.0197769672617992	0.0111631911064667	3.06877928279896e-07	0.105385755260861	0.0652158064734682	0.00933689507255326	0.026115138207974	0.0599829284961486	0.0111262425741402	0.028060398865122	0.61169972079709
S10787	0.0456570359054157	0.0263092641865194	0.0103244230859649	1.05083135612128e-07	0.108977391897551	0.0700362212624447	0.0062386507108214	0.0266816416946947	0.0590964048611206	0.0112095663143694	0.0259887727718412	0.609480522226121
S10800	0.0605217639852625	0.0198754136458039	0.00940038234297346	9.33805802673973e-06	0.111892604624919	0.0654451982387947	0.00975517457357748	0.0252525424932463	0.0549882981199281	0.0127946538557073	0.0235430638417787	0.606521566219982
S10805	0.0515567661748722	0.0217878296397234	0.00630571152469222	6.9654479045901e-07	0.107701798259949	0.0721797175801	0.00834687520057953	0.0256670440534822	0.0583764713264463	0.00869446149488938	0.0272772331252731	0.612105395075203
S10813	0.0501573844965187	0.0217246296014641	0.00814361516966072	7.92575738793664e-08	0.110045874853049	0.0676985533078164	0.00894719793923437	0.0265633813827486	0.0587439715223026	0.0137424225272918	0.0216522803439336	0.612580609598406
S10814	0.0444846283815655	0.0223450785863801	0.00727172362849509	5.94699787713589e-07	0.108597321791269	0.0684823109952626	0.00619514062670673	0.0283538905967863	0.0578110314173271	0.00911243894365115	0.031408408323166	0.615937432009602
S10815	0.0477730602777706	0.0223765336023311	0.0108479474808756	0.00158299473362744	0.109171348945084	0.0678174085326201	0.00844161381397152	0.0257226842097812	0.0561071217603655	0.0112518695618556	0.0282467317295858	0.610660685352131
S10817	0.0529874248175303	0.0162997576279811	0.00728428331936001	4.87944884718604e-08	0.108940862214204	0.0752334033502113	0.00560490622526916	0.026200594133857	0.056978673922747	0.00753942017297799	0.0317914220485565	0.611139203372818
S1083	0.0465163080445177	0.0250222754406188	0.0102089350350273	6.97905593186592e-08	0.112921827348519	0.0720689440272848	0.00525284834713255	0.0273606358321956	0.0591876647143447	0.0123849031390313	0.0247242544925084	0.60435133378826
S10835	0.0344970349423673	0.0320138693302171	0.00768093197153678	0.000995137444359231	0.107880636019087	0.066748486361815	0.00593406531762429	0.031037612083664	0.0590515000451843	0.0106748965040997	0.0298682764270322	0.613617553553013
S10838	0.0367314064030271	0.0311198302385349	0.00621859967563027	2.91202133087582e-06	0.11203965155386	0.0746244046456204	0.00721090543925918	0.0252330144673862	0.0587365245000791	0.0122870554816203	0.0281073154583358	0.607688380115316
S10844	0.0527511910749803	0.020673727236206	0.00988311006785412	1.77427845125542e-07	0.113935882463611	0.0681451318497407	0.00592118132567915	0.0244623497763877	0.0584780561414555	0.00999327603993223	0.027512077145437	0.608243839450871
S10845	0.0471301735639601	0.0234555875570107	0.00947224161517716	0.00258761534424988	0.106605274710486	0.0649688943274558	0.00725836550637197	0.0268387115282752	0.0593981817035985	0.0111771073092788	0.0271587989796538	0.613949047854482
S10846	0.060187944899771	0.0175386767875773	0.010110822192631	1.7034156813347e-06	0.112094904680187	0.0732249991960311	0.00630906094128274	0.025360518746029	0.0564409952373831	0.0132358945616951	0.0237651586676736	0.601729320674057
