naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	otherCells
S10656	0.0199459189998251	0.056560643285206	3.35502385665459e-06	1.9883497434211e-07	0.00729800270691886	0.104623912314672	0.232090414032743	0.280194892450741	0.00470594485272396	0.294576717498339
S10657	0.0255162739286302	0.0551874217700471	5.16201421256201e-09	0.00557903883979464	0.00443834537504626	0.0820470843524589	0.234160794067983	0.269321599015106	0.00907188961815915	0.314677547870761
S10658	0.0235234290197685	0.0584953065678247	3.11535153725495e-09	1.01769317195033e-07	0.00744114510894452	0.0891613974908999	0.244521936868022	0.279531485707243	0.00625269603188537	0.291072498320744
S10660	0.0147102570715308	0.0674062576669393	3.36885311430243e-08	0.00710931000946442	0.00916185905400647	0.0802136645343598	0.208880137291293	0.284296862450068	0.0126164960904325	0.315605122143375
S10661	0.020167393569858	0.0642757023528751	3.04510296572341e-08	0.000212325292255634	0.00899705979821528	0.0794057229455065	0.233805527476998	0.290881234438737	0.00735799125021819	0.294897012424307
S10676	0.0184865760087365	0.0626595895224809	1.18170850750701e-07	0.00220412859959266	0.0127316224880285	0.0897788937861098	0.244113896407158	0.26111850391314	0.00306129294544682	0.305845378158456
S1068	0.0317886881637968	0.0528368632431631	8.81501046410302e-08	0.00443225222680442	0.00247558915334538	0.0844598242019759	0.228707999076586	0.2851191117183	0.00914970625345029	0.301029877812473
S10681	0.0239069618222452	0.0565691365317946	5.79652407550144e-06	4.02395515624248e-07	0.0137355910721253	0.0746091976417253	0.238741532503791	0.265167435368058	0.00945645050793226	0.317807495632738
S10686	0.0140142932077637	0.0705972692304554	1.28402083191896e-08	0.00352293079077535	0.00832283745113175	0.0780594715569269	0.237083403285676	0.271301676514017	0.00832864995772893	0.308769455165316
S10688	0.0209486895210553	0.0583581621921764	2.96552951821416e-09	0.00235841474678134	0.00647034650727246	0.078543743687749	0.233435489198582	0.298736873624285	0.00629830876614462	0.294849968790424
S10690	0.0156079022836912	0.066322615560509	8.42951659698955e-08	0.00677654963583502	0.00384116922197528	0.0969700377287586	0.227702494825619	0.262903201996798	0.00710362199721786	0.31277232245443
S10698	0.0217317535275911	0.0592952365445679	1.71704608895107e-08	0.00376334784531788	0.00552692332780069	0.0858513264994561	0.229976482383955	0.288581329120702	0.00713249555512681	0.298141088025021
S107	0.0161851994998427	0.06345888086197	7.99283140631605e-09	0.000236539953796202	0.00548377968806106	0.0811874024403162	0.23712915998154	0.286243102866894	0.0116351049935997	0.298440821721149
S10703	0.0179377071268521	0.0578573702909608	2.05985634392578e-08	0.00199000848103961	0.0121957785198088	0.095468280610103	0.227631178602646	0.283094927644621	0.00763528709415213	0.296189441031254
S10726	0.0297094916881183	0.0546085374847639	3.13901462599169e-08	0.00199360268083937	0.00589386485154051	0.0745339801887645	0.235854029844036	0.286373756659111	0.00805108633089368	0.302981618881786
S10729	0.0194671681898504	0.064401872463352	3.87972941845291e-09	0.00857258823128655	0.00287817417189885	0.0782965366660762	0.23258511611921	0.272237976365575	0.00845123668481319	0.313109327228208
S10733	0.01906850185221	0.0580538609875793	3.8758277376141e-08	0.000928161488046996	0.0106531391104059	0.0863660970316592	0.240953201231678	0.282327095116508	0.0045130959106372	0.297136808512998
S10734	0.0198946809604323	0.0649667839303689	1.66139458649635e-08	0.00266284206370306	3.50795302620938e-07	0.0813235630188613	0.228028630634983	0.286369368985746	0.0103256166593187	0.306428146337339
S10735	0.0241284635994668	0.0605938000055756	4.70098633173166e-08	0.00263067415323636	0.00593707799923625	0.0780329062629101	0.239408775688941	0.277141235717783	0.00962385159538433	0.302503167967604
S10740	0.0238969794433881	0.052495268015135	2.92508919991233e-08	0.00755862945291375	1.86116989971951e-07	0.062623896453984	0.253743889273168	0.280577902560298	0.0112120776615493	0.307891141771682
S10745	0.026422360011344	0.0576036058186713	4.13101802831586e-08	0.00463537671590485	0.00626764694718478	0.0904493348847971	0.247875880720186	0.256371355344505	0.00445368349478095	0.305920714752445
S10748	0.0251711857202565	0.0592515505698859	6.57553171469171e-09	0.00521991964148534	0.00372545471086961	0.0789054615494729	0.232073009067923	0.281607893977256	0.0078728485475206	0.306172669639798
S10753	0.030259800574037	0.0499362550108347	3.26609120815205e-08	0.00491854183868095	3.84646958404008e-06	0.0771713586156998	0.248372656416507	0.283401316792051	0.00823825515741092	0.297697936464282
S10756	0.0296031241860244	0.0507212130055235	2.17081551913291e-08	2.70309007446255e-05	0.00822861409308152	0.087699440123342	0.242350896880861	0.279379022653564	0.00503385953894305	0.29695677690976
S10757	0.0247107124946058	0.0567442666698757	3.7962560739034e-09	0.00195207350488776	0.00328383156827014	0.0812767840084285	0.220378832197694	0.30739301811335	0.0103690178947058	0.293891459751926
S1076	0.0345645290954254	0.0478141723028349	8.38421940224174e-08	0.00572941250474145	0.00423821321671776	0.0790712438555368	0.236006434497555	0.281139135551334	0.00681929265772692	0.304617482475933
S10764	0.0237868670495964	0.0596181750011857	4.6601903065115e-09	0.00458866881284129	0.00216248937905107	0.075125651167101	0.237167667076572	0.270590999909858	0.0112596898763559	0.315699787067248
S10767	0.0259872791825485	0.0570282368053366	3.51587046661987e-08	0.00416806163125534	0.00637131830853204	0.0916952853050476	0.216098677735499	0.281684361948348	0.0111514004787857	0.305815343445943
S10776	0.0265243819779535	0.0557433764511434	5.8731460930583e-08	0.0043662206510195	0.00355138816330588	0.0909370007030255	0.244934641974654	0.271397197763529	0.00536974740829145	0.297175986175616
S10778	0.0207523278079793	0.0574896976817456	2.33558057002254e-08	0.00137909820914112	0.00571194971960906	0.0693100308827143	0.255248071332728	0.280176647588799	0.00950421802781203	0.300427935393666
S10784	0.0250271309605901	0.0593761990968241	1.00976480188012e-08	0.00634869637847432	0.00175537294383549	0.0807518680262709	0.24871014363311	0.267924406611617	0.00594406683185847	0.304162105419772
S10787	0.019534085402415	0.0644492379046414	2.45286830202241e-08	0.00426657615385385	0.00580889721429248	0.0839954871263634	0.233582195208758	0.273030045866195	0.00914821628402415	0.306185234310774
S10800	0.041492021086234	0.0476430375578838	1.87967970694589e-08	0.00298484944603368	0.00804769905303009	0.0808582387960453	0.237886592425916	0.274395994315502	0.00850005174556778	0.29819149677699
S10805	0.0298519697245518	0.0553776403433061	2.5503947130159e-09	0.00578914046438438	0.00147309548176044	0.0758779038538509	0.242058869502031	0.268924711953893	0.0101239229800929	0.310522743145735
S10813	0.0233646731970657	0.0609223759601257	1.14742006044695e-06	0.00400301489911336	0.00996876171074999	0.0906396202237506	0.233491210737426	0.268504879639056	0.00673878536964764	0.302365530843005
S10814	0.0135618307061493	0.0664272835486209	1.06983821610647e-06	2.08083247298911e-06	0.0109169807726173	0.0789518490123578	0.234015083964722	0.265810278184591	0.00787961558597302	0.32243392755428
S10815	0.0229790679299562	0.0559068699295649	5.55791433855054e-08	9.97158022645157e-07	0.00980946726292981	0.087476186472282	0.238512256259823	0.278806577110424	0.00531046048161929	0.301198061816235
S10817	0.028002957785676	0.0508012288583239	2.23533970800011e-08	0.00306954925336552	0.00479884830240462	0.085287376919353	0.225606047989076	0.285708690184681	0.0108390860813432	0.30588619227238
S1083	0.0225210939840409	0.0594300227944067	2.53877168711289e-08	0.00235052791122183	0.0126069383136321	0.0872589335973443	0.22971468544982	0.281605630001	0.00751441621304868	0.296997726347769
S10835	0.00607870446577694	0.0686863886958327	0.00467515851933123	0.00402039384781518	0.00595462052563206	0.0846521134033313	0.235758562204274	0.276206532947579	0.00439631614701269	0.309571209243415
S10838	0.00984530984564421	0.0655399238456406	9.38639731596711e-09	1.08517448264337e-08	0.0114643506556982	0.0865267732416138	0.244953631428875	0.278754960252931	0.00872510847386737	0.294189922017588
S10844	0.0271416328596515	0.0586089309004708	7.57765479165665e-08	6.27925561061928e-06	0.00740096914161699	0.0826083553435756	0.233273483682467	0.283867373473484	0.00671068218982918	0.300382217376748
S10845	0.0200945358952459	0.0602730410261771	2.40735031215213e-09	0.00477454893596737	0.0114694794893173	0.0890799177472218	0.236350157616104	0.272965812091244	0.00375656193840597	0.301235942852966
S10846	0.0470442877138209	0.0398885664042733	1.81528385540488e-08	0.00447381662955175	0.00250494321299931	0.0918118296810249	0.217171990475341	0.286749466984057	0.00875025370455833	0.301604827041534
S10853	0.0115476451151675	0.0652881868167939	4.3209624475791e-08	1.21701181981466e-07	0.0130583921094643	0.0747417939124577	0.256877103108303	0.26244651138653	0.00680574359830647	0.309234459042171
S10854	0.0300319249417306	0.0537343881884506	3.60591525899877e-08	0.00323435551287695	0.0104902164718792	0.0762896507126307	0.223300608448947	0.292694006856829	0.00989140354577469	0.300333409261729
S10865	0.030578072514038	0.0496427513558044	2.25799774350862e-08	0.00695783240536317	0.00583998609874433	0.0913307913353883	0.232452403255921	0.271974055409671	0.00635381422379553	0.304870270821296
S10866	0.0196354157784129	0.0605552177604313	1.08122993942318e-06	0.00207826180836663	0.00853691814891459	0.0869698885209524	0.239351691895507	0.275377552984298	0.0088606711871464	0.298633300686031
S10869	0.0121965216809305	0.0687787757674387	9.56753786319977e-09	0.00450460461860415	0.00203533903978068	0.0884026947858424	0.25446973008121	0.256541786353969	0.00894858912962542	0.304121948975061
S10873	0.0216627046314263	0.0619609272124426	3.22781322227432e-08	0.00712866061381533	0.00404257722695382	0.0866628606138197	0.23522834769105	0.269489916432985	0.00866049795844647	0.305163475340928
S10876	0.0235276009990192	0.056451512525456	2.78624653112269e-08	0.00175763408013438	0.00923973044926134	0.0775755242749057	0.235117042484219	0.293520836821211	0.0084281019968428	0.294381988506485
S10883	0.020972637155046	0.0599938318643172	1.15418025639468e-06	0.00471424029319941	0.00801728932165746	0.0810684551947773	0.241553897830038	0.265728390594423	0.00718620368690352	0.310763899879382
S10885	0.0253640045544042	0.0524811614938422	1.28907329204806e-07	0.00335127266425931	0.00526378083440552	0.0731702903893209	0.245931431376234	0.2801992979928	0.00703764084401895	0.307200990943386
S10893	0.020558735721058	0.0557266155072682	4.13453199975159e-07	0.00123952579880633	0.0107569520535784	0.0833520427333872	0.246991266909695	0.276328709005981	0.00480349429108155	0.300242244525945
S10895	0.0177750161432402	0.0583101121622453	1.01814089889742e-08	0.00462205954017256	0.00503420726818072	0.0943788706143329	0.243839980625351	0.266477438717697	0.0053446911637551	0.304217613583616
S10902	0.0203590174582093	0.065782097232984	8.06611911018044e-09	8.03156068093963e-09	0.00803446330047538	0.0817730029574628	0.233659556251308	0.279496171330818	0.00806348540288051	0.302832189968182
S10903	0.019149977103544	0.0544848188141281	5.12395794937102e-08	0.000736179933671202	0.00162510125059733	0.0955013765609044	0.247748494143894	0.265884236089898	0.00693294499555642	0.307936819868226
S1092	0.0153543559539963	0.0642940301983163	1.8860362605562e-07	0.000322250902540433	0.0076290702379996	0.075448975375741	0.25560960391485	0.280256710608236	0.00518374845127815	0.295901065753417
S10925	0.0226711445626048	0.0605823152752671	2.72723589808135e-09	0.00345554914218131	0.00887895321878122	0.081878246295172	0.231531853788198	0.272545656220079	0.00881840285182034	0.309637875918659
S10927	0.0158018946740285	0.062074125302676	6.06521991792134e-08	0.0039547252717276	0.00165017102347803	0.0857172405285887	0.247703695545504	0.280557060010629	0.00631028428684892	0.296230742704319
S10936	0.0163681904764427	0.0639597241710234	5.2661914410752e-09	0.00188244543214055	0.00432035478680926	0.0912230680119012	0.228131798178832	0.283786093802476	0.0106928719659332	0.299635447908251
S10945	0.0297358521262248	0.0527481011713568	3.91094255724143e-07	0.00405294497078742	0.000277512043314563	0.0877053765089407	0.255481846215007	0.267721786776186	0.00622043676142644	0.2960557523325
S10947	0.0110988082134286	0.0716067631778197	2.65026901145221e-09	0.0014224611654999	0.00785049635875451	0.0767010132683559	0.232503559548275	0.277408472596875	0.00852766324743665	0.312880759773286
S10949	0.0230447894001921	0.0554336089338556	6.59225331858163e-07	2.79658645125998e-08	0.00654587032981436	0.0767105847295938	0.239968553485121	0.294781449675382	0.0077087518258067	0.295805704429038
S1095	0.0210689663539955	0.0618518039368938	4.25015008715048e-09	0.00512491682162352	0.00305073415117402	0.0775437699823339	0.236619242842698	0.270921787296733	0.00975829844917292	0.314060475915226
S10961	0.0143155072080628	0.0611934525918129	2.15941035206618e-07	0.00313709304641708	0.00821190856649343	0.0790342815023446	0.247859074070368	0.272325893293955	0.0108508434955203	0.303071730283991
S10969	0.0188768443419486	0.0615750612197343	2.45846552581359e-08	0.000572032205809999	0.00953813121069237	0.0908172925635534	0.233839158412635	0.282013045289761	0.00502533219005161	0.297743077981158
S10972	0.0324464215218304	0.0528927406902491	4.42207245950981e-08	0.00661889244027845	0.00576063000884385	0.0947814569782474	0.235146341725718	0.260178073479101	0.00877214701606778	0.30340325191894
S10973	0.0331426515222921	0.0490882855787059	1.6995909126555e-08	0.00482120172245724	1.55236437732465e-07	0.0752292679299887	0.251300993185806	0.26727109027728	0.0125775505716819	0.306568786979441
S10978	0.016964948358986	0.0621574191200468	4.23841597015203e-08	4.050897780832e-06	0.00943675491384913	0.0900537691903101	0.245329918307212	0.273189493046562	0.00895829134059327	0.2939053124405
S10979	0.0157275786785617	0.0677993189001736	1.58921102402465e-08	0.00425808679565606	0.00601227091580151	0.0860329093574566	0.230700726128398	0.282429041677426	0.00651083971138351	0.300529211943033
S10986	0.0135282040262599	0.0617699183724756	2.50076348384179e-08	0.00564884325232646	0.00343238061475136	0.0780187094368812	0.243392147828393	0.284709262858077	0.00543002270525982	0.30407048589794
S10989	0.015231443086817	0.0638133396051027	3.56157931200883e-09	0.000176860783900978	0.0126046938935518	0.0677631086508972	0.242118066546345	0.286871377067985	0.010165520021226	0.301255586782595
S10995	0.0153983351166509	0.0600061082845485	2.428415850392e-08	0.000116899164452416	0.00611162212320673	0.0909196420529257	0.246424426363092	0.281530998725604	0.0038669623709855	0.295624981514376
S11005	0.0235033953192568	0.059059368721345	1.80185756886121e-08	0.00142862322966883	0.00718776824490463	0.0921599012155501	0.230238763342521	0.279606891425375	0.00488606259437474	0.301929207888428
S11008	0.0311592231918716	0.0497983698281619	1.7081000612296e-09	0.000889362779006285	0.00761277666614549	0.0801410055667376	0.243949801450204	0.277179560825401	0.00642133469932598	0.302848563285046
S11010	0.0137160008910637	0.0622600686208381	1.00623601013723e-08	2.41916311003271e-08	0.0172962461369263	0.0785808322791327	0.222767275898668	0.273133933376057	0.00817060678823044	0.324075001755093
S11013	0.0194462750892567	0.0598854860662609	2.58739159109799e-08	0.00492199845902027	0.00434067480574951	0.0844638208989475	0.238809654642984	0.276872050404751	0.0105694247192619	0.300690589039853
S11016	0.0265501068184326	0.0536184712029296	5.17317668970949e-08	4.31298504722456e-05	0.00859808077931553	0.0824392950648695	0.239665551047305	0.282679630347784	0.00821745626634519	0.298188226890779
S11017	0.0235463707747307	0.0561348730445539	2.4017358702399e-07	0.0101542669078392	0.00357697638510615	0.0933327316165223	0.233022755886878	0.268205142560414	0.00624428478899511	0.305782357861374
