B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	otherCells
S10582	0.0319333724088277	0.0262315178100644	0.0057069934573599	0.0276225355211322	7.37027316573112e-09	0.242534210825908	0.00279783865509288	0.0252430576907179	0.0213121892551267	0.0455490813482106	0.571069195657287
S1059	0.0332821516037476	0.0247602874238842	0.00578935146002176	0.0283623394507475	2.63774682618571e-09	0.234921190837576	0.00359246239639728	0.0206984450893971	0.023983879326069	0.0519823499803826	0.57262753979403
S10599	0.0323425474183224	0.0246364212247267	0.00623931082200115	0.0244050161882052	3.31345242729411e-09	0.245265958243783	0.00418259426658734	0.0254256748139373	0.0224914484210445	0.0416443540361047	0.573366671251835
S10611	0.026082780594902	0.0297980821047476	0.00560839736404712	0.023305678449846	2.91853382694171e-09	0.242167082384985	0.00565012253706299	0.0281455226073678	0.0221215473910484	0.0411053263812412	0.576015457266218
S10614	0.0288396944098112	0.0261727758335332	0.00606121740729874	0.0263036479295272	2.03104190192545e-08	0.244897399424371	0.00716659205533047	0.0180222022121253	0.0206999405990286	0.0481939915945948	0.573642518223961
S10624	0.0257784859824714	0.036082994535081	0.00608688810262375	0.021188359817674	3.53037847163611e-09	0.22863584603724	0.00676523739908059	0.0166016155756518	0.0231449771746823	0.0528235290147672	0.58289206283035
S10632	0.0312322808169101	0.0255015245760678	0.00577881279845946	0.0243548684967677	3.57329350332796e-07	0.234778592452923	9.27018038104389e-06	0.0274381670960777	0.0217839558911535	0.0468675522290389	0.58225461813287
S10634	0.0345140975427448	0.0252065856657394	0.005265390130252	0.0234599175330592	6.47607643725208e-09	0.239335037802438	0.00523078589218653	0.0259458145663783	0.0222029299460033	0.0434161349307319	0.57542329951439
S10638	0.0337524439305413	0.0233785802032756	0.00620127261237629	0.0203562590268753	7.65986954718795e-09	0.239146912489301	0.00913076044268157	0.0121374052136814	0.0249583600282856	0.0537859397274994	0.577152058665613
S10644	0.0296983058173266	0.0272319922686638	0.0060563249486379	0.0258940168107915	2.86505476855087e-08	0.231320598317619	0.0033900057100343	0.0250849042705514	0.0235563785075798	0.0524981859576045	0.575269258740643
S10649	0.0267396724369602	0.0282925872486856	0.00512831884886227	0.0244258091812157	4.41673614592717e-09	0.253531779214229	0.00532357187212601	0.0210381872670686	0.0224868401612114	0.0450280425079208	0.568005186844984
S10652	0.0327601255716642	0.0248641700923382	0.00593721505915398	0.0273734192473253	1.30709911494096e-07	0.241082391476101	0.00479088626970526	0.014472716648398	0.0210520575321781	0.0496961102929158	0.577970777100308
S10654	0.0272415579786451	0.0297322215957904	0.00534981210837446	0.0299764195465318	7.43175887418079e-10	0.237025524607882	0.000798650765966417	0.0299064891188032	0.0229916446851084	0.0429244074477866	0.574053271401936
S10655	0.023387458689592	0.0321725559472397	0.00598763518005288	0.024603217089232	1.76727842238594e-09	0.238058881404731	0.005471221442005	0.0225956846201179	0.0218178450523186	0.0488440477015175	0.577061451105915
S10656	0.0288227221712213	0.0266790175649376	0.0053726960711282	0.0298567367292407	6.37387595866242e-08	0.237479959665317	0.00280710660006398	0.0284905974583941	0.0230844571101447	0.0467309921301643	0.570675650760628
S10657	0.0309262209590696	0.02681522422829	0.00573165347111759	0.025360295974825	1.65994773398835e-08	0.233043307194957	0.0057993202774917	0.0139076003711283	0.0236838448713442	0.0524269723046866	0.582305543747612
S10658	0.0309777103893275	0.0283102468579571	0.00555640758620146	0.0263936651635181	1.84685329491379e-08	0.241241988681275	0.00148475620162248	0.0284631340005539	0.0222167112383355	0.0465120878101835	0.568843273602492
S10660	0.0264892184779015	0.0311778115348639	0.00631427314972707	0.0240391365589007	3.83461132490313e-09	0.212875699632007	0.00340373161568348	0.0207964333411326	0.0237448616538124	0.059976484261556	0.591182345939804
S10661	0.0310929779129238	0.0286655346952618	0.00550356211581379	0.0235344276843618	3.75623096652843e-09	0.233689826846928	0.00543582221422817	0.0239031426048729	0.0236464508086845	0.0493377893893111	0.575190461971383
S10676	0.0271001269160089	0.0319514236975897	0.00587929910213885	0.0277194273343541	3.81693939437316e-09	0.239476269443596	0.00136609008046388	0.0225631893700168	0.0224923283648089	0.0428704959242074	0.578581345949876
S1068	0.0343335492950909	0.0253616761077885	0.00574683892833325	0.0232917218538625	3.53251989260799e-09	0.23191744079838	0.0046038106903167	0.025221562153125	0.0226303248380769	0.0506410480009602	0.576252023801546
S10681	0.031177684634359	0.025067482775377	0.0053321984376113	0.0243503188489192	4.73754295147268e-09	0.238288932986918	0.00263593818156882	0.0200344719797971	0.0218802633265814	0.0489871094713822	0.582245594619943
S10686	0.0257721724179245	0.0306071312956669	0.00596862589952093	0.0234147944154019	8.84822758020874e-08	0.237325192387226	0.00293660061546795	0.023205426325685	0.022024137412356	0.0493092825737859	0.579436548174688
S10688	0.027678279365343	0.0278559851297472	0.00553028268203793	0.0232213828522611	2.82754758275454e-07	0.238712517874685	0.00918090235134373	0.0204239179902238	0.0250334101014783	0.0491665371768227	0.573196501721299
S10690	0.0255219946909813	0.0304696137903252	0.00571129619576295	0.0304851039730428	3.55007260971862e-09	0.233097336291115	0.00555784782324239	0.0173074585508704	0.022496543417884	0.050210235315946	0.579142566400758
S10698	0.0286908896163938	0.0290608598289111	0.00618236930129312	0.0239399288807621	3.80598595247427e-09	0.230996189344865	0.00506422178199115	0.0229298797342237	0.0236481604973991	0.0525546370202369	0.576932860187938
S107	0.0256112853602776	0.0299701052243639	0.00568664889578834	0.0234531386127677	7.10456701432936e-08	0.236602052960064	0.00468153333844594	0.0220349642288861	0.0223871162297242	0.0555076265874231	0.574065457516589
S10703	0.0300388818409804	0.0258858120637874	0.00621564994398104	0.0266351046667013	5.71105671679172e-08	0.229734911215289	0.00370958074861007	0.0278456987904474	0.023395676228041	0.0490029609089279	0.577535666482667
S10726	0.0340810667903444	0.0247983103563645	0.00574783544134505	0.0215723883329754	8.51015556845631e-09	0.234973963582588	0.00422449179076189	0.0261670672650701	0.0223556591507336	0.0478418817035362	0.578237327076125
S10729	0.0300055264744199	0.0263885829512615	0.00652117999326536	0.0248954928254839	1.46556663689478e-08	0.22897634990752	0.00163810244646996	0.0230716584251324	0.0213469180173611	0.0504152946657048	0.586740879637715
S10733	0.0285016655320029	0.027730720826064	0.00611045717658595	0.0249005286832581	1.95050574984107e-07	0.239096720708407	0.00155284869547816	0.0281540426729362	0.0230168851372351	0.0474260859256512	0.573509849591807
S10734	0.0306691888769336	0.0276817932013043	0.00625058921896628	0.0248034411860152	1.5441851753986e-08	0.224965296277223	1.37146712006362e-06	0.028721718985189	0.0229806180427902	0.0483066821840349	0.585619285118572
S10735	0.0310443641067219	0.0296649895555361	0.00577360227467066	0.0234131594950587	4.81018798942065e-09	0.233991044348852	0.0031358609847704	0.0223569103919225	0.022511130818184	0.0498825766884132	0.578226356525683
S10740	0.0315601158835073	0.0232138584222646	0.00644227094259808	0.0228717444284621	2.16030619392659e-08	0.241735354897589	0.00747999065908348	0.0205814766408371	0.0236449117402883	0.0482847449773977	0.57418550980491
S10745	0.032397015366897	0.0259319396389394	0.00590131255304702	0.0271609090119486	5.50525821117508e-08	0.248120443456713	0.00386124764900933	0.0200006263526254	0.0206590690529394	0.0440677901461244	0.571899591719175
S10748	0.032552584607124	0.0250499238013175	0.00583554363661659	0.0245208020983849	2.41929199692067e-08	0.23182277806508	0.00414231529441753	0.024467365715184	0.0229595194697585	0.0489402328033203	0.579708910315877
S10753	0.0337172230190485	0.0235002476153792	0.00613595647997944	0.0244265857958961	3.78780880016741e-08	0.239069352679235	0.00433153443233384	0.0257151712692552	0.0224456345429577	0.0478622560283623	0.572796000259465
S10756	0.034123656537887	0.0254255187204893	0.00582068520817056	0.0249660472763698	1.30585185880491e-08	0.237286825042991	0.000612428130733715	0.0277023666403689	0.0222140619772312	0.0468627309518567	0.574985666455384
S10757	0.0319565121564541	0.0268112787695126	0.00557004560643723	0.0228187348810342	9.66351043086603e-09	0.229481423142423	0.00786054437394052	0.0220273124392105	0.0250993733496308	0.0529255462863708	0.575449219331475
S1076	0.0336722471170767	0.0257341454758648	0.00602476811863473	0.0267685729922863	2.03601686803532e-09	0.235248885737	0.00631290048176133	0.0228415975815935	0.0222294796135687	0.0470571838982738	0.574110216947923
S10764	0.0316459337396937	0.0250677740516799	0.00583016070991629	0.0249334318826307	8.37611844349008e-11	0.230418207643017	0.00518230881749435	0.01703894262981	0.0219827351196415	0.0527093269728422	0.585191178349513
S10767	0.0321272813311857	0.026311565489077	0.00574935099763872	0.0270627564997728	2.59220102907226e-08	0.222110765681851	0.000341495438387836	0.0243398859351543	0.0223414109194955	0.057537603448785	0.582077858336642
S10776	0.0333324262778777	0.0240214413868509	0.00604303918917645	0.0264966570296672	1.10038386226795e-08	0.244187613924492	0.00335563846689317	0.0242601486638481	0.0215835439907231	0.0465811758113938	0.570138304255239
S10778	0.0278671166638156	0.0284838786206417	0.00572552339670927	0.022547878546825	1.88413268743819e-09	0.248019345407632	0.00356898960001004	0.0242506611904897	0.0231755327983157	0.0496118918437361	0.566749180047692
S10784	0.0334607569611495	0.0241285933199997	0.0059470456279426	0.0280339422173056	6.07243180977913e-09	0.244906904374264	0.0072377009741393	0.0200617026752481	0.0205688184011	0.0430589776699012	0.572595551706519
S10787	0.0294326760371126	0.029119866458762	0.00603470400970826	0.026742940306395	3.40311982217311e-08	0.230045022723662	0.00532504528058195	0.0202384759392513	0.0237416134505932	0.0509058734092167	0.578413748353519
S10800	0.0399797597623549	0.0247310252455302	0.00555483696547612	0.0247353225583619	2.2903352172189e-09	0.236380367585191	0.00286288677292781	0.0207278224666514	0.0227233761177068	0.0488992413779313	0.573405358857533
S10805	0.0341338894408887	0.0247792398774562	0.00585039786561318	0.023630259119878	1.53658693571221e-09	0.239123457632501	0.00454666194148636	0.0164618670065059	0.0217019990081455	0.0523877206904302	0.577384505880508
S10813	0.0323299338431571	0.0254170451273913	0.00591909119611824	0.0287232798159516	1.23257973454722e-07	0.2392128811597	0.00230552806865397	0.0233758690572507	0.0227312221494813	0.0472380399527874	0.572746986371535
S10814	0.0286067138191651	0.0260975817144423	0.00491005222112478	0.0236648691291429	4.31959053405884e-07	0.241118225340903	0.002720821262702	0.0251908132461312	0.0206670163316966	0.0445371837379192	0.582486291237719
S10815	0.0303553486633994	0.0257439626922204	0.00519588866245465	0.0266763049226034	2.31650978518499e-09	0.241332779640007	0.00319255551500886	0.0275512392840916	0.0218258092522705	0.0437241891671814	0.574401919884253
S10817	0.0348355050829936	0.0207292999310595	0.00559204196163552	0.0261096419172502	6.84929914036738e-08	0.230861053426642	0.00197411391113502	0.0228394040767767	0.0216161852520547	0.0520081966183446	0.583434489329117
S1083	0.0300456366205428	0.0277471822595292	0.00579296531339938	0.0244850039287065	5.25414598109982e-09	0.234675656448949	0.00303331016656652	0.0249887716824092	0.0247636679715285	0.0503974832814745	0.574070317072748
S10835	0.0209347220817248	0.0333704385014626	0.00674760328335698	0.0249645298418729	1.2973902952567e-09	0.231563360097404	0.00463904269387732	0.0234826689327285	0.0213167633444643	0.045092341939525	0.587888527986194
S10838	0.0216567451016398	0.0327838374829415	0.00571602602195248	0.0241572611922905	5.6936576753042e-09	0.244539486460144	0.00116269168833966	0.0248587431045285	0.0218840795851682	0.051867748714733	0.571373374954605
S10844	0.0347243834096327	0.0244779189489492	0.00525664955026894	0.0233588540666424	1.91397419819992e-07	0.238141333340245	0.000651121176619071	0.0274531110142866	0.0232767969337451	0.0482332719972511	0.57442636816494
S10845	0.0301831058468074	0.0264767661804601	0.00584453915446735	0.0257156784932916	6.81608931087249e-09	0.242355692790214	0.00347931415885707	0.0265901444806242	0.0215209707141906	0.0423145586415527	0.575519222723446
S10846	0.0432770333685343	0.0200140141640198	0.00581263606257821	0.0249118810042202	1.65584754767289e-10	0.220585298208744	0.00105381955690347	0.0269554881137513	0.0215357057607322	0.0528650822477574	0.582989041347175
S10853	0.0246598729135066	0.028466250031565	0.00554829559556091	0.0231958042314104	1.62663717991436e-08	0.25160707605303	0.000587555143301786	0.025253686792485	0.0207457673477052	0.0445920552809342	0.575343620344129
S10854	0.0344500024241595	0.0259095566334949	0.00595491767781569	0.0224760618113617	4.67244668085344e-09	0.22912806911139	0.0058685515707566	0.0266704864417466	0.023556940578126	0.0476538177977352	0.578331591280967
S10865	0.0351582173851508	0.0215211283485801	0.00605882621793135	0.0303408976238258	2.69185636152547e-10	0.233574151336929	0.00590111747571037	0.020340987335859	0.022912168674022	0.0479491155269701	0.576243389805836
S10866	0.0330047715961123	0.0234901183143119	0.00601441691716179	0.0258499860950193	1.73915556620516e-07	0.236849914309739	1.30591671680193e-07	0.0259341093604293	0.0197103325904562	0.0506547664673851	0.578491279842157
S10869	0.0255869683254673	0.0293207622075769	0.00610425333286871	0.0265943906267607	1.20319783640493e-09	0.251551619519957	0.00222981976813939	0.0152722312310928	0.0219703412820773	0.0542865752204136	0.567083037282449
S10873	0.0294348215427016	0.0281658846059124	0.00609592825604777	0.0266527983246967	8.05514247358914e-08	0.236458066909891	0.00548983231999928	0.0149286332927966	0.020818088135915	0.0535204686759709	0.578435397384644
S10876	0.0306962407526592	0.0271958641780219	0.00600598920518648	0.0240393315549308	6.51913095443902e-08	0.234608692553	8.88841587114518e-07	0.0291096699225433	0.0230359332852708	0.0511785504649233	0.574128774050568
S10883	0.0294698596559297	0.0284290576010043	0.00598185607016178	0.0243671751721578	1.15913513664188e-07	0.239280589490445	0.00193483433830834	0.0204978917768442	0.0206175753465059	0.0494335300709416	0.579987514564188
S10885	0.0324925390145442	0.0240658160150744	0.00619931658052809	0.0221885410092906	2.09459686101805e-08	0.239112925896028	7.10517593553677e-05	0.0261091003757366	0.0225295286675466	0.048524066346915	0.578707093389012
S10893	0.0290160384398337	0.0261294750488302	0.00580987628386854	0.0256237565531178	3.82891183057389e-08	0.247836563934905	0.00212350345655809	0.0255641450180117	0.0210791109309885	0.0437293696049737	0.573088122439794
S10895	0.0296223018141495	0.0246726498283693	0.00646162031376423	0.0288124221235486	2.89300467292161e-08	0.240215310618989	0.00183938199803429	0.022063269339919	0.022098761665658	0.0497505202745807	0.574463733092941
S10902	0.0274018543660483	0.0318144349406121	0.00516689166243277	0.0229549622861872	4.14094984512201e-07	0.23731295534085	0.000185129226620396	0.0245701264805523	0.0220823068935347	0.0509539393498694	0.577556985358309
S10903	0.0294779936274121	0.0232044304767418	0.00606741140479131	0.0285310065441741	5.35936639979482e-09	0.239222234793003	6.15406577974221e-07	0.0227061807242047	0.0216092579526573	0.0504685406166037	0.578712323094468
S1092	0.0271738590135603	0.0289641156342795	0.00554900950504233	0.0239883625978405	2.73432707783015e-08	0.250652462210487	0.00584607088886218	0.0257535388192949	0.020799262715781	0.0401257190403077	0.571147572231274
S10925	0.0288650975636795	0.0296072668513101	0.00565464254459102	0.0223508565713379	4.22652262461837e-08	0.235479176702121	0.00368905562183217	0.0236125150853793	0.0213088823175297	0.0492537199421664	0.580178744534826
S10927	0.0284080124949642	0.025423221660403	0.00621254012512013	0.0261785295953292	1.40502989560815e-09	0.243215249332564	0.00876981668248069	0.0218452969215914	0.0235093528500403	0.0462270368470049	0.570210942085472
