B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S17940	0	0	0.2998	0.0376	0	0.3113	0.1652	0.0288	0.0309	0.1263
S17946	0	0	0.1766	0.0458	0	0.36	0.2375	0.0142	0	0.1659
S17948	0	0	0.3032	0	0	0.3628	0.2681	0	0	0.0659
S17949	0	0	0.1697	0.0557	0	0.5732	0.1378	0	0	0.0635
S17959	0	0	0.2085	0.0144	0	0.4505	0.1835	0	0	0.1431
S17960	0	0	0.2212	0.0655	0	0.4151	0.1965	0	0	0.1018
S17973	0	0	0.2263	0.0463	0	0.4774	0.1656	0	0	0.0844
S17985	0	0	0.2354	0.103	0.033	0.2959	0.1939	0	0	0.1388
S17988	0	0	0.2539	0.0407	0	0.4767	0.1714	0	0	0.0573
S17993	0	0	0.3153	0.0718	0	0.3878	0.1301	0	0	0.095
S18000	0	0	0.2109	0.0818	0	0.6032	0.0934	0	0	0.0108
S18003	0	0	0.1105	0	0	0.4007	0.3108	0.0094	0	0.1686
S18005	0	0	0.1638	0	0	0.5639	0.1924	0	0	0.0799
S18007	0	0	0.209	0.0936	0.0398	0.339	0.1903	0	0	0.1283
S18013	0	0	0.1675	0.0479	0.0066	0.431	0.216	0	0	0.131
S18015	0	0	0.2152	0.0616	0	0.4897	0.1565	0	0.017	0.0599
S18016	0	0	0.2081	0.0632	0	0.4618	0.1099	0	0	0.157
S18028	0	0	0.2475	0.1103	0	0.4172	0.103	0	0	0.1219
S1803	0	0	0.285	0.0359	0	0.5337	0.1277	0	0	0.0177
S18037	0	0	0.2233	0.0125	0	0.3468	0.2317	0	0	0.1856
S18038	0	0	0.1656	0	0	0.5029	0.2141	0	0	0.1173
S18040	0	0	0.1636	0.0712	0.0086	0.4701	0.1002	0	0.0034	0.1828
S18046	0	0	0.1931	0.045	0.0162	0.3239	0.2175	0.0508	0.004	0.1494
S18055	0	0	0.274	0.0409	0	0.3901	0.1656	0	0	0.1294
S18060	0	0	0.1102	0.0247	0	0.3447	0.1915	0.0867	0	0.2422
S18063	0	0	0.1379	0.1055	0.0593	0.2126	0.1809	0.0482	0	0.2557
S18064	0	0	0.2258	0.0168	0	0.5251	0.154	0	0	0.0783
S18067	0	0	0.1832	0.0596	0	0.5859	0.0888	0	0	0.0825
S18071	0	0	0.1625	0.0336	0	0.3872	0.1848	0	0	0.2319
S18079	0	0	0.1098	0	0	0.3863	0.3094	0.0682	0	0.1264
S1808	0	0	0.196	0.0169	0	0.575	0.1282	0	0	0.0839
S18080	0	0	0.2136	0	0	0.5328	0.1516	0	0	0.102
S18085	0	0	0.1625	0.0502	0	0.6496	0.1292	0	0	0.0085
S18089	0	0	0.1562	0.0228	0	0.5434	0.1475	0	0	0.1302
S18103	0	0	0.195	0.1443	0	0.4113	0.1313	0	0	0.1182
S18107	0	0	0.2852	0.0277	0	0.4522	0.1039	0	0	0.1309
S18117	0	0	0.237	0.1	0	0.294	0.1445	0.0057	0	0.2187
S18127	0	0	0.2291	0.0512	0	0.563	0.1123	0	0	0.0445
S18135	0	0	0.3503	0.0631	0	0.4648	0.0968	0	0	0.025
S18139	0	0	0.2129	0.1083	0.0072	0.335	0.0928	0	0	0.2438
S18142	0	0	0.1756	0.0122	0	0.4044	0.2458	0.0056	0	0.1565
S1815	0	0	0.1979	0	0	0.3135	0.28	0.0596	0	0.149
S18152	0	0	0.1977	0.0048	0	0.5486	0.1712	0	0	0.0776
S18155	0	0	0.2023	0.0133	0.0681	0.2953	0.2028	0.0424	0	0.176
S1816	0	0	0.1785	0.1734	0.047	0.3418	0.1012	0	0.0036	0.1545
S18161	0	0	0.2139	0.0597	0	0.4649	0.1499	0	0	0.1116
S18173	0	0	0.169	0.0053	0	0.6795	0.0629	0	0	0.0834
S18180	0	0	0.176	0.0313	0.0353	0.3939	0.1832	0	0	0.1803
S18182	0	0	0.2658	0.1552	0	0.3676	0.0808	0	0.0077	0.1228
S18189	0	0	0.1668	0.1177	0	0.4635	0.0835	0	0	0.1685
S18199	0	0	0.1833	0.1423	0.0556	0.3593	0.1407	0	0	0.1189
S18212	0	0	0.2064	0.1233	0.033	0.3972	0.0937	0.0162	0.0174	0.1128
S18222	0	0	0.161	0.0093	0	0.458	0.2196	0.0322	0	0.1198
S18228	0	0	0.146	0.0539	0	0.4011	0.2199	0.0287	0	0.1503
S18234	0	0	0.2192	0.0373	0	0.4209	0.2006	0	0.032	0.09
S18244	0	0	0.2511	0.1366	0	0.336	0.0849	0	0	0.1913
S18263	0	0	0.1868	0.081	0	0.4571	0.1751	0	0.007	0.093
S18265	0	0	0.1991	0.087	0	0.377	0.1173	0	0	0.2196
S18270	0	0	0.3334	0.0316	0	0.454	0.1592	0	0	0.0218
S18272	0	0	0.203	0.0231	0	0.4762	0.1723	0	0	0.1255
S18277	0	0	0.2442	0.0893	0	0.4439	0.1668	0	0	0.0558
S18278	0	0	0.2134	0.1257	0.0139	0.3401	0.1451	0	0	0.1618
S18279	0	0	0.1934	0.029	0.0281	0.3858	0.1288	0.073	0	0.1619
S18282	0	0	0.1415	0.0796	0.0071	0.4485	0.1192	0	0	0.2042
S183	0	0	0.1564	0.1083	0.0168	0.3182	0.1714	0.0469	0	0.1821
S18308	0	0	0.2665	0.0375	0	0.3576	0.1827	5e-04	0	0.1552
S18320	0	0	0.1355	0.1015	0.0227	0.4118	0.1074	0	0	0.2211
S18321	0	0	0.1403	0.0414	0	0.5501	0.1439	0	0	0.1243
S18324	0	0	0.2025	0.0348	0.0271	0.4008	0.2272	0	0	0.1076
S18330	0	0	0.1376	0.0933	0.0447	0.3799	0.1187	0	0	0.2259
S18334	0	0	0.3286	0.0441	0	0.3851	0.107	0	0	0.1352
S18337	0	0	0.2352	0.0575	0	0.3866	0.1655	0	0	0.1551
S18339	0	0	0.1652	0.0022	0	0.5394	0.1546	0	0	0.1385
S18346	0	0	0.1252	0.0192	0	0.4635	0.207	0	0	0.1852
S1835	0	0	0.2827	0.0247	0	0.4156	0.1011	0	0	0.1759
S18352	0	0	0.2358	0.0488	0	0.487	0.1381	0	0	0.0902
S18358	0	0	0.1893	0	0	0.7247	0.0859	0	0	0
S18365	0	0	0.112	0.0604	0	0.5411	0.0963	0	0	0.1903
S18368	0	0	0.2369	0	0	0.5538	0.1388	0	0	0.0704
S18371	0	0	0.1824	0.0683	0	0.4088	0.1563	0	0	0.1842
S18378	0	0	0.2244	0.0458	7e-04	0.3819	0.153	0	0	0.1942
S18385	0	0	0.1865	0.0328	0	0.4382	0.2245	0	0	0.118
S18388	0	0	0.2133	0.0346	0	0.4684	0.2054	0	0	0.0783
S18393	0	0	0.2619	0.0536	0	0.3464	0.2124	0	0	0.1257
S18403	0	0	0.1845	0.0457	0.0045	0.4254	0.1974	0	0	0.1426
S18408	0	0	0.2	0.0764	0.0487	0.3603	0.2288	0	0.0024	0.0836
S18412	0.1579	0.2702	0.0855	0.0529	0.0348	0.0923	0.2129	0	0.0248	0.0687
S18415	0	0	0.1666	0.0239	0.0259	0.2556	0.2805	0.0081	0	0.2394
S18418	0	0	0.1176	0.1418	0	0.4015	0.025	0	0	0.3142
S18422	0	0	0.1572	0.0206	0	0.5855	0.1016	0	0	0.1352
S18436	0	0	0.1681	0.0788	0	0.44	0.1186	0	0	0.1945
S18441	0	0	0.1415	0.0645	0	0.4833	0.2116	0	0	0.0991
S18446	0	0	0.231	0.0475	0	0.3308	0.1753	0.0398	0	0.1756
S18450	0	0	0.1551	0.081	0.0061	0.4493	0.1632	0	0	0.1453
S18451	0	0	0.2861	0.0969	0	0.4891	0.1142	0	0	0.0138
S18452	0	0	0.2471	0	0	0.4998	0.18	0	0	0.0731
S18458	0	0	0.2648	0.0451	0	0.4396	0.1662	0	0	0.0843
S18466	0	0	0.2235	0.0329	0	0.5497	0.139	0	0	0.0549
S18473	0	0	0.1193	0	0	0.5106	0.1988	0.0099	0	0.1614
S18474	0	0	0.2623	0.0268	0	0.4486	0.1916	0	0	0.0707
S18479	0	0	0.1591	0.0169	0.0414	0.4418	0.2204	0	0	0.1203
S1848	0	0	0.2748	0.0421	0	0.4138	0.2149	0	0	0.0544
S1849	0	0	0.2806	0	0	0.6304	0.089	0	0	0
S18496	0	0	0.1438	0.0066	0.0166	0.3385	0.2504	0	0	0.2442
S185	0	0	0.1684	0.0539	0	0.5393	0.1519	0	0	0.0865
S18500	0	0	0.1199	0.1106	0.0071	0.3911	0.1643	0	0	0.207
S18504	0	0	0.2204	0.0909	0	0.4813	0.1446	0	0	0.0627
S18511	0	0	0.2604	0.0536	0	0.3675	0.2031	0	0	0.1154
S18514	0	0	0.226	0.024	0	0.4651	0.2046	0	0	0.0804
S18518	0	0	0.2229	0.0994	0	0.4286	0.1346	0	0	0.1144
S18528	0	0	0.2237	0	0	0.6391	0.1079	0	0	0.0293
S18529	0	0	0.1869	0	0	0.3364	0.2509	0.0686	0.0057	0.1516
S18534	0	0	0.1287	0	0	0.468	0.2105	0	0	0.1929
S1854	0	0	0.278	0.0236	0	0.3653	0.1964	0	0.0638	0.073
S18543	0	0	0.219	0.025	0	0.5478	0.1698	0	0	0.0384
S18563	0	0	0.1648	0.0182	0.0278	0.2455	0.2656	0.0306	0	0.2474
S18564	0	0	0.3047	0.112	7e-04	0.3676	0.0787	0	0	0.1363
S1857	0	0	0.3145	0.0964	0	0.4352	0.104	0	0	0.0498
S18570	0	0	0.1868	0	0	0.4413	0.2319	0.005	0	0.135
S18578	0	0	0.1869	0.0506	0	0.3716	0.1104	0.0272	0	0.2533
S18579	0	0	0.2313	0.0255	0	0.4364	0.1481	0	0	0.1588
S1858	0	0	0.1483	0.0613	0	0.4768	0.1264	0	0	0.1872
S18580	0	0	0.1704	0.1264	0.0067	0.423	0.1351	0	0	0.1384
S18583	0	0	0.1888	0.0773	0.042	0.3544	0.2025	0	0	0.135
S1859	0	0	0.1778	0.1912	0.0722	0.3117	0.0667	0	0	0.1804
S18591	0	0	0.2376	0.04	0	0.3824	0.1782	0	0	0.1617
S18594	0	0	0.2538	0.0858	0	0.5342	0.1034	0	0	0.0228
S18595	0	0	0.178	0.0087	0	0.2576	0.2667	0.061	0	0.2281
S18606	0	0	0.1758	0.0674	0.0419	0.4267	0.1482	0	0	0.1399
S18619	0	0	0.2161	0.0788	0.002	0.4549	0.1286	0	0	0.1197
S18620	0	0	0.0966	0.0141	0.04	0.4392	0.2307	0	0	0.1793
S18621	0	0	0.2095	0.0645	0	0.3694	0.2046	0	0	0.152
S18626	0	0	0.3095	0.1236	0.0412	0.3063	0.1808	0	0.0297	0.0089
S18628	0	0	0.1393	0	0	0.3548	0.2388	0.1252	0	0.1418
S18629	0	0	0.2276	0.0476	0.0163	0.4522	0.1225	0	0.0097	0.1241
S1863	0	0	0.22	0.0848	0	0.6492	0.046	0	0	0
S18630	0	0	0.232	0.0961	0	0.4206	0.1786	0	0	0.0726
S18637	0	0	0.173	0.0712	0	0.4482	0.0852	0	0	0.2224
S18640	0	0	0.2563	0.0548	0	0.4692	0.123	0	0	0.0967
S18645	0	0	0.2069	0.1	0.0446	0.3606	0.1256	0	0	0.1624
S18647	0	0	0.1818	0.1082	0.053	0.3523	0.1454	0	0	0.1592
S18652	0	0	0.185	0.0105	0.005	0.4416	0.2121	0	0	0.1457
S18658	0	0	0.1221	0.0897	0.0169	0.3855	0.1539	0	0	0.2319
S18663	0	0	0.1371	0.0184	0	0.4853	0.2272	0	0	0.132
S18669	0	0	0.1784	0.0428	0	0.48	0.1547	0	0	0.1442
S18672	0	0	0.2052	0.0104	0	0.5521	0.1396	0	0	0.0928
S18677	0	0	0.2273	0.0643	0.0355	0.4055	0.1464	0	0	0.1211
S18679	0	0	0.2271	0	0	0.476	0.2026	0	0	0.0943
S1868	0	0	0.2392	0.0759	0	0.4278	0.1593	0	0	0.0977
S18680	0	0	0.207	0	0	0.4576	0.2582	0	0	0.0772
S18685	0	0	0.1392	0	0	0.5574	0.2235	0	0	0.0799
S18687	0	0	0.2471	0.0242	0	0.3805	0.1865	0	0	0.1617
S18693	0	0	0.1594	0.0559	0	0.4198	0.218	0.0251	0.0118	0.1099
S18694	0	0	0.2211	0.0542	0	0.445	0.0928	0	0	0.1868
S18699	0	0	0.1675	0.0064	0	0.5496	0.1586	0	0	0.1179
S187	0	0	0.2315	0.0896	0	0.4361	0.1204	0	0.0028	0.1196
S18701	0	0	0.1393	0	0	0.6897	0.1473	0	0	0.0237
S18702	0	0	0.1754	0	0	0.475	0.2174	0	0	0.1322
S18703	0	0	0.3071	0.0507	0	0.4296	0.1595	0	0.0016	0.0515
S18717	0	0	0.2342	0.0605	0	0.4156	0.1377	0	0	0.152
S18718	0	0	0.1847	0	0	0.5212	0.1876	0	0	0.1064
S18719	0	0	0.3068	0.081	0	0.4255	0.1214	0	0	0.0653
S18725	0	0	0.1708	0	0	0.6426	0.1676	0	0	0.019
S18730	0	0	0.151	0.0219	0	0.5734	0.1421	0	0	0.1117
S18732	0	0	0.2766	0.0232	0	0.5014	0.155	0	0	0.0439
S18740	0	0	0.1966	0.1091	0.0182	0.3579	0.1258	0	0	0.1925
S18741	0	0	0.2617	0.1053	0.0164	0.4192	0.1483	0	0	0.0491
S18746	0	0	0.1864	0.0396	0	0.4978	0.1667	0	0	0.1095
S18749	0	0	0.1911	0.0714	0	0.4345	0.0997	0	0	0.2033
S18751	0	0	0.2197	0.0824	0	0.5268	0.1272	0	0	0.0439
S18757	0	0	0.2534	0	0	0.3958	0.1792	0	0	0.1716
S18758	0	0	0.2118	0.0919	0	0.453	0.0716	0	0	0.1717
S1876	0	0	0.1355	0.1026	0.0097	0.3899	0.1983	0	0.0236	0.1405
S18761	0	0	0.2221	0.0669	0	0.4877	0.1188	0	0	0.1044
S18763	0	0	0.2208	0	0.026	0.2927	0.2656	0	0	0.1949
S18767	0	0	0.2266	0	0	0.5893	0.1561	0	0	0.0281
S18771	0	0	0.2064	0.0524	0	0.3856	0.1797	0	0	0.176
S18786	0	0	0.2039	0.0958	0.011	0.4808	0.0597	0	0	0.1488
S18792	0	0	0.1888	0.0956	0.0279	0.428	0.1521	0	0	0.1076
S18801	0	0	0.3716	0.0921	0	0.3961	0.1227	0	0	0.0176
S18806	0	0	0.2365	0.0743	0.0175	0.4078	0.1092	0	0.0261	0.1285
S18815	0	0	0.0695	0.0228	0	0.4784	0.2372	0	0	0.1921
S18825	0	0	0.1588	0.044	0	0.5302	0.1482	0	0	0.1188
S18826	0	0	0.116	0.1229	0.0302	0.4485	0.091	0	0	0.1914
S18827	0	0	0.2074	0.1134	0	0.4253	0.1595	0	0	0.0944
S18832	0	0	0.2081	0.0209	0	0.4775	0.1921	0	0	0.1014
S18842	0	0	0.1896	0.1003	0.019	0.3184	0.2073	0.0115	0.0465	0.1076
S18851	0	0	0.2302	0.0988	0	0.5146	0.1547	0	0	0.0017
S18856	0	0	0.2022	0.0252	0	0.3068	0.2402	0	0	0.2257
S1887	0	0	0.1589	0.0246	0	0.4838	0.2112	0	0	0.1215
S18879	0	0	0.1837	0	0	0.5647	0.1561	0	0	0.0956
S18881	0	0	0.1803	0.1117	0	0.577	0.0638	0	0	0.0672
S18882	0	0	0.2074	0.0469	0	0.7022	0.0435	0	0	0
S18888	0	0	0.2992	0	0	0.4612	0.1853	0	0	0.0543
S18889	0	0	0.2781	0	0	0.4784	0.1764	0	0	0.067
S18895	0	0	0.1552	0.0159	0.0269	0.347	0.2926	0.0373	0	0.1251
S18896	0	0	0.2134	0.0736	0	0.4031	0.1744	0	0.0035	0.132
S18897	0	0	0.1872	0.1193	0.047	0.404	0.1664	0	0	0.0762
S18905	0	0	0.2315	0.0344	0	0.5239	0.1131	0	0	0.0972
S18906	0	0	0.2679	0	0	0.4332	0.1699	0	0	0.129
S18907	0	0	0.2583	0.0738	0.0063	0.4437	0.1474	0	0	0.0704
S1891	0	0	0.2607	0	0	0.4244	0.1684	0	0	0.1464
S18911	0	0	0.3077	0	0	0.3982	0.1989	0	0	0.0951
S18914	0	0	0.2872	0.0401	0	0.3828	0.1677	0	0	0.1222
S18920	0	0	0.2549	0	0	0.5146	0.1704	0	0	0.0601
S18921	0	0	0.2368	0.0032	0	0.4967	0.1769	0	0	0.0864
S18934	0	0	0.2371	0.0103	0	0.3832	0.2193	0.0247	0.0194	0.1061
S18936	0	0	0.1811	0	0	0.5117	0.1937	0	0	0.1135
S18939	0	0	0.2352	0.0707	0.0508	0.3957	0.1515	0	0	0.0961
S18941	0	0	0.1877	0.0907	0.0839	0.2306	0.1915	0	0.0457	0.1698
S18943	0	0	0.1281	0	0	0.5826	0.1653	0	0	0.124
S18954	0	0	0.1987	0.0369	0.0338	0.414	0.1624	0	0	0.1541
S18957	0	0	0.2895	0.1811	0.0116	0.2056	0.0355	0	0	0.2768
S18960	0	0	0.2037	0.0264	0	0.4348	0.1739	0	0	0.1613
S18967	0	0	0.1746	0	0	0.6066	0.1686	0	0	0.0502
S18969	0	0	0.2536	0.0928	0.0288	0.3246	0.1505	0	0	0.1496
S18972	0	0	0.2571	0.0259	0	0.5234	0.1404	0	0	0.0532
S18979	0	0	0.2003	0	0	0.5776	0.1482	0	0	0.0739
S18980	0	0	0.2657	0.0604	0.0026	0.4987	0.0568	0	0	0.1158
S18985	0	0	0.172	0.0507	0	0.4346	0.2031	0	0	0.1396
S18986	0	0	0.1739	0.2264	0.0101	0.479	0.0428	0	0	0.0678
S18987	0	0	0.2816	0.1336	1e-04	0.3885	0.1373	0	0	0.0589
S1899	0	0	0.1841	0.0599	0	0.5292	0.0989	0	0	0.128
S18990	0	0	0.2595	0.0467	0	0.4159	0.1934	0	0	0.0844
S190	0	0	0.2963	0	0	0.4455	0.1729	0	0.0015	0.0838
S1900	0	0	0.2078	5e-04	0	0.5262	0.157	0	0	0.1085
S19002	0	0	0.2621	0.0546	0	0.4279	0.1892	0	0	0.0662
S19020	0	0	0.1312	0.0307	0	0.5086	0.1615	0	0	0.168
S19021	0	0	0.2805	0.0791	0.0044	0.4071	0.1559	0	0	0.0729
S19037	0	0	0.2356	0.0486	0	0.4968	0.1278	0	0.0037	0.0875
S19042	0	0	0.2183	0.0297	0	0.4387	0.1917	0	0	0.1217
S19044	0	0	0.1339	0.1251	0.0494	0.3881	0.1734	0	0	0.1301
S19060	0	0	0.1947	0.0873	0	0.4121	0.0971	0	0	0.2088
S19061	0	0	0.2576	0.07	0.0218	0.4505	0.1221	0	0	0.0781
S19063	0	0	0.2631	0.0204	0	0.5147	0.1422	0	0	0.0595
S1907	0	0	0.1604	0.1081	0	0.4326	0.1238	0	0	0.1751
S19076	0	0	0.2668	0.1152	0.0214	0.3499	0.1044	0	0	0.1422
S19078	0	0	0.2576	0.0664	0	0.4189	0.1109	0	0	0.1462
S19084	0	0	0.2568	0.091	0	0.4033	0.0966	0	0	0.1523
S19086	0	0	0.26	0.0206	0.0505	0.3228	0.1466	0	0	0.1994
S19091	0	0	0.1777	0	0	0.3925	0.1994	0.0474	0	0.1829
S19098	0	0	0.1586	0.0066	0	0.4888	0.1828	0	0	0.1632
S19099	0	0	0.2156	0.0032	0	0.4521	0.1841	0	0	0.1451
S19104	0	0	0.2075	0.0566	0	0.4687	0.1109	0	0	0.1564
S19107	0	0	0.2574	0.093	0.0089	0.283	0.1526	0	0	0.2052
S19113	0	0	0.263	0	0	0.6149	0.1133	0	0	0.0088
S19122	0	0	0.2421	0.0528	0	0.4602	0.1767	0	0	0.0683
S19126	0	0	0.214	0.107	0	0.3022	0.1156	0	0	0.2612
S19135	0	0	0.1744	0.0455	0	0.3563	0.2263	0.017	0	0.1806
S19136	0	0	0.214	0.1178	0.0136	0.2688	0.1532	0	0.0076	0.2252
S19138	0	0	0.327	0.0046	0.035	0.2956	0.1781	0.021	0	0.1387
S19141	0	0	0.1338	0	0	0.5953	0.1617	0	0	0.1091
S19142	0	0	0.3226	0.1194	0.0084	0.4048	0.1028	0	0	0.042
S19145	0	0	0.2561	0.0384	0.0042	0.4199	0.1603	0.0056	0	0.1156
S1915	0	0	0.1173	0.2218	0.0515	0.2989	0.1065	0	0	0.204
S19166	0	0	0.1591	0.0566	0	0.4534	0.1935	0	0	0.1374
S19169	0	0	0.193	0.1121	0.0239	0.2908	0.1633	0.0041	0	0.2127
S19183	0	0	0.155	0.0482	0	0.4682	0.1917	0	0.0089	0.128
S19184	0	0	0.3277	0.0298	0	0.4867	0.1407	0	0	0.0151
S19188	0	0	0.2396	0	0	0.446	0.2166	0	0	0.0978
S1919	0	0	0.2248	0.0213	0.0164	0.4164	0.2014	0	0	0.1197
S19195	0	0	0.2005	0.0938	0.0154	0.4061	0.1644	0	0	0.1198
S19211	0	0	0.2534	0.1011	0	0.4429	0.1145	0	0	0.0882
S19220	0	0	0.2818	0.0773	0	0.5354	0.0815	0	0	0.024
S19221	0	0	0.2125	0	0	0.5419	0.1622	0	0	0.0834
S19226	0	0	0.2765	0.0762	0	0.3753	0.1435	0	0	0.1285
S1923	0	0	0.1952	0.1291	0.0156	0.3439	0.1025	0	0	0.2137
S19234	0	0	0.1645	0.0217	0	0.5069	0.181	0	0	0.1259
S19235	0	0	0.245	0.0352	0	0.4816	0.173	0	0	0.0652
S19244	0	0	0.1844	0.0759	0	0.4961	0.0895	0	0	0.1541
S19247	0	0	0.1474	0.0731	0	0.4597	0.1598	0	0.0147	0.1453
S19249	0	0	0.1665	0.0564	0.0268	0.5197	0.1414	0	0	0.0891
S1925	0	0	0.259	0	0	0.5646	0.1668	0	0	0.0096
S19250	0	0	0.1032	0	0.0102	0.4579	0.1844	0.0297	0	0.2148
S19268	0	0	0.1235	0.1162	0.0321	0.4432	0.1358	0	0	0.1492
S19272	0	0	0.2495	0.1079	0.0291	0.4285	0.1018	0	0	0.0832
S19278	0	0	0.2535	0	0	0.4149	0.2365	0	0	0.0951
S19279	0	0	0.1824	0.1192	0	0.3068	0.1356	0	0	0.256
S1928	0	0	0.1984	0	0	0.4249	0.2341	0	0	0.1427
S19280	0	0	0.2281	0.0263	0	0.4667	0.145	0	0	0.1338
S19283	0	0	0.19	0.0481	0	0.4668	0.1973	0	0	0.0978
S19285	0	0	0.1719	0.0867	0	0.4204	0.1637	0	0.0033	0.1541
S19295	0	0	0.371	0.0028	0	0.4381	0.1056	0	0	0.0825
S19302	0	0	0.2343	0.048	0	0.5325	0.0997	0	0	0.0856
S19305	0	0	0.2302	0.0438	0	0.4862	0.186	0	0.0043	0.0495
S19308	0	0	0.2369	0.0142	0	0.5292	0.147	0	0	0.0726
S19315	0	0	0.1674	0.1241	0.0029	0.4768	0.1181	0	0	0.1106
S19318	0	0	0.2555	0.1253	0	0.4479	0.1162	0	0	0.0552
S19321	0	0	0.2725	0.0251	0	0.3047	0.1942	0	0	0.2034
S19325	0	0	0.2924	0.0716	0	0.4346	0.1395	0	0	0.0619
S19329	0	0	0.1643	0.0798	0.0274	0.2315	0.2412	0.0596	0	0.1963
S19339	0	0	0.1819	0.1094	0	0.4112	0.1545	0	0	0.1429
S1935	0	0	0.1816	0.0172	0	0.4199	0.2178	0	0	0.1635
S19351	0	0	0.278	0.0347	0	0.5828	0.0923	0	0	0.0122
S19358	0	0	0.2521	0.0393	0	0.608	0.0337	0	0	0.0669
S19359	0	0	0.2287	0	0	0.3828	0.2066	0	0	0.1819
S19360	0	0	0.1868	0.1027	0.0216	0.2894	0.2098	0	0.047	0.1427
S1937	0	0	0.2505	0.0586	0	0.5141	0.1384	0	0	0.0384
S19370	0	0	0.19	0.1168	0	0.3284	0.0713	0.0016	0.0413	0.2505
S19372	0	0	0.1921	0.0202	0	0.4887	0.1656	0	0	0.1334
S19374	0	0	0.1817	0.0741	0.047	0.3803	0.1877	0	0	0.1293
S19376	0	0	0.2433	0.0425	0	0.5406	0.1498	0	0	0.0238
S19378	0	0	0.3116	0.0608	0	0.3794	0.2226	0	0	0.0255
S1938	0	0	0.2214	0.0049	0	0.5834	0.1344	0	0.0018	0.0542
S19385	0	0	0.2304	0.1335	0.033	0.3398	0.0724	0	0	0.191
S19387	0	0	0.2369	0.0717	0	0.3908	0.1731	0	0	0.1276
S19391	0	0	0.1384	0	0	0.5858	0.1636	0	0	0.1122
S19392	0	0	0.1899	0.0591	0	0.4508	0.1534	0	0	0.1468
S19393	0	0	0.1457	0.1329	0.0499	0.3232	0.1147	0	0	0.2337
S19403	0	0	0.1628	0.1034	0	0.4491	0.1643	0	0	0.1203
S19407	0	0	0.2056	0.0581	0	0.633	0.1033	0	0	0
S19415	0	0	0.2575	0.0823	0	0.412	0.1038	0	0	0.1444
S19431	0	0	0.152	0.0818	0	0.4067	0.2122	0	0.026	0.1212
S19435	0	0	0.1568	0.0017	0	0.4597	0.2376	0	0	0.1442
S19443	0	0	0.2284	0.0799	0.0122	0.3199	0.1494	0	0	0.2102
S19446	0	0	0.2258	0	0	0.6113	0.1629	0	0	0
S19452	0	0	0.1802	0.0631	0	0.3687	0.2048	0.0534	0	0.1297
S19453	0	0	0.1762	0.0375	0	0.4683	0.1726	0.0017	0	0.1438
S19455	0	0	0.2964	0.0462	0	0.5232	0.1214	0	0	0.0129
S1946	0	0	0.2268	0.0503	0	0.5634	0.1265	0	0	0.033
S19476	0	0	0.2863	0.1013	0	0.3626	0.1422	0	0.0379	0.0697
S19477	0	0	0.1973	0.0295	0	0.4286	0.1976	0	0	0.147
S19481	0	0	0.2013	0.0279	0	0.4861	0.1982	0	0	0.0866
S19485	0	0	0.1697	0	0	0.5944	0.1675	0	0	0.0684
S19486	0	0	0.1884	0.11	0.0069	0.4725	0.1534	0	0	0.0687
S19487	0	0	0.2387	0.0824	0	0.4504	0.1558	0	0	0.0726
S19495	0	0	0.1781	0.1026	0.0986	0.1918	0.2028	0	0.0167	0.2093
S19510	0	0	0.1679	0.0347	0	0.5454	0.143	0	0	0.1091
S19512	0	0	0.1705	0.1157	0.0081	0.5068	0.1165	0	0	0.0824
S19514	0	0	0.1278	0.0212	0	0.5879	0.1541	0	0	0.109
S19516	0	0	0.2397	0.0645	0	0.3532	0.0877	0	0	0.2549
S19517	0	0	0.2553	0.069	0	0.4502	0.1264	0	0	0.0992
S1953	0	0	0.1796	0.0987	0	0.3506	0.1788	0	0.0378	0.1546
S19535	0	0	0.1779	0.0099	0	0.4165	0.1813	0.0197	0	0.1947
S19538	0	0	0.1876	0.0579	0	0.4414	0.1912	0	0	0.1219
S1954	0	0	0.2094	0.0214	0	0.573	0.1285	0	0	0.0678
S19545	0	0	0.1865	0.1463	0	0.3399	0.0929	0	0	0.2344
S19549	0	0	0.1261	0.0274	0	0.2809	0.2378	0.0813	0	0.2466
S19553	0	0	0.2518	0.027	0.0118	0.2844	0.2044	0.0767	0.0265	0.1175
S19558	0	0	0.3385	0.0253	0	0.4378	0.1299	0	0	0.0686
S1956	0	0	0.2997	0.0388	0.023	0.3792	0.1246	0	0.0247	0.1099
S19567	0	0	0.2296	0.0948	0	0.3412	0.0927	0.0604	0.0451	0.1362
S19569	0	0	0.2026	0.0601	0.0265	0.4556	0.1443	0	0.0049	0.106
S19577	0	0	0.183	0.033	0	0.3192	0.3133	0.039	0	0.1124
S19586	0	0	0.2187	0.0826	0	0.3841	0.2219	0	0	0.0928
S19587	0	0	0.1497	0.1232	0	0.4504	0.1225	0	0	0.1543
S19592	0	0	0.1862	0.0853	0	0.5361	0.1339	0	0	0.0585
S19593	0	0	0.1993	0.0099	0	0.4779	0.1907	0	0	0.1222
S19596	0	0	0.2458	0.0584	0.0754	0.3121	0.1593	0	0	0.1489
S19600	0	0	0.2555	0.1409	0	0.4892	0.0795	0	0.0348	0
S19610	0	0	0.2806	0.0124	0	0.6288	0.0782	0	0	0
