Mixture	B cells naive	B cells memory	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	P-value	Correlation	RMSE
S20769	0.0220720597351049	0.107286034857301	0	0.0304083050494511	0	0.531452348049659	0.128516095938675	0	0.153012233816405	0.0272529225534034	0	9999	0.25516007104265	1.00966800435387
S20774	0.0938261797969137	0	0	0	0.0492538640934162	0.64781785938648	0.0353344850541246	0	0.129270902135447	0.0444967095336188	0	9999	0.469006000251658	0.892315643153419
S20782	0.0228472386077698	0.0428498121018192	0.229216289280838	0	0.00364935962909619	0.37515236522918	0.102322823318328	0	0.182671546953361	0.0412905648796072	0	9999	0.240859025916417	1.01334679923935
S20783	0	0.069395494702664	0	0.0927472536589656	0.0150892795110667	0.387505111701826	0.101326786563723	0	0.252668897345932	0.0812671765158223	0	9999	0.201555249691798	1.02138647819091
S20786	0.181310783004021	0	0.199651503408056	0.049886682029005	0	0.306074611568614	0.124358657606297	0	0.115260486488267	0.0234572758957408	0	9999	0.359871774061871	0.946827341372862
S20796	0.0753990105005089	0.0357225024920836	0	0.107395736200031	0.0284576856120656	0.40393070574112	0.119640550415167	0	0.189209300376239	0.040244508662785	0	9999	0.284336638566106	0.983890258396554
S208	0.0531058747900276	0.129606296419101	0.171370757883901	0.190373211257396	0.0108457714662592	0.174554469463555	0.0698640317302116	0	0.155229927834437	0.0450496591551113	0	9999	0.261169555063874	0.992325565845717
S20809	0.190321135397808	0	0.213337765743901	0.0244641573063081	0	0.325583485968302	0.0986123884780275	0	0.109308187900684	0.0383728792049694	0	9999	0.360886951047549	0.946608210226602
S2081	0.119701997133095	0	0.203023636497035	0.106944853678781	0	0.328114219576901	0.110274205625394	0	0.114822389232332	0.0171186982564622	0	9999	0.33263659649375	0.967635629838163
S20816	0.0589799439682231	0.0350352837218102	0.0119461435518515	0.1089101901646	0	0.418529099642172	0.125484549712794	0	0.218113127933286	0.0230016613052625	0	9999	0.18859100852036	1.03802634341699
S20820	0	0.0569060701194594	0.105513969233151	0	0.0388152122173205	0.397608849499928	0.129744699943242	0	0.219365763562757	0.0520454354241417	0	9999	0.328190579558361	0.96043210180721
S20827	0.0620531704976457	0.0795165020969611	0	0.0606390935159555	0.0156566905781178	0.524384965779271	0.0920817312148557	0	0.122262727350338	0.0434051189668556	0	9999	0.262235480345405	1.00660638682372
S2083	0.18742570145709	0	0.067416791270835	0	0.0649065569332073	0.506053237017199	0.0305283183773702	0	0.0989753729458528	0.0446940219984455	0	9999	0.396628648669213	0.931122991584556
S20835	0.122688569263627	0	0.0375134880423208	0	0.0405242081298494	0.393987124732604	0.112977022564273	0	0.245278621839568	0.0470309654277584	0	9999	0.258656467091897	0.991935614791964
S20838	0.0863438293704079	0.0620122731478372	0.271040949263957	0.0475385179521222	0.033554657323892	0.330487878796169	0.0618267509079111	0	0.0820053955953455	0.025189747642357	0	9999	0.44669658437036	0.901224219468386
S20853	0	0.180421020805437	0.0842846712512962	0.0877302502615058	0	0.388760496669647	0.059733462311155	0	0.15925273056089	0.039817368140069	0	9999	0.270901694328226	0.993479880387973
S20855	0.0429891765751291	0.040947481958412	0.19702174559627	0	0.00243906110903407	0.470760335073073	0.0751579525688969	0	0.131014986292767	0.0396692608264172	0	9999	0.346071081628087	0.964172790961862
S20856	0.140668970084054	0	0.0390328006182192	0	0	0.663239549247047	0.0516505506937931	0	0.0853859649024999	0.0200221644543865	0	9999	0.422022478764321	0.930685299590198
S20858	0.0452283834850823	0.117900298314568	0	0.00309880060662552	0.00779509186444288	0.54944622994957	0.0594979489980898	0	0.13517622757934	0.0818570192022811	0	9999	0.304925794614549	0.979603741405302
S20866	0.0521491222113208	0.100077280239212	0.123074206632938	0.0241236905211125	0.00895292273485208	0.380873877040318	0.0885412768209023	0	0.1507433922121	0.0714642315872444	0	9999	0.231431394181571	1.00874051712642
S20870	0.151206709775713	0	0.0455589735169051	0	0.0381843405649306	0.555383749002587	0.0369412107765147	0	0.130755654361484	0.0419693620018656	0	9999	0.407869594516669	0.926052402497077
S20873	0.0564882202575354	0.0701713089984545	0.0299604729443291	0.232191898204394	0	0.396122015259931	0.10381268916061	0	0.0833224625236132	0.0279309326511327	0	9999	0.354526348894126	0.958112501457281
S20875	0.087695724961841	0	0.0975548463648412	0	0.0264670050517018	0.560771237919134	0.0367314481539738	0	0.147407267376963	0.0433724701715458	0	9999	0.350398283866826	0.9643319842629
S20887	0.0679777663279116	0.0146629402513431	0.0487145924575476	0	0.0479991415249483	0.527355173236793	0.104392929217294	0	0.131293246590472	0.0576042103936906	0	9999	0.327390450268613	0.96873875439243
S20889	0.0567202515190989	0.102577117452813	0.0321609584474364	0	0.014631646407681	0.382527807955967	0.139584697163396	0	0.225316306826047	0.0464812142275614	0	9999	0.191384894114915	1.02384849740282
S20899	0.11414691574326	0	0.173849101356836	0.227164453384974	0	0.272891349631935	0.0912608468278788	0	0.10509835418459	0.0155889788705267	0	9999	0.350163881014403	0.959865340832808
S20909	0.129697188853176	0	0	0	0.0174880274475155	0.673390851851087	0.020364369704401	0	0.125285522721513	0.0337740394223078	0	9999	0.376916366064909	0.957305004904289
S20913	0.089037621507533	0.0480925686669963	0.120607635569154	0.231520712029488	0	0.222470776977629	0.142719092440666	0	0.129589504349391	0.0159620884591422	0	9999	0.308652777992609	0.974039594646657
S20917	0.00865349881476545	0.373232190358474	0	0	0	0.495753124899748	0.0742686551119706	0	0.0345995896265518	0.0134929411884909	0	9999	0.406525976928757	0.927017218362983
S20925	0.130127173910443	0.00996904074389928	0.030859649924229	0.0495069631436141	0	0.374301028310745	0.106495835253073	0	0.219444908817709	0.0792953998962876	0	9999	0.232368914843348	1.00399790248553
S20931	0.0436099023706246	0.0878714156345829	0.00900815256237971	0.0719330564890018	0	0.524723688575864	0.111597583720997	0	0.135605128364728	0.0156510722818224	0	9999	0.320317769724703	0.977478375290446
S20936	0.134975147776241	0	0.127041626068657	0	0	0.454749358193072	0.0876308951175304	0	0.144840614784558	0.0507623580599421	0	9999	0.240734070019659	1.01394238160629
S20940	0.143728132784733	0	0.213575722578522	0	0.0377597307759523	0.372280676814704	0.0478647748863945	0	0.142509989024636	0.0422809731350577	0	9999	0.299582335142564	0.980975532152004
S20943	0.136598858032139	0	0.26308933591495	0	0	0.304365007145773	0.115793701397683	0	0.144763434437308	0.0353896630721472	0	9999	0.328146973233843	0.963580109754118
S20954	0.095625560144597	0	0.274127261583401	0	0	0.381543570815841	0.0645827323068565	0	0.152408122823917	0.0317127523253872	0	9999	0.289492460359262	0.993667606462217
S20956	0.0510867830218982	0.0635266121697701	0.0642463630563104	0	0.0412735540468705	0.486799829676298	0.102789776335561	0	0.143308608493312	0.0469684731999798	0	9999	0.279720295567115	0.991115071248699
S2096	0.0264081481556463	0.0480857015379291	0.234866461051858	0	0	0.355556772191801	0.0974001953681209	0	0.190334566606276	0.0473481550883689	0	9999	0.234225492998904	1.01429328598481
S20972	0.0384286397430172	0.0403563468078915	0.211281632860007	0	0.0335241046950254	0.422227419615965	0.0808618793832859	0	0.136019335688403	0.037300641206405	0	9999	0.312913482559134	0.978581617937152
S20979	0.142634213255764	0	0.0725900970629936	0.0847692965742083	0	0.391384912777121	0.162373625111222	0	0.109531632531735	0.0367162226869562	0	9999	0.288085234949897	0.986491491273945
S2098	0.102677987969467	0	0.0706393792123194	0	0.00076586030561921	0.57278211280065	0.0697171069923476	0	0.136527626951367	0.0468899257682301	0	9999	0.366620998572556	0.953548647371937
S20980	0.137559867543601	0	0.240480257837107	0.123338966692266	0	0.315952634952942	0.0701563493746706	0	0.0871773823145181	0.0253345412848962	0	9999	0.385294601321139	0.940814597223503
S20986	0.0544138286608708	0	0	0	0	0.689911318369705	0.0381447733956071	0	0.164952668155209	0.0525774114186081	0	9999	0.347355168994149	0.975853007554549
S20989	0.040630939095693	0.0793513238322393	0.0604815162343599	0.0811239566941258	0.00459312980772032	0.358196217408556	0.175605549728366	0	0.163099346680077	0.0369180205188629	0	9999	0.255533131573481	0.998688443577403
S20997	0.0626473093814374	0.014810819008983	0	0	0.0395136958332627	0.606059833611882	0.0672220347766518	0	0.168854423138303	0.0408918842494804	0	9999	0.344420434406305	0.965288054504039
S21000	0.111935905079283	0.0107384092534133	0	0.0593185391471184	0.00102731524289755	0.578563067183626	0.0695717466341154	0	0.133352904633641	0.0354921128259056	0	9999	0.381110633483375	0.945569896402469
S21005	0.176409435816443	0	0.375784348717164	0.0127585427407092	0.0140562453057829	0.235188578753312	0.0912952000362229	0	0.0632527607054917	0.0312548879248746	0	9999	0.274224797511189	1.00147608382276
S21007	0.169062041078334	0	0	0	0.00406198940231042	0.519865543093451	0.0713112654976589	0	0.19306296804073	0.0426361928875151	0	9999	0.338527378335437	0.95976857243492
S21009	0.0611058405975793	0.0349090603077212	0.0976207835742917	0.272653439581873	0	0.352037648719675	0.0710288998198873	0	0.0970032398907277	0.013641087508245	0	9999	0.313681379417497	0.988449787564857
S21015	0.110483594694134	0.0411294071350415	0.153033921053982	0.152471753690084	0.0524429966514104	0.308176925707811	0.0508813555492342	0	0.1029532455224	0.0284267999959025	0	9999	0.355097940231594	0.952286822216268
S21034	0.19233765172014	0	0.273584716828087	0	0	0.343512363428104	0.00909031906761146	0	0.154427504653564	0.0270474443024933	0	9999	0.346710005160781	0.960045530111428
S21037	0.171310663592037	0	0.0648054472585359	0.117543805855163	0.0133863434885633	0.426876595316792	0.0808030975166556	0	0.100232051405674	0.0250419955665785	0	9999	0.404121237422946	0.926446522765686
S21048	0.10820944225652	0	0.131710103482677	0.157105170130126	0.0149006581792933	0.304664169917663	0.0935891782731129	0	0.166172663713898	0.0236486140467107	0	9999	0.294199285817676	0.982874537406522
S21058	0.162600791005641	0	0	0.110539495092491	0	0.43932604626075	0.0760288388827001	0	0.179883625397322	0.031621203361096	0	9999	0.442376552930002	0.900319537615694
S21060	0.16727696048985	0	0.0463613566403417	0	0.00430207075951204	0.443087579846813	0.152546371900352	0	0.147767320474148	0.0386583398889843	0	9999	0.283011328951542	0.986515808213585
S21064	0.0306505618382913	0.0253517682413843	0	0	0.0573092525049585	0.578161662466112	0.043620859686371	0	0.22242755228312	0.0424783429797629	0	9999	0.232944949570753	1.02395161167516
S21068	0.137106329042649	0.0576474922364457	0.017737308393193	0.0961931589789186	0	0.406483043903975	0.100631327783448	0	0.166852075141912	0.0173492645194575	0	9999	0.277304291216863	0.990462654055362
S21071	0	0.128982952638415	0	0.089025158424716	0	0.411378028608614	0.138700361562838	0	0.196419210013559	0.0354942887518576	0	9999	0.237977964292068	1.00826653836896
S21076	0.0968875399091384	0.0301601395074676	0	0.15268951176193	0	0.458758239457906	0.153924588030883	0	0.0890103844543999	0.0185695968782754	0	9999	0.36025889628517	0.953845265618657
S21079	0.108361556437205	0.0194919490655059	0.115522833464333	0.0503595816955767	0.0183141786788156	0.353798682155932	0.0561991429482955	0	0.221044034157339	0.0569080413969964	0	9999	0.277547764966643	0.984634993865408
S21084	0.113961746876482	0	0.0604913258026472	0.147211126131546	0.00157060622942239	0.402784489611107	0.0604201329048297	0	0.172499066239557	0.0410615062044097	0	9999	0.377592689295588	0.939257590733887
S21089	0.183169675554433	0	0.21242229039922	0.0678024636002941	0	0.267417723869426	0.0916704347913764	0	0.153327843539121	0.0241895682461293	0	9999	0.267701182506596	0.994425689388032
S21090	0.142445679685636	0	0.225960314583654	0	0	0.446268681109873	0.0625950666328184	0	0.0377154744721049	0.0850147835159129	0	9999	0.370171284445194	0.95184671747026
S21094	0.13821752175927	0.0358331918126425	0.0231397216748234	0	0.0210682834568741	0.346860045316297	0.124222569524798	0	0.264808771787615	0.0458498946676787	0	9999	0.205009983238812	1.01516329205276
S21101	0.0072073780448124	0.0528684224246561	0	0	0.00468992163739953	0.642533469542413	0.101139574268181	0	0.152719268530908	0.0388419655516303	0	9999	0.270468779064486	1.01505416300184
S21107	0.678148619155027	0	0.0690095566131865	0	0	0.166568015730311	0.0175137068768063	0	0.0519217942628589	0.0168383073618106	0	9999	0.46675595667382	0.907582999875792
S21110	0.0879729829555408	0	0.00223710324238089	0	0.0496724082979121	0.583819962914314	0.0590525770205903	0	0.161772908051246	0.055472057518016	0	9999	0.441044246240423	0.904382735943017
S21111	0.0906864429676583	0.00169685241461153	0	0	0.015553145374075	0.562105878034744	0.142253357813621	0	0.12065020597306	0.06705411742223	0	9999	0.28229091492795	0.995225100492027
S21123	0.0568633030706083	0.0643022176479062	0.136560375206998	0	0.0100249643619941	0.433155130572064	0.0867175990093886	0	0.167911041507526	0.0444653686235141	0	9999	0.379950431024802	0.935681331484804
S21128	0.210116829054529	0	0.0233774813057267	0	0	0.407703794015681	0.101867972606162	0	0.222119272996819	0.0348146500210827	0	9999	0.193486981915921	1.02705409009234
S21129	0.124498189856427	0	0.121830982164214	0	0	0.468539107051782	0.151240618042322	0	0.111685056710836	0.0222060461744194	0	9999	0.296765912321368	0.988074828806354
S21130	0.0352806059050529	0.0250580538946845	0	0	0	0.742358267867646	0.0480201629042205	0	0.114127836493754	0.0351550729346419	0	9999	0.412029362429314	0.943486156233416
S21132	0.112004022526444	0	0.0710744988191359	0	0	0.491330483283069	0.0564790547577479	0	0.227792545110195	0.0413193955034077	0	9999	0.32850578560173	0.965916466456022
S21134	0.175590332093733	0	0.102202019694713	0	0.00949582623449847	0.438202170169832	0.097127734931361	0	0.12866718676053	0.0487147301153318	0	9999	0.383162205697729	0.933759467216045
S21139	0.192171286672398	0	0.0165464465456539	0.0749428389662321	0	0.367267044636693	0.12695867530321	0	0.185501116700252	0.0366125911755607	0	9999	0.257828862014641	0.995259239636523
S21141	0.0807667549849007	0	0.274135517453101	0	0.0264395629300947	0.388208541043165	0.0722675692065724	0	0.113361574902319	0.0448204794798474	0	9999	0.376552077963699	0.944069220241431
S21151	0.147398555251598	0	0.115312351533566	0	0.0399353147074211	0.481852632460719	0.0619369688625141	0	0.111471286417425	0.0420928907667571	0	9999	0.378240691151914	0.941097070563478
S21156	0	0.136649380373398	0.0524786364729426	0.0106599929393743	0	0.541165007511076	0.128134728275336	0	0.100425641878253	0.0304866125496194	0	9999	0.31098467813592	0.982912454602838
S2116	0.0916200335990961	0.00552222627344996	0.0889399515104752	0.191257601387483	0	0.354221744542063	0.0924046892858438	0	0.159806984216999	0.0162267691845896	0	9999	0.324190909503088	0.971610052930478
S21160	0.106156725949354	0	0	0	0.010171911311391	0.671882104487122	0.066055715634327	0	0.103276530775007	0.0424570118427992	0	9999	0.484736992375378	0.883812871321041
S21165	0.038939094069845	0.0824483382025748	0.180675100362873	0.0229260102562916	0	0.480223063753643	0.0558155417313597	0	0.108970825107935	0.0300020265154785	0	9999	0.37204903221578	0.951484446575169
S21166	0.0618972094962788	0.0500141445610029	0.0148669197719416	0.196107952167543	0.014004001793222	0.44053134578227	0.0890428099709011	0	0.0960116716474325	0.0375239448094085	0	9999	0.408591400162857	0.925512833264993
S21177	0.15798354911863	0	0.312128692003659	0.0519890385457993	0	0.243266497134671	0.0677550411584696	0	0.137264748951204	0.0296124330875669	0	9999	0.336877027819014	0.961852487929902
S21179	0.0381054773402531	0.0314635895007995	0	0.130679936759731	0	0.521157085346122	0.0868395808449102	0	0.149001441329537	0.0427528888786463	0	9999	0.348962045150298	0.963076147383461
S21188	0.0190407273537048	0.0435216074961262	0	0	0.0465100047666516	0.592271212518741	0.104730546134385	0	0.129616121484794	0.0643097802455964	0	9999	0.391722876628738	0.935131944851578
S21191	0.0924510787231369	0.0709214393185011	0	0	0.0334290596256035	0.487198242890566	0.098157799536247	0	0.181277106423463	0.0365652734824828	0	9999	0.335345900079154	0.958025180914901
S21195	0.0687046722897095	0	0.0199503302475737	0	0.0431272176873538	0.555602278976193	0.0866851266268203	0	0.17322234718702	0.0527080269853298	0	9999	0.304099318588792	0.982948919222498
S21198	0.210503684227	0	0.161095478630986	0	0.0276938455244316	0.432241609828693	0.0489186200899729	0	0.0832534656784959	0.0362932960204206	0	9999	0.397613171261051	0.930801904210852
S21199	0.177406689481991	0	0.101184447638637	0	0.0520991991221373	0.349545842816628	0.125625179906574	0	0.151891427167934	0.0422472138660994	0	9999	0.322334069559556	0.960103412912769
S21202	0.0200082069790338	0.090049394591818	0.134515709383763	0	0	0.452590718803876	0.0704639045423309	0.0018741488449939	0.157744647978559	0.0727532688756256	0	9999	0.24590572784559	1.00900838402107
S21207	0.01410096591847	0.186771622638821	0.0675602565404931	0.158127950509855	0.0293559899209214	0.38711984663297	0.0633409515446688	0	0.0741511035478235	0.019471312745977	0	9999	0.435531375701855	0.907232126007589
S21208	0.164248339503745	0.0769468246020385	0.198229395116418	0.107349993746172	0.0152205703592915	0.166775380835224	0.0968828647308396	0	0.150693035080962	0.0236535960253102	0	9999	0.30201571231563	0.971211241620878
S21213	0.117106721166187	0	0.157653550666434	0	0.0132581847334476	0.437844281992064	0.0825269137113633	0	0.152483728904252	0.0391266188262522	0	9999	0.318516295804755	0.972598099080608
S21216	0.0283381639105624	0.191752191567797	0.0192468517387426	0.143436173097062	0	0.33761273354664	0.151734695412139	0	0.104668609139854	0.0232105815872038	0	9999	0.334377125884522	0.957858153478233
S21218	0.138004899024011	0	0	0.0823724231004746	0	0.584462844479372	0.0864359305964223	0	0.0864642146613412	0.0222596881383785	0	9999	0.359330612561654	0.964028888766977
S21221	0.128131775826937	0	0	0.00335473572290915	0	0.709169085748959	0.027265489328655	0	0.0709862854268805	0.0610926279456585	0	9999	0.387956287037593	0.956647105343246
S21222	0.100690670581204	0	0.053930905943088	0	0.065392753708561	0.614949256923378	0.0323625283723297	0	0.0914559376941251	0.0412179467773138	0	9999	0.449089517831503	0.906819728084984
S21224	0.0807045992565273	0	0	0.119855581531758	0.00548327445160444	0.559767808067963	0.0649920886511587	0	0.135501984784541	0.0336946632564479	0	9999	0.296793840059813	0.999760070803827
S21234	0.0616008916965233	0	0.188968254008266	0	0.0185893767006925	0.44253436432931	0.115964072434553	0	0.118409258042913	0.0539337827877417	0	9999	0.289336280014519	0.992221563165608
S21242	0.159848881576625	0	0.146483099326148	0	0.0148112459055043	0.459896003233138	0.039526829977984	0	0.14070328988243	0.0387306500981715	0	9999	0.31519140784457	0.9775263397897
S21247	0.0225625218582073	0.0517801137412166	0	0.04370227026752	0.0253725620926407	0.545456460747056	0.110181809170909	0	0.136916501363284	0.0640277607591657	0	9999	0.302477454384842	0.984587714955505
S2125	0.091921666122803	0	0	0	0.022525814628759	0.605913358133602	0.0544398400722227	0	0.166044099253826	0.0591552217887875	0	9999	0.336681170498621	0.96915282522314
S21252	0.128436640912649	0	0.194595711936922	0.000284677398883058	0	0.38221143717893	0.142026397322939	0	0.10476004582367	0.0476850894260081	0	9999	0.299491322974648	0.981238509815952
S21253	0.151673023885623	0	0.357643926672388	0.11314320841682	0	0.201867341064701	0.0657291238233128	0.000923442402969726	0.0308947772528467	0.0781251564813394	0	9999	0.392319625253061	0.935881995809848
S21254	0.110504715771147	0.0186373603118164	0.177292940990065	0	0.0518033821948929	0.408072410156261	0.0734924211351066	0	0.109950640708455	0.0502461287322568	0	9999	0.313296379353624	0.9739315268368
S21265	0.236555691977598	0	0.134156848836108	0	0.0383438415870439	0.395498706688736	0.0465337680318624	0	0.129654543123124	0.0192565997555275	0	9999	0.356190821446556	0.950370033501602
S21273	0.0634055511074931	0.069912118913892	0	0.0617360163262237	0.0224177928130095	0.535118237977447	0.0830414136337609	0	0.119987405769648	0.0443814634585256	0	9999	0.407997351395789	0.924322888447502
S21275	0.0912815485546881	0.0305641259129649	0.228685079471734	0.14763284579576	0.0115809729641952	0.222369181552081	0.0785704398895307	0	0.152326331837197	0.0369894740218487	0	9999	0.312564193714704	0.971793089101868
S21276	0.0846259438554767	0.000938122356770394	0	0.152966825033403	0	0.473430700103596	0.118564521357349	0	0.130950174167599	0.0385237131258057	0	9999	0.291914866642821	0.992739999625042
S21280	0.132475821731904	0	0.100674454087198	0.284598637561769	0	0.23096450691583	0.111097094078034	0	0.127459981970484	0.0127295036547807	0	9999	0.365866916863845	0.945626561310446
S21281	0.0738317096714961	0.00564397613104622	0.151074580915919	0	0	0.566625901767423	0.085697295548531	0	0.0918079763828948	0.0253185595826899	0	9999	0.393872431913716	0.944539112855642
S21292	0.0732942740842985	0.0864788725186102	0.0758155690646803	0	0.00528148915954369	0.516077531544707	0.0640016706349535	0	0.13379065547039	0.0452599375228168	0	9999	0.251318845938903	1.01237929448319
S21296	0.146907350504468	0	0.198595304267015	0	0	0.325735875841257	0.165298263139205	0	0.125792590633741	0.0376706156143144	0	9999	0.237012978426412	1.00970879593178
S21300	0.0825346984899524	0.0272161973997902	0.154532456884641	0	0	0.411762157049206	0.188586182622084	0	0.112500712389354	0.0228675951649727	0	9999	0.304825331435599	0.980690777768993
S21301	0.00277525579910145	0.064780599378879	0	0	0.00445739468470623	0.648330820037456	0.0660424088735139	0	0.17800254115213	0.0356109800742135	0	9999	0.309159481737988	0.99263318965211
S21306	0.042174958896111	0.0500527748623599	0.157670741730546	0.141483287026515	0	0.333844529976768	0.0958223673227073	0	0.137675884654914	0.0412754555300793	0	9999	0.326331282472916	0.968439495451963
S21316	0.171182609925615	0	0.193166095611383	0	0	0.354236339374593	0.135248186435495	0	0.0633487975571812	0.0828179710957325	0	9999	0.326678691811163	0.963721584516226
S21317	0.144082196322256	0	0.116742514727868	0.0746648073934278	0.0132038033472165	0.459804796045123	0.0617758182682653	0	0.103427706305584	0.0262983575902602	0	9999	0.396909150033872	0.93399980505019
S21328	0.0418902955810805	0.100629265927223	0.140782484166842	0	0	0.379683843361933	0.177821687708056	0	0.128166762114951	0.0310256611399146	0	9999	0.1939892853243	1.03248867510801
S21332	0.0329522314189851	0.231850969596505	0.0677761039555134	0.165268644154384	0	0.282768832280507	0.0760882134495332	0	0.126516040239527	0.0167789649050455	0	9999	0.273904743682415	0.989803596342818
S21333	0.0279573808072485	0.0950453995819614	0.0313189769849057	0	0.017280735920783	0.540241279736184	0.239253581588815	0	0	0.0489026453801026	0	9999	0.273560112774938	1.00630651213462
S21335	0	0.0851844143969333	0	0	0.049053881242638	0.600394464226656	0.0518376329923599	0	0.15903198599686	0.0544976211445527	0	9999	0.372870366061641	0.947047894310128
S21338	0.148286594762717	0	0.0577184611473483	0.123138743048344	0	0.422457389473084	0.085115613809009	0	0.13525738338157	0.0280258143779272	0	9999	0.295436447697003	0.987187570781147
S21340	0.0901520972341156	0	0	0	0.0215663908849791	0.590405974729879	0.0969003959025149	0	0.154378870812175	0.0465962704363359	0	9999	0.300005247762629	0.98902335809293
S21343	0.0368384140735662	0.0478196963774967	0.138287786689984	0	0.0225095319446144	0.446010075589373	0.095728200344569	0	0.171774714305156	0.0410315806752403	0	9999	0.364221358466	0.945864705347495
S21351	0.150945769824478	0	0	0	0.0629166021799228	0.592862289547738	0.0748907274469562	0	0.070472961976467	0.047911649024438	0	9999	0.321957046156205	0.979680547758011
S21353	0.15212870380444	0	0.135894552808473	0.138732228581234	0.00327782632124776	0.356447365803191	0.0574333495304009	0	0.133627302697324	0.0224586704536884	0	9999	0.384355351869615	0.937475739066082
S21361	0.0406652789209448	1.61387195818189e-05	0	0	0.00971010577083593	0.752647950773994	0.0466702312229623	0	0.11685820696919	0.0334320876224915	0	9999	0.434274204188248	0.929730421385575
S21363	0.0496951312713902	0.0446473797545403	0.105787337382948	0	0.0482388980061489	0.467661403387273	0.0867356518187637	0	0.12463066624667	0.0726035321322663	0	9999	0.276613695940787	0.992846220591232
S21368	0.0877933502647923	0	0.143549126966079	0	0.0356085227020864	0.419975688361104	0.0907424505699162	0	0.169869196505758	0.0524616646302642	0	9999	0.293803007063152	0.981813078712295
S21372	0.0500491328075044	0.0445101557811991	0.208891436333876	0	0.025286016324793	0.419599889348162	0.110354112899588	0	0.102473493614138	0.0388357628907392	0	9999	0.326469381022562	0.971035012717524
S21378	0.0794610110053258	0	0.122390224291548	0	0.0609924813329454	0.599892272615413	0.0342108330424241	0	0.0590301282232512	0.0440230494890925	0	9999	0.385613141781591	0.953900704479844
S21391	0.0580675466080454	0.0178473892301345	0.0922451937353577	0	0.141703476334078	0.416786156353435	0.104033778401351	0	0.112142102571858	0.0571743567657413	0	9999	0.370456768016175	0.93801489749948
S21396	0.156662123597002	0	0.168204327808163	0	0.0369044616544271	0.363402582951221	0.121300696927412	0	0.117775010867398	0.0357507961943755	0	9999	0.32023408968295	0.966320574999121
S21400	0.0577734984875736	0.0503495089612414	0.104443726813532	0.28459428875902	0.0362135209472416	0.182203910537115	0.098932277040043	0	0.135162443816885	0.0503268246373494	0	9999	0.303941018535323	0.972742790029665
S21402	0.0362761524476687	0.0563281464031621	0	0.179212351150224	0	0.525200461417298	0.0683127151232974	0	0.103869014292035	0.0308011591663144	0	9999	0.399763298808598	0.93801502077237
S21407	0.151171845469299	0.0239749665791593	0.0979265446373314	0	0.00355054655663566	0.453594429665714	0.0997975806449509	0	0.138905847519682	0.0310782389272276	0	9999	0.383982689848949	0.93457302331776
S21410	0.0876432493668872	0	0	0.0328862853583867	0	0.619324194836561	0.100533293622621	0	0.123727668989237	0.0358853078263067	0	9999	0.324087673426281	0.983596217294219
S21414	0.153085871817115	0	0	0.142427979775202	0.0108308628459074	0.40984190673234	0.0880570629943453	0	0.160638978155513	0.0351173376795772	0	9999	0.278872456624128	0.990753761152433
S21418	0.108250764844105	0.00481562192790222	0.295975129822871	0	0	0.210767516348558	0.0325636114951081	0	0.254399588188143	0.0932277673733127	0	9999	0.195111542316639	1.02128322940447
S21420	0.191295434139688	0	0.0703200362158481	0.0827025429202166	0	0.487473596757886	0.0544565600840712	0	0.0773542065403586	0.036397623341931	0	9999	0.404815770042534	0.930695626750895
S21426	0.0522522524770336	0	0	0	0.0128933048770312	0.675585517606673	0.0620998828011936	0	0.146867566559923	0.0503014756781461	0	9999	0.361042340619911	0.96512493384209
S21427	0.0446459028408794	0.0770816579830836	0.265976215151755	0.0636340361773738	0	0.356630375406473	0.0492348017703456	0	0.124116069697113	0.0186809409729759	0	9999	0.382747891135725	0.94264493669932
S21428	0.0487288872451432	0.176466417869237	0.0901255410326338	0.318913251109573	0	0.151315488216381	0.124517145050641	0	0.0851100205739838	0.004823248902407	0	9999	0.378763855349859	0.935935949514732
S21431	0.122220991880945	0	0.0924264522948636	0	0.0520259929037392	0.397367751324399	0.0916162451069034	0	0.185220079755455	0.0591224867336957	0	9999	0.265291086416801	0.990031933169087
S21437	0.0893346462916345	0	0.0255454605392455	0.055867334280316	0	0.500435315622124	0.109543475797943	0	0.164229916485186	0.0550438509835518	0	9999	0.330510161330981	0.966693008687963
S21438	0.080481599673456	0.000720481668807888	0.220978578550638	0	0.0141031947893376	0.515810221273719	0.0771334818228793	0.000741484582299223	0.039517709446402	0.0505132481924601	0	9999	0.34048858529725	0.979733559248465
S21441	0.15784629712972	0	0.0620138092894692	0	0	0.59296843390471	0.0335758944629899	0	0.0756075316915629	0.0779880335215482	0	9999	0.434788201820372	0.914276849713674
S21442	0.182173479822923	0	0.267361110112077	0.143642686718271	0	0.219206236196896	0.0702771646543651	0	0.104370026649228	0.0129692958462389	0	9999	0.350443838231036	0.957547236473676
S21444	0.0352341507448309	0.142311439583178	0.255267698876711	0.0629702505438898	0	0.200045661357954	0.129821337542401	0.00388686195493326	0.0935963720491647	0.076866227346937	0	9999	0.247204599141355	0.998441118741865
S21446	0.175635278614804	0	0.00681168066282537	0.105026611813442	0.0535268080218581	0.350492667718316	0.108072173465086	0	0.147584988931662	0.0528497907720071	0	9999	0.242846038622807	0.999646209563453
