ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8
S3802,6.36429677419,6.15403846154,7.45684615385,6.83301,7.025605,8.48738333333,6.39718636364,7.4125,4.86767692308,6.63001666667
S381,6.5728516129,6.38391538462,7.37163846154,7.34109,7.524725,8.33777857143,6.44950454545,7.52954615385,5.03573846154,6.62448333333
S3812,6.45118064516,6.12581538462,7.26811538462,6.702325,6.838475,8.26161904762,6.58412272727,7.40691538462,5.02038461538,6.572
S3813,6.50264193548,6.24269230769,7.55924615385,6.768165,6.731475,8.54214047619,6.51125,7.39918461538,5.22651538462,6.41363333333
S3822,6.28785806452,6.11703846154,7.4915,6.784265,6.805715,8.46220714286,6.42883181818,7.38780769231,4.8869,6.58405
S3826,6.33579677419,6.29076923077,7.45180769231,6.83841,7.06988,8.37376904762,6.49615454545,7.36107692308,4.99448461538,6.84338333333
S3827,6.10717741935,6.01662307692,7.24030769231,6.94536,6.87194,8.42422142857,6.20151818182,7.12709230769,4.90698461538,6.18548333333
S3828,6.34758387097,6.26132307692,7.25642307692,6.945,6.97508,8.48619761905,6.51385909091,7.38447692308,4.85443846154,6.40356666667
S3834,6.4503516129,6.31614615385,7.51286153846,6.907505,6.99346,8.54938571429,6.44195,7.38003076923,4.87235384615,6.5429
S3838,6.1579516129,6.1381,7.26700769231,7.170945,7.255595,8.17008333333,6.45749545455,7.19863846154,4.81744615385,6.79508333333
S3845,6.64714193548,6.36176153846,7.26918461538,6.870795,7.12135,8.26821904762,6.66235454545,7.66447692308,5.05852307692,6.75355
S3848,6.3552483871,6.36863846154,7.04863076923,6.76193,6.843655,8.0867952381,6.50396363636,7.40113846154,4.98579230769,6.70388333333
S3850,6.46567741935,6.16906153846,7.1851,6.907005,7.21685,8.61274047619,6.43112727273,7.30233846154,4.97697692308,6.46678333333
S3855,6.32805483871,6.16709230769,7.16408461538,6.904395,7.22837,8.11030714286,6.53725909091,7.44808461538,5.04006923077,6.64355
S3858,6.17521935484,6.19935384615,7.50566153846,6.66309,6.749075,8.57061428571,6.30205,6.96454615385,4.88198461538,6.18723333333
S3867,6.11343870968,6.11835384615,7.45895384615,7.16818,7.08683,8.63092857143,6.24680909091,6.95104615385,4.82326153846,6.18943333333
S3871,6.08934516129,6.22305384615,7.26485384615,7.05877,6.90918,8.09747380952,6.22229090909,6.94308461538,4.88903846154,6.14883333333
S3879,6.47792258065,6.31140769231,7.34475384615,7.17892,7.45994,8.71658095238,6.49459090909,7.46194615385,4.94325384615,6.95228333333
S388,6.11648709677,6.167,7.35786923077,7.259875,7.173885,8.25770714286,6.2626,7.20110769231,5.00706153846,6.34848333333
S3880,6.54557741935,6.38556153846,7.36932307692,6.84361,6.952725,8.5772547619,6.47056818182,7.6137,4.99477692308,6.44866666667
S3881,6.40098387097,6.27418461538,7.60315384615,6.751885,6.70052,8.65139047619,6.25225454545,7.00952307692,4.81103076923,6.46015
S3889,5.92043870968,5.93115384615,7.01900769231,6.65452,6.93421,7.70307380952,6.30663636364,6.87099230769,5.00376923077,6.23985
S3892,6.38190967742,6.49166923077,7.57775384615,7.047525,7.39035,8.3831,6.39484090909,7.14057692308,4.88425384615,6.52388333333
S3894,6.17346451613,6.38996153846,7.3717,7.08674,7.39146,8.24823095238,6.51222727273,7.42527692308,4.99891538462,6.78365
S3903,6.37558064516,6.28032307692,7.27027692308,7.03536,7.049445,8.34506190476,6.29926818182,7.18374615385,4.80422307692,6.54038333333
S3907,6.25364516129,6.11164615385,7.52756153846,6.84706,6.942655,8.46284761905,6.42296818182,7.21512307692,4.9811,6.42401666667
S3908,6.1996516129,6.14091538462,7.34270769231,7.161885,7.09691,8.30027380952,6.74665,7.34076923077,5.01117692308,6.66915
S3914,6.35193225806,6.29796153846,7.3615,6.921015,7.33211,8.6438047619,6.49633181818,7.4717,5.02991538462,6.71423333333
S3925,6.4168,6.44159230769,7.27983076923,6.71768,6.87638,8.22547380952,6.50242727273,7.34886153846,4.90953846154,6.66608333333
S3928,6.42402580645,6.29476153846,7.21804615385,6.629655,6.81485,8.01109047619,6.49600909091,7.1121,4.83689230769,6.24751666667
S3929,6.37379354839,6.37351538462,7.21796923077,6.97223,6.922345,8.48143095238,6.31562727273,7.27865384615,4.84136153846,6.33115
S393,6.54428709677,6.33527692308,7.28882307692,6.85999,6.97064,8.38490714286,6.59800909091,7.41944615385,5.03846153846,6.66088333333
S3930,5.92647741935,6.06804615385,7.31718461538,6.80786,6.827545,8.57793333333,6.33550909091,7.08577692308,4.86012307692,6.43598333333
S3933,6.34182903226,6.19766153846,7.40522307692,6.86707,6.963725,8.4706952381,6.40404545455,7.43903076923,4.94633846154,6.47356666667
S3939,6.58167419355,6.09769230769,7.08209230769,6.64396,6.908975,7.96897142857,6.58819090909,7.62688461538,4.88106153846,6.43468333333
S3946,6.08298064516,6.26361538462,7.55784615385,6.90156,7.32174,8.58629761905,6.28418181818,6.93099230769,5.10286153846,6.35935
S3947,6.42842580645,6.38347692308,7.61271538462,6.837525,6.929615,8.62411904762,6.26758181818,7.21786153846,4.87426153846,6.39466666667
S3957,6.32434516129,6.15826153846,7.29992307692,6.621635,6.759105,8.56886428571,6.37507727273,7.26457692308,4.84319230769,6.51831666667
S3960,6.35697096774,6.2781,7.39333076923,7.418905,7.303305,8.46303809524,6.37844545455,7.19261538462,4.98765384615,6.73975
S3963,6.06902903226,5.98436923077,7.38814615385,6.82981,6.868605,8.62654047619,6.22072727273,6.87099230769,4.96029230769,6.20155
S3968,6.19539354839,6.16055384615,7.28136923077,6.8417,7.014735,8.02755238095,6.45251818182,7.33613846154,5.04801538462,6.70391666667
S3974,6.36763548387,5.98069230769,6.98272307692,6.737165,7.023095,8.08633333333,6.7132,7.5269,4.91929230769,6.8542
S3982,6.59784516129,6.18334615385,7.21876923077,6.93797,7.068345,8.24591904762,6.27348636364,7.17156153846,4.8892,6.20605
S3983,6.35982903226,6.03642307692,7.23833076923,6.662015,6.92191,8.2824047619,6.40061818182,7.09684615385,4.91149230769,6.26148333333
S3985,6.34551612903,6.28784615385,7.50023846154,6.925535,6.74453,8.47808095238,6.38233636364,7.27663076923,4.80106923077,6.35885
S399,6.21334193548,6.1587,6.98821538462,6.54927,6.726895,7.80510238095,6.55315454545,7.34013076923,5.10306923077,6.5941
S4001,6.48767096774,6.34984615385,7.18266153846,6.842775,6.926275,7.94724761905,6.4609,7.53093076923,5.00876153846,6.48756666667
S4004,6.37742580645,6.06204615385,7.21313076923,6.917085,7.16515,8.17126428571,6.51339545455,7.08963076923,4.77238461538,6.66365
S4009,5.9730483871,6.23423076923,7.16939230769,6.48336,6.478655,8.0333952381,6.30603636364,7.04478461538,4.94886923077,6.21668333333
S402,6.41390967742,6.41224615385,7.24801538462,6.852035,6.884585,7.98790952381,6.06837272727,6.87553846154,4.97544615385,6.24191666667
S4031,6.15281290323,6.10218461538,7.27761538462,7.1184,7.156465,8.50729285714,6.42406818182,7.22746923077,4.86513846154,6.60561666667
S4032,6.44890322581,6.37165384615,7.32050769231,7.257065,7.56863,8.33977857143,6.57225,7.37365384615,4.87591538462,6.69776666667
S4043,6.20825483871,5.99852307692,7.35095384615,7.143905,7.12331,8.21229047619,6.49506363636,7.45630769231,4.92774615385,6.40455
S4048,6.24423870968,6.1318,7.28897692308,6.86953,7.04359,8.07307619048,6.50643636364,7.10496153846,4.8998,6.54421666667
S4050,6.11072580645,6.14963846154,7.2543,6.66887,6.81634,8.2373452381,6.31667727273,7.13661538462,4.94086153846,6.4204
S4061,6.41188064516,6.13966153846,7.12933076923,6.75173,6.76139,8.3953047619,6.24878181818,7.02908461538,4.72517692308,6.32458333333
S4064,6.44592903226,6.06533076923,7.15337692308,6.71214,6.650605,8.37419047619,6.43297272727,7.37372307692,4.91046923077,6.32265
S4067,6.43434193548,6.29569230769,7.27894615385,7.00745,7.26436,7.94313333333,6.47975,7.41440769231,4.91091538462,6.82213333333
S4069,6.63637419355,6.30334615385,7.49383076923,6.973235,7.040885,8.44488571429,6.47757272727,7.25083846154,4.87449230769,6.64666666667
S4070,6.17517741935,6.18626153846,7.24546923077,6.886055,6.806735,8.6495,6.30128636364,6.98503846154,4.85890769231,6.5518
S4078,6.39416129032,6.2002,7.61683846154,7.1182,7.36146,8.74290238095,6.48037727273,7.40536153846,4.90773076923,6.81445
S4084,6.25488064516,6.25653846154,7.34626153846,6.884305,6.92253,8.61443571429,6.48505909091,7.36364615385,4.95526923077,6.4242
S4088,6.15311290323,6.03943846154,7.22913076923,7.028345,7.27796,8.28620238095,6.44708181818,7.32369230769,5.08374615385,6.53438333333
S4089,6.55871612903,6.23523846154,7.15953846154,6.9548,6.985805,8.17626904762,6.40843181818,7.14434615385,4.99415384615,6.3439
S4094,6.3204483871,6.26486153846,7.12920769231,7.051985,7.24081,8.21728571429,6.3277,7.14791538462,4.96037692308,6.44633333333
S4097,6.34072903226,6.2117,7.42330769231,6.96044,7.144475,8.45443333333,6.25250454545,7.29847692308,4.88956923077,6.5219
S4098,7.50126774194,6.83856153846,7.00296153846,6.683995,6.770905,7.67104285714,6.40359090909,6.92946153846,4.9939,6.15458333333
S4099,6.44266129032,6.24582307692,7.30835384615,7.002515,6.97409,8.28142380952,6.64242727273,7.69513076923,4.98631538462,6.82083333333
S4101,6.49658064516,6.36076923077,7.46960769231,7.30633,7.511825,8.24572619048,6.60903636364,7.63664615385,5.16400769231,7.15925
S4104,6.21917096774,6.33575384615,7.58008461538,7.248925,7.388495,8.02466190476,6.36704090909,7.2241,4.97535384615,6.3725
S412,6.32967096774,6.25486923077,7.19877692308,6.98499,7.01573,8.3824047619,6.38795909091,7.1676,5.04257692308,6.62556666667
S4125,6.82336451613,6.35237692308,7.36275384615,6.85835,6.80248,8.27618095238,6.64805909091,7.55876923077,4.98940769231,6.66655
S4137,6.59307419355,6.3171,7.5872,7.046845,7.19147,8.5206547619,6.54192272727,7.26463076923,4.94682307692,6.61473333333
S414,6.82780645161,6.55892307692,7.68129230769,7.052,7.1831,8.8205452381,6.45178181818,7.52805384615,4.88635384615,6.45835
S4140,6.47365806452,6.10933846154,7.49533076923,6.94872,7.06651,8.80815238095,6.31706818182,7.26366153846,4.81263846154,6.34995
S4144,6.36794516129,6.25675384615,7.23959230769,7.09385,6.915875,8.03057380952,6.35537727273,7.03362307692,5.01156923077,6.17083333333
S4158,6.28213548387,6.03806923077,7.46657692308,6.948835,6.94415,8.54473571429,6.29439545455,7.1217,4.81705384615,6.27268333333
S4164,6.44712903226,6.38561538462,7.58365384615,6.95934,7.14393,8.49771666667,6.2566,7.27327692308,4.85913846154,6.54125
S4171,6.48969354839,6.32994615385,7.38344615385,7.014995,6.88409,8.88160714286,6.28335454545,7.23527692308,5.01796153846,6.4696
S4175,6.3013483871,6.33644615385,7.47396923077,7.28951,7.638755,8.39335,6.25492727273,7.04936153846,4.78569230769,6.88795
S4180,6.1946516129,6.19442307692,7.58576923077,6.96069,7.015375,8.52901904762,6.40580909091,7.22661538462,4.95990769231,6.68238333333
S4183,6.30160645161,6.20987692308,7.72146923077,7.151015,7.428425,8.67643809524,6.34846818182,7.25489230769,4.81936923077,6.5049
S4188,6.44797741935,6.24588461538,7.36354615385,6.970335,7.255135,8.51176428571,6.49551363636,7.2433,4.86555384615,6.62106666667
S4190,6.47712903226,6.23079230769,7.20239230769,6.748795,6.98163,7.87323809524,6.72971363636,7.61547692308,4.98773076923,6.65973333333
S4191,6.59889354839,6.39166923077,7.52080769231,6.948135,7.184645,8.5712547619,6.54685,7.44114615385,5.01169230769,6.64593333333
S420,6.61837741935,6.30216153846,7.31027692308,6.991165,7.16621,8.38420714286,6.50135454545,7.38407692308,4.90619230769,6.68605
S4209,6.51971612903,6.29965384615,7.39279230769,6.86425,7.117755,8.41530952381,6.74839090909,7.55151538462,4.94196153846,6.89283333333
S4218,6.05750645161,6.22783846154,7.47340769231,7.16637,6.84933,8.41597142857,6.29522727273,7.11210769231,5.07810769231,6.45846666667
S422,6.37609354839,6.2025,7.50158461538,6.95905,7.073745,8.6939452381,6.4197,7.31553846154,4.80193076923,6.66185
S4220,6.20248387097,6.21653076923,7.19845384615,7.085185,7.32698,8.08310714286,6.45587272727,7.22476153846,5.08650769231,6.60078333333
S423,6.40141935484,6.3444,7.37059230769,7.41964,7.59434,8.39612142857,6.42882272727,7.18736153846,5.07067692308,6.64703333333
S4230,6.42768064516,6.21959230769,7.60935384615,6.676965,6.601,8.62045238095,6.15437272727,6.91630769231,4.82071538462,6.01331666667
S4236,6.38530322581,6.19431538462,7.33527692308,7.210225,7.461935,8.41429761905,6.63280454545,7.33358461538,4.99349230769,6.95835
S4242,6.11460967742,6.02289230769,7.07819230769,6.635585,6.566825,8.37507380952,6.29897272727,7.0365,5.07960769231,6.34638333333
S4247,6.52234193548,6.11667692308,7.51726153846,6.653155,6.77045,8.74104047619,6.41007272727,7.23745384615,4.95136153846,6.33483333333
S4249,6.52739677419,6.30948461538,7.44313076923,6.94765,7.080055,8.70858095238,6.45169090909,7.30553076923,4.84419230769,6.69403333333
S425,6.25869677419,6.35846153846,7.22262307692,6.736045,6.76057,8.51662857143,6.35835909091,7.14700769231,4.94157692308,6.40535
S4253,6.48727419355,6.14272307692,7.18733076923,6.94371,7.024105,8.55475714286,6.70341818182,7.60180769231,4.96983846154,6.89086666667
S4255,6.52480322581,6.52118461538,7.50070769231,6.917405,7.094615,8.7121952381,6.48677272727,7.51603846154,4.96300769231,6.65368333333
S4257,6.10497741935,6.30826923077,7.7901,7.148555,7.189735,8.66359047619,6.27496363636,6.88147692308,4.9458,6.30025
S4263,6.35679677419,6.09270769231,7.26173846154,6.822455,6.997125,8.5529452381,6.49139545455,7.2269,4.92838461538,6.36403333333
S4265,6.41959677419,6.17775384615,7.36675384615,6.78356,6.58172,8.62806904762,6.20325909091,7.18054615385,4.97538461538,6.11723333333
S4276,6.22691290323,6.08026923077,6.94178461538,6.839665,7.095925,8.09434047619,6.5386,7.37636923077,5.06403076923,6.47923333333
S4278,6.24673870968,6.10504615385,7.78446923077,6.675455,6.83901,8.51344761905,6.18963181818,6.83373076923,4.78253076923,6.12015
S4282,6.2291,6.15174615385,7.58692307692,6.91975,7.304115,8.69778571429,6.41153636364,7.19487692308,4.84664615385,6.62541666667
S4285,6.45539354839,6.30911538462,7.39548461538,6.86111,6.853855,8.40944285714,6.48152727273,7.4742,4.96124615385,6.56396666667
S4286,6.06581290323,6.1779,7.35020769231,6.92725,6.87214,8.12911666667,6.19965,6.9193,4.91150769231,6.32156666667
S4287,6.25594516129,6.08844615385,7.55049230769,6.9589,7.29421,8.5784047619,6.49856363636,7.3269,4.96781538462,6.55111666667
S4294,6.41467096774,6.17603846154,7.43785384615,6.84218,6.769925,8.37451428571,6.23589090909,6.98925384615,4.8752,6.35695
S4299,6.00482903226,6.07626923077,7.04866153846,6.831835,6.88002,8.01172857143,6.38408636364,7.27852307692,4.90150769231,6.39313333333
S4310,6.73705483871,6.36112307692,7.29983846154,6.727845,7.155735,8.35655,6.67847272727,7.78605384615,4.87357692308,6.43281666667
S4315,6.5089483871,6.3762,7.40562307692,6.999505,7.22163,8.11058809524,6.33108181818,7.37179230769,4.9361,6.37033333333
S4317,6.4968483871,6.1736,7.23633846154,6.683715,6.640345,8.3648952381,6.42696818182,7.5355,4.97949230769,6.50111666667
S4321,6.5069483871,6.24321538462,7.21098461538,6.92362,7.192505,8.10630714286,6.36636363636,7.24323846154,5.11804615385,6.7759
S4345,6.61023870968,6.51372307692,7.44526923077,6.94212,7.14657,8.07120952381,6.50327727273,7.30714615385,4.97741538462,6.71265
S435,6.56891935484,6.2793,7.468,6.972955,7.09257,8.66766428571,6.47951363636,7.43573076923,4.94819230769,6.66376666667
S4354,6.37905806452,6.01376153846,7.02893076923,6.931605,7.025965,8.28833809524,6.40779545455,7.20500769231,4.9625,6.65998333333
S4356,6.2960483871,6.12336923077,7.22798461538,7.055235,7.13027,8.30997142857,6.60247272727,7.11148461538,4.96893076923,6.47671666667
S4357,6.50210967742,6.33528461538,7.24366923077,6.92942,7.22558,8.09508809524,6.59812272727,7.48668461538,5.03676923077,6.66095
S4358,6.00636774194,6.14564615385,6.7647,6.73591,7.1246,7.92822142857,6.43682272727,7.12864615385,5.00555384615,6.50108333333
S4359,6.62012903226,6.30923076923,7.31626153846,6.85099,6.96814,8.59778571429,6.44900909091,7.39015384615,4.89407692308,6.40481666667
S4360,6.11849354839,6.01255384615,7.63235384615,6.859805,6.81661,8.90400238095,6.23447727273,6.91080769231,4.8381,6.13391666667
S4361,6.32791612903,6.23363076923,7.33844615385,6.77951,6.95794,8.42745238095,6.14001363636,6.97115384615,4.89803076923,6.25215
S4366,6.7344483871,6.3445,6.97043076923,6.89353,7.20296,8.03655952381,6.67016818182,7.66134615385,5.07481538462,6.52893333333
S4370,6.46597096774,6.24106923077,7.31404615385,6.875535,7.188475,8.32448571429,6.60375909091,7.19036153846,5.06781538462,6.61066666667
S4377,6.44377741935,6.19959230769,7.28817692308,7.262915,7.479635,8.58550952381,6.55924090909,7.53581538462,4.95271538462,6.70988333333
S4379,6.20629032258,6.25645384615,7.41463076923,6.90665,6.92661,8.50009285714,6.39496818182,7.40126923077,5.02558461538,6.35118333333
S4384,6.4121483871,6.33126153846,7.66996153846,7.07255,7.359555,8.58416190476,6.15254090909,6.95815384615,4.93632307692,6.86023333333
S4390,6.32028064516,5.89486923077,7.43058461538,6.93386,7.124565,8.46557857143,6.35284545455,7.01867692308,4.77543076923,6.3224
S4393,6.20237096774,6.09046153846,7.34513846154,6.943915,7.023275,8.78842380952,6.38498636364,7.17224615385,4.94253846154,6.28996666667
S4399,6.45604516129,6.26430769231,7.19145384615,6.749735,6.83541,8.35686904762,6.51729090909,7.30936923077,4.99490769231,6.45408333333
S4400,6.28106774194,6.13330769231,7.3072,6.8334,6.739335,8.41669761905,6.41958181818,7.27316153846,4.9975,6.36426666667
S4407,6.39929354839,6.137,7.15506153846,6.830395,7.03362,8.21045,6.43200454545,7.24109230769,4.93880769231,6.48728333333
S4416,6.32922580645,6.38039230769,7.58798461538,7.16151,7.43602,8.32555952381,6.56273636364,7.40675384615,5.06903846154,6.94388333333
S4418,6.23686129032,6.17244615385,7.26656923077,6.95884,7.139145,8.24142857143,6.30282272727,7.28673076923,4.8438,6.53485
S4419,6.29280645161,6.34385384615,7.69507692308,6.859225,6.969075,8.4821952381,6.28176818182,7.17933076923,4.98363076923,6.3779
S4421,6.43220967742,6.27653076923,7.3684,7.00737,7.13506,8.39721190476,6.46595909091,7.07593076923,5.08132307692,6.44015
S4423,6.00231935484,6.14078461538,7.63077692308,7.205175,7.333165,8.7838,6.30634545455,7.23660769231,4.82551538462,6.9404
S4426,6.18040967742,6.13856153846,7.39307692308,6.933045,7.014485,8.52737380952,6.29168181818,7.09762307692,5.00517692308,6.6945
S4437,6.57039677419,6.33066153846,7.30813076923,6.885875,7.167885,8.38890238095,6.45455454545,7.62117692308,4.94812307692,6.56625
S4438,6.73646774194,6.60902307692,7.74505384615,7.170915,7.29752,8.71721904762,6.66649090909,7.47413846154,5.05435384615,6.61318333333
S4442,6.36096774194,6.13982307692,7.46205384615,6.847285,6.788645,8.67077857143,6.38463181818,7.16919230769,4.92316153846,6.31023333333
S4450,6.66357741935,6.45967692308,7.29203076923,7.01078,7.12086,8.37042142857,6.48676363636,7.39746153846,4.9976,6.68618333333
S4451,6.38626129032,6.15000769231,7.38066923077,7.15622,7.212145,8.50386190476,6.55924545455,7.49270769231,4.94261538462,6.52375
S4453,6.17301935484,5.99289230769,7.19724615385,6.896545,7.25568,8.2826952381,6.25715909091,7.07169230769,4.81653846154,6.21745
S4456,6.6264516129,6.32316153846,7.38704615385,6.82279,7.05963,8.55917380952,6.32835454545,7.32652307692,4.97306153846,6.30191666667
S446,6.51088387097,6.20390769231,7.39743076923,7.228735,7.53735,8.63057857143,6.46725454545,7.30627692308,5.20781538462,6.72196666667
S4460,6.25399354839,6.06784615385,7.21011538462,6.84768,7.016745,8.04283095238,6.37176363636,7.37507692308,5.15061538462,6.65278333333
S4464,5.9709,5.96939230769,7.08675384615,6.69009,6.75502,8.45976904762,6.32615909091,6.78049230769,4.85020769231,6.23421666667
S4475,6.38510645161,6.29649230769,7.23573846154,7.20509,7.187545,7.96176904762,6.38845,7.18156923077,4.98898461538,6.55895
S4480,6.4188,6.29927692308,7.43112307692,6.9033,6.94099,8.39569761905,6.27109090909,7.32644615385,4.84022307692,6.27908333333
S4490,6.85609354839,6.30887692308,7.56066153846,7.05008,7.081425,8.59300952381,6.60922727273,7.39971538462,5.32783846154,6.64203333333
S4494,6.78663548387,6.51690769231,7.30133076923,6.94,7.077925,8.25841428571,6.25881818182,7.01989230769,4.80517692308,6.40483333333
S4499,6.41340645161,6.24545384615,7.46716153846,6.853055,6.88289,8.62582380952,6.10995909091,6.93914615385,4.85740769231,6.15695
S451,6.1999,6.27168461538,7.26096153846,6.726455,6.965195,8.35486428571,6.59274090909,7.41732307692,5.09942307692,6.60826666667
S4517,6.2228516129,6.22422307692,7.25815384615,7.073585,7.323085,8.50734047619,6.55955,7.27263846154,4.93533846154,6.65031666667
S4522,6.29747096774,6.1524,7.43966923077,6.74125,6.753955,8.44513095238,6.23094545455,6.93321538462,4.82532307692,6.19758333333
S4523,6.19624193548,5.95545384615,7.22745384615,6.995295,7.350475,8.12156904762,6.41104090909,7.21691538462,4.98767692308,6.46356666667
S4524,6.35005806452,6.13632307692,7.12847692308,6.998465,7.40654,8.30222142857,6.48945,7.21451538462,4.95222307692,6.5923
S4526,6.2399516129,6.36452307692,7.71606923077,6.983485,7.28872,8.63681190476,6.42081363636,7.14420769231,4.94226923077,6.50071666667
S4530,6.40654516129,6.31610769231,7.18703846154,6.948765,7.121545,8.11295,6.53883636364,7.57963076923,4.90183846154,6.74291666667
S4534,6.3583516129,6.17004615385,7.25021538462,6.84964,7.109865,8.2570452381,6.51512727273,7.47799230769,4.90614615385,6.58048333333
S4535,6.6966483871,6.25422307692,7.43535384615,7.020765,7.07195,8.38479047619,6.48870454545,7.53941538462,4.91838461538,6.35123333333
S455,6.45697419355,6.33369230769,7.50087692308,6.95226,7.12994,8.37876904762,6.32878636364,7.30392307692,4.93955384615,6.4335
S4551,6.24229677419,6.18196923077,7.38513846154,7.01798,7.169875,8.53007857143,6.29110454545,7.14104615385,4.89424615385,6.42293333333
S4558,6.43467096774,6.28660769231,7.34259230769,6.683425,6.83482,8.49751190476,6.39991363636,7.27046923077,4.8156,6.51403333333
S456,6.14321612903,6.26061538462,7.24293846154,7.09436,7.12941,8.16561904762,6.44411363636,7.01486153846,4.85975384615,6.10756666667
S4560,6.23573870968,6.01260769231,7.00740769231,6.713575,6.72651,8.12293809524,6.28206818182,6.91521538462,5.01985384615,6.28678333333
S4566,6.20491935484,6.08011538462,7.12080769231,6.88454,7.07452,8.25845238095,6.52395909091,7.15947692308,4.97335384615,6.50223333333
S4573,6.17072903226,6.13930769231,7.30620769231,7.009045,7.105855,8.64528095238,6.31580909091,7.13606923077,4.8426,6.52011666667
S4585,6.20320322581,6.19713846154,7.15133846154,6.927825,7.054835,8.26471666667,6.30785,7.06341538462,4.83843076923,6.2362
S4590,5.91612258065,5.98066923077,6.84442307692,6.457235,6.62075,7.85483095238,6.29672727273,6.97454615385,4.9138,6.16946666667
S4595,6.53866451613,6.29533076923,7.00799230769,7.064005,7.29857,8.2106,6.62706818182,7.55012307692,4.91193846154,6.82855
S4601,6.24808709677,6.16120769231,7.19452307692,6.732405,6.60383,8.28353333333,6.25090909091,7.08672307692,4.84903076923,6.28443333333
S4602,6.40272258065,6.49223846154,7.44484615385,7.18109,7.303985,8.38670714286,6.35226363636,7.3136,4.97893846154,6.2635
S4603,6.42770645161,6.15320769231,7.41321538462,6.74599,6.940755,8.41883809524,6.32183636364,7.33219230769,4.90850769231,6.3421
S4606,6.41601612903,6.29066923077,7.46083076923,6.96862,7.041955,8.38988095238,6.34298636364,7.16336153846,4.97916923077,6.5267
S4607,6.46475806452,6.32406923077,7.37186923077,7.020795,7.149285,8.63338809524,6.42398181818,7.38360769231,4.9271,6.51641666667
S4610,6.43639032258,6.16028461538,7.14236923077,6.730815,6.88917,8.48685952381,6.31762272727,7.16480769231,4.87168461538,6.3692
S4612,6.4348483871,6.29796923077,7.31967692308,6.88072,6.970005,8.79162857143,6.35712272727,7.31786923077,4.95926923077,6.5401
S4618,6.28361612903,6.17873846154,6.90080769231,6.496725,6.725045,8.0649547619,6.48879090909,7.41806153846,5.06436153846,6.6666
S4619,6.39712903226,5.98453846154,7.05202307692,6.922735,6.75255,8.50298809524,6.44536363636,7.22066153846,4.82290769231,6.40646666667
S4621,6.25776774194,6.23555384615,7.19057692308,7.017705,7.254435,8.3022952381,6.37397727273,7.43225384615,4.92287692308,6.69291666667
S4629,6.34826774194,6.26282307692,7.37064615385,7.024125,7.02951,8.61257619048,6.49867727273,7.39825384615,4.9581,6.58223333333
S4630,6.36147096774,6.18459230769,7.05801538462,6.843385,6.91754,8.63312380952,6.34667272727,7.37186923077,4.90225384615,6.38876666667
S4631,6.3536,6.33480769231,7.18206153846,6.85959,7.01758,8.35008809524,6.58444090909,7.60285384615,4.99782307692,6.75948333333
S4635,6.42496774194,6.17369230769,7.41782307692,6.97813,7.268965,8.73266904762,6.47717272727,7.53630769231,4.94200769231,6.72578333333
S4638,6.34893548387,6.29923076923,7.3508,6.759115,6.71671,8.39337142857,6.28311363636,7.14773076923,4.92604615385,6.18235
S4651,6.36095483871,6.49737692308,7.36871538462,6.831455,6.962845,8.29336666667,6.64347272727,7.39566153846,5.03172307692,6.56266666667
S4652,6.38872580645,6.1515,7.40833076923,6.878055,7.03389,8.7864,6.39541363636,7.31744615385,4.90518461538,6.56243333333
S4660,6.43128064516,6.34153076923,7.38878461538,7.151065,6.92112,8.31514047619,6.53025909091,7.11798461538,4.98327692308,6.70108333333
S4670,6.12738387097,6.2286,7.32614615385,7.00239,7.161965,8.29331904762,6.44038636364,7.22670769231,4.99617692308,6.33806666667
S4686,6.43839677419,6.38547692308,7.19032307692,6.77183,6.929275,8.42166428571,6.48452727273,7.59658461538,5.05349230769,6.5863
S4691,6.24495483871,6.21023076923,7.49665384615,7.06513,7.10535,8.38492380952,6.38153181818,7.12876153846,4.93881538462,6.44505
S4697,6.18777741935,6.20321538462,7.43911538462,6.984525,7.09198,8.34813333333,6.41239090909,7.43994615385,4.94662307692,6.53393333333
S4703,6.44874193548,6.17983846154,7.24886923077,6.668435,6.73078,8.21941428571,6.53950454545,7.53164615385,4.93960769231,6.46705
S4705,6.18031290323,5.97608461538,7.03335384615,6.850035,6.790805,8.14487857143,6.38179090909,6.88119230769,4.87779230769,6.46523333333
S4706,6.40630645161,6.23725384615,7.19840769231,6.909185,7.038,8.37592619048,6.36578636364,7.39333846154,4.89333076923,6.3994
S4708,6.99870645161,6.62309230769,7.21315384615,7.02948,7.54358,7.56823333333,6.6733,7.77117692308,5.10486153846,6.86925
S4714,6.00950322581,6.15445384615,7.14663076923,6.60514,6.3931,7.83548809524,6.26739545455,6.78536923077,4.90458461538,6.20631666667
S4715,6.42893225806,6.32246923077,7.28730769231,7.11353,7.37525,8.35416190476,6.62544545455,7.57250769231,4.92085384615,7.06938333333
S4717,6.05027741935,6.00909230769,7.22868461538,6.596565,6.814225,8.56127142857,6.38870909091,7.12111538462,4.89557692308,6.15978333333
S4718,6.47630645161,6.21525384615,7.41830769231,7.276875,7.828855,8.06410714286,6.74964090909,7.32775384615,4.94608461538,6.92
S4720,6.39924193548,6.21844615385,7.37267692308,6.79664,7.14344,8.47994285714,6.6872,7.73913846154,4.92053846154,6.55921666667
