B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
S1116	0	0.0657	0.2139	0.1224	0.0287	0.2077	0.0878	0.0294	0.172	0.0357	0.0366
S11163	0.0281	0.0599	0.2236	0.1303	0.0644	0.101	0.1194	0.0666	0.1349	0.0572	0.0148
S11164	0	0.1311	0.187	0	0.0614	0.0771	0.1658	0.0632	0.2069	0.0623	0.0452
S11166	0	0.1841	0.219	0.0106	0.0555	0.1305	0.1005	0.0679	0.1294	0.0337	0.0688
S11173	0.0519	0.1314	0.2016	0.0422	0.0673	0.045	0.1394	0.0599	0.1723	0.0411	0.0479
S11174	0	0.1119	0.1815	0.1232	0.0718	0.1037	0.0772	0.0696	0.1694	0.0129	0.0788
S11182	0.0355	0.0816	0.2392	0.0865	0.0714	0.1006	0.1185	0.0488	0.1684	0.0305	0.019
S11188	0	0.1456	0.1383	0.0501	0.0445	0.0867	0.1554	0.0557	0.228	0.0461	0.0496
S11189	0	0.0984	0.2011	0.1047	0.0672	0.1038	0.1336	0.0766	0.1497	0.0252	0.0398
S1119	0.0387	0.0792	0.2051	0.1857	0.0639	0.1166	0.0607	0.073	0.1257	0.028	0.0234
S11195	0.0052	0.156	0.2297	0.078	0.016	0.2264	0.0717	0.0505	0.1375	0	0.029
S11197	0	0.1305	0.2957	0.1357	0.0508	0.0722	0.1006	0.0706	0.094	0	0.05
S11198	0	0.1199	0.1017	0	0.0461	0.1348	0.1714	0.1299	0.1808	0.0323	0.083
S11211	0	0.0643	0.196	0.0208	0.0558	0.2614	0.1015	0.0667	0.1587	0.0236	0.0513
S11214	0.0188	0.076	0.0945	0.0872	0.0875	0.1172	0.1528	0.0503	0.2074	0.1013	0.0071
S11216	0	0.0794	0.226	0.0143	0.0436	0.2255	0.134	0.0482	0.1637	0.0318	0.0335
S11224	0	0.1316	0.1903	0.0465	0.0794	0.1041	0.1263	0.0433	0.1868	0.0585	0.0332
S11236	0	0.1061	0.2037	0.0869	0.0493	0.0921	0.1449	0.0287	0.2297	0.0412	0.0173
S11241	0	0.1541	0.1708	0.081	0.0599	0.0902	0.1126	0.0646	0.145	0.048	0.074
S11243	0	0.0904	0.2066	0.0903	0.0517	0.1676	0.127	0.0773	0.1149	0.0226	0.0517
S11245	0	0.1265	0.1934	0.0451	0.0636	0.1207	0.1268	0.0836	0.1415	0.0267	0.0722
S11249	0	0.1475	0.2182	0.0614	0.0424	0.1638	0.1071	0.0577	0.1382	0.0214	0.0423
S11274	0	0.1123	0.247	0	0.1041	0.1651	0.047	0.094	0.1355	0.0129	0.082
S11280	0	0.1136	0.2061	0.0791	0.0433	0.1764	0.0917	0.0576	0.1605	0.0436	0.028
S11281	0	0.1131	0.1839	0.0632	0.0619	0.1231	0.1263	0.0525	0.1963	0.0673	0.0123
S11285	0	0.1194	0.2574	0.0732	0.0657	0.0763	0.1056	0.0731	0.1378	0	0.0916
S11298	0	0.1158	0.2289	0.0671	0.0849	0.1502	0.0646	0.0547	0.1792	0.0274	0.0272
S11311	0	0.0809	0.185	0.0375	0.0863	0.1682	0.1233	0.0585	0.1855	0.0667	0.008
S11312	0	0.1035	0.2589	0.0288	0.0614	0.1549	0.1068	0.0484	0.16	0.0281	0.0493
S11316	0.0122	0.1025	0.1815	0.0992	0.0606	0.0781	0.137	0.0579	0.1915	0.0411	0.0384
S1133	0	0.153	0.209	0.09	0.0474	0.0688	0.1225	0.084	0.1229	0.0146	0.0879
S11330	0	0.0891	0.0617	0	0.0496	0.3439	0.1183	0.0567	0.159	0.0783	0.0433
S11332	0.0482	0.0397	0.2134	0.0759	0.006	0.3357	0.067	0.0755	0.0924	0.019	0.027
S11334	0	0.106	0.1099	0.0607	0.0506	0.2226	0.1435	0.0444	0.1575	0.0694	0.0355
S11335	0	0.1282	0.2	0.0851	0.0331	0.0789	0.1668	0.0782	0.1415	0.0467	0.0414
S11345	0	0.1021	0.3309	0.0226	0.0672	0.1482	0.1005	0.0515	0.0948	0.0381	0.0441
S11349	0	0.0637	0.125	0.0216	0.05	0.3368	0.0868	0.0343	0.2148	0.0374	0.0295
S1135	0	0.1192	0.1413	0	0.0416	0.1576	0.1181	0.0982	0.1782	0.0727	0.0732
S11352	0	0.1249	0.2134	0.0065	0.0774	0.0519	0.1584	0.0401	0.1951	0.0531	0.0793
S11353	0	0.1018	0.2113	0.0758	0.0343	0.0788	0.177	0.0619	0.1814	0.0274	0.0503
S11368	0	0.1117	0.1038	0.0666	0.0645	0.0975	0.1547	0.0364	0.2358	0.0608	0.0683
S11369	0	0.0826	0.1691	0.027	0.0377	0.2902	0.1038	0.069	0.1396	0.0513	0.0299
S11371	0	0.1146	0.1089	0	0.0533	0.3129	0.079	0.0467	0.1488	0.0544	0.0814
S11377	0	0.1346	0.1607	0.0148	0.0925	0.0562	0.1492	0.0636	0.2142	0.068	0.0461
S11378	0	0.1643	0.0762	0.0831	0.1016	0.123	0.0833	0.0342	0.1851	0.1012	0.048
S11383	0.0202	0.0871	0.1625	0.111	0.063	0.16	0.079	0.0418	0.1956	0.031	0.0487
S11384	0.0457	0.083	0.1399	0.1054	0.0932	0.1241	0.0755	0.0168	0.2184	0.0912	0.0068
S11392	0	0.0719	0.2053	0.0986	0.0324	0.2049	0.1238	0.0549	0.1453	0.006	0.0569
S1140	0	0.1549	0.2212	0.0452	0.0733	0.0424	0.1273	0.0582	0.1637	0.0321	0.0817
S11410	0	0.1056	0.2323	0.0661	0.0411	0.1177	0.1164	0.0838	0.1516	0.0368	0.0486
S11411	0.047	0.0655	0.1243	0.0945	0.0502	0.2613	0.0888	0.0678	0.1401	0.0534	0.0071
S11414	0	0.1524	0.1772	0.056	0.0478	0.1653	0.1128	0.0587	0.1311	0.0304	0.0683
S11419	0	0.1337	0.1521	0.0449	0.0486	0.1105	0.1515	0.0526	0.2027	0.0774	0.026
S11424	0	0.0895	0.2864	0.1658	0.0576	0.0529	0.0676	0.0517	0.1793	0	0.0492
S11425	0.0171	0.0573	0.2544	0.1663	0.0528	0.0942	0.1076	0.0596	0.1324	0.0446	0.0138
S11433	0	0.0881	0.2135	0.0184	0.0632	0.285	0.0591	0.0588	0.1469	0.0417	0.0254
S11434	0	0.1108	0.0938	0.1156	0.0243	0.2126	0.1233	0.0511	0.1677	0.1006	0
S11436	0	0.1281	0.1638	0.0376	0.0414	0.1635	0.1226	0.0415	0.2284	0.0351	0.038
S11437	0.0597	0.0673	0.2159	0.1357	0.0726	0.0906	0.091	0.049	0.1424	0.0333	0.0425
S11440	0	0.1396	0.1607	0	0.0497	0.0571	0.222	0.0389	0.1817	0.0831	0.0671
S11449	0.0607	0.0534	0.1955	0.1579	0.0665	0.0729	0.1196	0.0573	0.1442	0.053	0.019
S11459	0	0.1743	0.2582	0.0511	0.0854	0.1005	0.0765	0.0716	0.1136	0.0269	0.042
S11477	0	0.095	0.1798	0.0378	0.0472	0.1257	0.1815	0.0462	0.1933	0.0652	0.0283
S11480	0	0.1296	0.1667	0.0672	0.0566	0.0715	0.1913	0.0644	0.1555	0.0538	0.0435
S11486	0.0703	0.1002	0.2113	0.095	0.0825	0.0107	0.1359	0.0533	0.1543	0.0442	0.0423
S11501	0	0.1365	0.1658	0.0257	0.0836	0.1027	0.1138	0.0576	0.191	0.0254	0.0979
S11504	0	0.1206	0.1816	0.0625	0.0752	0.2137	0.0669	0.0691	0.1096	0.0409	0.0598
S11507	0.0319	0.0676	0.2368	0.1292	0.0612	0.114	0.1112	0.0838	0.084	0.0174	0.063
S11518	0	0.0541	0.1158	0.0938	0.0187	0.4165	0.0401	0.0413	0.1608	0.0512	0.0077
S11525	0	0.0898	0.177	0.1956	0.0448	0.1633	0.0786	0.053	0.1174	0.0193	0.061
S11531	0	0.108	0.2088	0.0069	0.0457	0.2158	0.1138	0.0744	0.1391	0.0381	0.0494
S11532	0.0223	0.1461	0.1964	0.0842	0.0648	0.1378	0.0839	0.0587	0.1456	0.0424	0.0178
S1154	0.0358	0.1007	0.1263	0.1172	0.0386	0.0856	0.1303	0.0366	0.2227	0.0612	0.0449
S11542	0	0.1065	0.1778	0.0342	0.0771	0.1964	0.1151	0.0627	0.1376	0.0224	0.0703
S11543	0	0.1103	0.135	0.0619	0.0158	0.1486	0.135	0.057	0.2295	0.0568	0.0501
S11546	0	0.1294	0.2018	0.0896	0.0672	0.0547	0.1428	0.0523	0.1917	0.0153	0.0552
S1155	0	0.0837	0.2472	6e-04	0.0515	0.1494	0.1409	0.0591	0.1584	0.0696	0.0396
S1156	0	0.0771	0.0645	0.1863	0.1436	0.2462	0.0369	0.0281	0.1379	0.0471	0.0322
S11568	0	0.1115	0.2048	0.0013	0.0581	0.1267	0.1669	0.0732	0.1586	0.0273	0.0714
S11576	0.0658	0.0308	0.1619	0.1911	0.0638	0.1104	0.0918	0.0582	0.1704	0.03	0.0257
S11584	0	0.1197	0.2111	0.0106	0.0662	0.0449	0.1698	0.057	0.221	0.0447	0.0549
S11586	0	0.1054	0.1876	0.0688	0.0276	0.1936	0.1108	0.0836	0.1545	0.0243	0.0438
S11590	0.0061	0.0642	0.1528	0.0676	0.0307	0.1849	0.1517	0.0492	0.2052	0.0621	0.0253
S11592	0	0.1117	0.2238	0.0715	0.0842	0.1622	0.0745	0.0648	0.1114	0.0218	0.0742
S11593	0.0119	0.1331	0.1781	0.0331	0.0618	0.1252	0.1649	0.057	0.1667	0.0375	0.0308
S11599	0	0.1249	0.2447	0.0241	0.0861	0.089	0.1023	0.0641	0.1627	0	0.102
S1160	0	0.131	0.1589	0.1065	0.0867	0.1214	0.0868	0.0657	0.155	0.0592	0.0288
S11610	0	0.0958	0.2696	0.0455	0.0524	0.0615	0.1659	0.0695	0.1588	0	0.081
S11615	0	0.112	0.1034	0.0575	0.0356	0.2294	0.1263	0.0436	0.2065	0.0634	0.0223
S11629	0.0048	0.0809	0.0304	0.0946	0.0726	0.2089	0.1477	0.0173	0.2325	0.0521	0.0583
S11631	0.095	0.0624	0.1471	0.1549	0.0423	0.0717	0.1122	0.0406	0.1925	0.0813	0
S1164	0.02	0.0842	0.1646	0.0315	0.0698	0.1159	0.154	0.0628	0.1803	0.0729	0.044
S11642	0	0.1214	0.1958	0	0.0702	0.1335	0.1308	0.0636	0.1274	0.0912	0.0661
S11656	0	0.12	0.1776	0.0469	0.0548	0.218	0.0845	0.0555	0.1418	0.0312	0.0695
S11663	0	0.1215	0.2207	0.0912	0.0327	0.1562	0.0959	0.049	0.1487	0.0391	0.0449
S11667	0	0.0959	0.1945	0.0228	0.0562	0.2521	0.1058	0.0458	0.1619	0.047	0.0181
S11668	0	0.1279	0.1487	0.0756	0.0604	0.1477	0.1268	0.047	0.1714	0.0663	0.028
S1167	0	0.1078	0.136	0.0604	0.0376	0.2446	0.107	0.0665	0.1346	0.0331	0.0725
S11673	0	0.099	0.1764	0	0.0612	0.2766	0.095	0.0711	0.1311	0.0114	0.0783
S11682	0.0204	0.1089	0.172	0	0.04	0.144	0.1635	0.0646	0.1765	0.0887	0.0212
S11693	0	0.116	0.2291	0.0729	0.0732	0.1422	0.0846	0.0497	0.154	0.029	0.0494
S11696	0	0.087	0.2176	0.1676	0.0709	0.0391	0.1468	0.0716	0.1412	0.044	0.0143
S11699	0.0293	0.1164	0.1841	0.0626	0.0236	0.1471	0.1243	0.047	0.1879	0.0229	0.0548
S117	0	0.1773	0.2117	0.1204	0.1182	0	0.0786	0.0618	0.1477	0.02	0.0644
S1170	0.0469	0.0932	0.2137	0.053	0.053	0.0979	0.1165	0.0609	0.171	0.0527	0.0412
S11709	0	0.1106	0.1586	0	0.0654	0.1998	0.1399	0.0688	0.1626	0.0577	0.0368
S11713	0	0.1577	0.131	0.1372	0.0769	0.2327	0.0132	0.0777	0.1113	0.0238	0.0383
S11717	0	0.0784	0.2162	0.1316	0.0237	0.1673	0.1117	0.0605	0.13	0.03	0.0506
S1173	0	0.1212	0.1355	0	0.0775	0.1868	0.1556	0.0689	0.1192	0.056	0.0793
S11731	0	0.1018	0.1605	0	0.0656	0.0695	0.1902	0.1059	0.1996	0.0503	0.0566
S11732	0.0091	0.1004	0.1563	0.1124	0.0747	0.0545	0.1668	0.0524	0.1778	0.0445	0.0512
S11733	0	0.0714	0.1615	0	0.0443	0.4211	0.065	0.0466	0.1261	0.0336	0.0304
S11734	0	0.0938	0.1174	0.0145	0.0629	0.1578	0.1291	0.0458	0.217	0.1	0.0616
S11735	0	0.13	0.1259	0.0067	0.0259	0.2708	0.1364	0.0619	0.1545	0.0614	0.0266
S11737	0	0.1178	0.1609	5e-04	0.0943	0.2659	0.0906	0.0651	0.13	0.0074	0.0675
S11745	0	0.1201	0.2552	0	0.0427	0.107	0.125	0.0687	0.1836	0.0329	0.0649
S11760	0	0.1543	0.2271	0.0729	0.0745	0.0666	0.1139	0.0833	0.1139	0.0123	0.0811
S11761	0.3019	0.1451	0.182	0	0.0781	0.0637	0	0.06	0.113	0	0.0562
S11769	0	0.1479	0.1494	0	0.0868	0.0625	0.1645	0.0659	0.1963	0.0539	0.0729
S11783	0.0791	0.0314	0.1458	0.1254	0.0693	0.1306	0.1021	0.0466	0.1791	0.0464	0.0442
S11784	0	0.1181	0.2069	0.1111	0.0522	0.0772	0.1565	0.0788	0.1423	0.0361	0.0208
S11786	0	0.1074	0.1886	0.0882	0.0341	0.0884	0.1706	0.0454	0.1994	0.0314	0.0465
S11797	0	0.1024	0.1657	0.0048	0.0776	0.2377	0.0872	0.0733	0.156	0.0512	0.044
S11799	0	0.1315	0.1419	0	0.0832	0.1905	0.1175	0.0493	0.1825	0.0428	0.0607
S118	0	0.0986	0.1792	0.0126	0.0457	0.1918	0.1381	0.0436	0.2026	0.0434	0.0444
S11800	0.06	0.0397	0.1057	0.0894	0.0591	0.1637	0.1307	0.0449	0.2123	0.0727	0.0216
S11802	0	0.141	0.187	0	0.0655	0.1244	0.1368	0.047	0.1676	0.0758	0.0548
S11806	0	0.1279	0.1897	0.0428	0.0732	0.0621	0.1482	0.0645	0.1659	0.0101	0.1155
S11807	0.2519	0.2513	0.1658	0	0.0694	0.0589	0.0147	0.0835	0.0534	0	0.051
S11810	0.0167	0.0687	0.2769	0.1071	0.0579	0.1132	0.0955	0.0558	0.138	0.0302	0.0398
S11811	0.0346	0.0757	0.115	0.0223	0.0369	0.1355	0.1835	0.0481	0.2322	0.0642	0.052
S11812	0	0.1041	0.1822	0	0.0565	0.2039	0.1268	0.0506	0.1573	0.025	0.0936
S11820	0	0.1263	0.1432	0.0583	0.0614	0.1332	0.1259	0.0526	0.2025	0.0557	0.0408
S11822	0	0.1036	0.1415	0.0548	0.0407	0.0901	0.1863	0.061	0.2176	0.0434	0.0611
S11823	0	0.125	0.2002	0.0483	0.0352	0.1399	0.1353	0.0502	0.1654	0	0.1005
S11826	0	0.094	0.1199	0	0.0274	0.2774	0.1276	0.0736	0.1595	0.0629	0.0578
S1183	0	0.1412	0.2288	0.0966	0.0685	0.0799	0.0625	0.0614	0.1496	0.0259	0.0856
S1184	0	0.1069	0.216	0.1018	0.0707	0.0963	0.1154	0.0424	0.185	0.0533	0.0122
S11842	0	0.1166	0.0982	0.1179	0.0407	0.2532	0.089	0.0508	0.1407	0.04	0.053
S11843	0	0.0932	0.1244	0.0322	0.0467	0.2241	0.1348	0.0531	0.1982	0.0577	0.0356
S11844	0	0.095	0.1861	0.0413	0.0447	0.2088	0.1196	0.073	0.1671	0.0389	0.0253
S11850	0	0.1035	0.1809	0	0.076	0.3516	0.0447	0.0575	0.1053	0.0102	0.0703
S11853	0	0.1602	0.2195	0.0333	0.061	0.1236	0.1161	0.053	0.1359	0.0549	0.0426
S11857	0	0.1311	0.2105	0	0.0636	0.1586	0.1336	0.0757	0.1355	0.0183	0.0732
S11858	0	0.1296	0.182	0.0368	0.0467	0.0923	0.1698	0.0616	0.1746	0.0438	0.0629
S11860	0	0.0981	0.1846	0.1008	0.0493	0.1309	0.1211	0.0567	0.189	0.0233	0.0462
S11864	0	0.1294	0.0958	0	0.0261	0.2313	0.0688	0.1174	0.1902	0.0817	0.0593
S11870	0.0426	0.0523	0.1604	0.1522	0.0641	0.0424	0.1382	0.0575	0.1947	0.051	0.0446
S11875	0	0.0995	0.2245	0.0705	0.0372	0.1073	0.1536	0.0644	0.1409	0.0687	0.0334
S11877	0	0.1519	0.1776	0	0.1381	0.1101	0.1036	0.0704	0.1354	0.0042	0.1088
S11878	0	0.1308	0.1071	0.0763	0.0547	0.2485	0.0834	0.033	0.1837	0.0246	0.0579
S11882	0	0.1212	0.1687	0.036	0.082	0.1626	0.0954	0.083	0.1456	0.0588	0.0467
S11883	0	0.1439	0.1632	0	0.0734	0.0897	0.1794	0.0696	0.1629	0.0516	0.0662
S11884	0.0164	0.0743	0.1108	0	0.0282	0.1997	0.1844	0.0713	0.2052	0.0875	0.0222
S11886	0	0.1538	0.1892	0.0305	0.08	0.0867	0.1365	0.0607	0.1594	0.0388	0.0643
S11897	0.082	0.0848	0.199	0.0698	0.0335	0.0431	0.1293	0.0498	0.2099	0.0379	0.0609
S1190	0.0383	0.0824	0.1151	0.059	0.0809	0.1359	0.1405	0.0655	0.19	0.0728	0.0196
S11903	0	0.104	0.0937	0	0.0595	0.1534	0.1974	0.0586	0.2208	0.0629	0.0496
S11905	0	0.1229	0.1169	0	0.0512	0.0504	0.1438	0.0664	0.1894	0.1495	0.1095
S11907	0	0.1226	0.1726	0.0776	0.0605	0.1086	0.1245	0.0585	0.1808	0.0134	0.0809
S11914	0	0.1379	0.1981	0	0.1216	0.0019	0.1509	0.0602	0.2108	0.0759	0.0428
S11917	0	0.1087	0.1667	0.0917	0.0645	0.1248	0.1064	0.0516	0.1764	0.0528	0.0562
S11928	0	0.1074	0.2072	0	0.075	0.1981	0.0943	0.0662	0.1598	0.0183	0.0737
S11929	0	0.1056	0.153	0.157	0.0119	0.142	0.1598	0.0776	0.1427	0.0011	0.0493
S1193	0.0214	0.1224	0.1651	0.0913	0.0558	0.0941	0.093	0.0558	0.209	0.0462	0.0459
S11930	0	0.09	0.2155	0.0091	0.0741	0.2512	0.1046	0.0488	0.1327	0.0313	0.0426
S11934	0.0016	0.1039	0.1855	0.0893	0.0628	0.2063	0.093	0.0801	0.1075	0.0353	0.0345
S11939	0	0.1266	0.2127	0.0555	0.0602	0.0172	0.1425	0.115	0.1811	0.043	0.046
S11944	0	0.1478	0.2005	0.0924	0.0484	0.1323	0.123	0.0524	0.1344	0.0362	0.0326
S11945	0	0.0771	0.0883	0.1211	0.0384	0.2009	0.1102	0.0443	0.1655	0.0538	0.1005
S11957	0.0596	0.0803	0.2005	0.1189	0.0657	0.0131	0.1549	0.039	0.1871	0.0806	2e-04
S11958	0	0.0951	0.2156	0.0456	0.0248	0.2286	0.1172	0.0598	0.1515	0	0.0619
S1196	0	0.1296	0.2038	0.0033	0.0567	0.058	0.1596	0.0423	0.2225	0.025	0.0993
S11960	0	0.1334	0.2212	0.044	0.0361	0.1606	0.1035	0.069	0.1442	0.0243	0.0638
S11965	0.0421	0.0691	0.147	0.1166	0.0823	0.1291	0.1154	0.0576	0.1529	0.0262	0.0617
S11967	0	0.0843	0.2135	0.086	0.0483	0.1521	0.1578	0.0651	0.128	0.0215	0.0434
S1197	0	0.1356	0.2493	0	0.1082	0.0216	0.1121	0.0601	0.1862	0.0183	0.1086
S11973	0.0037	0.1176	0.14	0.202	0.1213	0.1028	0.0417	0.0413	0.0957	0.0562	0.0777
S11974	0	0.1066	0.0832	0.0704	0.0437	0.079	0.1715	0.0739	0.2549	0.0573	0.0595
S11980	0	0.1045	0.1255	0.0532	0.0483	0.1182	0.1812	0.0567	0.2053	0.0821	0.025
S11985	0	0.0922	0.0747	0.0805	0.0488	0.2465	0.1333	0.0346	0.2	0.0561	0.0333
S11987	0	0.0948	0.2235	0.0214	0.0611	0.1159	0.179	0.0583	0.1717	0.0211	0.0532
S11993	0	0.0979	0.1879	0.0328	0.0649	0.1755	0.1571	0.0542	0.1586	0.0232	0.0479
S12001	0	0.1145	0.1507	0	0.0834	0.1285	0.1651	0.0488	0.1975	0.0757	0.0357
S12004	0	0.1308	0.2216	0	0.0527	0.2419	0.085	0.0484	0.1358	0.0203	0.0636
S12006	0.1144	0.0426	0.2476	0.1623	0.0772	0.0212	0.1011	0.0729	0.1019	0.0342	0.0246
S12010	0	0.0671	0.1794	0	0.0758	0.3723	0.0402	0.0576	0.1322	0.0085	0.067
S12011	0	0.1207	0.1827	0.0042	0.0372	0.2253	0.116	0.0615	0.1774	0.0215	0.0535
S12012	0	0.11	0.2308	0	0.096	0.0914	0.1108	0.0668	0.1763	0.0293	0.0886
S12022	0	0.1139	0.3392	0.0308	0.0647	0.1103	0.0818	0.0587	0.1206	0	0.0799
S12043	0.0223	0.085	0.1573	0.1063	0.06	0.0764	0.1291	0.0739	0.2007	0.0664	0.0227
S12052	0.0174	0.0925	0.2153	0.0937	0.0455	0.1352	0.1172	0.0512	0.1382	0.0202	0.0737
S12056	0.043	0.0906	0.1708	0.0676	0.046	0.1338	0.1388	0.0576	0.1632	0.0591	0.0295
S12057	0	0.1072	0.2299	0.0464	0.0563	0.0475	0.1537	0.0682	0.2147	0.0492	0.027
S12058	0	0.1294	0.1962	0	0.0955	0.0532	0.1554	0.067	0.1892	0.0332	0.0808
S12061	0.0031	0.1228	0.1784	0.0953	0.0457	0.0909	0.1181	0.057	0.1704	0.056	0.0623
S12064	0	0.1087	0.0944	0.1292	0.0582	0.2304	0.0906	0.0452	0.1715	0.0392	0.0327
S12073	0	0.1163	0.2026	0	0.0732	0.1708	0.1274	0.0236	0.1689	0.0491	0.0682
S12076	0	0.1121	0.2147	0.0283	0.0435	0.1563	0.1113	0.0786	0.1448	0.0445	0.0658
S12079	0	0.1252	0.106	0.1028	0.0624	0.0626	0.1572	0.0345	0.2036	0.0348	0.1111
S12089	0	0.1354	0.1964	0.0174	0.0617	0.1027	0.134	0.0656	0.1922	0.0186	0.076
S12098	0	0.1281	0.1598	0.0522	0.0812	0.1277	0.1076	0.0348	0.2232	0.0682	0.0172
S1210	0	0.1315	0.1518	0.0669	0.0359	0.128	0.1702	0.0586	0.1662	0.0664	0.0245
S12101	0	0.141	0.2352	0.0301	0.0585	0.0785	0.1427	0.0857	0.1115	0.0335	0.0832
S12105	0.0642	0.0166	0.213	0.2049	0.038	0.0786	0.1079	0.0571	0.1748	0.0392	0.0057
S12106	0	0.0694	0.2607	0.0365	0.0712	0.2077	0.0755	0.0534	0.1625	0	0.0631
S1212	0.0132	0.088	0.2475	0.1314	0.0402	0.0764	0.1417	0.0642	0.1511	0.0123	0.034
S12120	0	0.1063	0.1544	0.0701	0.0432	0.1356	0.1819	0.0683	0.1765	0.0387	0.0248
S12129	0	0.146	0.2476	0.0612	0.0555	0.0787	0.1064	0.0585	0.1663	0.0366	0.0432
S12137	0.0164	0.1349	0.1665	0.0551	0.0486	0.0524	0.1657	0.0457	0.197	0.0365	0.0812
S12140	0	0.1303	0.138	0.0374	0.07	0.1769	0.0923	0.0474	0.1988	0.0246	0.0842
S12159	0.0255	0.0879	0.1023	0.1457	0.0431	0.2077	0.1009	0.0366	0.1655	0.0294	0.0554
S12170	0.004	0.112	0.1144	0	0.0569	0.1797	0.1668	0.0544	0.1968	0.0821	0.0328
S12178	0	0.105	0.2274	0.1086	0.0614	0.1322	0.093	0.061	0.138	0.0408	0.0325
S12179	0	0.119	0.1994	0.1786	0.0409	0.1039	0.1283	0.0662	0.1209	0.0189	0.0238
S1218	0	0.1004	0.264	0.1125	0.0472	0.1243	0.108	0.0688	0.1291	0.0058	0.04
S12182	0	0.0512	0.3459	0.0806	0.0377	0.1113	0.1186	0.0829	0.1029	0.0276	0.0413
S12196	0	0.1336	0.2352	0.0308	0.0807	0.0934	0.1151	0.0478	0.1819	0.0429	0.0386
S12198	0	0.0913	0.1285	0.0727	0.0652	0.1487	0.1682	0.0545	0.1633	0.0332	0.0744
S1220	0	0.12	0.1567	0.0813	0.0764	0.0631	0.1444	0.036	0.2213	0.0475	0.0532
S12200	0	0.1335	0.2168	0.059	0.0584	0.0485	0.1493	0.0644	0.1813	0.0312	0.0576
S12202	0	0.1145	0.1591	0.0214	0.0756	0.1167	0.1232	0.0596	0.1817	0.0844	0.0639
S12206	0	0.0748	0.1346	0.007	0.0758	0.2741	0.1258	0.0435	0.1727	0.0566	0.0352
S12208	0	0.0902	0.1091	0.0055	0.0354	0.3466	0.1034	0.0608	0.1758	0.0648	0.0084
S12215	0	0.0988	0.2006	0.0754	0.0234	0.1835	0.1115	0.065	0.1634	0.0535	0.0249
S12221	0.0761	0.0152	0.1694	0.1538	0.0493	0.2224	0.0988	0.0586	0.1236	0.007	0.0259
S12228	0	0.114	0.2751	0.0289	0.0619	0.136	0.0957	0.0711	0.1484	0.0048	0.0642
S12231	0	0.1169	0.1948	0.0227	0.057	0.1065	0.158	0.0643	0.184	0.0085	0.0874
S12240	0.0208	0.0801	0.1726	0.131	0.082	0.154	0.0722	0.0608	0.1368	0.0505	0.0393
S12241	0	0.1121	0.1644	0.015	0.0156	0.2412	0.1023	0.0686	0.1891	0.0364	0.0553
S12244	0	0.1334	0.2028	0.0756	0.058	0.043	0.1234	0.0731	0.1774	0.0711	0.0423
S12245	0	0.0979	0.1918	0.0748	0.0402	0.1371	0.1335	0.0735	0.1663	0.0307	0.0542
S12249	0	0.0855	0.1828	0	0.0644	0.3043	0.0707	0.037	0.1635	0.0597	0.0321
S12251	0	0.1274	0.1295	0.0663	0.0516	0.0488	0.1141	0.1163	0.1967	0.0742	0.0751
S12261	0	0.1314	0.2285	0.0637	0.0776	0.0765	0.1272	0.0739	0.1225	0.0288	0.0698
S12264	0	0.0926	0.1225	0.0815	0.0655	0.1874	0.1016	0.0244	0.2236	0.0867	0.0145
S12265	0	0.1054	0.1493	0.0075	0.09	0.11	0.1642	0.0429	0.2098	0.0992	0.0217
S12271	0	0.1112	0.1821	0.0704	0.0448	0.0578	0.1779	0.0843	0.1698	0.05	0.0517
S12276	0	0.1032	0.1893	0.0896	0.0288	0.3124	0.0604	0.0714	0.1027	0.0178	0.0244
S12278	0	0.1095	0.1302	0.0644	0.0434	0.0966	0.1708	0.0627	0.2082	0.0654	0.0488
S12279	0	0.131	0.1805	0.043	0.0457	0.1284	0.1397	0.0462	0.2066	0.0559	0.023
S12282	0	0.1451	0.1491	0.1329	0.0286	0.043	0.1091	0.055	0.2167	0	0.1206
S12285	0	0.1094	0.2383	0.0394	0.087	0.1116	0.1136	0.0609	0.172	0.0345	0.0335
S12291	0.0299	0.1042	0.1882	0.0852	0.0544	0.0606	0.1198	0.0774	0.1634	0.0861	0.0308
S12294	0	0.1085	0.1609	0.0584	0.0225	0.1528	0.1516	0.0569	0.1877	0.0454	0.0553
S12308	0	0.1215	0.1381	0.0084	0.0676	0.1884	0.1028	0.0894	0.1756	0.0656	0.0425
S12335	0	0.1202	0.1714	0.0152	0.0774	0.1125	0.1123	0.0373	0.2233	0.1266	0.0039
S12344	0.0376	0.0555	0.1068	0.1769	0.0762	0.102	0.1089	0.0343	0.2007	0.0482	0.0528
S12347	0	0.1639	0.1602	0.0123	0.0519	0.1036	0.1398	0.0528	0.1881	0.0499	0.0775
S12348	0	0.1171	0.1956	0.0536	0.057	0.1573	0.1214	0.0494	0.1384	0.0628	0.0473
S12354	0.025	0.1155	0.2655	0.1757	4e-04	0.1729	0.0689	0.0611	0.0877	0	0.0273
S1236	0	0.1023	0.2081	0.0069	0.0663	0.1801	0.1489	0.0498	0.1664	0.0407	0.0305
